rmse_train,rmse_test,mase_test,bias_test,theta,n
117.58559002300572,97.04673634008921,0.3072220929004247,-7.551195741558142,10,60
93.31747117522167,65.67185036353725,0.33011835282816154,-4.834310736239631,10,60
127.36691230607518,172.38187391076465,0.586141134718897,17.36419099874225,10,60
139.863437071889,68.4384826691357,0.22157542917902137,-26.573983562830193,10,60
111.65576622167085,84.86512942663472,0.6411254412170015,22.836590975971507,10,60
86.22237758951894,130.11379246129223,0.4833704785055233,-29.818584243131188,10,60
145.58272349330005,118.12923406764101,0.2519003148078731,-38.77736282917909,10,60
154.23752350603172,103.60870986386371,0.2689088622769292,28.17807433872179,10,60
107.09511969565283,69.05860156542823,0.31718235835793995,16.639645958258235,10,60
105.8303200800521,156.68160538843907,0.38853684242121755,-15.311787791071994,10,60
165.58100834099596,64.47329255936677,0.257498621969976,-6.651570819310876,10,60
110.75073760520037,132.03429060983396,0.2759205168644001,-0.04815247731363393,10,60
117.47460244894792,107.73650589498358,0.2889151844778731,-6.46417267771038,10,60
135.0832341781644,86.67955258408328,0.2565498575417759,18.514486084008976,10,60
125.29521365149961,186.01288081269743,0.4050079552729764,-51.94828031398356,10,60
113.38403697612463,111.89699507360307,0.3128996462375566,20.9712633248045,10,60
130.27819104253552,183.8178385673582,0.6791492164787164,59.10005848577354,10,60
138.61094007726228,114.4928724382731,0.3410438971267224,-12.35641726595076,10,60
121.41245814519937,124.48057514763339,0.27280670012027386,19.31274839052872,10,60
140.48933256985507,121.84732482747042,0.34463757397958067,13.200747714055893,10,60
99.5479840201713,112.88666313998978,0.48031888703985787,-13.341851618996023,10,60
122.36652883208123,80.08914413778055,0.319825300913021,19.40368913657357,10,60
169.44453338910165,169.9917850677496,0.4600599017573844,18.402786415526595,10,60
131.98018543389605,166.93573955620266,0.3731152670396635,7.167250664629629,10,60
82.63289217709551,115.06576206307476,0.3015450682504197,-3.092423543671488,10,60
84.77056958826527,133.65344641784662,0.338142849143779,0.761682778261003,10,60
129.51836954035917,172.46895512703603,0.4044796253801933,15.392942842486638,10,60
142.76834450717155,154.4838128430519,0.25709895224549284,-19.856833639137236,10,60
119.1321660242146,80.29319591824454,0.2684796026596093,-26.499207739701625,10,60
97.08158229772525,82.28618274630321,0.5592253416549782,8.737811400444556,10,60
135.1506878893493,174.4806657125214,0.3763266144141784,14.184648054778334,10,60
79.62854553104053,110.08328915181393,0.37420393377051625,-10.9493166952313,10,60
160.8373037681879,153.8186768751807,0.33711423306349964,-22.468840478008552,10,60
108.85854324990297,98.39972876203537,0.26971194506080876,-17.09093867017281,10,60
128.11430298482264,57.73435097158647,0.17156855090096396,-2.7772706859306915,10,60
143.97466630963334,158.0532147754608,0.48047903705345646,17.54303237356194,10,60
171.78652040700266,78.39772934528705,0.2563017778290658,4.5969877179103396,10,60
136.29147211098604,91.845166261044,0.37398777395082855,-20.199017131393017,10,60
122.03733027806591,143.88154077777034,0.2852057330172493,-24.462366590119256,10,60
80.2457171992225,143.0403674232755,0.43351170131096384,9.822862891563526,10,60
66.74364910913835,134.64836330523184,0.4328127747218879,-25.234193400549714,10,60
141.13772072736037,82.76583429976945,0.29097385905551415,-1.1719170549070193,10,60
126.71235146642705,187.93481865407895,0.5055659775830637,-49.00839723870616,10,60
99.04951538178551,98.51660422326809,0.47068809957252983,6.740574682754308,10,60
169.43064687747696,140.71254291882676,0.38856760833133125,16.69274792717547,10,60
106.00949590615133,142.03429640978203,0.40413325774969705,-9.424090003873093,10,60
142.26498404067678,134.4410930333466,0.411697171225716,-14.014947639744978,10,60
118.82932549657363,115.78328615109783,0.566001848640113,17.098171773458194,10,60
143.974171628702,206.58947964138355,0.42502573690784545,-11.9284649579354,10,60
108.71628484206701,134.42768371399396,0.5341629069198957,39.69406372334668,10,60
107.73923382826325,115.0638176485411,0.3533039785551235,-13.649865450170818,10,60
141.7364205044334,171.28392998241486,0.4483039805518822,-43.52029760728717,10,60
105.22873778405108,88.4737432006773,0.3627415601703717,18.046128229185115,10,60
122.64634519876425,170.90656851322927,0.37602074423498977,43.84653667134056,10,60
153.8398291542022,180.966219542268,0.47974351432405254,4.875430884433285,10,60
155.8159318976561,188.00045281859963,0.3654952012598555,-50.7997262289765,10,60
131.5450948398184,158.63129757871198,0.5071869236593515,-2.065511994394769,10,60
88.80735485985743,155.72163714736757,0.45803627192320784,-46.59740566309956,10,60
138.95201383834865,71.26997599730882,0.33465858448617297,-6.9197532682796075,10,60
118.9032398349414,139.16015843482248,0.4714149821569068,18.624026019060484,10,60
107.30451536807196,223.68383496383603,0.4742740272119369,-67.91698446424616,10,60
100.86401939879906,143.74942738067335,0.38210571661279913,-16.341724142616833,10,60
137.41986610635036,109.92734745784033,0.4098288343211167,-8.654164695072394,10,60
105.85815431539761,175.47434984561974,0.5577059996192939,18.47446397452947,10,60
124.04557909477455,114.4378591915725,0.33594455461392775,6.037376577935095,10,60
60.53989778750267,106.86630576245115,0.391134930109484,-10.00410852161656,10,60
93.36783278581527,57.56697331715291,0.2931593762746265,12.128272601969835,10,60
154.35335436710866,116.503924616946,0.4091647701966658,22.803509668454673,10,60
138.25393034598633,119.45215145516467,0.4602264712829083,-22.675140466819904,10,60
125.28098232698571,104.22141319281862,0.3804731126246637,14.640474267678012,10,60
132.75567533312912,154.2037834018679,0.40572008453485864,-31.902218893956306,10,60
128.20846043052865,79.08796065640684,0.21939066922011707,-8.973656881686372,10,60
106.12410440272262,123.17892083468695,0.4811552963837616,-10.971077070440892,10,60
139.33896127591072,127.67820357901977,0.41437012842863086,-23.890464213577427,10,60
