rmse_train,rmse_test,mase_test,bias_test,theta,n
107.18164689347066,96.02563823287906,0.39972526974336087,5.468230602086799,1.5,120
158.1196513589029,123.29217411726215,0.43446097362957337,0.1424525584073789,1.5,120
112.9779887894122,124.75903067023143,0.3612717629743549,1.1548562479987226,1.5,120
122.9636302436938,150.65422233039996,0.4425745966149134,8.830957264692273,1.5,120
128.6186529991433,111.95038599984605,0.4048170550038433,-13.943641059558386,1.5,120
110.21117964220973,108.00536854387464,0.3279689237336713,-4.67512290803549,1.5,120
135.31753808471268,134.92534502417865,0.32985437192497763,13.285807223725792,1.5,120
135.3793598247722,147.38499204369955,0.405805120256382,-5.586800549251141,1.5,120
108.32040697027391,129.9410420682113,0.4808486959493349,-14.594956020584254,1.5,120
122.25787667663475,118.6032953054512,0.4145196671224426,-10.600192316818726,1.5,120
119.7568914310797,161.0731629403289,0.3518788568413736,-35.223110662024744,1.5,120
129.9947771357753,134.72423950815147,0.5009788493241848,28.067105468982003,1.5,120
122.786581440461,159.82538341286426,0.37094186989146627,-24.711897160013212,1.5,120
137.56381750954043,128.36188786170558,0.3408295467076857,17.09898602161,1.5,120
116.92151634104648,136.4487878621956,0.45127489302192425,4.002617338050238,1.5,120
138.40008109182273,157.74849035783535,0.36186658148514156,-20.08744920077568,1.5,120
125.82030077538793,120.57834075132322,0.38095497266997774,-6.5171513951811315,1.5,120
134.41711540714493,187.95770284304533,0.4460569710551487,-15.794728666296715,1.5,120
120.22615567945383,145.36855219635103,0.2770897925881087,-51.56605887304053,1.5,120
114.08164127863506,139.08661503885133,0.3881799032233806,-22.062809966132164,1.5,120
126.63760886980445,119.2708893822329,0.3827728195618403,-14.541203948691768,1.5,120
134.04429974288084,129.187781286909,0.39805068337611993,-4.032829968555842,1.5,120
122.31055162636467,103.1603632318445,0.3496938485818346,13.670957883537378,1.5,120
115.26694385491224,99.31268674934805,0.29522066136105907,10.525859662976139,1.5,120
144.79883828686044,141.14337193744865,0.2953033276252299,-21.117858450890434,1.5,120
150.47454361770747,129.08921531656517,0.3990247157251564,14.495285837969098,1.5,120
132.29621748280292,112.42993214856742,0.2904635073891429,-27.692066218025218,1.5,120
128.86478909134152,185.32025503979423,0.49899407147834507,35.62225137831734,1.5,120
120.30339155718409,145.32689878838215,0.41421268361551045,-18.532497499722385,1.5,120
110.21390539957297,152.21583341316338,0.42714651134706466,22.571646999608515,1.5,120
130.50507606446476,122.6105289758802,0.3967619510397318,-9.034132825322912,1.5,120
121.98419506547744,149.69206289870868,0.39386346522143856,27.52204676697288,1.5,120
119.19987291519875,126.53286079804536,0.39044981403502166,5.247363436612583,1.5,120
126.26394373184336,102.26276397007412,0.327449235463773,2.2621857765222586,1.5,120
115.35880745574973,105.92243637632839,0.3677839457134809,10.020811663518531,1.5,120
140.77461147979446,147.1955512467278,0.31462407806125653,-42.06503825723741,1.5,120
126.38606884811196,124.61590642060769,0.473893329702195,15.702241772260345,1.5,120
142.24512633574477,156.48022077168915,0.48102406730836356,22.12710565236665,1.5,120
113.36304289867053,131.08017585414066,0.44248117364976935,7.950581194810087,1.5,120
111.989490863638,99.68075303381211,0.3603181698205518,3.228687780819836,1.5,120
111.82159850482327,123.96340229664584,0.38782588362375947,-12.761396613686005,1.5,120
129.19715289420282,109.26315936574805,0.2527795147749561,-16.284294227712085,1.5,120
110.76690929556706,123.23270044101578,0.38417732773917207,25.799281129754533,1.5,120
145.08174248885356,101.77050289102257,0.286622433712401,0.27361201857210915,1.5,120
109.5267427910481,101.71508666568776,0.34333428193681914,-0.7523522023144054,1.5,120
133.20419452497416,155.47450161783163,0.5006354276735974,6.488274392389653,1.5,120
162.53651918229085,150.43285415318888,0.39009016975881283,9.468815545462313,1.5,120
106.84007260168099,93.80025167321409,0.2550884949552546,-8.958861254615933,1.5,120
151.70343252021163,109.59061165955919,0.31397489669611744,15.430535931548635,1.5,120
112.08400820210733,151.58405507828888,0.43979254755001523,27.47705888298547,1.5,120
109.35708777371659,141.211740156267,0.3782947100739227,10.157393075838156,1.5,120
139.55421881142797,131.17849653872412,0.42559205239560294,19.607134111138283,1.5,120
124.25827164910672,94.80658893134435,0.3171495124005553,4.708527800489488,1.5,120
132.87217754196593,93.49575966216334,0.46393160698591906,12.8832977867141,1.5,120
129.4393744763991,131.5867620540849,0.433008171353439,-13.644150655517487,1.5,120
120.96824187472929,160.92266020430787,0.5203012398455652,10.820621344549231,1.5,120
139.31906093850856,126.0943293013586,0.477467457897598,-5.549982124346737,1.5,120
115.92493773964561,110.81967426223491,0.32515922171249356,-3.4938368127495907,1.5,120
115.20227762786347,163.9767498358615,0.6886665902976851,17.771521933151103,1.5,120
141.34346799388197,162.33067482953774,0.36253954680261896,-17.343479544098347,1.5,120
131.29144391494057,109.22861722791536,0.35533214465455376,24.183381642451906,1.5,120
133.32425755469683,124.21008675491481,0.2794369932419224,3.6689035491295967,1.5,120
130.14549708130997,97.78352506391529,0.33069965790142214,14.917380252339981,1.5,120
120.2926177514203,112.56925330003764,0.3042060042881733,-16.758372226214615,1.5,120
132.1416399685911,136.75159602251517,0.3189049752864804,-33.41634050345474,1.5,120
108.35598074255378,101.29224362363088,0.4097542489070876,-7.771648301307604,1.5,120
126.82446425782118,107.32300455090198,0.36990117093765623,17.85452039006495,1.5,120
137.3471488969556,122.72122606136898,0.3825175124268006,21.612718902816173,1.5,120
154.46526519030624,169.24894083451554,0.46435604069854114,12.987293203091253,1.5,120
130.13605844356164,160.90078464691788,0.30869861037720897,-43.54738303965766,1.5,120
128.02090525032878,97.60435661012048,0.3847274563049697,-6.996614618910222,1.5,120
120.80557423113041,135.0689538902483,0.33825853541647244,12.033382319167293,1.5,120
117.55219726654677,82.16765001761121,0.2990446487120656,5.33057269869615,1.5,120
123.1504556974283,83.85761163200324,0.23761261788399388,-0.18837438945572949,1.5,120
136.82800489914547,124.08409773026162,0.49122778463547073,15.626959518456312,1.5,120
132.50467686376732,115.75196579889938,0.40703111905324774,-17.58729542746452,1.5,120
123.34400795404905,186.17446071517406,0.44526750466868353,-25.336495258857386,1.5,120
121.46899975069307,151.03649167530867,0.4639587766170099,-13.103570509832734,1.5,120
142.9415838853346,109.05920213053355,0.281928842550737,-20.94441807304285,1.5,120
102.780719276102,95.6281416911704,0.4113204097701233,19.893545743142397,1.5,120
124.05799619547678,129.10687651441617,0.5339684576527683,20.32750307298983,1.5,120
118.6483940822075,99.12648010508278,0.5111108771573334,-0.6316021128209025,1.5,120
114.74247814873249,119.22116347940823,0.32729005839820613,2.365787702894084,1.5,120
139.56407702020678,117.15062405225675,0.36934713630737476,-9.952658139671456,1.5,120
109.8966409667374,156.99324975774232,0.40164563205230125,-24.257166545222365,1.5,120
151.40487440078198,120.69897489479217,0.33841150075830206,8.078178616415395,1.5,120
117.48162342165921,106.83472252246527,0.5489891386534811,-2.56367707438136,1.5,120
129.80147164810475,136.24610913537714,0.36155563537271046,-1.6558751576852402,1.5,120
122.37792556777154,154.63709382823006,0.3151761960494499,-17.84381947244589,1.5,120
106.73841077532265,134.69727513554656,0.3371205028815536,23.851619766184882,1.5,120
117.52687255576065,105.14266284248248,0.4083982139428144,4.552835475851203,1.5,120
128.30540388817715,134.6591166466235,0.3982615354626995,-15.212291449205447,1.5,120
125.91119467388374,117.91765348232879,0.33754253583852073,-10.062841711076842,1.5,120
109.30554764197578,142.65461392696437,0.4773827389762715,4.806073524751942,1.5,120
134.2521095850246,174.50709127217115,0.4881156690340485,35.51159420126687,1.5,120
121.0237712932776,128.10627425975198,0.27132598831256666,-15.090038754686011,1.5,120
114.00559379138284,72.8806296027305,0.3092166824284057,6.95420946606388,1.5,120
108.34484332671511,119.08085471691194,0.40053235906256407,2.931347481397765,1.5,120
106.11648416353266,109.64021448501752,0.32837535816397745,10.249508096887537,1.5,120
113.3799779413473,144.6760681511128,0.393670301130765,0.18476128245906884,1.5,120
120.39896650646538,113.5060199393755,0.33179379399229947,7.927952746708662,1.5,120
116.60256633487684,102.2802836807333,0.2764116972609644,-4.572468886762735,1.5,120
133.27510178226177,152.24515776680119,0.436300958193707,23.645927938034816,1.5,120
103.41253742778503,98.68575232613055,0.30617677892426903,5.344946288459973,1.5,120
111.54589443748263,125.27972597827433,0.30691555353540256,-21.84916058784107,1.5,120
115.91809712959247,125.52477060544406,0.35136396454226493,19.424572226632023,1.5,120
117.5219116899612,92.69314616355285,0.3179754572961179,8.238435744026068,1.5,120
134.34638841341578,100.08223737616036,0.4098267588967843,27.04339287700334,1.5,120
100.48059807863123,92.53570789820488,0.27241568143854494,5.535168907432972,1.5,120
124.55423006869582,120.8055961503971,0.38989051140541414,3.0110623954942533,1.5,120
152.2514018158572,124.78973600261799,0.2975268253737809,-10.683710302927777,1.5,120
152.2702308999758,146.60660466939225,0.4034260722755025,22.304744089947093,1.5,120
104.66260097768199,112.16637260900627,0.42238070574310027,3.1771087214977904,1.5,120
137.98696716062406,119.26083638901787,0.43374460392721104,-0.6061161326103175,1.5,120
131.9218688569305,164.6671976869622,0.3744239860191128,-8.716208982044451,1.5,120
125.7877843112288,101.10345368009574,0.2708371420251715,9.87617759489189,1.5,120
134.59790026878036,130.44248134479125,0.34985927476551176,-5.2062195622640575,1.5,120
112.96041579650277,85.40712010287196,0.3577397774506674,-6.130641479039461,1.5,120
129.82063635274534,134.28234310876084,0.34782026974746333,6.5010728652650185,1.5,120
108.42386256237782,110.98387753525718,0.2769442262311713,-15.591943699085713,1.5,120
141.84606984346112,135.99919650992362,0.4659240884698966,-14.949362049945483,1.5,120
109.56508746627786,127.4834400679378,0.3552134940240967,-17.73128130787003,1.5,120
112.76370238230963,153.57540085001844,0.4183001341865108,-6.850943774821201,1.5,120
127.45890724294405,179.35775728212698,0.4743471403255133,-22.954108059762316,1.5,120
126.32586823659514,72.91644673833123,0.3510433767938766,5.367060532632801,1.5,120
137.2229401872747,112.06580063235518,0.4778237455570452,-11.23450229530826,1.5,120
133.52555015290147,137.04461134680605,0.3761722999816152,-11.934877584377539,1.5,120
143.25528445560198,139.10633965920587,0.37500688591030884,-0.92296972089999,1.5,120
