rmse_train,rmse_test,mase_test,bias_test,theta,n
174.07781832828402,154.56456186742068,0.40653058346151094,-0.6273604026121491,5,120
108.49844268998766,76.09770663490792,0.38096015237433106,5.462570362814977,5,120
116.9234878725522,130.391789502196,0.3861594135945348,1.1853039398178677,5,120
135.3539621050695,132.4979471740411,0.3137093743261874,13.132777306461364,5,120
113.86959972510472,163.85023946360695,0.4408304107495076,8.997700343187692,5,120
138.30054013389147,101.00526992768532,0.39646861514383375,-14.4049522454102,5,120
117.57095941071178,94.4009392273066,0.32959681898586274,-4.268513133758176,5,120
157.73882998922528,138.28962550480594,0.38601378466417097,-5.6503099260522,5,120
96.84301429785657,117.41584005968234,0.48129293783681854,-14.89635030483371,5,120
110.88911282828627,128.18356948363729,0.4014220771333141,-10.48485220177367,5,120
121.06944335722395,154.4387365835964,0.3377732753912074,-35.26783771174711,5,120
126.32912147234211,135.15816063061268,0.4908918444087195,28.11731560041206,5,120
126.95370560358305,137.97195815993757,0.33085295271649073,17.33046249205688,5,120
101.55809106155091,195.5630145018012,0.37146269020350414,-24.515451467354602,5,120
108.70278616286231,133.48405221711388,0.4567835355063542,3.631506539716943,5,120
159.38332530289472,145.15088186951112,0.3668936439448586,-19.604379719136592,5,120
125.77357582327105,111.2241235632442,0.37771877144783805,-6.90144984065109,5,120
132.65070352614472,161.1884194775611,0.26611009725700785,-51.65777362676913,5,120
160.84939761918528,198.92934805797623,0.45768191791177026,-15.528719517674867,5,120
109.14530740660973,125.80062428670911,0.35764930967230574,-22.637953115551987,5,120
121.92846586964419,110.48402546036712,0.3819284887142087,-14.246773966386952,5,120
127.1275954507866,131.84918238827296,0.4147043960877362,-3.8922800141536746,5,120
124.3997800369595,91.97081003390016,0.367478225818201,13.45159652676531,5,120
102.05998987902238,97.48152629143031,0.2974577357412503,10.430955920863502,5,120
148.90879542170902,142.52237993073248,0.32840904067446075,-21.223913465488796,5,120
145.92116093453163,129.46568377126724,0.38834212482026015,14.045393088301884,5,120
124.40507694201038,119.29305351412555,0.28592768257465867,-27.655996730792094,5,120
116.7715220866266,137.89144329232812,0.42044119273731373,-18.534319759710797,5,120
162.4919197687977,177.24807301445372,0.4988334449131538,35.90854639458793,5,120
123.99105118606406,159.62002616902583,0.3985553988896082,22.498078570937015,5,120
136.02220835260425,131.84285825086846,0.4191911137265033,-9.036047295991429,5,120
113.1909448827933,118.72187475074462,0.433869693856072,4.878156821504134,5,120
126.43771391347612,162.09688149940732,0.4100651179388665,27.60136424562304,5,120
129.23387965011807,96.47029546991197,0.31412535474789777,1.6807626386917358,5,120
140.562192505724,127.85001138383116,0.4640365691536465,16.079374035761813,5,120
121.90538784240417,104.8715702240718,0.36370721614237234,9.888870739473504,5,120
126.87888243788899,115.00460608092442,0.31425535881281635,-42.28856645674148,5,120
120.28069871628043,137.93193705971163,0.4367908841963176,7.9252587650763555,5,120
145.99949466610988,163.0093917172528,0.4980661810954394,22.13619997584634,5,120
113.0617341329648,101.96576296265154,0.3613577086325051,3.2825280785231192,5,120
108.33027329696024,106.84110184638428,0.37992787211503554,-12.847658764622494,5,120
100.31561587087864,87.01805377887018,0.3159279707344877,-0.7502099369392528,5,120
152.39595642522568,99.40672013613656,0.2579040400510952,-16.12553079305291,5,120
138.49765870154155,106.81090713255855,0.31447596897270863,0.8735154409157457,5,120
104.02568627719923,139.8688796779481,0.39318187124647547,26.161462921289854,5,120
130.8896387618914,138.6492941423777,0.4776882291319785,6.482881627392623,5,120
167.6881205886807,142.45709133474122,0.3969263589581602,10.485397892928201,5,120
120.38597015126365,96.08264273628191,0.2599548599076463,-9.133229383892525,5,120
138.15290359004683,127.05380413721917,0.32278412335079504,15.911756498780294,5,120
113.9416795618516,162.71530519018557,0.4408183280094954,27.37399485203516,5,120
121.4888527836439,143.71248743218655,0.3543379370908626,9.431590614473098,5,120
147.2180911285674,126.01249959514286,0.43875076278882125,20.347392495092645,5,120
125.68135664908384,85.53608226987288,0.30468132710343565,4.624311189435953,5,120
114.5698725441007,157.91492234160376,0.5457562935980788,11.0465709148121,5,120
140.79206329194213,94.27400968461733,0.4517340451371786,12.96391991663794,5,120
135.2865094440935,113.50813124198001,0.44180361395272205,-12.916907542079564,5,120
113.25204015992693,97.78138055097226,0.33649556791219887,-3.5189691089412416,5,120
144.7140699292126,143.09448655539654,0.49628305119220983,-5.79296290788419,5,120
132.03958865283852,171.65051086047416,0.6433189517445191,17.253077894229254,5,120
125.5929757091906,162.92463451465767,0.3459207599493638,-16.708706512677843,5,120
128.85970771586614,104.43477789470242,0.3275576472607538,24.334833543764613,5,120
106.27930007907632,95.94350330597348,0.3280170615350668,15.19959853625772,5,120
111.92199282862113,132.47169013224584,0.2750905320415807,4.1672892631477065,5,120
111.84927516309206,105.61762718442564,0.3036653459237466,-16.09770332190663,5,120
106.59388550115872,108.19055559523748,0.41994452492194934,-7.532556379075443,5,120
133.29382556952132,153.65887999784613,0.3032143351263488,-33.2619805112193,5,120
149.40248561090445,88.38946318056685,0.39438607597588476,17.67070928404396,5,120
148.19950585101932,123.4825973895222,0.39022127591212086,21.37708399594176,5,120
147.68436853608802,161.16998214837255,0.4198569373669857,13.045601553663863,5,120
150.75636237268796,186.68763921472126,0.315734854496184,-43.27446662020493,5,120
135.16510883896044,88.89154837438359,0.40153313024335696,-7.071588972336414,5,120
123.84853178331285,99.69633853256171,0.22719714816855666,-0.3044274498349398,5,120
102.93090906692241,132.4699367059704,0.295033086281803,11.675625129903361,5,120
109.41921801383799,74.67706986536037,0.30432468709445,5.102956226453359,5,120
134.32748591029625,179.25207397829334,0.4261082606123126,-25.382722684560633,5,120
130.77321085208484,114.42440898895741,0.4365439880494371,-17.70070534639127,5,120
123.13171571842989,126.19480346214017,0.5210889563428146,15.587786813074514,5,120
114.2725138371906,178.04383693709056,0.4506615726884558,-12.74419984733687,5,120
132.6588587163431,117.62344390277688,0.2707771431296355,-21.35818654092955,5,120
128.9245069729495,114.03777558259527,0.5418562247917249,20.41317284997109,5,120
106.98699373420015,81.62051823439995,0.3910989869877486,19.600983098450346,5,120
121.29317339822569,123.32535648341066,0.3809330114790971,-9.690228490023882,5,120
143.48933154646346,111.36076770710912,0.4818202555143669,-0.9908443186611968,5,120
92.03367108087517,138.39762502132626,0.33611206423015577,2.2700219606237715,5,120
169.59693710703107,130.43930878280491,0.3859017740429805,8.085181910340243,5,120
105.83482758550701,162.78852034424008,0.4128238864447589,-24.289832685601745,5,120
124.93223741564022,96.67792146271069,0.5527063579702213,-2.390113171163446,5,120
139.5706646742162,141.4459476115801,0.3873562375206683,-2.11667349966148,5,120
115.52496323240561,130.11378100244812,0.33237774457393127,24.275948588750225,5,120
114.92894506909082,133.2900332760224,0.31398772449296086,-18.343419332619384,5,120
