rmse_train,rmse_test,mase_test,bias_test,theta,n
<<<<<<< HEAD
137.66710179642553,117.86449942466889,0.47403463464052176,-0.01105631068626503,1.5,120
107.59995815616814,88.08240335288282,0.40192232442507625,5.552874939895337,1.5,120
115.77768735376823,125.19356584958534,0.3647557515422024,1.200387874109122,1.5,120
133.040964717065,128.05551228378212,0.35648191630184356,13.165776707767613,1.5,120
102.77502834214623,159.45339866768174,0.4743365400382763,8.782911415337658,1.5,120
116.48166070283705,85.23728698203799,0.43360831441326464,-13.879502013015045,1.5,120
125.84713686479297,103.49281968619951,0.3502581955979893,-4.581227751318352,1.5,120
141.36812257660026,143.7466579623527,0.44288652711290893,-5.425458818156094,1.5,120
109.26955171397096,124.0246719558774,0.4787135643129022,-14.591005289883434,1.5,120
94.10761908739751,138.4745375769292,0.44968331184507565,-10.652496274623308,1.5,120
127.4797802177482,171.75605568059575,0.3649238504362384,-35.38091058463323,1.5,120
140.814271155244,147.88802725988913,0.5086614503388297,28.176736625953623,1.5,120
130.75531733019926,131.36406926132813,0.31863949826050963,17.201008085855644,1.5,120
140.72760297607093,156.22118002811774,0.34574670950198394,-24.866937512480973,1.5,120
130.73974033959578,130.72969857175758,0.44484188297040395,3.9035744539244996,1.5,120
121.20882599364913,157.2704930553934,0.36441943575078567,-20.174067679536257,1.5,120
123.03476709828915,111.17730116925347,0.35952997507527956,-6.345822664701087,1.5,120
122.23966162149561,146.53574717581847,0.2891343945218579,-51.490997092986085,1.5,120
132.88731119153172,188.86586697985206,0.4318677483639509,-15.854400881418714,1.5,120
96.14788866437468,142.78004833776885,0.35370275130600753,-22.28912425201216,1.5,120
119.78752178163128,117.4247369510718,0.3651417477167986,-14.359754567718456,1.5,120
162.09123170865652,145.08441658090075,0.3997645253329874,-4.172982519941313,1.5,120
123.83031970401936,95.78602650130857,0.3707075250769345,13.698854278030582,1.5,120
107.84082292147416,102.4163656693554,0.31209961755034876,10.587419914552312,1.5,120
121.4734009677734,133.75676428335214,0.2993901036108806,-21.237530128289492,1.5,120
140.98348879049726,135.56424076130284,0.4053437566675454,14.434528599440569,1.5,120
153.12872822994922,121.03887339098958,0.3090628991996445,-27.66397807140496,1.5,120
118.70732759265583,145.86567275268905,0.40508018480240005,-18.49722667634939,1.5,120
117.31944844251056,191.3851661102938,0.5048537567828029,35.54917316280671,1.5,120
99.99119822189618,132.87126928899525,0.4200435862987565,22.426461067404134,1.5,120
143.12260349268206,123.64060052563363,0.38611295606593143,-8.94205844559998,1.5,120
105.07133934827523,114.41678129387516,0.3725708225611769,5.200176895609679,1.5,120
124.06606735570838,149.28381668443535,0.41271388643397544,27.545229778580488,1.5,120
146.63319284625743,94.79047667027942,0.31029015750802486,2.361760109264304,1.5,120
138.92929555694096,130.8268402321962,0.4471475718448672,15.816373403134598,1.5,120
126.60517780338715,95.65076033144115,0.39386251078881296,9.927001647364454,1.5,120
150.5542789525454,135.5232064632346,0.3540765829222749,-41.96459346608375,1.5,120
126.54174695235851,148.19330972853922,0.46260207932787945,8.020271691767828,1.5,120
147.18116418144675,146.44263305035147,0.4964549707116299,22.276837017920474,1.5,120
113.63421642312551,107.84799881808539,0.34313757496657066,3.3137372244450067,1.5,120
108.36344163749973,122.27643291654877,0.3771021202792237,-12.886855562640344,1.5,120
105.35340513583307,107.80366824400869,0.3253965498776519,-0.7958522004186435,1.5,120
121.00480757897864,104.48799384207929,0.26564671813315316,-16.185570930272164,1.5,120
149.35309181143566,112.36825886179207,0.307067713724363,0.24308889207582485,1.5,120
103.5726187201226,114.05520354466104,0.3526546880045448,25.76607305283851,1.5,120
122.61682157561813,160.8984762768643,0.534081953379345,6.426678003494144,1.5,120
161.89909066590891,112.1968198685415,0.40779584222833937,9.271351257156583,1.5,120
114.61166438942249,90.6906208337551,0.24227173254852452,-8.8770015469469,1.5,120
117.76111983473496,110.05094043078383,0.32526723939591706,15.372423296754118,1.5,120
121.15336068385454,134.53514452215427,0.44086606512970045,27.391116994712046,1.5,120
127.93192364373007,161.0891827128845,0.381072735309406,10.203472871641178,1.5,120
123.33962340300735,118.36656765863216,0.41990829263480256,19.53278939690825,1.5,120
117.80705531263177,108.50899746091095,0.3190486336111276,4.55272911125973,1.5,120
118.81723125109242,144.80028151530766,0.49812934363401723,11.009823675112672,1.5,120
116.57091514484506,99.24178432807138,0.4266890673628052,12.853421743868658,1.5,120
176.26064305353387,148.07721069838107,0.44747746892618323,-13.784884333543241,1.5,120
99.61930690163818,106.40213321014959,0.3300495225598021,-3.30074159072847,1.5,120
110.88233015830951,115.19307166157655,0.4602470120574619,-5.615801873638004,1.5,120
112.1427803903188,170.68332586709974,0.7176817406992904,17.909194526005688,1.5,120
152.36155839193685,148.70762634441266,0.38795667013894786,-17.378182133476873,1.5,120
130.85396476645028,111.06845103381231,0.33077864535551565,24.190034821851224,1.5,120
127.72291992252615,111.4712688973636,0.327556519549809,14.897094501505356,1.5,120
144.23996444441946,120.81099319190112,0.2821516330027468,3.7574863435193198,1.5,120
112.48375034897794,109.93241643830177,0.2775912274830667,-16.7699784329408,1.5,120
120.82180904855431,116.09192827052989,0.4116204322010005,-7.538354283305521,1.5,120
131.38786326862382,156.8076185957929,0.32967923416522776,-33.39549059821033,1.5,120
134.9202641269276,100.9421399987371,0.3856097845862622,17.96535419000996,1.5,120
110.8700925173558,124.09070600756604,0.4150299369949156,21.56619633720796,1.5,120
146.98047710633443,184.59213828006241,0.4680590189264762,12.865596134898068,1.5,120
133.3902866665584,163.9419401995927,0.3066060672797774,-43.483261658832255,1.5,120
124.19328372373896,96.60006297417284,0.3758284938082109,-7.009034953011392,1.5,120
124.3010507753485,85.89516452399305,0.211044315776533,-0.19046091474171836,1.5,120
137.6041577115086,112.42043182599116,0.3437405660063452,11.969234617126965,1.5,120
119.63270105023561,89.72355240849627,0.2976998700114545,5.387322964650424,1.5,120
128.14328777223238,181.66155156277443,0.4322610085108916,-25.255416420591686,1.5,120
133.0934121453697,126.88298728038903,0.36265566448806935,-17.551558472303025,1.5,120
132.16886298289214,130.58392019349762,0.4981321542607842,15.670580756601638,1.5,120
112.84507399318275,151.87508794901257,0.4689554757140187,-13.364712027826952,1.5,120
120.7400690710255,85.15345303195879,0.2889433499402777,-20.727875989994754,1.5,120
119.00784618562425,145.29701883287376,0.5256351850195948,20.360081404258167,1.5,120
95.22892226939963,96.1492967075608,0.41226172140833345,19.777633276405872,1.5,120
131.48381333414184,126.96954476498918,0.35099218090985485,-9.89398860186826,1.5,120
118.2900044847388,103.57615997641274,0.5447450729621897,-0.5708821305163561,1.5,120
111.7667733089155,124.04631580981136,0.3346539743291106,2.3697457353978066,1.5,120
152.0622046843352,128.79016842418292,0.34452350348354155,8.100240592981475,1.5,120
117.70469774926708,177.2686135677194,0.43175942434306724,-24.489368992644053,1.5,120
110.74099014714571,97.26344527013372,0.5697694975072309,-2.6805281981960136,1.5,120
138.9132708312016,170.68693524909705,0.37693220082315476,-1.777990723497141,1.5,120
97.43398181997219,129.7389944874481,0.3233753131642142,23.863705684675633,1.5,120
129.51768615254855,142.24987336121617,0.306763616395791,-17.840598046003933,1.5,120
110.3222835970721,100.44811301370203,0.41046242289711277,4.541282816181623,1.5,120
126.8772914519425,95.44281534605524,0.3213131023391193,-10.040658065593282,1.5,120
109.94528887049276,120.85826466433839,0.48987632374830764,4.746484032474418,1.5,120
112.88178686668705,129.53000711000735,0.4023847096378158,-15.195458060088237,1.5,120
147.78387284627132,178.55366197822514,0.49905406317092565,35.48046412005567,1.5,120
127.95829033442357,141.49978131438598,0.2616496761114918,-15.225595227208505,1.5,120
109.67487798709813,116.56929952212451,0.3949721913959654,2.9771504196437713,1.5,120
100.61329628982901,77.42744454839907,0.29271306340525255,6.98242074139916,1.5,120
89.22834108908015,111.73002111329471,0.3115555715929641,10.217916458706412,1.5,120
117.79904787636212,112.94654671175937,0.34154590348091085,7.911949820819298,1.5,120
144.5794064903236,95.79224829428858,0.27928322387866966,-4.490995305921233,1.5,120
110.55787817301538,152.577820912745,0.4062290060955178,0.13508046079922814,1.5,120
138.11433047262662,151.70387083910117,0.4274565091137698,23.73421372944656,1.5,120
109.65802246802102,135.50586799428754,0.2975351580535717,-21.812285456093647,1.5,120
115.1768999654973,96.58549281787151,0.28602729562897006,5.312560352723015,1.5,120
136.8845848331605,131.35963333324855,0.33850333125549636,19.532195465568787,1.5,120
102.60232729505067,89.1146755892334,0.29057977417553915,5.399339457287349,1.5,120
129.5837179515401,86.96796003573455,0.4427971106081862,27.023547617982178,1.5,120
129.0104965762828,92.04110285432714,0.3157414888354745,8.167027151077061,1.5,120
107.91173096454153,94.55774531088343,0.38983538038701326,3.111088471536847,1.5,120
163.98124684676029,133.54187190686596,0.43443530135258207,22.2494689243623,1.5,120
141.66304500013916,125.22249008096041,0.2927442408196284,-10.377812640573813,1.5,120
131.30021540452466,125.6311076208689,0.4154794432866803,-0.6993727313218607,1.5,120
95.45025413084801,111.91907101426565,0.4019408453768931,3.1708684250559362,1.5,120
135.33569871375573,174.23349876364102,0.3728457312424449,-8.774099505866083,1.5,120
101.08485042527948,93.59997553571618,0.3031390490149456,9.763446334505227,1.5,120
121.30930884895044,130.30516651020352,0.3392428127418282,-5.258384622327939,1.5,120
121.82903413938698,88.93055248128937,0.3489903492900157,-6.1075550503514595,1.5,120
124.17821637025881,134.50602156775244,0.31899995668487363,6.559666127030975,1.5,120
101.12770706836605,132.7845788776134,0.3645597562736531,-17.7396372580853,1.5,120
96.45020672455408,94.32738990076275,0.2788374159238092,-15.372582261479886,1.5,120
115.0014892077339,171.7826371150662,0.4524142304031328,-6.842060556134952,1.5,120
137.0239076482791,152.47293221534648,0.43601918514652355,-15.05506473668635,1.5,120
132.28722872564728,188.17232598662875,0.4772805333814094,-22.751634004849304,1.5,120
123.14554252591485,78.60633755073096,0.3584565716256264,5.283886487789972,1.5,120
179.64087846975863,116.95765733429398,0.47554631409225917,-11.171530859874807,1.5,120
130.41166458775695,128.07504722802506,0.3582631938506761,-11.779010559157037,1.5,120
145.17647032671792,148.6885275854144,0.36600855962922624,-0.9772707224617864,1.5,120
109.50339921028261,199.0659719044307,0.4875254697194393,-21.477813580206988,1.5,120
