rmse_train,rmse_test,mase_test,bias_test,theta,n
113.14133051577683,120.09790630448545,0.4359930434710077,-0.8917940363424975,10,240
147.2193384262178,136.15078111052028,0.4685238638740236,4.685307249443373,10,240
117.79032069424865,139.96382170835474,0.3488992111935579,-11.346907698928945,10,240
103.70469614669548,112.29710093095638,0.34561337224885136,-6.048747876330461,10,240
129.0443137583879,130.05051079118314,0.29313840339389546,-9.247079903547542,10,240
138.2289872615848,124.21605796913617,0.32423732972829283,-1.3666356943372162,10,240
82.57776737973738,69.85346006212511,0.32257033239291055,-2.6398140233488143,10,240
124.91579573511684,145.45326491151664,0.3595118284891771,-5.325701190506562,10,240
115.64678420582192,114.91907927106375,0.2878262891611932,-17.873271318944465,10,240
127.77269139460105,135.77978572953515,0.2971355685052601,-17.77731883629323,10,240
138.09572418381248,130.3142815940763,0.3835666196007096,6.735787170091672,10,240
112.46861270634697,107.44073058249981,0.41409961362167025,4.735347776545083,10,240
101.0536757845861,130.03778426782458,0.3285883574882637,-9.49480441310366,10,240
127.30536094125198,114.89878058265423,0.3863033167291116,1.5580622180581656,10,240
113.78957853725855,127.73265774283499,0.3017003414350319,-25.23639025468031,10,240
118.67613862598446,151.41683913470706,0.3452233981144033,13.032283263920943,10,240
121.95166877684468,97.07303514083182,0.451604618901331,17.69242525836882,10,240
127.49128188442064,127.702445048567,0.42766094603803934,0.561576031550864,10,240
125.37825157891706,109.73880361680554,0.34494744045554454,1.7175680148307524,10,240
136.7357725574677,113.62650418395123,0.3950628398936364,-2.5338277364563035,10,240
140.78124417586812,108.72300397297582,0.4793877958979485,20.865937897325058,10,240
113.82169390853274,163.5378043621603,0.40424429977447623,-12.322132628948145,10,240
125.39694177212797,151.25276318903738,0.38092216223037173,-5.962730793348419,10,240
119.4497220661373,116.70053124216852,0.31080179733955543,-5.869449551917934,10,240
114.2503520813958,146.15394217361677,0.5187019717572122,39.959628650918496,10,240
116.65672143170835,99.5429633474745,0.3203412951688917,0.3477476405203857,10,240
139.13228171969638,105.93592472945326,0.33993691788533215,0.1552049226072892,10,240
120.6372657260501,138.48957676083572,0.3623569595763704,-27.74223907127771,10,240
109.15224564261642,105.2330301707433,0.342353393194276,4.057592056902664,10,240
142.452424567736,126.53182968457764,0.318854330785771,9.302924276359509,10,240
170.63583211145843,144.49874380617675,0.3489795896121535,7.5843565004872024,10,240
