latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-3.7285,39.8382,325.0,1.2,1.1,2009-02-01,737,Terra,MODIS,50,6.2,297.9,13.3,D,0,2009,2,28.027367,22.73196,89.87721
1.3546,36.5633,303.6,1.0,1.0,2009-02-01,1958,Terra,MODIS,40,6.2,293.1,4.1,N,0,2009,2,24.940414,15.444993,114.09848
1.3533,36.5538,314.3,1.0,1.0,2009-02-01,1958,Terra,MODIS,89,6.2,294.5,11.8,N,0,2009,2,24.940414,15.444993,114.09848
1.3704,36.5538,319.1,1.5,1.2,2009-02-01,2257,Aqua,MODIS,98,6.2,294.5,28.1,N,0,2009,2,24.940414,15.444993,114.09848
1.3595,36.553,305.5,1.5,1.2,2009-02-01,2257,Aqua,MODIS,64,6.2,293.9,9.8,N,0,2009,2,24.940414,15.444993,114.09848
0.5878,35.3149,323.2,1.2,1.1,2009-02-02,819,Terra,MODIS,71,6.2,300.3,15.4,D,0,2009,2,21.506687,11.886695,126.22741
-0.119,35.1151,322.3,1.2,1.1,2009-02-02,819,Terra,MODIS,74,6.2,306.3,10.2,D,0,2009,2,28.385046,17.019957,141.79901
0.3763,35.1406,319.3,1.2,1.1,2009-02-02,819,Terra,MODIS,57,6.2,305.0,7.6,D,0,2009,2,22.462461,12.723386,147.40373
0.5289,35.3806,316.7,1.2,1.1,2009-02-02,819,Terra,MODIS,52,6.2,301.9,7.6,D,0,2009,2,21.012337,11.203435,129.1239
-0.7282,35.9186,316.1,1.3,1.1,2009-02-02,819,Terra,MODIS,66,6.2,296.3,13.5,D,0,2009,2,16.858427,8.110014,116.16679
-0.0584,36.2222,321.8,1.4,1.2,2009-02-02,819,Terra,MODIS,60,6.2,301.8,18.5,D,0,2009,2,19.39549,9.200129,159.24445
1.1488,34.8933,322.2,1.1,1.0,2009-02-02,819,Terra,MODIS,72,6.2,303.1,12.9,D,0,2009,2,23.350458,13.624128,148.71852
