latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
1.4713,38.6031,319.1,1.4,1.2,2006-11-02,811,Terra,MODIS,36,6.2,300.7,20.3,D,0,2006,11,32.078987,22.231424,92.05669
0.7704,35.0976,315.4,1.0,1.0,2006-11-02,811,Terra,MODIS,63,6.2,300.7,6.2,D,0,2006,11,24.600195,13.018606,62.621964
-1.1193,36.1639,347.2,1.1,1.1,2006-11-02,812,Terra,MODIS,94,6.2,304.3,55.5,D,0,2006,11,23.28775,11.290112,142.81668
-1.1208,36.1741,333.0,1.1,1.1,2006-11-02,812,Terra,MODIS,85,6.2,305.4,26.6,D,0,2006,11,24.893639,12.693722,132.85252
-0.1801,35.1423,325.7,1.1,1.0,2006-11-02,1108,Aqua,MODIS,79,6.2,302.9,15.2,D,0,2006,11,28.170671,17.038052,135.56316
1.1456,38.9663,314.9,3.6,1.8,2006-11-07,829,Terra,MODIS,23,6.2,293.7,46.0,D,0,2006,11,32.25319,22.625742,88.30997
-0.1323,38.9961,306.9,3.8,1.8,2006-11-07,830,Terra,MODIS,0,6.2,287.2,30.4,D,0,2006,11,32.049732,23.400967,120.107544
0.0184,39.9749,311.7,4.5,2.0,2006-11-07,830,Terra,MODIS,27,6.2,291.1,54.4,D,0,2006,11,32.934227,23.933617,84.1855
0.0172,39.9701,311.9,4.5,2.0,2006-11-07,830,Terra,MODIS,24,6.2,291.2,54.8,D,0,2006,11,32.934227,23.933617,84.1855
0.1651,39.4532,308.8,4.1,1.9,2006-11-07,830,Terra,MODIS,25,6.2,287.3,36.8,D,0,2006,11,31.915403,23.35563,97.25686
-0.1027,35.1071,322.5,1.3,1.1,2006-11-07,1127,Aqua,MODIS,67,6.2,299.6,16.4,D,0,2006,11,28.653257,17.432133,137.91489
-0.0327,35.137,313.2,1.2,1.1,2006-11-09,818,Terra,MODIS,62,6.2,298.0,6.1,D,0,2006,11,27.76068,16.842264,137.59854
0.5623,34.6943,316.8,1.0,1.0,2006-11-09,1114,Aqua,MODIS,63,6.2,300.5,8.2,D,0,2006,11,26.647938,15.904104,130.08179
-1.5812,40.1406,312.8,3.7,1.8,2006-11-10,1019,Aqua,MODIS,25,6.2,290.7,39.3,D,0,2006,11,31.44463,23.877726,108.23271
-1.5718,40.2054,314.0,3.6,1.8,2006-11-10,1019,Aqua,MODIS,19,6.2,291.6,42.9,D,0,2006,11,31.380512,23.860468,105.30341
0.5362,34.6764,326.8,1.0,1.0,2006-11-11,805,Terra,MODIS,80,6.2,297.3,20.5,D,0,2006,11,26.735367,16.060146,134.65709
-1.3378,39.9448,322.2,1.5,1.2,2006-11-11,805,Terra,MODIS,43,6.2,300.2,21.3,D,0,2006,11,31.586685,24.072504,121.098236
-1.4569,39.6746,313.7,1.5,1.2,2006-11-11,806,Terra,MODIS,31,6.2,294.8,15.0,D,0,2006,11,31.327553,23.82224,143.50603
0.2984,39.7488,305.9,3.2,1.7,2006-11-16,823,Terra,MODIS,22,6.2,288.1,27.9,D,0,2006,11,32.99875,23.85599,85.672775
-1.493,39.8391,309.6,3.5,1.8,2006-11-16,824,Terra,MODIS,27,6.2,286.3,40.7,D,0,2006,11,31.600792,23.909103,128.03952
1.6803,40.0178,318.0,2.5,1.5,2006-11-17,1026,Aqua,MODIS,40,6.2,296.4,37.9,D,0,2006,11,32.796814,23.153051,79.600204
2.1337,38.6614,315.9,3.1,1.7,2006-11-17,1026,Aqua,MODIS,34,6.2,293.5,52.7,D,0,2006,11,31.79813,22.152748,86.68681
1.1978,39.0867,319.7,1.3,1.1,2006-11-22,1044,Aqua,MODIS,29,6.2,300.6,16.7,D,0,2006,11,32.334488,22.806025,85.76862
1.1995,39.0985,323.3,1.3,1.1,2006-11-22,1044,Aqua,MODIS,57,6.2,302.6,20.6,D,0,2006,11,32.334488,22.806025,85.76862
1.2062,39.096,318.0,2.1,1.4,2006-11-25,817,Terra,MODIS,65,6.2,300.2,28.8,D,0,2006,11,32.334488,22.806025,85.76862
1.1803,39.2074,319.8,1.6,1.2,2006-11-25,1115,Aqua,MODIS,51,6.2,299.5,17.5,D,0,2006,11,32.608208,22.801344,82.874916
0.5407,34.6857,334.8,1.0,1.0,2006-11-25,1115,Aqua,MODIS,86,6.2,298.5,29.3,D,0,2006,11,26.735367,16.060146,134.65709
1.1881,39.1914,320.9,1.3,1.1,2006-11-27,805,Terra,MODIS,41,6.2,304.1,14.5,D,0,2006,11,32.608208,22.801344,82.874916
1.1879,39.184,324.4,1.0,1.0,2006-11-29,753,Terra,MODIS,39,6.2,306.8,14.2,D,0,2006,11,32.608208,22.801344,82.874916
1.1825,39.1876,322.3,1.1,1.0,2006-11-29,1050,Aqua,MODIS,58,6.2,305.2,14.3,D,0,2006,11,32.608208,22.801344,82.874916
