latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-1.3784,41.1704,320.9,2.6,1.5,2007-08-01,812,Terra,MODIS,0,6.2,288.0,56.3,D,0,2007,8,29.231771,22.837618,41.739143
-4.042,38.9894,313.6,1.9,1.4,2007-08-01,813,Terra,MODIS,60,6.2,292.5,21.3,D,0,2007,8,26.696281,17.698835,86.850136
-2.2561,36.6506,336.2,1.2,1.1,2007-08-01,813,Terra,MODIS,87,6.2,295.9,42.0,D,0,2007,8,23.792116,12.977191,10.22806
-2.2577,36.6616,322.2,1.2,1.1,2007-08-01,813,Terra,MODIS,59,6.2,297.9,18.1,D,0,2007,8,23.792116,12.977191,10.22806
-3.9674,38.8954,312.8,1.9,1.3,2007-08-01,813,Terra,MODIS,46,6.2,290.0,16.4,D,0,2007,8,26.650494,17.555271,75.437256
-4.1509,38.6029,338.0,1.0,1.0,2007-08-01,1107,Aqua,MODIS,87,6.2,305.2,25.5,D,0,2007,8,26.652967,16.24512,46.970966
-4.1664,38.624,332.0,1.0,1.0,2007-08-01,1107,Aqua,MODIS,63,6.2,302.5,18.3,D,0,2007,8,26.652967,16.24512,46.970966
-4.1755,38.6254,336.3,1.0,1.0,2007-08-01,1107,Aqua,MODIS,73,6.2,303.7,24.9,D,0,2007,8,26.646954,16.346226,51.517155
-4.1846,38.6267,339.1,1.0,1.0,2007-08-01,1107,Aqua,MODIS,81,6.2,304.3,29.5,D,0,2007,8,26.646954,16.346226,51.517155
-4.1262,38.5804,388.4,1.0,1.0,2007-08-01,1107,Aqua,MODIS,100,6.2,307.0,187.0,D,0,2007,8,26.402143,16.075289,44.602257
-4.1418,38.6016,350.6,1.0,1.0,2007-08-01,1107,Aqua,MODIS,95,6.2,303.3,51.6,D,0,2007,8,26.652967,16.24512,46.970966
-4.1431,38.5923,341.2,1.0,1.0,2007-08-01,1107,Aqua,MODIS,89,6.2,306.4,30.6,D,0,2007,8,26.652967,16.24512,46.970966
-4.1276,38.5712,372.6,1.0,1.0,2007-08-01,1107,Aqua,MODIS,100,6.2,301.3,117.8,D,0,2007,8,26.402143,16.075289,44.602257
-4.1444,38.5831,358.5,1.0,1.0,2007-08-01,1107,Aqua,MODIS,99,6.2,307.4,69.7,D,0,2007,8,26.402143,16.075289,44.602257
-4.1367,38.5725,328.8,1.0,1.0,2007-08-01,1107,Aqua,MODIS,26,6.2,302.3,13.9,D,0,2007,8,26.402143,16.075289,44.602257
-4.1353,38.5818,378.0,1.0,1.0,2007-08-01,1107,Aqua,MODIS,100,6.2,301.0,137.5,D,0,2007,8,26.402143,16.075289,44.602257
-4.1535,38.5844,334.5,1.0,1.0,2007-08-01,1107,Aqua,MODIS,84,6.2,305.1,18.9,D,0,2007,8,26.652967,16.24512,46.970966
-4.1522,38.5937,346.6,1.0,1.0,2007-08-01,1107,Aqua,MODIS,93,6.2,307.4,39.8,D,0,2007,8,26.652967,16.24512,46.970966
-4.1249,38.5897,342.0,1.0,1.0,2007-08-01,1107,Aqua,MODIS,89,6.2,302.7,36.1,D,0,2007,8,26.378435,16.146423,47.04969
1.1119,38.8141,308.2,1.4,1.2,2007-08-02,1939,Terra,MODIS,57,6.2,294.1,8.4,N,0,2007,8,31.557665,20.787666,
1.1137,38.8264,309.5,1.4,1.2,2007-08-02,1939,Terra,MODIS,75,6.2,294.1,9.9,N,0,2007,8,31.557665,20.787666,
1.1091,38.8207,309.3,1.4,1.2,2007-08-02,1939,Terra,MODIS,28,6.2,294.2,9.4,N,0,2007,8,31.557665,20.787666,
4.2953,36.522,323.8,1.1,1.0,2007-08-03,759,Terra,MODIS,74,6.2,298.0,16.2,D,0,2007,8,31.404781,19.391764,32.121857
4.2925,36.5414,325.5,1.1,1.0,2007-08-03,759,Terra,MODIS,76,6.2,298.6,17.4,D,0,2007,8,31.404781,19.391764,32.121857
4.2939,36.5317,339.3,1.1,1.0,2007-08-03,759,Terra,MODIS,89,6.2,299.3,39.3,D,0,2007,8,31.404781,19.391764,32.121857
1.1164,38.827,325.3,1.0,1.0,2007-08-03,1056,Aqua,MODIS,31,6.2,303.0,13.1,D,0,2007,8,31.557665,20.787666,
4.3003,36.5249,323.6,1.1,1.1,2007-08-03,1057,Aqua,MODIS,33,6.2,300.5,12.4,D,0,2007,8,31.404781,19.391764,32.121857
-1.6211,36.1598,344.5,2.5,1.5,2007-08-04,1138,Aqua,MODIS,92,6.2,302.2,136.2,D,0,2007,8,26.983755,15.773901,12.310982
-1.6243,36.1379,345.8,2.5,1.5,2007-08-04,1138,Aqua,MODIS,92,6.2,302.6,149.1,D,0,2007,8,26.983755,15.773901,12.310982
-1.6557,36.1315,326.0,2.5,1.5,2007-08-05,1043,Aqua,MODIS,54,6.2,302.0,40.1,D,0,2007,8,27.317247,16.1765,10.6393795
-2.0702,40.5798,310.0,1.2,1.1,2007-08-05,1043,Aqua,MODIS,53,6.2,283.7,7.8,D,0,2007,8,28.769957,22.869219,82.89233
-2.0799,40.5811,312.3,1.2,1.1,2007-08-05,1043,Aqua,MODIS,62,6.2,285.8,10.2,D,0,2007,8,28.769957,22.869219,82.89233
-1.3721,41.1752,332.4,1.1,1.0,2007-08-05,1043,Aqua,MODIS,83,6.2,292.6,29.6,D,0,2007,8,29.356813,22.829966,40.2572
-1.3707,41.1849,324.5,1.1,1.0,2007-08-05,1043,Aqua,MODIS,67,6.2,291.1,18.8,D,0,2007,8,29.356813,22.829966,40.2572
