latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-0.0241,35.078,325.6,1.1,1.1,2001-08-02,808,Terra,MODIS,81,6.2,295.9,22.2,D,0,2001,8,27.424496,14.472013,134.16495
-1.3996,34.8285,306.1,1.2,1.1,2001-08-02,2029,Terra,MODIS,67,6.2,285.9,11.3,N,0,2001,8,25.347666,12.102902,70.24126
-1.382,34.8807,303.3,1.2,1.1,2001-08-02,2029,Terra,MODIS,54,6.2,285.3,9.8,N,0,2001,8,26.123112,12.285107,63.79725
-0.5374,37.8031,323.0,1.2,1.1,2001-08-04,756,Terra,MODIS,74,6.2,299.0,10.7,D,0,2001,8,27.747036,15.595416,2.5038075
-2.558,37.8431,324.3,1.1,1.0,2001-08-04,756,Terra,MODIS,54,6.2,305.1,15.5,D,0,2001,8,23.18103,11.981097,3.2767568
-2.5875,37.8726,335.2,1.1,1.0,2001-08-04,756,Terra,MODIS,83,6.2,305.1,32.5,D,0,2001,8,21.957247,10.486144,2.6069043
-2.5889,37.8821,319.5,1.1,1.0,2001-08-04,756,Terra,MODIS,50,6.2,304.7,11.4,D,0,2001,8,24.222822,12.673857,2.0714293
-2.6509,37.9134,322.0,1.1,1.0,2001-08-04,756,Terra,MODIS,51,6.2,302.7,10.6,D,0,2001,8,22.370968,11.21081,2.470477
2.1926,36.4735,332.9,2.3,1.5,2001-08-05,838,Terra,MODIS,74,6.2,308.4,29.1,D,0,2001,8,36.05737,20.511713,18.071342
-3.4131,39.2481,322.1,1.3,1.1,2001-08-06,744,Terra,MODIS,71,6.2,300.9,13.7,D,0,2001,8,27.682053,17.875744,12.2691345
-3.5063,38.4345,327.6,1.5,1.2,2001-08-06,744,Terra,MODIS,79,6.2,303.7,28.2,D,0,2001,8,26.0585,14.663525,5.873984
0.0888,38.0207,320.3,1.9,1.3,2001-08-07,826,Terra,MODIS,69,6.2,300.2,22.0,D,0,2001,8,28.047758,15.703676,2.7025585
0.5646,34.6731,328.6,1.1,1.0,2001-08-07,826,Terra,MODIS,82,6.2,297.8,24.9,D,0,2001,8,26.59802,13.998022,156.31822
0.5553,34.6717,323.7,1.1,1.0,2001-08-07,826,Terra,MODIS,78,6.2,296.3,19.3,D,0,2001,8,26.59802,13.998022,156.31822
-0.8556,34.5754,315.7,1.1,1.1,2001-08-07,826,Terra,MODIS,63,6.2,301.8,7.4,D,0,2001,8,26.57345,13.828601,115.70131
-1.4704,34.8711,326.2,1.2,1.1,2001-08-07,826,Terra,MODIS,77,6.2,301.6,22.3,D,0,2001,8,,,
-1.4719,34.8817,315.2,1.2,1.1,2001-08-07,826,Terra,MODIS,41,6.2,300.4,8.3,D,0,2001,8,27.185333,12.839199,56.10803
-1.4801,34.8698,319.4,1.2,1.1,2001-08-07,826,Terra,MODIS,66,6.2,298.9,13.2,D,0,2001,8,,,
-4.1004,39.117,312.2,1.5,1.2,2001-08-09,815,Terra,MODIS,53,6.2,292.6,12.3,D,0,2001,8,27.1842,17.342916,14.891298
0.2122,37.7333,335.9,1.0,1.0,2001-08-11,801,Terra,MODIS,83,6.2,305.6,22.3,D,0,2001,8,27.216572,13.924806,4.2037497
-1.1216,37.0362,346.3,1.1,1.0,2001-08-11,802,Terra,MODIS,92,6.2,307.0,45.5,D,0,2001,8,24.689283,12.331752,11.88631
-0.9321,34.5295,318.2,1.5,1.2,2001-08-11,802,Terra,MODIS,67,6.2,295.8,17.2,D,0,2001,8,26.66138,13.770122,96.23385
-1.9017,38.2686,326.8,1.0,1.0,2001-08-11,802,Terra,MODIS,74,6.2,303.4,13.1,D,0,2001,8,27.39414,16.074064,1.2074168
0.1272,37.5555,301.7,1.5,1.2,2001-08-11,2023,Terra,MODIS,43,6.2,284.2,12.5,N,0,2001,8,24.285011,9.791421,20.053925
-1.4286,36.3163,320.3,3.4,1.7,2001-08-12,845,Terra,MODIS,76,6.2,293.4,47.2,D,0,2001,8,27.632158,14.184145,8.359591
-1.4396,36.3084,327.5,3.4,1.7,2001-08-12,845,Terra,MODIS,82,6.2,293.8,94.9,D,0,2001,8,27.632158,14.184145,8.359591
