latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-3.4753,37.6206,311.6,1.5,1.2,2001-03-01,1955,Terra,MODIS,83,6.2,288.5,19.1,N,0,2001,3,,,
-0.5812,34.2713,318.1,2.5,1.5,2001-03-01,1956,Terra,MODIS,96,6.2,290.4,61.9,N,0,2001,3,28.627048,16.067726,48.39855
-0.5879,34.2672,321.1,2.5,1.5,2001-03-01,1956,Terra,MODIS,100,6.2,290.4,74.3,N,0,2001,3,28.22197,15.966737,48.890846
-0.2896,34.8762,348.8,2.2,1.4,2001-03-01,1956,Terra,MODIS,100,6.2,290.2,197.0,N,0,2001,3,29.377031,16.307737,67.0238
0.0197,34.0973,309.1,2.5,1.5,2001-03-01,1956,Terra,MODIS,76,6.2,289.1,36.2,N,0,2001,3,28.478783,16.537361,43.861755
0.0166,34.0746,318.8,2.6,1.5,2001-03-01,1956,Terra,MODIS,97,6.2,288.4,67.5,N,0,2001,3,28.328753,16.618195,40.24266
0.0261,34.0898,320.3,2.5,1.5,2001-03-01,1956,Terra,MODIS,100,6.2,289.1,75.6,N,0,2001,3,28.478783,16.537361,43.861755
0.0228,34.0671,308.9,2.6,1.5,2001-03-01,1956,Terra,MODIS,76,6.2,287.9,39.3,N,0,2001,3,28.328753,16.618195,40.24266
1.0077,35.3422,323.5,1.0,1.0,2001-03-02,817,Terra,MODIS,43,6.2,310.4,8.9,D,0,2001,3,23.028168,9.477713,103.159615
0.9504,34.7916,332.7,1.0,1.0,2001-03-02,817,Terra,MODIS,69,6.2,314.5,16.6,D,0,2001,3,23.59097,10.505524,132.29068
0.7223,35.4661,324.6,1.0,1.0,2001-03-02,817,Terra,MODIS,51,6.2,310.1,9.4,D,0,2001,3,23.800047,9.5671625,74.66237
0.6758,35.03,325.9,1.0,1.0,2001-03-02,817,Terra,MODIS,53,6.2,312.1,9.8,D,0,2001,3,25.831371,11.909517,146.54927
0.6867,34.3214,333.3,1.1,1.0,2001-03-02,817,Terra,MODIS,76,6.2,314.4,16.8,D,0,2001,3,28.793802,16.252407,131.37907
0.1416,35.4039,320.6,1.0,1.0,2001-03-02,817,Terra,MODIS,41,6.2,304.3,11.8,D,0,2001,3,21.43505,9.446366,104.464836
0.0646,35.4929,322.8,1.0,1.0,2001-03-02,817,Terra,MODIS,62,6.2,299.1,16.5,D,0,2001,3,20.585827,8.803625,104.10759
-0.0284,34.8702,319.6,1.0,1.0,2001-03-02,817,Terra,MODIS,28,6.2,307.1,6.5,D,0,2001,3,26.895824,14.646363,111.98447
-0.3935,35.7862,322.8,1.0,1.0,2001-03-02,817,Terra,MODIS,62,6.2,295.6,16.9,D,0,2001,3,17.94826,6.119967,77.63985
-0.4438,35.5646,322.4,1.0,1.0,2001-03-02,817,Terra,MODIS,69,6.2,303.9,13.2,D,0,2001,3,21.504208,8.373948,108.40966
-0.55,35.5979,337.2,1.0,1.0,2001-03-02,817,Terra,MODIS,86,6.2,304.5,32.1,D,0,2001,3,21.341654,8.561865,89.08094
-0.5626,35.5599,356.6,1.0,1.0,2001-03-02,817,Terra,MODIS,98,6.2,303.3,72.3,D,0,2001,3,21.44596,8.990803,95.59995
-0.5639,35.5687,327.2,1.0,1.0,2001-03-02,817,Terra,MODIS,77,6.2,301.8,18.9,D,0,2001,3,21.44596,8.990803,95.59995
-0.4791,34.0456,322.2,1.1,1.0,2001-03-02,817,Terra,MODIS,38,6.2,305.5,11.4,D,0,2001,3,27.491518,17.355042,36.16581
-1.8128,41.0928,323.2,1.9,1.4,2001-03-02,817,Terra,MODIS,34,6.2,298.4,24.4,D,0,2001,3,31.9983,23.239174,78.032036
-1.8152,41.1101,361.6,1.9,1.4,2001-03-02,817,Terra,MODIS,100,6.2,302.4,210.8,D,0,2001,3,31.9983,23.239174,78.032036
-1.8274,41.1084,362.8,1.9,1.4,2001-03-02,817,Terra,MODIS,100,6.2,298.8,219.4,D,0,2001,3,31.9983,23.239174,78.032036
-3.2362,37.7549,326.9,1.2,1.1,2001-03-02,818,Terra,MODIS,60,6.2,313.6,11.1,D,0,2001,3,27.827612,15.870548,26.951994
-4.4955,39.0755,326.0,1.5,1.2,2001-03-02,818,Terra,MODIS,73,6.2,306.6,15.0,D,0,2001,3,30.78003,20.16734,120.08327
-4.4975,39.089,324.6,1.5,1.2,2001-03-02,818,Terra,MODIS,66,6.2,305.7,12.5,D,0,2001,3,30.962732,20.449604,136.60506
-4.5608,39.376,320.2,1.6,1.2,2001-03-02,818,Terra,MODIS,49,6.2,301.2,14.6,D,0,2001,3,30.872032,,
-0.6814,34.2232,330.4,1.4,1.2,2001-03-02,2039,Terra,MODIS,100,6.2,290.0,48.8,N,0,2001,3,28.193344,15.89768,45.09902
-0.6832,34.2108,312.4,1.4,1.2,2001-03-02,2039,Terra,MODIS,85,6.2,288.8,19.2,N,0,2001,3,28.193344,15.89768,45.09902
-0.4983,34.2197,302.3,1.4,1.2,2001-03-02,2039,Terra,MODIS,48,6.2,290.7,7.3,N,0,2001,3,27.64071,15.785523,50.588665
0.0093,34.0625,307.7,1.4,1.2,2001-03-02,2039,Terra,MODIS,72,6.2,287.4,14.9,N,0,2001,3,28.328753,16.618195,40.24266
0.0526,34.1962,326.9,3.7,1.8,2001-03-03,900,Terra,MODIS,0,6.2,305.5,98.2,D,0,2001,3,28.461449,16.47525,56.37073
0.0845,35.4174,332.1,1.4,1.2,2001-03-04,805,Terra,MODIS,77,6.2,302.9,40.5,D,0,2001,3,20.771742,9.075791,107.06901
-0.7872,38.319,330.6,1.0,1.0,2001-03-04,805,Terra,MODIS,57,6.2,316.1,8.8,D,0,2001,3,29.304527,17.15328,0.72424203
-1.532,40.9075,326.5,1.1,1.1,2001-03-04,805,Terra,MODIS,51,6.2,312.2,16.1,D,0,2001,3,31.967741,22.786083,46.13277
-1.608,41.1618,320.6,1.2,1.1,2001-03-04,805,Terra,MODIS,23,6.2,305.3,9.8,D,0,2001,3,32.00314,22.978537,53.905495
-0.6278,34.2671,332.8,1.6,1.2,2001-03-04,805,Terra,MODIS,63,6.2,314.4,32.1,D,0,2001,3,28.252892,16.02575,48.589733
-0.6389,34.2655,366.8,1.6,1.2,2001-03-04,805,Terra,MODIS,100,6.2,311.7,175.9,D,0,2001,3,28.252892,16.02575,48.589733
-0.648,34.2498,334.6,1.6,1.2,2001-03-04,805,Terra,MODIS,39,6.2,311.6,33.9,D,0,2001,3,27.778019,15.690449,48.524574
-0.6391,34.2595,349.6,1.6,1.2,2001-03-04,805,Terra,MODIS,91,6.2,312.2,89.0,D,0,2001,3,28.252892,16.02575,48.589733
-0.6412,34.2736,345.9,1.6,1.2,2001-03-04,805,Terra,MODIS,81,6.2,309.1,74.6,D,0,2001,3,28.252892,16.02575,48.589733
-0.6481,34.2439,336.4,1.6,1.2,2001-03-04,805,Terra,MODIS,77,6.2,312.9,41.7,D,0,2001,3,27.778019,15.690449,48.524574
-0.6746,34.2691,331.9,1.6,1.2,2001-03-04,805,Terra,MODIS,80,6.2,307.7,35.1,D,0,2001,3,27.463812,15.35676,50.625156
-3.0621,39.7698,326.8,1.1,1.0,2001-03-04,806,Terra,MODIS,50,6.2,306.8,13.7,D,0,2001,3,29.941114,20.55708,88.13093
-4.0129,39.0274,324.0,1.0,1.0,2001-03-04,806,Terra,MODIS,41,6.2,306.8,6.9,D,0,2001,3,29.203682,18.506773,52.17674
-3.9993,38.8095,330.8,1.0,1.0,2001-03-04,806,Terra,MODIS,74,6.2,309.9,14.5,D,0,2001,3,29.261625,18.02079,44.28792
-4.0019,38.8276,329.4,1.0,1.0,2001-03-04,806,Terra,MODIS,71,6.2,308.3,12.1,D,0,2001,3,29.176708,17.938543,44.20012
-4.5178,39.3315,323.5,1.1,1.0,2001-03-04,806,Terra,MODIS,39,6.2,304.2,8.6,D,0,2001,3,31.152412,21.21958,198.89935
-4.526,39.3339,321.4,1.1,1.0,2001-03-04,806,Terra,MODIS,37,6.2,302.1,6.4,D,0,2001,3,31.016373,21.30343,224.27396
0.5648,34.4981,322.3,2.2,1.4,2001-03-05,848,Terra,MODIS,63,6.2,302.6,19.6,D,0,2001,3,28.475155,15.673024,145.63249
0.5627,34.5105,321.1,2.2,1.4,2001-03-05,848,Terra,MODIS,60,6.2,301.5,19.2,D,0,2001,3,28.120426,15.333893,147.55739
0.4113,35.5576,320.0,2.7,1.6,2001-03-05,848,Terra,MODIS,29,6.2,295.1,50.2,D,0,2001,3,20.68908,8.430288,93.44967
-1.5735,41.0114,334.1,1.4,1.2,2001-03-08,740,Terra,MODIS,65,6.2,302.7,33.7,D,0,2001,3,32.160954,22.88224,50.35713
-1.576,41.023,302.5,1.0,1.0,2001-03-08,2001,Terra,MODIS,39,6.2,290.8,4.0,N,0,2001,3,32.160954,22.88224,50.35713
-1.567,41.0217,304.9,1.0,1.0,2001-03-08,2001,Terra,MODIS,62,6.2,290.9,5.5,N,0,2001,3,32.160954,22.88224,50.35713
0.7904,35.821,330.3,1.0,1.0,2001-03-09,823,Terra,MODIS,81,6.2,301.5,20.3,D,0,2001,3,26.94059,13.280264,84.986206
0.5129,35.3906,318.9,1.0,1.0,2001-03-09,823,Terra,MODIS,52,6.2,302.0,6.9,D,0,2001,3,24.12311,9.957865,85.45851
0.5465,34.6583,313.4,1.0,1.0,2001-03-09,823,Terra,MODIS,43,6.2,296.1,4.9,D,0,2001,3,27.62824,14.524497,165.98401
0.5376,34.6571,313.4,1.0,1.0,2001-03-09,823,Terra,MODIS,50,6.2,295.9,4.8,D,0,2001,3,27.576218,14.61936,164.46173
0.3608,34.4204,322.1,1.0,1.0,2001-03-09,823,Terra,MODIS,63,6.2,301.2,8.3,D,0,2001,3,28.500795,15.614219,160.52377
-0.0798,35.1624,319.6,1.0,1.0,2001-03-09,823,Terra,MODIS,66,6.2,295.5,11.5,D,0,2001,3,28.732027,15.549299,90.62952
-0.5124,35.4757,309.8,1.0,1.0,2001-03-09,823,Terra,MODIS,37,6.2,291.0,7.5,D,0,2001,3,21.307135,9.568291,112.68995
-3.7634,39.821,325.4,2.2,1.4,2001-03-09,824,Terra,MODIS,51,6.2,295.2,44.0,D,0,2001,3,30.726171,21.31819,183.73003
-1.7792,40.5199,325.1,2.6,1.6,2001-03-10,728,Terra,MODIS,72,6.2,300.8,43.7,D,0,2001,3,32.174393,22.976507,63.538334
-1.9364,40.7703,322.2,2.5,1.5,2001-03-10,728,Terra,MODIS,55,6.2,303.3,26.3,D,0,2001,3,,23.301022,93.63736
-2.1205,40.6848,328.2,2.5,1.5,2001-03-10,728,Terra,MODIS,78,6.2,302.0,46.8,D,0,2001,3,32.200363,23.39321,124.899864
-2.1269,40.6778,325.3,2.5,1.5,2001-03-10,728,Terra,MODIS,73,6.2,303.9,32.5,D,0,2001,3,32.199593,23.425625,133.4253
0.6652,35.7772,322.3,1.1,1.0,2001-03-11,810,Terra,MODIS,36,6.2,306.0,9.2,D,0,2001,3,25.705624,12.538911,99.291855
-1.4837,41.1805,322.9,1.5,1.2,2001-03-11,811,Terra,MODIS,24,6.2,304.5,19.3,D,0,2001,3,31.99519,22.85556,47.56892
-2.275,40.5641,332.3,1.4,1.2,2001-03-11,811,Terra,MODIS,37,6.2,309.0,22.3,D,0,2001,3,32.008186,23.416328,154.68799
-2.3693,37.6978,337.0,1.0,1.0,2001-03-11,811,Terra,MODIS,85,6.2,310.0,26.2,D,0,2001,3,27.72611,15.122532,8.465124
-3.5167,38.2985,325.3,1.1,1.0,2001-03-11,811,Terra,MODIS,58,6.2,308.0,8.8,D,0,2001,3,26.651062,15.407299,34.765423
-4.1508,39.4086,335.2,1.2,1.1,2001-03-11,812,Terra,MODIS,82,6.2,303.7,30.1,D,0,2001,3,30.06631,19.98284,133.77803
-4.1523,39.4196,335.8,1.2,1.1,2001-03-11,812,Terra,MODIS,83,6.2,302.6,32.6,D,0,2001,3,29.524042,19.743309,140.90308
-4.1715,39.2726,321.0,1.2,1.1,2001-03-11,812,Terra,MODIS,48,6.2,300.5,7.6,D,0,2001,3,29.62896,19.152857,117.50162
-4.2113,38.708,328.7,1.1,1.1,2001-03-11,812,Terra,MODIS,66,6.2,305.2,13.7,D,0,2001,3,28.944363,17.389225,37.9257
-4.2208,38.7066,328.8,1.1,1.1,2001-03-11,812,Terra,MODIS,76,6.2,304.2,15.2,D,0,2001,3,28.944363,17.389225,37.9257
2.0878,36.4412,336.1,3.8,1.8,2001-03-12,853,Terra,MODIS,63,6.2,313.0,105.2,D,0,2001,3,37.325424,20.69529,12.024085
0.0854,35.4427,317.9,3.5,1.8,2001-03-12,853,Terra,MODIS,71,6.2,282.7,90.1,D,0,2001,3,20.771742,9.075791,107.06901
0.0749,35.4366,316.7,3.5,1.8,2001-03-12,853,Terra,MODIS,56,6.2,283.9,80.7,D,0,2001,3,21.462646,9.460208,101.5908
0.0708,35.4656,316.7,3.5,1.8,2001-03-12,853,Terra,MODIS,58,6.2,283.8,80.0,D,0,2001,3,20.585827,8.803625,104.10759
0.129,35.3998,315.8,1.8,1.3,2001-03-13,758,Terra,MODIS,24,6.2,294.7,20.7,D,0,2001,3,21.43505,9.446366,104.464836
0.1267,35.4157,317.0,1.8,1.3,2001-03-13,758,Terra,MODIS,32,6.2,293.9,21.8,D,0,2001,3,21.43505,9.446366,104.464836
-1.503,41.0279,327.3,1.0,1.0,2001-03-13,758,Terra,MODIS,32,6.2,306.3,14.1,D,0,2001,3,32.309734,22.8782,48.593872
-1.7206,40.6908,328.2,1.0,1.0,2001-03-13,758,Terra,MODIS,64,6.2,304.7,13.8,D,0,2001,3,31.9634,23.019915,58.63508
-1.8445,40.4056,338.4,1.0,1.0,2001-03-13,759,Terra,MODIS,65,6.2,309.1,25.6,D,0,2001,3,31.820997,22.821384,69.2968
-2.6955,40.1773,340.5,1.0,1.0,2001-03-13,759,Terra,MODIS,79,6.2,307.1,27.0,D,0,2001,3,31.486053,,
-3.6981,39.857,328.7,1.0,1.0,2001-03-13,759,Terra,MODIS,53,6.2,304.5,12.1,D,0,2001,3,30.895378,21.711426,190.6526
2.116,36.4279,334.4,2.2,1.4,2001-03-14,840,Terra,MODIS,34,6.2,311.5,35.7,D,0,2001,3,37.325424,20.69529,12.024085
0.1437,35.4028,318.9,1.9,1.4,2001-03-14,841,Terra,MODIS,52,6.2,301.4,29.0,D,0,2001,3,21.43505,9.446366,104.464836
-2.2106,40.6576,342.0,1.2,1.1,2001-03-15,746,Terra,MODIS,86,6.2,305.1,37.1,D,0,2001,3,32.170143,23.445244,152.63603
-2.214,40.6613,339.6,1.2,1.1,2001-03-15,746,Terra,MODIS,81,6.2,306.0,29.1,D,0,2001,3,32.170143,23.445244,152.63603
-2.4673,40.526,329.4,1.2,1.1,2001-03-15,746,Terra,MODIS,56,6.2,304.7,16.2,D,0,2001,3,31.662132,23.186792,172.49008
0.1568,36.3503,322.1,1.3,1.2,2001-03-16,829,Terra,MODIS,48,6.2,302.4,15.5,D,0,2001,3,22.789043,7.8408837,55.8188
0.1419,35.4016,322.3,1.2,1.1,2001-03-16,829,Terra,MODIS,71,6.2,297.1,19.4,D,0,2001,3,21.43505,9.446366,104.464836
-0.365,35.7262,343.1,1.3,1.1,2001-03-16,829,Terra,MODIS,92,6.2,291.7,64.7,D,0,2001,3,18.758337,6.2586474,78.176926
-0.3666,35.7372,336.3,1.3,1.1,2001-03-16,829,Terra,MODIS,87,6.2,289.7,49.5,D,0,2001,3,18.758337,6.2586474,78.176926
-0.3749,35.725,325.7,1.3,1.1,2001-03-16,829,Terra,MODIS,79,6.2,288.9,30.8,D,0,2001,3,18.758337,6.2586474,78.176926
-0.3765,35.7359,320.2,1.3,1.1,2001-03-16,829,Terra,MODIS,72,6.2,287.1,23.4,D,0,2001,3,18.897219,6.1067286,78.60134
-0.4063,35.7318,312.7,1.3,1.1,2001-03-16,829,Terra,MODIS,47,6.2,288.3,13.7,D,0,2001,3,18.897219,6.1067286,78.60134
-0.4079,35.7428,323.1,1.3,1.1,2001-03-16,829,Terra,MODIS,76,6.2,287.4,28.1,D,0,2001,3,18.897219,6.1067286,78.60134
-0.6086,35.5741,315.5,1.2,1.1,2001-03-16,829,Terra,MODIS,61,6.2,299.9,12.7,D,0,2001,3,21.301208,9.173754,89.24067
-1.4721,41.2571,311.5,3.4,1.7,2001-03-16,829,Terra,MODIS,56,6.2,285.1,40.4,D,0,2001,3,32.113804,22.939554,47.75435
-4.207,38.8536,313.7,2.4,1.5,2001-03-16,830,Terra,MODIS,31,6.2,291.1,21.8,D,0,2001,3,28.594126,17.737959,51.263847
-4.5406,39.4045,315.2,2.7,1.6,2001-03-16,830,Terra,MODIS,45,6.2,286.7,29.7,D,0,2001,3,30.920334,21.48728,240.61642
-1.8579,40.8719,331.5,1.9,1.3,2001-03-17,734,Terra,MODIS,79,6.2,300.0,49.6,D,0,2001,3,32.011093,23.213318,81.04702
-1.8699,40.8702,336.0,1.9,1.3,2001-03-17,734,Terra,MODIS,85,6.2,301.0,67.2,D,0,2001,3,32.011093,23.213318,81.04702
-2.1722,40.7206,326.3,1.9,1.3,2001-03-17,734,Terra,MODIS,54,6.2,300.9,23.5,D,0,2001,3,32.314106,23.515903,140.80377
-2.1792,40.7308,327.5,1.9,1.3,2001-03-17,734,Terra,MODIS,65,6.2,303.1,26.5,D,0,2001,3,32.314106,23.515903,140.80377
