latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-2.6829,40.1141,323.1,1.6,1.2,2012-05-01,1114,Aqua,MODIS,60,6.2,299.2,14.3,D,0,2012,5,30.020025,23.101408,164.82298
1.4572,40.9356,325.2,2.1,1.4,2012-05-01,1115,Aqua,MODIS,62,6.2,295.6,32.1,D,0,2012,5,33.89398,24.336823,32.350426
-0.8031,40.4161,334.8,1.8,1.3,2012-05-01,1115,Aqua,MODIS,83,6.2,299.4,52.6,D,0,2012,5,32.00014,24.395138,45.44081
-0.7914,40.4144,332.1,1.8,1.3,2012-05-01,1115,Aqua,MODIS,76,6.2,298.8,43.6,D,0,2012,5,32.051308,24.396584,42.3394
-0.7937,40.3985,330.6,1.8,1.3,2012-05-01,1115,Aqua,MODIS,78,6.2,300.1,38.0,D,0,2012,5,32.00014,24.395138,45.44081
1.7372,39.9176,328.3,1.8,1.3,2012-05-01,1116,Aqua,MODIS,72,6.2,301.6,18.5,D,0,2012,5,34.36184,24.209045,25.810816
1.7395,39.9337,329.8,1.8,1.3,2012-05-01,1116,Aqua,MODIS,75,6.2,301.0,22.9,D,0,2012,5,34.36184,24.209045,25.810816
1.7417,39.9241,338.0,1.8,1.3,2012-05-01,1116,Aqua,MODIS,85,6.2,301.6,50.8,D,0,2012,5,34.36184,24.209045,25.810816
-1.5042,41.2534,317.5,1.8,1.3,2012-05-02,723,Terra,MODIS,41,6.2,297.4,21.3,D,0,2012,5,30.539772,24.366152,185.45238
-4.1311,38.9071,320.2,2.4,1.5,2012-05-02,724,Terra,MODIS,71,6.2,295.0,31.4,D,0,2012,5,27.839582,19.388653,46.797974
0.5342,34.2316,318.4,1.4,1.2,2012-05-03,1103,Aqua,MODIS,75,6.2,296.3,15.2,D,0,2012,5,27.77455,17.584837,260.6886
-0.0661,34.829,311.5,1.3,1.1,2012-05-03,1103,Aqua,MODIS,57,6.2,293.9,5.7,D,0,2012,5,28.509207,17.639217,203.57314
-0.516,38.9173,323.4,1.0,1.0,2012-05-05,754,Terra,MODIS,55,6.2,300.0,10.2,D,0,2012,5,31.098793,22.17858,10.647205
0.0519,37.061,311.5,1.1,1.0,2012-05-05,754,Terra,MODIS,54,6.2,297.2,5.6,D,0,2012,5,23.622292,11.201062,146.1867
-2.6035,40.2426,329.9,1.1,1.0,2012-05-05,1050,Aqua,MODIS,76,6.2,303.2,14.1,D,0,2012,5,30.556566,23.601543,189.00288
-0.0789,35.0886,313.9,1.6,1.3,2012-05-06,1134,Aqua,MODIS,47,6.2,294.0,10.8,D,0,2012,5,28.536236,17.123571,197.35628
-0.088,35.1046,314.7,1.6,1.3,2012-05-06,1134,Aqua,MODIS,30,6.2,292.6,11.7,D,0,2012,5,28.605986,17.170132,188.20789
-0.0768,35.103,320.9,1.6,1.3,2012-05-06,1134,Aqua,MODIS,73,6.2,292.8,24.5,D,0,2012,5,28.536236,17.123571,197.35628
-0.4559,40.3075,326.3,1.1,1.0,2012-05-07,741,Terra,MODIS,58,6.2,300.1,15.1,D,0,2012,5,32.953,24.598845,29.593836
-2.8674,39.8621,349.5,1.7,1.3,2012-05-07,1038,Aqua,MODIS,95,6.2,297.7,114.6,D,0,2012,5,28.856739,22.030228,102.18867
-1.4727,41.2569,321.2,1.3,1.1,2012-05-07,1038,Aqua,MODIS,55,6.2,293.9,17.7,D,0,2012,5,30.739338,24.374321,173.77037
-0.4536,40.3019,325.5,1.5,1.2,2012-05-07,1038,Aqua,MODIS,52,6.2,301.3,15.7,D,0,2012,5,32.953,24.598845,29.593836
-1.471,41.2686,321.1,1.3,1.1,2012-05-07,1038,Aqua,MODIS,44,6.2,294.1,17.8,D,0,2012,5,30.739338,24.374321,173.77037
-2.8581,39.8448,323.5,1.8,1.3,2012-05-07,1038,Aqua,MODIS,75,6.2,296.3,27.7,D,0,2012,5,28.856739,22.030228,102.18867
-2.8558,39.8605,322.3,1.7,1.3,2012-05-07,1038,Aqua,MODIS,73,6.2,296.9,24.1,D,0,2012,5,28.856739,22.030228,102.18867
-2.8697,39.8465,344.9,1.8,1.3,2012-05-07,1038,Aqua,MODIS,92,6.2,293.4,94.7,D,0,2012,5,28.856739,22.030228,102.18867
1.642,38.6988,322.4,2.5,1.5,2012-05-08,824,Terra,MODIS,56,6.2,299.6,23.8,D,0,2012,5,33.81975,22.94891,15.200144
1.6455,38.6764,347.4,2.5,1.5,2012-05-08,824,Terra,MODIS,93,6.2,300.7,165.7,D,0,2012,5,33.81975,22.94891,15.200144
1.6357,38.6912,328.9,2.5,1.5,2012-05-08,824,Terra,MODIS,80,6.2,300.0,51.8,D,0,2012,5,33.81975,22.94891,15.200144
1.639,38.6687,334.1,2.5,1.5,2012-05-08,824,Terra,MODIS,84,6.2,300.3,76.6,D,0,2012,5,33.81975,22.94891,15.200144
1.6318,38.6744,324.8,2.5,1.5,2012-05-08,824,Terra,MODIS,75,6.2,299.5,33.5,D,0,2012,5,33.81975,22.94891,15.200144
-2.2745,40.5749,322.2,2.3,1.5,2012-05-08,1120,Aqua,MODIS,66,6.2,297.8,28.4,D,0,2012,5,30.542368,24.386736,286.98044
-0.8407,36.3502,309.0,1.2,1.1,2012-05-08,1121,Aqua,MODIS,38,6.2,286.9,6.7,D,0,2012,5,22.108982,12.38264,107.75956
-0.2479,40.0955,327.6,1.7,1.3,2012-05-09,729,Terra,MODIS,80,6.2,292.9,33.6,D,0,2012,5,33.322002,24.848259,21.757698
-0.2501,40.1108,327.5,1.7,1.3,2012-05-09,729,Terra,MODIS,80,6.2,292.2,33.1,D,0,2012,5,33.339798,24.839817,24.085201
-0.2617,40.1092,320.7,1.7,1.3,2012-05-09,729,Terra,MODIS,72,6.2,292.8,18.6,D,0,2012,5,33.339798,24.839817,24.085201
-1.7906,40.8222,318.5,2.5,1.5,2012-05-09,1025,Aqua,MODIS,59,6.2,286.6,36.3,D,0,2012,5,30.776693,24.48184,201.16731
1.6149,38.6654,305.8,1.0,1.0,2012-05-09,1951,Terra,MODIS,49,6.2,289.8,5.6,N,0,2012,5,33.93909,22.82851,16.55543
1.6085,38.6847,302.0,1.0,1.0,2012-05-09,1951,Terra,MODIS,26,6.2,287.1,3.6,N,0,2012,5,33.887287,22.929506,16.483925
1.6226,38.6551,304.4,1.0,1.0,2012-05-09,1951,Terra,MODIS,35,6.2,290.8,4.4,N,0,2012,5,33.93909,22.82851,16.55543
1.6119,38.6853,301.5,1.4,1.2,2012-05-09,2247,Aqua,MODIS,42,6.2,284.2,6.7,N,0,2012,5,33.887287,22.929506,16.483925
1.6059,38.6805,328.9,1.5,1.2,2012-05-10,811,Terra,MODIS,76,6.2,305.4,19.4,D,0,2012,5,33.887287,22.929506,16.483925
1.4129,39.2756,338.9,1.6,1.3,2012-05-10,811,Terra,MODIS,87,6.2,299.6,56.4,D,0,2012,5,34.13367,23.88996,13.71446
1.4017,39.274,341.4,1.6,1.3,2012-05-10,811,Terra,MODIS,89,6.2,300.2,63.3,D,0,2012,5,34.13367,23.88996,13.71446
1.3905,39.2724,332.0,1.6,1.3,2012-05-10,811,Terra,MODIS,80,6.2,300.8,32.4,D,0,2012,5,34.13367,23.88996,13.71446
1.3883,39.2869,325.9,1.6,1.3,2012-05-10,811,Terra,MODIS,49,6.2,298.5,17.9,D,0,2012,5,34.13367,23.88996,13.71446
1.4024,39.2684,331.2,1.6,1.3,2012-05-10,811,Terra,MODIS,79,6.2,299.7,30.3,D,0,2012,5,34.13367,23.88996,13.71446
1.4003,39.2829,329.0,1.6,1.3,2012-05-10,811,Terra,MODIS,71,6.2,299.4,25.8,D,0,2012,5,34.13367,23.88996,13.71446
1.389,39.2813,332.7,1.6,1.3,2012-05-10,811,Terra,MODIS,81,6.2,299.3,35.6,D,0,2012,5,34.13367,23.88996,13.71446
1.3778,39.2797,327.1,1.6,1.3,2012-05-10,811,Terra,MODIS,66,6.2,299.9,21.3,D,0,2012,5,34.13367,23.88996,13.71446
1.604,38.6935,329.5,1.5,1.2,2012-05-10,811,Terra,MODIS,73,6.2,304.1,21.5,D,0,2012,5,33.887287,22.929506,16.483925
-1.7704,39.1452,336.0,1.1,1.1,2012-05-10,1108,Aqua,MODIS,83,6.2,306.5,26.0,D,0,2012,5,31.032438,22.534163,27.23734
-1.7646,39.1482,327.1,1.1,1.1,2012-05-10,1108,Aqua,MODIS,44,6.2,304.8,14.3,D,0,2012,5,31.032438,22.534163,27.23734
1.5979,38.6665,331.2,1.2,1.1,2012-05-10,1109,Aqua,MODIS,47,6.2,298.3,17.0,D,0,2012,5,33.93909,22.82851,16.55543
-0.9394,34.5568,315.8,1.1,1.1,2012-05-10,1109,Aqua,MODIS,67,6.2,296.7,10.5,D,0,2012,5,25.792593,16.2205,175.80809
1.5993,38.6769,330.4,1.2,1.1,2012-05-10,1109,Aqua,MODIS,65,6.2,295.6,17.0,D,0,2012,5,33.887287,22.929506,16.483925
-1.5773,40.1776,312.7,2.8,1.6,2012-05-11,717,Terra,MODIS,31,6.2,292.4,29.1,D,0,2012,5,31.959417,23.935104,59.609047
0.3286,40.6848,319.2,1.3,1.1,2012-05-12,759,Terra,MODIS,55,6.2,287.3,13.5,D,0,2012,5,33.832386,24.649405,33.852116
-1.5159,40.3044,311.0,1.3,1.1,2012-05-12,800,Terra,MODIS,32,6.2,292.3,9.3,D,0,2012,5,31.60059,24.036695,80.17711
-1.3707,36.9217,317.0,1.0,1.0,2012-05-12,800,Terra,MODIS,57,6.2,296.8,7.7,D,0,2012,5,25.056475,15.592385,96.587494
-1.0294,38.7949,319.6,1.0,1.0,2012-05-12,1056,Aqua,MODIS,26,6.2,296.7,9.2,D,0,2012,5,30.552502,22.286306,24.467403
-0.8871,39.9841,326.9,1.0,1.0,2012-05-12,1056,Aqua,MODIS,70,6.2,304.4,6.6,D,0,2012,5,32.365723,24.17769,24.938662
-1.6588,36.4954,311.1,2.6,1.5,2012-05-15,831,Terra,MODIS,24,6.2,292.2,25.7,D,0,2012,5,26.905432,18.020552,90.83678
3.3873,38.3645,319.6,2.5,1.5,2012-05-15,1128,Aqua,MODIS,58,6.2,293.2,29.0,D,0,2012,5,30.8329,20.718994,51.06798
-2.3367,38.3222,318.0,2.1,1.4,2012-05-17,819,Terra,MODIS,59,6.2,299.3,19.7,D,0,2012,5,28.520864,20.482317,27.685183
2.5496,39.0818,331.1,1.6,1.2,2012-05-17,1116,Aqua,MODIS,76,6.2,298.3,32.3,D,0,2012,5,31.823666,22.431292,24.7299
2.5385,39.0834,327.6,1.6,1.2,2012-05-17,1116,Aqua,MODIS,65,6.2,295.3,23.7,D,0,2012,5,32.461742,22.382662,25.51035
1.4978,40.3394,328.8,3.2,1.7,2012-05-18,1020,Aqua,MODIS,78,6.2,298.7,77.4,D,0,2012,5,34.24437,24.464905,26.44108
1.345,39.6044,325.1,3.6,1.8,2012-05-18,1020,Aqua,MODIS,42,6.2,299.1,45.1,D,0,2012,5,34.25911,24.245474,15.840495
1.3538,39.5955,324.2,3.6,1.8,2012-05-18,1020,Aqua,MODIS,65,6.2,299.3,42.9,D,0,2012,5,34.25911,24.245474,15.840495
1.3609,39.6019,324.4,3.6,1.8,2012-05-18,1020,Aqua,MODIS,40,6.2,299.2,40.9,D,0,2012,5,34.25911,24.245474,15.840495
1.3464,39.6309,312.4,1.1,1.0,2012-05-18,1945,Terra,MODIS,84,6.2,295.9,8.4,N,0,2012,5,34.351517,24.29583,17.65088
