latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
4.9774,35.336,315.6,3.0,1.6,2018-12-02,1039,Aqua,MODIS,46,6.03,277.4,32.4,D,0,2018,12,36.464092,20.450468,143.32942
2.0561,35.6889,326.6,1.4,1.2,2018-12-03,824,Terra,MODIS,73,6.03,301.6,20.9,D,0,2018,12,30.716084,18.407625,57.796955
2.021,36.4479,334.0,1.6,1.3,2018-12-03,824,Terra,MODIS,83,6.03,309.6,24.2,D,0,2018,12,36.131752,22.078789,46.929672
2.06,35.6635,354.4,1.4,1.2,2018-12-03,824,Terra,MODIS,97,6.03,302.8,102.1,D,0,2018,12,30.990417,18.63204,58.123623
1.9275,36.4575,333.7,1.6,1.3,2018-12-03,824,Terra,MODIS,83,6.03,308.4,23.4,D,0,2018,12,35.88675,21.665802,46.121014
2.1145,36.438,337.5,1.6,1.3,2018-12-03,824,Terra,MODIS,86,6.03,311.6,31.4,D,0,2018,12,37.17275,22.487774,43.191826
2.1663,36.4753,333.9,1.6,1.3,2018-12-03,824,Terra,MODIS,83,6.03,310.5,28.3,D,0,2018,12,37.663025,22.52673,45.386223
2.058,35.6763,352.1,1.4,1.2,2018-12-03,824,Terra,MODIS,96,6.03,304.5,93.3,D,0,2018,12,30.716084,18.407625,57.796955
2.2011,36.4718,333.8,1.6,1.3,2018-12-03,824,Terra,MODIS,60,6.03,309.4,26.2,D,0,2018,12,37.48264,22.603615,45.759525
0.9631,39.4382,310.2,2.9,1.6,2018-12-03,824,Terra,MODIS,38,6.03,284.1,14.8,D,0,2018,12,35.994434,24.179329,37.985943
2.0599,35.6676,337.1,1.2,1.1,2018-12-03,1121,Aqua,MODIS,44,6.03,304.1,35.2,D,0,2018,12,30.716084,18.407625,57.796955
0.0596,35.458,313.2,1.1,1.0,2018-12-03,1121,Aqua,MODIS,39,6.03,295.9,9.2,D,0,2018,12,21.670147,11.032303,95.191
0.7357,39.0519,337.2,1.6,1.2,2018-12-05,812,Terra,MODIS,85,6.03,304.3,43.7,D,0,2018,12,33.882977,22.50834,50.96523
0.7378,39.0379,328.4,1.6,1.2,2018-12-05,812,Terra,MODIS,75,6.03,303.5,20.8,D,0,2018,12,33.789093,22.455559,50.89951
-0.1851,35.1585,317.6,1.0,1.0,2018-12-05,812,Terra,MODIS,61,6.03,289.7,8.0,D,0,2018,12,30.088743,17.14625,144.43536
-1.0534,34.6421,309.5,1.1,1.1,2018-12-05,1108,Aqua,MODIS,58,6.03,274.3,11.3,D,0,2018,12,26.643131,15.888201,186.38554
1.9535,35.8986,336.2,1.0,1.0,2018-12-05,1109,Aqua,MODIS,66,6.03,313.4,18.3,D,0,2018,12,33.03025,19.743782,46.61463
0.7279,39.033,335.3,1.2,1.1,2018-12-05,1109,Aqua,MODIS,78,6.03,310.8,19.2,D,0,2018,12,33.789093,22.455559,50.89951
2.233,35.2195,324.1,1.0,1.0,2018-12-05,1109,Aqua,MODIS,30,6.03,307.1,8.2,D,0,2018,12,30.292353,18.350874,61.425556
1.9328,35.8899,335.9,1.0,1.0,2018-12-05,1109,Aqua,MODIS,52,6.03,316.2,14.3,D,0,2018,12,33.03025,19.743782,46.61463
1.9315,35.881,360.8,1.0,1.0,2018-12-05,1109,Aqua,MODIS,94,6.03,317.0,66.5,D,0,2018,12,33.03025,19.743782,46.61463
1.943,35.8976,338.1,1.0,1.0,2018-12-05,1109,Aqua,MODIS,55,6.03,314.1,19.4,D,0,2018,12,33.03025,19.743782,46.61463
1.9417,35.8887,350.9,1.0,1.0,2018-12-05,1109,Aqua,MODIS,87,6.03,313.0,43.8,D,0,2018,12,33.03025,19.743782,46.61463
1.9404,35.8797,341.2,1.0,1.0,2018-12-05,1109,Aqua,MODIS,35,6.03,307.4,26.2,D,0,2018,12,33.03025,19.743782,46.61463
1.9523,35.8897,333.4,1.0,1.0,2018-12-05,1109,Aqua,MODIS,56,6.03,310.8,15.2,D,0,2018,12,33.03025,19.743782,46.61463
3.9252,34.1943,325.0,1.1,1.0,2018-12-05,1110,Aqua,MODIS,55,6.03,294.7,15.0,D,0,2018,12,,18.943377,80.771904
3.9238,34.1848,323.9,1.1,1.0,2018-12-05,1110,Aqua,MODIS,41,6.03,295.2,14.3,D,0,2018,12,,18.943377,80.771904
1.7963,39.7495,347.0,1.1,1.0,2018-12-07,759,Terra,MODIS,91,6.03,308.1,42.0,D,0,2018,12,35.217293,23.901155,30.08546
1.8278,35.024,325.9,1.2,1.1,2018-12-07,759,Terra,MODIS,58,6.03,310.9,9.5,D,0,2018,12,29.720222,16.826193,79.658195
1.8056,39.7508,341.6,1.1,1.0,2018-12-07,759,Terra,MODIS,86,6.03,307.4,30.4,D,0,2018,12,35.145798,24.025278,29.95073
1.7948,39.7592,329.5,1.1,1.0,2018-12-07,759,Terra,MODIS,68,6.03,306.8,10.2,D,0,2018,12,35.145798,24.025278,29.95073
0.9069,36.1203,328.9,1.1,1.0,2018-12-07,800,Terra,MODIS,75,6.03,312.0,9.0,D,0,2018,12,32.088364,17.162466,44.650116
2.7745,34.7622,336.6,1.6,1.2,2018-12-07,1057,Aqua,MODIS,82,6.03,305.2,52.7,D,0,2018,12,,,
2.0474,35.7288,327.6,1.4,1.2,2018-12-07,1057,Aqua,MODIS,55,6.03,311.0,17.4,D,0,2018,12,30.48175,18.16721,57.470287
3.863,34.2522,304.3,1.3,1.1,2018-12-07,2023,Terra,MODIS,60,6.03,290.9,6.3,N,0,2018,12,,18.440111,78.53185
-1.3102,36.9099,321.9,1.1,1.0,2018-12-12,1114,Aqua,MODIS,69,6.03,304.8,7.0,D,2,2018,12,26.603107,15.557611,112.03845
-4.0998,39.6429,315.3,1.6,1.2,2018-12-14,807,Terra,MODIS,20,6.03,296.0,12.2,D,2,2018,12,32.451176,24.081665,51.491043
2.0677,35.6724,326.9,1.4,1.2,2018-12-16,753,Terra,MODIS,46,6.03,309.1,18.7,D,0,2018,12,30.716084,18.407625,57.796955
2.0659,35.6851,325.8,1.4,1.2,2018-12-16,753,Terra,MODIS,45,6.03,308.1,16.2,D,0,2018,12,30.716084,18.407625,57.796955
-1.315,36.7974,316.9,1.1,1.1,2018-12-16,754,Terra,MODIS,57,6.03,301.9,6.9,D,2,2018,12,26.314426,15.369166,126.25754
-1.6934,40.2042,323.4,1.1,1.0,2018-12-16,1049,Aqua,MODIS,20,6.03,303.7,11.5,D,0,2018,12,33.772102,24.379898,67.01078
3.9081,34.2388,320.4,1.8,1.3,2018-12-17,836,Terra,MODIS,42,6.03,300.0,18.1,D,0,2018,12,32.251842,18.89356,81.25777
-3.3022,37.7551,318.1,4.5,1.9,2018-12-17,838,Terra,MODIS,65,6.03,291.3,95.3,D,0,2018,12,30.853863,18.544111,82.23221
-3.3033,37.7485,317.9,4.5,1.9,2018-12-17,838,Terra,MODIS,56,6.03,290.8,92.6,D,0,2018,12,30.866232,18.691635,76.878456
-3.2953,37.7488,339.1,2.3,1.5,2018-12-17,1132,Aqua,MODIS,87,6.03,301.2,91.4,D,0,2018,12,30.866232,18.691635,76.878456
-3.2895,37.7527,346.4,1.4,1.2,2018-12-18,742,Terra,MODIS,93,6.03,306.7,62.7,D,0,2018,12,30.76875,18.472387,84.70257
-3.2999,37.7512,329.0,1.4,1.2,2018-12-18,742,Terra,MODIS,65,6.03,306.3,16.8,D,0,2018,12,30.853863,18.544111,82.23221
-3.2925,37.7579,326.5,2.6,1.6,2018-12-18,1037,Aqua,MODIS,78,6.03,296.5,46.3,D,0,2018,12,30.853863,18.544111,82.23221
3.7003,34.388,304.2,1.1,1.0,2018-12-18,2004,Terra,MODIS,59,6.03,293.9,5.0,N,0,2018,12,,,
1.148,34.922,321.8,1.3,1.1,2018-12-19,824,Terra,MODIS,73,6.03,303.3,14.7,D,0,2018,12,27.111979,13.102947,86.116
-0.1887,35.1477,322.6,1.0,1.0,2018-12-21,812,Terra,MODIS,77,6.03,292.1,14.2,D,0,2018,12,30.088743,17.14625,144.43536
-0.0758,35.0693,323.0,1.0,1.0,2018-12-21,812,Terra,MODIS,77,6.03,299.7,12.3,D,0,2018,12,30.60248,17.648085,142.17609
-0.0745,35.0603,327.1,1.0,1.0,2018-12-21,812,Terra,MODIS,81,6.03,299.8,17.2,D,0,2018,12,30.60248,17.648085,142.17609
-0.0195,35.1231,317.6,1.0,1.0,2018-12-21,812,Terra,MODIS,71,6.03,298.2,10.2,D,0,2018,12,30.055767,17.272804,143.69305
1.5303,36.1423,357.4,1.0,1.0,2018-12-21,1109,Aqua,MODIS,85,6.03,303.9,65.6,D,0,2018,12,33.208702,19.101288,46.69368
0.8195,35.3445,322.3,1.2,1.1,2018-12-23,800,Terra,MODIS,70,6.03,302.9,11.6,D,0,2018,12,24.928911,11.701486,104.097725
0.8973,35.3085,327.1,1.2,1.1,2018-12-23,800,Terra,MODIS,78,6.03,302.5,17.1,D,0,2018,12,26.010841,12.497735,91.50829
-2.1211,40.9007,323.9,1.0,1.0,2018-12-23,1055,Aqua,MODIS,72,6.03,301.4,9.3,D,0,2018,12,,25.285868,34.35959
3.3351,37.79,322.3,1.4,1.2,2018-12-25,747,Terra,MODIS,22,6.03,306.4,12.8,D,0,2018,12,29.408182,18.555729,74.58822
2.1741,35.3554,326.5,2.0,1.4,2018-12-25,747,Terra,MODIS,55,6.03,305.7,20.1,D,0,2018,12,33.69258,19.816988,51.989155
-1.8711,41.0207,320.4,1.0,1.0,2018-12-25,748,Terra,MODIS,58,6.03,297.2,9.9,D,0,2018,12,,24.938616,30.345919
-1.8621,41.022,320.3,1.0,1.0,2018-12-25,748,Terra,MODIS,55,6.03,299.0,9.9,D,0,2018,12,,24.938616,30.345919
