latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
1.0733,40.8566,321.1,1.7,1.3,2014-11-01,806,Terra,MODIS,24,6.2,299.8,22.5,D,0,2014,11,33.818077,23.374027,85.388824
-1.0267,41.0045,318.4,1.8,1.3,2014-11-01,806,Terra,MODIS,23,6.2,299.0,22.0,D,0,2014,11,32.35805,24.023998,54.139412
-1.4258,41.3194,318.2,1.2,1.1,2014-11-03,754,Terra,MODIS,47,6.2,299.0,12.5,D,0,2014,11,31.550095,24.117,39.221188
2.1285,36.4216,331.1,2.9,1.6,2014-11-04,836,Terra,MODIS,78,6.2,307.3,61.4,D,0,2014,11,36.10605,21.789436,41.53966
2.1229,36.4406,334.6,2.9,1.6,2014-11-04,836,Terra,MODIS,85,6.2,308.7,83.9,D,0,2014,11,36.264534,21.786144,42.719715
2.1244,36.4477,334.1,2.9,1.6,2014-11-04,836,Terra,MODIS,54,6.2,308.5,77.9,D,0,2014,11,36.264534,21.786144,42.719715
2.1373,36.4427,332.7,2.9,1.6,2014-11-04,836,Terra,MODIS,83,6.2,308.4,75.8,D,0,2014,11,36.10605,21.789436,41.53966
2.0914,36.469,327.6,2.9,1.6,2014-11-04,836,Terra,MODIS,47,6.2,304.9,51.3,D,0,2014,11,36.514584,21.826529,41.57942
2.1843,36.4617,330.7,2.9,1.6,2014-11-04,836,Terra,MODIS,55,6.2,306.2,66.9,D,0,2014,11,36.56952,21.90502,42.76122
2.1946,36.4899,336.2,2.9,1.6,2014-11-04,836,Terra,MODIS,84,6.2,308.5,101.2,D,0,2014,11,36.56952,21.90502,42.76122
2.1534,36.4518,332.4,2.9,1.6,2014-11-04,836,Terra,MODIS,79,6.2,307.6,71.6,D,0,2014,11,36.10605,21.789436,41.53966
2.1987,36.4639,332.8,2.9,1.6,2014-11-04,836,Terra,MODIS,61,6.2,306.9,85.3,D,0,2014,11,36.56952,21.90502,42.76122
2.1084,36.4384,334.7,2.9,1.6,2014-11-04,836,Terra,MODIS,85,6.2,309.0,85.9,D,0,2014,11,36.264534,21.786144,42.719715
2.114,36.4195,333.9,2.9,1.6,2014-11-04,836,Terra,MODIS,84,6.2,307.8,79.4,D,0,2014,11,36.264534,21.786144,42.719715
2.0901,36.4619,331.0,2.9,1.6,2014-11-04,836,Terra,MODIS,21,6.2,306.7,63.4,D,0,2014,11,36.514584,21.826529,41.57942
2.1678,36.4538,330.9,2.9,1.6,2014-11-04,836,Terra,MODIS,73,6.2,307.4,60.6,D,0,2014,11,35.407562,21.604729,42.7333
2.11,36.4455,336.1,2.9,1.6,2014-11-04,836,Terra,MODIS,66,6.2,309.0,95.3,D,0,2014,11,36.264534,21.786144,42.719715
2.1389,36.4498,333.4,2.9,1.6,2014-11-04,836,Terra,MODIS,83,6.2,308.3,78.7,D,0,2014,11,36.10605,21.789436,41.53966
