latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-2.4264,38.0161,345.0,1.0,1.0,2009-09-02,754,Terra,MODIS,91,6.2,307.7,36.4,D,0,2009,9,29.276932,16.926428,0.6955428
-2.4351,38.0089,339.6,1.0,1.0,2009-09-02,754,Terra,MODIS,87,6.2,305.6,26.1,D,0,2009,9,29.276932,16.926428,0.6955428
-1.4532,40.0397,322.6,1.1,1.0,2009-09-02,754,Terra,MODIS,52,6.2,301.8,11.5,D,0,2009,9,31.770582,22.700912,22.326183
-2.4364,38.0178,339.5,1.0,1.0,2009-09-02,754,Terra,MODIS,87,6.2,308.0,25.8,D,0,2009,9,29.276932,16.926428,0.6955428
-4.6009,39.219,323.9,1.3,1.1,2009-09-02,1052,Aqua,MODIS,73,6.2,301.7,15.2,D,0,2009,9,30.779327,21.099493,6.4830174
-2.0062,40.7583,321.6,1.0,1.0,2009-09-02,1053,Aqua,MODIS,55,6.2,302.8,8.1,D,0,2009,9,30.681763,23.623888,26.900099
-1.5224,38.4601,323.1,1.3,1.1,2009-09-02,1053,Aqua,MODIS,51,6.2,298.4,15.4,D,0,2009,9,30.367981,20.045063,1.523683
-2.8178,40.0366,322.8,1.1,1.0,2009-09-02,1053,Aqua,MODIS,68,6.2,296.6,13.7,D,0,2009,9,28.840862,21.001701,12.556247
-2.4325,38.0156,358.8,1.4,1.2,2009-09-04,742,Terra,MODIS,99,6.2,302.3,111.3,D,0,2009,9,29.276932,16.926428,0.6955428
-0.5257,38.324,320.9,1.4,1.2,2009-09-04,742,Terra,MODIS,44,6.2,301.7,7.4,D,0,2009,9,29.561146,17.213951,0.36696962
-2.4222,38.017,359.8,1.4,1.2,2009-09-04,742,Terra,MODIS,99,6.2,303.8,117.0,D,0,2009,9,29.276932,16.926428,0.6955428
-1.7841,40.9233,321.9,1.4,1.2,2009-09-04,1041,Aqua,MODIS,65,6.2,299.4,18.9,D,0,2009,9,30.491493,23.547224,31.23215
-0.6973,39.8001,315.6,1.3,1.1,2009-09-04,2003,Terra,MODIS,92,6.2,288.6,19.3,N,0,2009,9,33.31501,23.186228,8.801352
-0.6873,39.7986,310.8,1.3,1.1,2009-09-04,2003,Terra,MODIS,81,6.2,287.3,13.9,N,0,2009,9,33.31501,23.186228,8.801352
3.8822,34.2906,333.1,1.1,1.1,2009-09-05,823,Terra,MODIS,80,6.2,296.1,26.0,D,0,2009,9,31.31573,18.600971,36.847878
0.0705,34.047,324.9,1.2,1.1,2009-09-05,825,Terra,MODIS,36,6.2,304.8,10.4,D,0,2009,9,28.898396,17.487114,74.738655
-0.944,34.5482,316.5,1.4,1.2,2009-09-05,825,Terra,MODIS,55,6.2,298.1,13.5,D,0,2009,9,27.425814,15.065937,115.39378
-1.8987,40.9075,315.3,2.5,1.5,2009-09-05,1123,Aqua,MODIS,36,6.2,296.2,22.7,D,0,2009,9,30.629179,23.662556,27.507343
-0.4805,37.9272,338.6,1.5,1.2,2009-09-05,1124,Aqua,MODIS,86,6.2,310.7,39.7,D,0,2009,9,29.926792,17.897469,0.3739543
-0.1403,38.0522,333.2,1.6,1.2,2009-09-05,1124,Aqua,MODIS,61,6.2,311.8,23.1,D,0,2009,9,30.837402,17.8788,0.4670653
-0.0742,38.1155,330.8,1.6,1.2,2009-09-05,1124,Aqua,MODIS,49,6.2,308.2,22.4,D,0,2009,9,30.984709,18.34334,0.49566603
-0.4824,37.914,337.0,1.5,1.2,2009-09-05,1124,Aqua,MODIS,84,6.2,310.8,32.9,D,0,2009,9,30.597635,18.053328,0.3755044
-0.049,37.9754,331.5,1.6,1.2,2009-09-05,1124,Aqua,MODIS,69,6.2,311.7,17.6,D,0,2009,9,31.068958,17.565632,0.4949692
-0.2491,38.0179,334.9,1.6,1.2,2009-09-05,1124,Aqua,MODIS,65,6.2,313.3,27.4,D,0,2009,9,31.585726,18.462072,0.43967146
-0.2361,38.0301,347.0,1.6,1.2,2009-09-05,1124,Aqua,MODIS,92,6.2,313.1,67.8,D,0,2009,9,31.585726,18.462072,0.43967146
-1.7533,40.9885,316.5,2.4,1.5,2009-09-06,1028,Aqua,MODIS,57,6.2,294.9,33.1,D,0,2009,9,30.383627,23.588223,32.38374
-1.0304,37.0816,328.4,4.7,2.0,2009-09-06,1029,Aqua,MODIS,79,6.2,290.8,167.5,D,0,2009,9,27.128359,14.151958,5.6300764
-1.0291,37.086,331.3,4.7,2.0,2009-09-06,1029,Aqua,MODIS,82,6.2,290.6,202.1,D,0,2009,9,27.221735,14.147469,5.184325
-0.5645,37.7174,306.5,1.1,1.1,2009-09-06,1951,Terra,MODIS,68,6.2,287.3,9.5,N,0,2009,9,27.4181,15.627895,4.711561
-1.1873,39.8795,317.6,2.0,1.4,2009-09-07,812,Terra,MODIS,42,6.2,291.1,25.7,D,0,2009,9,32.476074,22.468119,16.012009
-0.4266,37.9668,333.2,1.4,1.2,2009-09-07,812,Terra,MODIS,71,6.2,308.2,28.0,D,0,2009,9,30.07896,18.055912,0.38357717
-1.1821,39.8688,320.4,2.0,1.4,2009-09-07,812,Terra,MODIS,44,6.2,293.7,31.2,D,0,2009,9,32.436386,22.375298,16.80676
-2.2243,40.1856,317.4,2.2,1.4,2009-09-07,813,Terra,MODIS,21,6.2,298.0,26.4,D,0,2009,9,31.020145,22.771856,22.370052
-2.9294,39.8933,323.7,1.2,1.1,2009-09-07,1111,Aqua,MODIS,50,6.2,303.9,10.7,D,0,2009,9,29.31586,21.038647,10.759471
-0.6358,38.3147,339.1,1.1,1.0,2009-09-07,1112,Aqua,MODIS,85,6.2,304.8,31.3,D,0,2009,9,29.82652,17.38566,0.6668121
-0.241,37.9869,341.2,1.1,1.0,2009-09-07,1112,Aqua,MODIS,52,6.2,314.0,25.4,D,0,2009,9,31.108107,18.473318,0.44064602
-0.6372,38.3052,352.8,1.1,1.0,2009-09-07,1112,Aqua,MODIS,83,6.2,305.7,60.0,D,0,2009,9,29.82652,17.38566,0.6668121
-0.5712,37.8727,337.3,1.0,1.0,2009-09-07,1112,Aqua,MODIS,81,6.2,314.9,19.3,D,0,2009,9,30.335014,17.905273,0.71034366
-0.5174,38.0541,329.3,1.1,1.0,2009-09-07,1112,Aqua,MODIS,34,6.2,304.3,14.4,D,0,2009,9,28.61507,16.731358,0.71595305
-0.1355,35.0816,321.6,1.2,1.1,2009-09-09,800,Terra,MODIS,68,6.2,304.3,7.5,D,0,2009,9,30.49303,16.41527,66.50705
-0.1425,35.1949,319.9,1.1,1.1,2009-09-09,800,Terra,MODIS,51,6.2,303.1,8.2,D,0,2009,9,29.836454,15.941147,64.17401
-2.4414,38.0378,326.2,1.0,1.0,2009-09-09,801,Terra,MODIS,34,6.2,292.3,12.5,D,0,2009,9,29.276932,16.926428,0.6955428
-2.4337,38.0483,327.4,1.0,1.0,2009-09-09,801,Terra,MODIS,55,6.2,297.0,15.4,D,0,2009,9,29.582624,17.158365,0.69711393
-2.4428,38.047,371.7,1.0,1.0,2009-09-09,801,Terra,MODIS,94,6.2,301.9,117.0,D,0,2009,9,29.582624,17.158365,0.69711393
-0.2494,37.9845,337.9,1.1,1.0,2009-09-09,1059,Aqua,MODIS,86,6.2,302.1,31.2,D,0,2009,9,31.108107,18.473318,0.44064602
-0.2438,37.9083,327.9,1.1,1.0,2009-09-09,1059,Aqua,MODIS,43,6.2,299.3,15.6,D,0,2009,9,29.948866,17.435808,0.44259518
-0.0759,37.9774,335.6,1.1,1.0,2009-09-09,1059,Aqua,MODIS,83,6.2,306.6,22.2,D,0,2009,9,31.068958,17.565632,0.4949692
3.0537,35.5361,308.7,1.0,1.0,2009-09-09,2320,Aqua,MODIS,75,6.2,294.5,7.7,N,0,2009,9,37.842373,23.28479,8.99239
3.0524,35.5451,322.7,1.0,1.0,2009-09-09,2320,Aqua,MODIS,100,6.2,294.8,20.0,N,0,2009,9,38.313625,23.175209,10.017317
-1.2516,38.222,324.7,3.6,1.8,2009-09-10,1142,Aqua,MODIS,57,6.2,303.4,62.2,D,0,2009,9,30.00351,18.725985,0.47425917
-0.6121,37.7902,322.8,3.4,1.7,2009-09-10,1142,Aqua,MODIS,30,6.2,301.5,35.9,D,0,2009,9,29.178524,17.163729,1.73897
-0.7236,38.4867,324.3,3.9,1.8,2009-09-10,1142,Aqua,MODIS,63,6.2,299.5,70.1,D,0,2009,9,30.12379,18.468853,0.722067
-0.0384,38.199,328.7,3.8,1.8,2009-09-10,1142,Aqua,MODIS,60,6.2,302.6,76.5,D,0,2009,9,31.929958,18.770327,
