latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
4.8093,35.1083,334.3,1.2,1.1,2018-01-01,1122,Aqua,MODIS,74,6.03,311.0,21.5,D,0,2018,1,35.858852,19.749178,5.0339484
0.4867,34.3052,301.2,1.9,1.3,2018-01-02,1951,Terra,MODIS,38,6.03,285.0,14.2,N,0,2018,1,29.228737,16.320414,69.23698
0.8361,35.3722,317.5,1.0,1.0,2018-01-03,812,Terra,MODIS,65,6.03,297.7,8.0,D,0,2018,1,25.072533,10.402676,32.76669
-4.5913,39.3495,321.2,1.1,1.0,2018-01-03,1107,Aqua,MODIS,71,6.03,300.0,7.2,D,0,2018,1,30.984589,23.86815,19.107855
0.8027,35.5225,345.5,1.0,1.0,2018-01-03,1109,Aqua,MODIS,92,6.03,299.3,49.7,D,0,2018,1,21.594986,9.616455,53.05979
0.8041,35.5316,321.2,1.0,1.0,2018-01-03,1109,Aqua,MODIS,57,6.03,296.0,14.2,D,0,2018,1,21.594986,9.616455,53.05979
0.0494,34.1032,328.0,1.2,1.1,2018-01-03,1109,Aqua,MODIS,34,6.03,300.0,19.2,D,0,2018,1,28.560211,17.234674,62.314365
4.6698,34.5031,317.6,4.2,1.9,2018-01-04,854,Terra,MODIS,48,6.03,298.7,39.5,D,0,2018,1,,19.454073,3.8898902
4.6732,34.5105,321.3,4.2,1.9,2018-01-04,854,Terra,MODIS,69,6.03,298.8,70.7,D,0,2018,1,,19.454073,3.8898902
-1.4217,41.2044,322.6,1.5,1.2,2018-01-05,800,Terra,MODIS,66,6.03,300.7,18.7,D,0,2018,1,31.365978,23.741302,1.0216551
-1.4159,41.2019,330.3,1.0,1.0,2018-01-05,1056,Aqua,MODIS,66,6.03,300.6,19.3,D,0,2018,1,31.582243,23.713755,1.0160966
0.0536,34.0963,327.1,1.8,1.3,2018-01-06,1139,Aqua,MODIS,54,6.03,301.4,36.2,D,0,2018,1,28.560211,17.234674,62.314365
0.0441,34.1138,324.3,1.8,1.3,2018-01-06,1139,Aqua,MODIS,62,6.03,301.6,31.2,D,0,2018,1,28.560211,17.234674,62.314365
0.0559,34.1122,327.7,1.8,1.3,2018-01-06,1139,Aqua,MODIS,70,6.03,297.8,36.7,D,0,2018,1,28.560211,17.234674,62.314365
0.9792,34.8152,319.6,1.7,1.3,2018-01-08,830,Terra,MODIS,65,6.03,302.2,19.1,D,0,2018,1,25.626371,11.560736,28.930485
0.5606,34.6977,334.3,1.7,1.3,2018-01-08,830,Terra,MODIS,85,6.03,302.3,53.8,D,0,2018,1,28.028374,14.62149,77.37277
0.559,34.7038,337.2,1.7,1.3,2018-01-08,830,Terra,MODIS,87,6.03,302.5,63.6,D,0,2018,1,28.028374,14.62149,77.37277
0.5612,34.6893,320.2,1.7,1.3,2018-01-08,830,Terra,MODIS,64,6.03,300.6,17.5,D,0,2018,1,28.028374,14.62149,77.37277
0.5769,34.6615,319.3,1.7,1.3,2018-01-08,830,Terra,MODIS,58,6.03,301.5,15.7,D,0,2018,1,28.115126,14.6440935,79.28122
-0.0608,35.1105,316.3,1.8,1.3,2018-01-08,831,Terra,MODIS,64,6.03,298.8,17.5,D,0,2018,1,29.847675,16.356451,119.431335
-0.0665,35.1162,314.3,1.8,1.3,2018-01-08,831,Terra,MODIS,60,6.03,298.9,12.7,D,0,2018,1,29.847675,16.356451,119.431335
0.0395,33.9934,321.6,1.1,1.1,2018-01-08,1127,Aqua,MODIS,0,6.03,300.7,13.1,D,0,2018,1,27.64771,18.444786,59.827126
0.0486,34.1241,328.9,1.1,1.1,2018-01-08,1127,Aqua,MODIS,59,6.03,311.1,15.1,D,0,2018,1,28.560211,17.234674,62.314365
0.0567,34.1127,332.0,1.1,1.1,2018-01-08,1127,Aqua,MODIS,57,6.03,308.4,17.8,D,0,2018,1,28.560211,17.234674,62.314365
0.0552,34.1027,334.2,1.1,1.1,2018-01-08,1127,Aqua,MODIS,51,6.03,310.8,21.7,D,0,2018,1,28.560211,17.234674,62.314365
0.0546,34.0316,355.0,1.1,1.1,2018-01-08,1127,Aqua,MODIS,97,6.03,302.8,73.9,D,0,2018,1,28.47981,17.395868,63.088543
1.1374,34.8017,326.1,1.3,1.1,2018-01-08,1127,Aqua,MODIS,68,6.03,308.5,13.9,D,0,2018,1,25.843065,11.410181,22.440144
-0.9251,34.517,316.1,1.2,1.1,2018-01-08,1127,Aqua,MODIS,53,6.03,300.0,7.8,D,0,2018,1,26.878803,15.728399,100.13031
3.8161,34.1827,331.0,1.3,1.1,2018-01-08,1128,Aqua,MODIS,64,6.03,307.0,21.9,D,0,2018,1,,17.35651,2.1005697
3.8177,34.1942,340.9,1.3,1.1,2018-01-08,1128,Aqua,MODIS,84,6.03,308.3,42.2,D,0,2018,1,,17.35651,2.1005697
4.754,35.0718,331.2,1.5,1.2,2018-01-08,1128,Aqua,MODIS,69,6.03,312.8,19.0,D,0,2018,1,36.229828,19.639109,4.4342184
4.1097,34.1709,330.1,1.3,1.1,2018-01-08,1128,Aqua,MODIS,65,6.03,311.0,19.1,D,0,2018,1,33.590767,18.61828,1.9782166
4.1113,34.1822,348.5,1.3,1.1,2018-01-08,1128,Aqua,MODIS,92,6.03,311.3,61.7,D,0,2018,1,33.590767,18.61828,1.9782166
3.8376,34.1908,337.2,1.3,1.1,2018-01-08,1128,Aqua,MODIS,79,6.03,309.4,35.6,D,0,2018,1,,,
3.8277,34.1926,338.0,1.3,1.1,2018-01-08,1128,Aqua,MODIS,80,6.03,311.1,37.8,D,0,2018,1,,17.35651,2.1005697
0.3583,34.5299,318.7,3.8,1.8,2018-01-09,735,Terra,MODIS,68,6.03,295.3,68.9,D,0,2018,1,28.933346,15.852783,78.999664
0.3508,34.523,317.0,3.8,1.8,2018-01-09,735,Terra,MODIS,67,6.03,295.2,56.1,D,0,2018,1,28.933346,15.852783,78.999664
0.2811,34.5473,313.6,3.7,1.8,2018-01-09,735,Terra,MODIS,58,6.03,295.4,39.8,D,0,2018,1,28.69093,15.934976,85.46246
0.274,34.5386,311.8,3.7,1.8,2018-01-09,735,Terra,MODIS,54,6.03,295.2,29.3,D,0,2018,1,28.771736,15.984334,82.7419
-2.1088,40.8641,325.2,1.9,1.3,2018-01-09,1031,Aqua,MODIS,65,6.03,299.5,23.5,D,0,2018,1,31.178713,24.25404,3.0643423
-1.7916,40.7783,328.8,1.9,1.3,2018-01-09,1031,Aqua,MODIS,74,6.03,300.5,43.5,D,0,2018,1,31.669228,23.870289,2.9454775
-2.2766,40.7078,325.7,2.0,1.4,2018-01-09,1031,Aqua,MODIS,71,6.03,299.0,29.6,D,0,2018,1,31.606817,24.13203,4.2537937
-2.2711,40.7198,323.0,1.9,1.4,2018-01-09,1031,Aqua,MODIS,49,6.03,298.0,23.5,D,0,2018,1,,24.295345,3.8881254
-1.7891,40.7951,322.4,1.9,1.3,2018-01-09,1031,Aqua,MODIS,51,6.03,298.4,24.6,D,0,2018,1,31.545517,23.869478,2.7568727
-2.2736,40.7025,324.0,2.0,1.4,2018-01-09,1031,Aqua,MODIS,62,6.03,299.1,25.3,D,0,2018,1,31.606817,24.13203,4.2537937
-1.7509,41.288,323.2,1.7,1.3,2018-01-09,1031,Aqua,MODIS,61,6.03,299.2,24.2,D,0,2018,1,30.8767,23.948654,1.449631
-1.753,41.2726,323.6,1.7,1.3,2018-01-09,1031,Aqua,MODIS,62,6.03,299.5,24.9,D,0,2018,1,30.8767,23.948654,1.449631
3.8642,34.2103,302.0,2.5,1.5,2018-01-09,2252,Aqua,MODIS,46,6.03,290.5,20.4,N,0,2018,1,,17.344395,2.0589385
0.5703,34.6802,321.6,1.1,1.0,2018-01-10,818,Terra,MODIS,68,6.03,299.6,12.0,D,0,2018,1,28.028374,14.62149,77.37277
0.361,34.5314,316.1,1.1,1.0,2018-01-10,818,Terra,MODIS,56,6.03,300.2,7.4,D,0,2018,1,28.933346,15.852783,78.999664
0.3596,34.5409,314.3,1.1,1.0,2018-01-10,818,Terra,MODIS,43,6.03,298.9,5.5,D,0,2018,1,28.933346,15.852783,78.999664
0.0258,34.1278,319.7,1.0,1.0,2018-01-10,818,Terra,MODIS,38,6.03,303.0,7.1,D,0,2018,1,28.746572,17.36073,57.986282
-1.7374,41.014,331.5,1.9,1.3,2018-01-10,1114,Aqua,MODIS,74,6.03,300.6,48.2,D,0,2018,1,31.15604,23.761337,1.9167763
-1.504,41.2689,332.8,2.0,1.4,2018-01-10,1114,Aqua,MODIS,74,6.03,302.3,55.6,D,0,2018,1,30.947834,23.729355,1.0945034
-2.1874,40.6101,328.0,1.7,1.3,2018-01-10,1114,Aqua,MODIS,67,6.03,300.4,24.9,D,0,2018,1,31.345514,24.069965,4.893289
-2.1851,40.6256,330.8,1.7,1.3,2018-01-10,1114,Aqua,MODIS,73,6.03,300.0,31.5,D,0,2018,1,31.460152,24.10862,4.722633
-2.2012,40.5964,341.6,1.7,1.3,2018-01-10,1114,Aqua,MODIS,87,6.03,303.7,68.7,D,0,2018,1,31.345514,24.069965,4.893289
-2.199,40.6118,335.4,1.7,1.3,2018-01-10,1114,Aqua,MODIS,80,6.03,302.1,46.0,D,0,2018,1,31.345514,24.069965,4.893289
-2.1967,40.6013,338.6,1.7,1.3,2018-01-10,1114,Aqua,MODIS,84,6.03,303.7,57.1,D,0,2018,1,31.345514,24.069965,4.893289
-2.1943,40.6168,335.4,1.7,1.3,2018-01-10,1114,Aqua,MODIS,80,6.03,301.5,45.2,D,0,2018,1,31.345514,24.069965,4.893289
-2.5633,40.2349,327.1,1.6,1.2,2018-01-10,1114,Aqua,MODIS,42,6.03,299.5,20.3,D,0,2018,1,31.266,23.441912,5.885524
-1.9561,40.9395,324.3,1.9,1.3,2018-01-10,1114,Aqua,MODIS,52,6.03,301.5,25.2,D,0,2018,1,31.145468,24.020103,2.6014423
0.0344,34.1209,332.5,1.0,1.0,2018-01-10,1115,Aqua,MODIS,65,6.03,309.3,18.1,D,0,2018,1,28.540857,17.395744,59.867134
0.365,34.5613,327.5,1.0,1.0,2018-01-10,1115,Aqua,MODIS,70,6.03,305.7,15.5,D,0,2018,1,28.779985,15.712212,83.118515
-0.1503,34.7542,323.1,1.0,1.0,2018-01-10,1115,Aqua,MODIS,0,6.03,301.5,10.5,D,0,2018,1,29.279358,17.838055,108.5799
0.0525,34.1183,329.8,1.0,1.0,2018-01-10,1115,Aqua,MODIS,41,6.03,308.4,13.7,D,0,2018,1,28.560211,17.234674,62.314365
0.0421,34.1105,340.0,1.0,1.0,2018-01-10,1115,Aqua,MODIS,76,6.03,308.1,29.3,D,0,2018,1,28.560211,17.234674,62.314365
0.033,34.1118,338.4,1.0,1.0,2018-01-10,1115,Aqua,MODIS,82,6.03,308.1,27.9,D,0,2018,1,28.540857,17.395744,59.867134
4.7603,35.0584,334.6,1.0,1.0,2018-01-10,1116,Aqua,MODIS,70,6.03,319.6,12.9,D,0,2018,1,36.229828,19.639109,4.4342184
-2.1512,40.64,322.2,2.0,1.4,2018-01-11,724,Terra,MODIS,64,6.03,300.2,20.7,D,0,2018,1,31.547142,24.113604,4.6210766
-2.1454,40.6299,326.6,2.0,1.4,2018-01-11,724,Terra,MODIS,75,6.03,299.5,36.3,D,0,2018,1,31.547142,24.113604,4.6210766
-2.1698,40.5883,317.5,3.5,1.8,2018-01-11,1019,Aqua,MODIS,24,6.03,290.5,34.1,D,0,2018,1,31.345514,24.069965,4.893289
-2.1654,40.6193,331.3,3.5,1.8,2018-01-11,1019,Aqua,MODIS,84,6.03,296.5,125.2,D,0,2018,1,31.380968,24.063368,5.0248227
-2.1157,40.8588,319.1,3.3,1.7,2018-01-11,1019,Aqua,MODIS,70,6.03,294.2,35.9,D,0,2018,1,31.178713,24.25404,3.0643423
1.1737,34.8802,340.3,1.1,1.0,2018-01-12,806,Terra,MODIS,89,6.03,303.9,35.9,D,0,2018,1,27.105114,11.625931,20.196846
1.0088,35.2454,317.1,1.0,1.0,2018-01-12,806,Terra,MODIS,51,6.03,301.1,5.4,D,0,2018,1,25.887882,10.870931,24.485617
0.8124,35.39,316.1,1.0,1.0,2018-01-12,806,Terra,MODIS,48,6.03,300.0,4.9,D,0,2018,1,24.32707,9.867976,35.73643
1.0172,34.9372,319.7,1.0,1.0,2018-01-12,806,Terra,MODIS,55,6.03,303.8,6.6,D,0,2018,1,27.009245,11.655348,26.54235
1.1257,35.0155,327.3,1.0,1.0,2018-01-12,806,Terra,MODIS,76,6.03,303.8,15.2,D,0,2018,1,26.583748,11.187764,21.601913
0.3832,34.5572,336.2,1.1,1.0,2018-01-12,806,Terra,MODIS,86,6.03,302.5,28.0,D,0,2018,1,29.054514,15.77883,80.456604
0.3796,34.518,319.2,1.1,1.0,2018-01-12,806,Terra,MODIS,54,6.03,300.1,6.4,D,0,2018,1,29.060154,15.783008,79.36439
