latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-2.1569,40.7701,324.9,1.5,1.2,2004-05-01,1035,Aqua,MODIS,74,6.2,300.9,19.7,D,0,2004,5,30.961084,24.508137,293.6427
-2.4534,40.459,327.2,1.6,1.2,2004-05-01,1035,Aqua,MODIS,78,6.2,298.9,26.5,D,0,2004,5,30.755709,24.13409,285.17532
-2.4515,40.4729,324.4,1.6,1.2,2004-05-01,1035,Aqua,MODIS,67,6.2,296.6,21.2,D,0,2004,5,30.755709,24.13409,285.17532
-2.2246,40.1936,318.9,2.1,1.4,2004-05-02,1118,Aqua,MODIS,58,6.2,295.1,21.3,D,0,2004,5,31.305363,23.84618,92.658615
1.1366,38.9252,330.4,1.6,1.2,2004-05-04,812,Terra,MODIS,80,6.2,301.3,25.0,D,0,2004,5,33.343044,22.774153,9.3288765
-3.3277,40.0025,322.7,1.2,1.1,2004-05-04,1105,Aqua,MODIS,15,6.2,298.7,9.9,D,0,2004,5,28.989893,21.868061,120.18527
-3.326,39.9955,324.4,1.2,1.1,2004-05-04,1105,Aqua,MODIS,0,6.2,297.8,14.1,D,0,2004,5,29.003523,21.926025,104.54572
0.8014,40.8153,319.1,1.3,1.1,2004-05-06,759,Terra,MODIS,38,6.2,296.6,7.0,D,0,2004,5,33.873592,23.896801,36.979122
-1.9295,40.1458,324.6,1.0,1.0,2004-05-06,1053,Aqua,MODIS,70,6.2,297.3,13.3,D,0,2004,5,31.732584,23.944626,68.56725
-1.7571,40.9978,320.4,1.0,1.0,2004-05-08,748,Terra,MODIS,40,6.2,296.9,10.4,D,0,2004,5,30.827972,24.390821,215.30536
-1.7481,40.9991,325.9,1.0,1.0,2004-05-08,748,Terra,MODIS,35,6.2,301.3,15.8,D,0,2004,5,30.889917,24.38636,202.26566
-1.7584,40.9905,326.0,1.1,1.1,2004-05-08,1041,Aqua,MODIS,55,6.2,303.0,13.4,D,0,2004,5,30.827972,24.390821,215.30536
-1.7196,40.6867,320.9,1.2,1.1,2004-05-08,1041,Aqua,MODIS,42,6.2,299.5,11.8,D,0,2004,5,31.0096,24.303617,164.90544
-1.7226,40.6936,324.7,1.2,1.1,2004-05-08,1041,Aqua,MODIS,54,6.2,300.0,15.8,D,0,2004,5,31.0096,24.303617,164.90544
0.7716,40.7749,327.7,1.1,1.0,2004-05-08,1042,Aqua,MODIS,52,6.2,299.1,11.8,D,0,2004,5,33.865284,23.930235,32.93876
2.1639,36.4673,330.4,2.0,1.4,2004-05-08,1042,Aqua,MODIS,59,6.2,305.7,48.7,D,0,2004,5,37.924305,22.762419,41.12359
-1.703,40.6276,319.0,3.2,1.7,2004-05-09,1124,Aqua,MODIS,55,6.2,295.5,44.8,D,0,2004,5,31.13617,24.29448,157.65733
-1.702,40.6347,323.2,3.2,1.7,2004-05-09,1124,Aqua,MODIS,70,6.2,296.0,68.0,D,0,2004,5,31.13617,24.29448,157.65733
-3.099,39.8838,318.5,1.3,1.1,2004-05-10,736,Terra,MODIS,49,6.2,299.9,11.6,D,0,2004,5,29.555433,21.78349,86.12506
-2.1599,40.6786,324.2,1.9,1.4,2004-05-10,1029,Aqua,MODIS,53,6.2,302.0,25.3,D,0,2004,5,31.032162,24.538698,268.92072
-2.1623,40.6614,329.5,1.9,1.4,2004-05-10,1029,Aqua,MODIS,80,6.2,301.0,41.3,D,0,2004,5,30.961138,24.453571,255.60023
-2.1502,40.6597,328.4,1.9,1.4,2004-05-10,1029,Aqua,MODIS,74,6.2,299.8,37.7,D,0,2004,5,30.961138,24.453571,255.60023
-2.1589,40.6555,324.5,1.9,1.4,2004-05-10,1029,Aqua,MODIS,48,6.2,300.5,25.0,D,0,2004,5,30.961138,24.453571,255.60023
-2.1478,40.6768,322.0,1.9,1.4,2004-05-10,1029,Aqua,MODIS,37,6.2,299.7,19.1,D,0,2004,5,31.032162,24.538698,268.92072
-2.1564,40.6726,329.5,1.9,1.4,2004-05-10,1029,Aqua,MODIS,80,6.2,301.9,40.6,D,0,2004,5,31.032162,24.538698,268.92072
0.8027,40.8886,327.7,1.7,1.3,2004-05-10,1030,Aqua,MODIS,69,6.2,304.7,26.3,D,0,2004,5,33.85283,23.90276,40.059547
