latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-0.0512,35.0545,319.1,1.0,1.0,2002-12-02,807,Terra,MODIS,69,6.2,303.3,6.7,D,0,2002,12,30.100918,17.671522,251.26537
-0.0488,34.8517,327.9,1.0,1.0,2002-12-02,807,Terra,MODIS,80,6.2,300.3,19.5,D,0,2002,12,30.255472,18.202896,299.3195
-2.2187,40.9077,325.7,1.1,1.1,2002-12-02,1059,Aqua,MODIS,0,6.2,302.3,16.1,D,0,2002,12,32.20624,,
-2.4536,40.5552,317.3,1.1,1.0,2002-12-02,1059,Aqua,MODIS,45,6.2,298.4,6.6,D,0,2002,12,32.001053,24.607355,144.06223
-2.2091,40.9063,326.6,1.1,1.1,2002-12-02,1059,Aqua,MODIS,45,6.2,302.5,15.1,D,0,2002,12,32.20624,,
-0.0318,35.0373,319.9,1.4,1.2,2002-12-04,755,Terra,MODIS,75,6.2,297.5,17.0,D,0,2002,12,27.634047,15.989855,286.3151
-0.0953,35.1041,325.6,1.4,1.2,2002-12-04,755,Terra,MODIS,81,6.2,296.4,28.1,D,0,2002,12,30.131046,17.53002,251.04778
2.9652,35.4309,355.4,1.9,1.4,2002-12-05,1131,Aqua,MODIS,97,6.2,303.3,151.3,D,0,2002,12,36.25583,22.075378,35.178654
2.9623,35.4374,342.9,1.9,1.4,2002-12-05,1131,Aqua,MODIS,89,6.2,303.3,81.5,D,0,2002,12,36.25583,22.075378,35.178654
-1.7581,35.7703,323.3,1.7,1.3,2002-12-07,826,Terra,MODIS,67,6.2,298.8,27.1,D,0,2002,12,24.462166,12.995948,213.11407
0.5852,34.9071,331.0,1.1,1.0,2002-12-07,1118,Aqua,MODIS,80,6.2,310.1,15.5,D,0,2002,12,26.779919,14.100923,157.26695
0.8336,35.3611,355.7,1.1,1.1,2002-12-07,1118,Aqua,MODIS,92,6.2,302.8,76.3,D,0,2002,12,24.89167,11.994069,125.0663
0.1438,35.4456,324.4,1.5,1.2,2002-12-08,1952,Terra,MODIS,100,6.2,284.4,45.4,N,0,2002,12,20.848654,10.812573,159.22249
0.1419,35.4323,309.3,1.5,1.2,2002-12-08,1952,Terra,MODIS,77,6.2,283.8,21.5,N,0,2002,12,20.848654,10.812573,159.22249
4.4338,34.858,345.0,1.0,1.0,2002-12-09,812,Terra,MODIS,89,6.2,310.1,35.2,D,0,2002,12,36.124336,20.814892,74.68331
4.4325,34.8669,355.2,1.0,1.0,2002-12-09,812,Terra,MODIS,97,6.2,310.6,57.1,D,0,2002,12,36.124336,20.814892,74.68331
1.0047,34.8667,325.0,1.0,1.0,2002-12-09,813,Terra,MODIS,77,6.2,306.1,10.6,D,0,2002,12,26.430283,13.060263,104.216354
-3.0603,40.1575,312.6,2.3,1.5,2002-12-09,814,Terra,MODIS,0,6.2,295.2,21.5,D,0,2002,12,30.641771,22.539879,88.93283
-0.6739,34.2882,315.5,1.2,1.1,2002-12-09,1106,Aqua,MODIS,44,6.2,295.8,7.7,D,0,2002,12,27.927372,17.34954,286.08536
-1.5859,36.3347,340.4,1.0,1.0,2002-12-11,802,Terra,MODIS,87,6.2,316.6,20.3,D,0,2002,12,30.004751,18.440508,128.4007
-2.0521,36.1154,341.6,2.4,1.5,2002-12-12,1136,Aqua,MODIS,77,6.2,300.0,102.8,D,0,2002,12,31.74261,20.683496,126.43422
0.0766,35.4067,303.8,1.1,1.1,2002-12-13,2302,Aqua,MODIS,57,6.2,281.3,10.3,N,0,2002,12,22.243902,11.773414,175.82295
-0.0871,35.1969,312.4,1.9,1.4,2002-12-14,832,Terra,MODIS,69,6.2,293.5,14.4,D,0,2002,12,29.278084,16.967104,255.0166
-0.605,34.2651,313.5,1.1,1.1,2002-12-14,1124,Aqua,MODIS,49,6.2,284.2,7.1,D,0,2002,12,28.621756,17.84319,269.94388
-1.3191,36.4427,330.4,1.5,1.2,2002-12-14,1124,Aqua,MODIS,79,6.2,309.4,16.5,D,0,2002,12,28.689396,16.406271,152.03569
3.6914,35.1801,307.7,4.2,1.9,2002-12-15,1030,Aqua,MODIS,0,6.2,286.0,48.4,D,0,2002,12,36.286476,21.33396,51.433018
