latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
4.5509,34.9353,320.9,3.5,1.8,2007-12-01,847,Terra,MODIS,54,6.2,298.1,28.2,D,0,2007,12,35.688282,22.393803,108.876236
4.5814,34.914,328.8,3.5,1.8,2007-12-01,847,Terra,MODIS,80,6.2,298.6,84.2,D,0,2007,12,35.652386,22.409533,109.17452
0.0604,34.0707,312.8,3.6,1.8,2007-12-01,849,Terra,MODIS,54,6.2,292.2,39.4,D,0,2007,12,28.104675,17.856363,198.65163
4.5804,34.9133,331.1,3.3,1.7,2007-12-01,1146,Aqua,MODIS,75,6.2,300.9,77.4,D,0,2007,12,35.652386,22.409533,109.17452
4.5912,34.9066,329.9,3.3,1.7,2007-12-01,1146,Aqua,MODIS,80,6.2,299.7,75.8,D,0,2007,12,35.70426,22.322876,112.5479
4.6486,34.8813,336.9,1.7,1.3,2007-12-02,752,Terra,MODIS,85,6.2,299.6,54.4,D,0,2007,12,35.80014,22.26822,114.79562
4.65,34.8912,327.2,1.7,1.3,2007-12-02,752,Terra,MODIS,64,6.2,299.6,27.2,D,0,2007,12,35.80014,22.26822,114.79562
4.6384,34.8896,331.6,1.7,1.3,2007-12-02,752,Terra,MODIS,79,6.2,299.0,39.7,D,0,2007,12,35.80014,22.26822,114.79562
4.4246,35.0196,324.5,1.7,1.3,2007-12-02,752,Terra,MODIS,66,6.2,303.2,15.3,D,0,2007,12,35.9769,22.51585,106.05461
4.8521,34.9056,325.8,1.8,1.3,2007-12-02,752,Terra,MODIS,54,6.2,300.0,21.5,D,0,2007,12,35.794254,22.069601,124.3121
4.8383,34.9196,322.6,1.7,1.3,2007-12-02,752,Terra,MODIS,50,6.2,297.5,16.1,D,0,2007,12,35.78073,22.05901,126.23428
4.8405,34.904,325.5,1.8,1.3,2007-12-02,752,Terra,MODIS,62,6.2,297.8,21.0,D,0,2007,12,35.794254,22.069601,124.3121
4.6718,34.8844,324.9,1.7,1.3,2007-12-02,752,Terra,MODIS,63,6.2,299.3,20.8,D,0,2007,12,35.900017,22.189566,117.04323
-0.0523,34.8617,325.6,1.5,1.2,2007-12-02,754,Terra,MODIS,73,6.2,305.1,19.6,D,0,2007,12,29.04037,17.303503,236.07324
-2.602,40.2639,330.7,1.1,1.0,2007-12-02,1048,Aqua,MODIS,81,6.2,299.8,21.5,D,0,2007,12,29.815407,24.117132,139.45306
0.0394,34.131,333.0,2.5,1.5,2007-12-02,1049,Aqua,MODIS,75,6.2,296.4,104.4,D,0,2007,12,28.257406,17.887997,185.91232
0.0324,34.1387,377.6,2.5,1.5,2007-12-02,1049,Aqua,MODIS,87,6.2,298.1,529.3,D,0,2007,12,28.257406,17.887997,185.91232
0.033,34.0459,319.2,2.6,1.5,2007-12-02,1049,Aqua,MODIS,58,6.2,289.4,50.6,D,0,2007,12,27.96531,18.021816,186.59055
0.0291,34.1162,350.4,2.5,1.5,2007-12-02,1049,Aqua,MODIS,90,6.2,294.9,218.6,D,0,2007,12,28.119358,17.918907,192.22511
-0.7166,36.4145,315.1,1.7,1.3,2007-12-02,1049,Aqua,MODIS,0,6.2,288.7,20.0,D,0,2007,12,23.100006,11.98351,91.47521
4.8366,34.8885,345.9,1.8,1.3,2007-12-02,1051,Aqua,MODIS,91,6.2,302.3,86.2,D,0,2007,12,35.794254,22.069601,124.3121
4.8331,34.9105,337.8,1.8,1.3,2007-12-02,1051,Aqua,MODIS,85,6.2,302.3,56.4,D,0,2007,12,35.777287,22.149593,123.431496
4.8391,34.9047,345.3,1.8,1.3,2007-12-02,1051,Aqua,MODIS,91,6.2,301.0,85.3,D,0,2007,12,35.794254,22.069601,124.3121
4.8425,34.8925,352.9,1.8,1.3,2007-12-02,1051,Aqua,MODIS,96,6.2,303.0,124.8,D,0,2007,12,35.794254,22.069601,124.3121
4.7403,34.8581,348.0,1.8,1.3,2007-12-02,1051,Aqua,MODIS,93,6.2,301.5,102.4,D,0,2007,12,35.778427,22.27177,117.35902
4.764,34.8545,327.9,1.8,1.3,2007-12-02,1051,Aqua,MODIS,40,6.2,302.2,23.9,D,0,2007,12,35.63849,22.289705,119.49341
4.7435,34.848,333.8,1.9,1.3,2007-12-02,1051,Aqua,MODIS,82,6.2,301.2,39.9,D,0,2007,12,35.778427,22.27177,117.35902
4.746,34.8644,355.3,1.8,1.3,2007-12-02,1051,Aqua,MODIS,97,6.2,298.6,139.9,D,0,2007,12,35.778427,22.27177,117.35902
4.7341,34.8662,340.4,1.8,1.3,2007-12-02,1051,Aqua,MODIS,88,6.2,300.7,65.8,D,0,2007,12,35.778427,22.27177,117.35902
4.7223,34.8681,335.2,1.8,1.3,2007-12-02,1051,Aqua,MODIS,83,6.2,301.8,44.9,D,0,2007,12,35.778427,22.27177,117.35902
4.7247,34.8844,356.1,1.8,1.3,2007-12-02,1051,Aqua,MODIS,98,6.2,301.1,146.4,D,0,2007,12,35.775894,22.198912,118.16531
