latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
0.4253,37.885,324.3,4.8,2.0,2003-09-01,1142,Aqua,MODIS,77,6.2,300.1,102.4,D,0,2003,9,29.828777,16.082779,10.785126
0.4282,37.8895,324.6,4.8,2.0,2003-09-01,1142,Aqua,MODIS,77,6.2,300.0,103.8,D,0,2003,9,29.828777,16.082779,10.785126
-0.0228,36.7691,314.2,1.1,1.1,2003-09-02,753,Terra,MODIS,60,6.2,297.6,8.4,D,0,2003,9,24.405867,9.422043,47.25715
-0.4631,37.6824,322.6,1.0,1.0,2003-09-02,753,Terra,MODIS,61,6.2,296.4,11.6,D,0,2003,9,27.314789,15.194215,17.999954
-2.6235,38.3355,325.7,1.0,1.0,2003-09-02,754,Terra,MODIS,55,6.2,306.7,11.7,D,0,2003,9,28.75097,18.357224,15.28647
-1.0068,38.3032,335.8,1.3,1.1,2003-09-02,1046,Aqua,MODIS,82,6.2,308.8,31.4,D,0,2003,9,27.79189,16.9853,5.7789617
0.4374,34.6175,313.5,2.3,1.5,2003-09-02,1047,Aqua,MODIS,65,6.2,294.8,22.4,D,0,2003,9,27.925081,15.714549,102.93809
1.6082,40.7542,335.6,1.0,1.0,2003-09-02,1047,Aqua,MODIS,72,6.2,311.9,14.0,D,0,2003,9,33.41864,22.07139,5.357313
1.6184,40.7618,338.3,1.0,1.0,2003-09-02,1047,Aqua,MODIS,77,6.2,311.6,17.6,D,0,2003,9,33.41864,22.07139,5.357313
1.6171,40.7529,344.0,1.0,1.0,2003-09-02,1047,Aqua,MODIS,86,6.2,310.3,27.7,D,0,2003,9,33.41864,22.07139,5.357313
0.4395,34.624,311.8,2.3,1.5,2003-09-02,1047,Aqua,MODIS,60,6.2,294.6,18.3,D,0,2003,9,27.925081,15.714549,102.93809
1.6273,40.7605,337.3,1.0,1.0,2003-09-02,1047,Aqua,MODIS,76,6.2,312.2,16.5,D,0,2003,9,33.40496,22.05262,5.361194
1.6261,40.7516,345.7,1.0,1.0,2003-09-02,1047,Aqua,MODIS,88,6.2,310.3,31.4,D,0,2003,9,33.40496,22.05262,5.361194
0.4643,37.9564,330.9,1.3,1.1,2003-09-02,1047,Aqua,MODIS,75,6.2,310.9,16.0,D,0,2003,9,30.053888,16.451,7.694128
