latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-1.5926,35.3572,320.7,1.3,1.1,2002-01-02,757,Terra,MODIS,33,6.2,298.5,11.5,D,0,2002,1,25.387024,13.9631405,137.64775
-1.5818,37.1035,322.0,1.1,1.0,2002-01-02,757,Terra,MODIS,53,6.2,304.2,7.5,D,0,2002,1,26.30319,14.494942,42.467934
2.1186,36.4293,334.6,2.9,1.6,2002-01-03,839,Terra,MODIS,67,6.2,308.9,79.4,D,0,2002,1,37.12371,21.557697,11.196052
-2.101,40.8107,319.5,1.0,1.0,2002-01-04,745,Terra,MODIS,36,6.2,299.1,7.2,D,0,2002,1,31.61192,24.911144,18.355228
-0.3704,35.7369,309.1,1.6,1.3,2002-01-05,827,Terra,MODIS,28,6.2,292.0,14.0,D,0,2002,1,19.15818,7.136877,53.09554
-0.4532,35.4382,314.6,1.5,1.2,2002-01-05,827,Terra,MODIS,67,6.2,290.3,20.7,D,0,2002,1,22.218708,10.86752,95.23692
-1.8808,40.8761,326.1,1.4,1.2,2002-01-06,732,Terra,MODIS,78,6.2,297.8,26.2,D,0,2002,1,31.64916,24.654179,10.929945
2.7946,35.3759,329.0,1.0,1.0,2002-01-07,814,Terra,MODIS,53,6.2,306.7,11.4,D,0,2002,1,35.88692,20.888193,8.129317
-0.9243,34.5471,318.2,1.0,1.0,2002-01-07,815,Terra,MODIS,64,6.2,300.4,9.2,D,0,2002,1,27.502884,16.487406,87.98815
-0.2125,35.7241,314.3,1.1,1.0,2002-01-07,815,Terra,MODIS,41,6.2,292.4,10.1,D,0,2002,1,22.337063,9.159608,48.842545
0.3734,34.4915,359.4,1.0,1.0,2002-01-07,815,Terra,MODIS,99,6.2,303.3,76.0,D,0,2002,1,29.846424,16.759474,76.011185
0.3747,34.4826,316.0,1.0,1.0,2002-01-07,815,Terra,MODIS,48,6.2,301.7,5.2,D,0,2002,1,29.846424,16.759474,76.011185
-1.3482,34.9494,314.2,2.0,1.4,2002-01-07,2036,Terra,MODIS,89,6.2,287.9,36.9,N,0,2002,1,26.694988,15.359004,119.15697
-1.3425,34.9599,311.7,2.0,1.4,2002-01-07,2036,Terra,MODIS,74,6.2,286.8,31.4,N,0,2002,1,26.898561,15.382955,114.59233
-1.3455,34.9671,309.9,2.0,1.4,2002-01-07,2036,Terra,MODIS,68,6.2,286.4,28.3,N,0,2002,1,26.898561,15.382955,114.59233
-1.3303,34.9579,300.7,2.0,1.4,2002-01-07,2036,Terra,MODIS,22,6.2,286.8,13.5,N,0,2002,1,25.298428,14.297136,133.83058
-1.3329,34.9401,304.1,2.0,1.4,2002-01-07,2036,Terra,MODIS,59,6.2,287.8,18.1,N,0,2002,1,25.298428,14.297136,133.83058
-1.3451,34.9421,311.9,2.0,1.4,2002-01-07,2036,Terra,MODIS,73,6.2,287.9,30.9,N,0,2002,1,26.694988,15.359004,119.15697
-1.3573,34.9441,305.9,2.0,1.4,2002-01-07,2036,Terra,MODIS,60,6.2,287.6,21.3,N,0,2002,1,26.694988,15.359004,119.15697
-0.4154,35.7164,318.4,1.1,1.0,2002-01-09,802,Terra,MODIS,56,6.2,300.8,11.2,D,0,2002,1,19.293041,7.068984,53.08349
0.788,35.3696,320.3,1.1,1.1,2002-01-09,802,Terra,MODIS,58,6.2,304.7,8.2,D,0,2002,1,25.263496,10.956326,30.155407
0.9756,34.9401,320.0,1.2,1.1,2002-01-09,802,Terra,MODIS,62,6.2,300.0,10.3,D,0,2002,1,27.842316,12.6114645,30.668154
0.3759,34.4899,320.4,1.3,1.1,2002-01-09,802,Terra,MODIS,69,6.2,302.6,10.9,D,0,2002,1,29.769327,16.601484,78.69979
0.4989,35.3923,327.7,1.1,1.1,2002-01-09,802,Terra,MODIS,75,6.2,303.6,19.2,D,0,2002,1,24.394619,11.017341,39.150684
0.5003,35.3823,318.8,1.1,1.1,2002-01-09,802,Terra,MODIS,51,6.2,303.1,7.7,D,0,2002,1,24.428045,11.045772,37.650444
0.3742,34.501,326.3,1.3,1.1,2002-01-09,802,Terra,MODIS,77,6.2,301.6,20.0,D,0,2002,1,29.690466,16.649832,75.71104
-1.968,41.1261,311.3,4.1,1.9,2002-01-10,708,Terra,MODIS,34,6.2,292.7,35.0,D,0,2002,1,,,
0.8911,35.1847,311.3,3.2,1.7,2002-01-10,845,Terra,MODIS,24,6.2,288.8,24.4,D,0,2002,1,26.72115,11.766243,27.46114
-1.1345,35.9921,320.5,4.0,1.9,2002-01-10,845,Terra,MODIS,70,6.2,298.3,65.0,D,0,2002,1,26.75737,12.857147,96.54929
-1.1294,35.9562,318.6,4.0,1.9,2002-01-10,845,Terra,MODIS,67,6.2,298.5,48.4,D,0,2002,1,26.199778,12.2427225,102.22874
-0.0746,35.1426,320.6,1.8,1.3,2002-01-11,750,Terra,MODIS,73,6.2,294.2,26.8,D,0,2002,1,30.1932,17.06211,88.906815
-2.1247,40.7675,323.4,1.0,1.0,2002-01-11,750,Terra,MODIS,36,6.2,304.6,14.6,D,0,2002,1,31.670141,24.859919,18.347044
-0.0829,35.1522,315.2,1.8,1.3,2002-01-11,750,Terra,MODIS,28,6.2,295.5,15.0,D,0,2002,1,30.1932,17.06211,88.906815
