latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
1.5905,38.3715,323.4,1.4,1.2,2010-03-02,812,Terra,MODIS,25,6.2,298.8,18.8,D,0,2010,3,34.658123,22.575113,45.6882
1.617,38.8827,326.1,1.5,1.2,2010-03-02,812,Terra,MODIS,32,6.2,300.5,24.8,D,0,2010,3,34.75924,23.253185,38.751614
-3.1865,38.9321,315.5,1.8,1.3,2010-03-02,813,Terra,MODIS,57,6.2,294.1,17.6,D,0,2010,3,33.14274,22.381073,121.78667
-1.924,40.6952,338.7,1.4,1.2,2010-03-02,1110,Aqua,MODIS,87,6.2,295.8,42.8,D,0,2010,3,33.72148,25.732416,37.9546
-2.2123,40.9108,330.3,1.4,1.2,2010-03-02,1110,Aqua,MODIS,0,6.2,304.7,25.0,D,0,2010,3,33.06097,,
-1.9308,40.7216,327.3,1.4,1.2,2010-03-02,1110,Aqua,MODIS,75,6.2,300.6,15.1,D,0,2010,3,33.799385,25.734194,35.311478
-2.1815,40.7523,328.5,1.4,1.2,2010-03-02,1110,Aqua,MODIS,54,6.2,304.3,14.4,D,0,2010,3,33.68168,25.781822,41.5476
-1.9222,40.7076,338.7,1.4,1.2,2010-03-02,1110,Aqua,MODIS,87,6.2,298.3,42.9,D,0,2010,3,33.72148,25.732416,37.9546
-1.9326,40.7091,326.9,1.4,1.2,2010-03-02,1110,Aqua,MODIS,74,6.2,301.1,15.4,D,0,2010,3,33.799385,25.734194,35.311478
-1.504,41.2644,314.8,3.9,1.8,2010-03-03,1015,Aqua,MODIS,57,6.2,294.5,42.8,D,0,2010,3,33.0322,25.367067,22.689053
-1.8327,40.6829,324.9,1.4,1.2,2010-03-04,800,Terra,MODIS,48,6.2,301.2,13.0,D,0,2010,3,33.735603,25.619585,34.609596
-1.8271,40.6901,324.8,1.4,1.2,2010-03-04,800,Terra,MODIS,31,6.2,301.6,13.1,D,0,2010,3,33.735603,25.619585,34.609596
-3.8347,39.731,325.4,1.0,1.0,2010-03-04,1057,Aqua,MODIS,57,6.2,305.3,6.5,D,0,2010,3,32.632595,24.283989,65.94885
-4.0981,39.4987,335.0,1.0,1.0,2010-03-04,1057,Aqua,MODIS,87,6.2,309.0,12.6,D,0,2010,3,32.506096,23.749823,66.04515
-4.0994,39.4895,336.7,1.0,1.0,2010-03-04,1057,Aqua,MODIS,88,6.2,308.1,16.3,D,0,2010,3,32.506096,23.749823,66.04515
-3.1239,39.9447,341.2,1.0,1.0,2010-03-04,1058,Aqua,MODIS,86,6.2,305.6,29.6,D,0,2010,3,31.731758,23.568785,67.10684
-2.1428,40.8149,329.7,1.0,1.0,2010-03-04,1058,Aqua,MODIS,67,6.2,307.0,9.1,D,0,2010,3,33.499,25.773836,41.475445
-2.4526,40.5852,330.8,1.0,1.0,2010-03-04,1058,Aqua,MODIS,68,6.2,304.5,14.3,D,0,2010,3,33.323906,25.489658,57.25743
-2.1441,40.8058,337.7,1.0,1.0,2010-03-04,1058,Aqua,MODIS,81,6.2,308.0,20.0,D,0,2010,3,33.499,25.773836,41.475445
-2.8811,39.9641,331.2,1.0,1.0,2010-03-04,1058,Aqua,MODIS,72,6.2,306.4,12.9,D,0,2010,3,31.97121,23.626627,69.22184
-2.1218,41.0246,324.8,1.0,1.0,2010-03-04,1058,Aqua,MODIS,33,6.2,305.6,9.2,D,0,2010,3,,25.895817,30.967367
