latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-1.553,36.0929,309.3,2.5,1.5,2007-07-01,1938,Terra,MODIS,73,6.2,283.7,43.5,N,0,2007,7,29.264204,17.212385,16.037306
-1.5394,36.091,301.0,2.5,1.5,2007-07-01,1938,Terra,MODIS,21,6.2,283.3,22.3,N,0,2007,7,29.379381,16.851027,17.25797
-1.5378,36.0998,315.2,1.0,1.0,2007-07-02,800,Terra,MODIS,32,6.2,295.2,4.8,D,0,2007,7,29.379381,16.851027,17.25797
-1.5468,36.0985,321.7,1.0,1.0,2007-07-02,800,Terra,MODIS,73,6.2,297.3,11.8,D,0,2007,7,29.264204,17.212385,16.037306
-1.5427,36.1034,326.3,1.4,1.2,2007-07-02,1056,Aqua,MODIS,79,6.2,293.1,23.7,D,0,2007,7,29.264204,17.212385,16.037306
-1.2703,36.1521,316.0,1.4,1.2,2007-07-02,1056,Aqua,MODIS,64,6.2,290.2,11.8,D,0,2007,7,27.671452,14.44414,21.939913
-1.5445,36.0906,325.2,1.4,1.2,2007-07-02,1056,Aqua,MODIS,78,6.2,294.3,22.0,D,0,2007,7,29.264204,17.212385,16.037306
1.2234,39.74,330.3,1.0,1.0,2007-07-02,1056,Aqua,MODIS,76,6.2,286.3,16.2,D,0,2007,7,34.472607,23.24373,26.920008
4.385,36.766,312.5,3.8,1.8,2007-07-03,842,Terra,MODIS,41,6.2,281.6,36.1,D,0,2007,7,36.050182,20.815022,4.3121796
1.2141,39.7093,305.2,2.0,1.4,2007-07-03,1927,Terra,MODIS,62,6.2,291.4,13.5,N,0,2007,7,34.472607,23.24373,26.920008
1.2017,39.7111,308.3,2.0,1.4,2007-07-03,1927,Terra,MODIS,73,6.2,291.6,19.4,N,0,2007,7,34.455322,23.245136,26.342072
1.2217,39.7173,318.8,1.0,1.0,2007-07-04,747,Terra,MODIS,58,6.2,296.0,5.8,D,0,2007,7,34.472607,23.24373,26.920008
-4.0824,38.5274,357.8,1.0,1.0,2007-07-04,749,Terra,MODIS,99,6.2,295.0,75.9,D,0,2007,7,27.962448,17.75474,48.044483
