rmse_train,rmse_test,mase_test,bias_test,theta,n,time_period,years,theta_param,model_type,n_months
110.06055531436746,134.52538863394676,0.4655036154404649,12.077708868624503,1.5,60,five_year,5,1.5,NB,60
113.48516937865011,159.46788480902245,0.3181212381134743,-50.814630025153576,1.5,60,five_year,5,1.5,NB,60
106.1510339967294,119.17201406729016,0.3235880843214012,-12.410146436055548,1.5,60,five_year,5,1.5,NB,60
125.62566469886998,157.36823946354494,0.399928623409866,15.066611782776096,1.5,60,five_year,5,1.5,NB,60
133.41282018323085,198.69266210090765,0.582286303436774,26.681002649960075,1.5,60,five_year,5,1.5,NB,60
133.3531841024893,90.96196653030692,0.3364017262612925,19.40118628152949,1.5,60,five_year,5,1.5,NB,60
116.06880474911986,131.40925432769367,0.3430660633117001,-15.710610647773745,1.5,60,five_year,5,1.5,NB,60
108.31059041168768,173.23697290570394,0.4878700126380275,45.31005223155748,1.5,60,five_year,5,1.5,NB,60
151.9097921107688,187.40602187402487,0.4961097471274764,55.76189165595411,1.5,60,five_year,5,1.5,NB,60
160.94386964472082,145.86196555703248,0.3895407089592007,-23.87854255335729,1.5,60,five_year,5,1.5,NB,60
154.97884637963267,115.46800790246829,0.3147972392543428,24.648660432799744,1.5,60,five_year,5,1.5,NB,60
155.96714410882134,149.34041197891122,0.5139601716436215,37.58137111369741,1.5,60,five_year,5,1.5,NB,60
88.6980917046408,95.10206261337784,0.3901161936480343,-2.8521574447019624,1.5,60,five_year,5,1.5,NB,60
158.3731667166616,131.27077728686606,0.3400376670282669,37.503228490645405,1.5,60,five_year,5,1.5,NB,60
99.02767498859622,209.3733415136535,0.4452503025935693,-57.06967569657692,1.5,60,five_year,5,1.5,NB,60
149.9684327403815,99.48959109424584,0.311111106523169,10.218533055479162,1.5,60,five_year,5,1.5,NB,60
114.29618010850076,79.8322060775435,0.2970980400564341,-6.405040234885135,1.5,60,five_year,5,1.5,NB,60
129.19029840904997,101.0512092327562,0.3921237908377177,-12.363069460364656,1.5,60,five_year,5,1.5,NB,60
129.3011586824091,118.51175129842296,0.329264184400487,-20.779250124068355,1.5,60,five_year,5,1.5,NB,60
129.81173762961288,109.12016813880662,0.3392172519767186,-10.259778968563062,1.5,60,five_year,5,1.5,NB,60
109.0083834831715,125.19934368094223,0.3367661974771685,-16.157753223494453,1.5,60,five_year,5,1.5,NB,60
148.53925590040464,141.82888175383232,0.5054819632387315,14.18606088220998,1.5,60,five_year,5,1.5,NB,60
140.87156323761533,136.4880650702253,0.4475844101631151,1.0573022836202313,1.5,60,five_year,5,1.5,NB,60
141.681943320524,74.78398509369626,0.401892670783795,7.477915900465156,1.5,60,five_year,5,1.5,NB,60
156.32996469259598,112.1996975138576,0.3523370835482612,9.262283525648847,1.5,60,five_year,5,1.5,NB,60
138.8286690567999,194.8088973774792,0.4178110969963509,-29.699989360304723,1.5,60,five_year,5,1.5,NB,60
133.538300652334,124.68665685755732,0.3323249308145643,7.688324819678883,1.5,60,five_year,5,1.5,NB,60
135.61652251816218,130.73849866732115,0.4976778714558884,9.95219689799172,1.5,60,five_year,5,1.5,NB,60
75.23992695685745,102.7306478789352,0.3217386158687788,-19.801246759322066,1.5,60,five_year,5,1.5,NB,60
132.4527675631983,67.74883916873931,0.2366639127163798,10.224865525444804,1.5,60,five_year,5,1.5,NB,60
102.10804488237474,95.69937071972431,0.3342882007112793,-17.87008198395071,1.5,60,five_year,5,1.5,NB,60
113.26317821533335,118.14369523491423,0.3456366590007877,22.33799592141035,1.5,60,five_year,5,1.5,NB,60
96.78996511318144,91.839076199239,0.3229839745093538,4.9369452675461005,1.5,60,five_year,5,1.5,NB,60
115.885798336037,167.69165950328394,0.4256477528384672,-50.60370068321348,1.5,60,five_year,5,1.5,NB,60
92.29503898329752,130.33914159874294,0.3022011812738525,36.37485068449951,1.5,60,five_year,5,1.5,NB,60
131.32565993798437,116.1217602032673,0.3077766362261353,-5.495365031630716,1.5,60,five_year,5,1.5,NB,60
126.96364437750375,105.46823394381532,0.4688782174266247,20.577249035573235,1.5,60,five_year,5,1.5,NB,60
120.69504229341692,54.74263935660227,0.2247367568372182,3.6028728118008906,1.5,60,five_year,5,1.5,NB,60
81.96156370880384,121.7593170336954,0.3958948754268482,-2.9973128977879733,1.5,60,five_year,5,1.5,NB,60
139.17318232562823,134.97705781978743,0.5519428601339889,15.297363847653427,1.5,60,five_year,5,1.5,NB,60
115.04964423814258,157.82023402212985,0.4882564692017775,-31.680599034812477,1.5,60,five_year,5,1.5,NB,60
85.25191493951682,100.45439072288102,0.3349212420122186,2.6684083674862364,1.5,60,five_year,5,1.5,NB,60
111.29156869737564,107.74929376205544,0.5781947721072478,25.36016117850906,1.5,60,five_year,5,1.5,NB,60
127.79942924354724,182.29822269673625,0.3199003023404994,20.02012690704262,1.5,60,five_year,5,1.5,NB,60
112.01791358002872,117.96949338473786,0.3301352392284311,16.137103538981087,1.5,60,five_year,5,1.5,NB,60
131.18507823059414,73.17242631177653,0.1901723359524329,19.171031012534797,1.5,60,five_year,5,1.5,NB,60
114.76281093740016,84.33922903941176,0.3973958272561542,-9.681838417774877,1.5,60,five_year,5,1.5,NB,60
147.96668236635253,133.9204325371215,0.6328362581868618,10.42841330044078,1.5,60,five_year,5,1.5,NB,60
129.94551693944732,79.88986425480586,0.3408050433862093,4.86871539524996,1.5,60,five_year,5,1.5,NB,60
107.40712437715172,136.78215516695104,0.3583631364042177,-31.629802974897625,1.5,60,five_year,5,1.5,NB,60
135.19555801031913,136.19402114884707,0.3511963544385597,19.60432391222376,1.5,60,five_year,5,1.5,NB,60
128.8375551708911,166.13811548494917,0.4400656347606507,10.9313107993944,1.5,60,five_year,5,1.5,NB,60
142.4688539902861,88.80088991985738,0.4979749244920042,-13.352393685074276,1.5,60,five_year,5,1.5,NB,60
126.22088507834522,103.1093759281732,0.3330607233868792,-22.03708296560533,1.5,60,five_year,5,1.5,NB,60
116.15333568000136,76.47772065010402,0.3073947183629715,-1.9399832550177036,1.5,60,five_year,5,1.5,NB,60
109.08896799669368,90.17996100965117,0.3406290417378698,3.037240518338843,1.5,60,five_year,5,1.5,NB,60
123.93496027996476,166.66582570700254,0.2524677417711726,-67.87691207156234,1.5,60,five_year,5,1.5,NB,60
110.04405253634494,124.9509767244506,0.4403389135784816,13.298329295614437,1.5,60,five_year,5,1.5,NB,60
121.21901975847824,90.23548461829982,0.3846337416265011,-13.41899299533172,1.5,60,five_year,5,1.5,NB,60
124.22993572578076,175.40492060935773,0.3999046322886435,9.755280368256429,1.5,60,five_year,5,1.5,NB,60
126.53835346988936,70.22658450552181,0.2948778585956303,2.420859672102748,1.5,60,five_year,5,1.5,NB,60
124.24344992053462,184.82902974764428,0.6993204318485049,72.37769898024152,1.5,60,five_year,5,1.5,NB,60
135.0057341004226,126.71951732045584,0.5121807672209525,-9.659179545258018,1.5,60,five_year,5,1.5,NB,60
104.94341513647672,80.05017203831225,0.516966315501197,25.530322370389214,1.5,60,five_year,5,1.5,NB,60
141.67128138013635,120.37089903945882,0.33618668391541,-7.677637305581449,1.5,60,five_year,5,1.5,NB,60
119.16890015233162,128.47932297274744,0.3154086116655217,-24.46784089585185,1.5,60,five_year,5,1.5,NB,60
107.36726578455928,99.95840325000944,0.3966320244971664,11.059156747413608,1.5,60,five_year,5,1.5,NB,60
137.65250387744243,176.79874128499617,0.454576192724369,-25.70681671443538,1.5,60,five_year,5,1.5,NB,60
160.28984205702804,186.6551653282399,0.2706305949897566,-52.82968102879929,1.5,60,five_year,5,1.5,NB,60
91.67387626534794,150.72391569039942,0.3476960591468837,-48.79723509770405,1.5,60,five_year,5,1.5,NB,60
120.93704366519356,129.23820248334928,0.473804463083942,27.24661684745298,1.5,60,five_year,5,1.5,NB,60
141.09881446122105,156.723454621943,0.4498189637547861,-0.6314014187160097,1.5,60,five_year,5,1.5,NB,60
119.31768144833174,107.70987363070212,0.300016822424395,-20.816815228488128,1.5,60,five_year,5,1.5,NB,60
99.36084124391726,113.6644670350666,0.3840938038265928,-16.067599021064073,1.5,60,five_year,5,1.5,NB,60
91.14988641769278,121.05783934065435,0.5079407211974,-21.17612561492083,1.5,60,five_year,5,1.5,NB,60
122.49299145169114,154.62267043094374,0.6036706238469252,21.09047045651035,1.5,60,five_year,5,1.5,NB,60
129.44785620570968,115.21351246741216,0.3584322117002764,42.90543870329744,1.5,60,five_year,5,1.5,NB,60
119.4419234386423,128.26927738948214,0.3064298289036071,-5.547100909362091,1.5,60,five_year,5,1.5,NB,60
104.98134861636144,98.80349642684146,0.26955789499862,-9.61639334073879,1.5,60,five_year,5,1.5,NB,60
113.6073057111462,145.79238065004998,0.5837608171881705,15.996595426080878,1.5,60,five_year,5,1.5,NB,60
106.91236713317434,136.59767774363078,0.3520357962528498,-27.609547686479505,1.5,60,five_year,5,1.5,NB,60
136.64819400980988,68.98304297416715,0.2331881876615937,3.527948617363592,1.5,60,five_year,5,1.5,NB,60
128.69248533651393,130.22360897062484,0.3071957797918852,-33.8401930156761,1.5,60,five_year,5,1.5,NB,60
90.64848154659528,161.83880224064688,0.4576566155733679,-9.79795952081,1.5,60,five_year,5,1.5,NB,60
120.00041263776448,101.80557961220656,0.478331013496282,-3.847619576423052,1.5,60,five_year,5,1.5,NB,60
125.60431525242753,168.26300655590785,0.3818775598163018,-48.92305497301441,1.5,60,five_year,5,1.5,NB,60
126.04504411642652,110.5844012226464,0.3472599558751764,-2.8506184960020704,1.5,60,five_year,5,1.5,NB,60
92.31605391986676,122.9700827279109,0.5189971365718495,15.009234057361416,1.5,60,five_year,5,1.5,NB,60
125.73266833721112,144.59968896933378,0.3794797860810692,-37.861558414549314,1.5,60,five_year,5,1.5,NB,60
128.97154834592348,119.00573959919572,0.3658199086357215,-2.514598798910985,1.5,60,five_year,5,1.5,NB,60
147.84605861493995,152.8852992023491,0.4499650061128203,4.433203126139074,1.5,60,five_year,5,1.5,NB,60
101.1267433729058,152.8445544760135,0.383092300892147,-21.989885071151523,1.5,60,five_year,5,1.5,NB,60
156.3317984714554,78.83724723212892,0.2881047924139751,-10.87005119085152,1.5,60,five_year,5,1.5,NB,60
163.41913133710523,107.63356682938084,0.1761587221082377,-28.647536551372564,1.5,60,five_year,5,1.5,NB,60
123.00068353837528,125.87296487824425,0.3332699198154257,19.94409301045849,1.5,60,five_year,5,1.5,NB,60
115.53681437360402,114.12404243876443,0.5702952514263901,20.30823301084661,1.5,60,five_year,5,1.5,NB,60
146.7364011376488,168.15112621832944,0.3220427508847107,-22.233226084450973,1.5,60,five_year,5,1.5,NB,60
97.92456968784737,73.8951337737497,0.4050420691769014,1.193927165425838,1.5,60,five_year,5,1.5,NB,60
98.18601007799651,97.72945180286412,0.5072234805450403,12.460237223808532,1.5,60,five_year,5,1.5,NB,60
122.90109543334904,159.79249869995522,0.4608515395215253,12.720782673163638,1.5,60,five_year,5,1.5,NB,60
87.27524085399072,115.89551036723316,0.3328653370610574,-20.00680536791012,1.5,60,five_year,5,1.5,NB,60
98.3687596271774,111.93992512970073,0.4582467649818241,-3.954723631203157,1.5,60,five_year,5,1.5,NB,60
126.48344067461434,97.31657988238126,0.4671952820719826,16.10561967001915,1.5,60,five_year,5,1.5,NB,60
148.50808601716176,99.6376465575835,0.4066182685633276,-7.081079239220391,1.5,60,five_year,5,1.5,NB,60
125.33140896933088,82.83726748045548,0.3405173843155072,-14.98084952253049,1.5,60,five_year,5,1.5,NB,60
140.88060892587436,206.82332861143612,0.4786066623536569,46.0732191948455,1.5,60,five_year,5,1.5,NB,60
88.64481194855131,206.99117085379143,0.5029160349920221,-24.327339929369817,1.5,60,five_year,5,1.5,NB,60
139.25663862211067,115.69643402701294,0.4359746670341286,-14.491755474711434,1.5,60,five_year,5,1.5,NB,60
101.60927499243002,122.99564724955496,0.4490433041543016,-17.347841041097904,1.5,60,five_year,5,1.5,NB,60
108.05233633808128,104.33809672300367,0.3801900274552038,15.7179259015458,1.5,60,five_year,5,1.5,NB,60
152.24233230024228,136.440524970753,0.4070585548904314,45.8322202565171,1.5,60,five_year,5,1.5,NB,60
122.36373078304226,93.7691209441466,0.4092310788785839,-1.184226595851829,1.5,60,five_year,5,1.5,NB,60
111.90280320569376,145.12116420022824,0.6137617845058391,3.660072936233417,1.5,60,five_year,5,1.5,NB,60
144.4592003941204,127.47767315434238,0.6679786485262539,12.070972619697809,1.5,60,five_year,5,1.5,NB,60
104.62271903364636,96.02423455650056,0.3365450363597377,-9.476168461609818,1.5,60,five_year,5,1.5,NB,60
99.88790825766304,104.01956087296996,0.5399755333424744,-6.733721319177042,1.5,60,five_year,5,1.5,NB,60
87.14293229523408,95.45280528414683,0.3998616335214162,0.9293396727858672,1.5,60,five_year,5,1.5,NB,60
85.29629506102314,144.5928630492029,0.4662961985654754,23.756072186555457,1.5,60,five_year,5,1.5,NB,60
138.3228908159031,89.65261501552813,0.4113103717933319,15.472456995225082,1.5,60,five_year,5,1.5,NB,60
134.72799091288272,103.10523603650942,0.2625411551308213,-31.93170818494509,1.5,60,five_year,5,1.5,NB,60
110.93823692934512,122.55220695621276,0.5543632671904163,37.619307693853024,1.5,60,five_year,5,1.5,NB,60
100.93294853480832,87.10995881133259,0.3065268085122403,-2.9863383522739326,1.5,60,five_year,5,1.5,NB,60
153.88474653289572,74.94952006125054,0.1910135534564785,8.113697353993985,1.5,60,five_year,5,1.5,NB,60
94.94173605858876,91.22478671841677,0.2998581526926956,-16.410932890723632,1.5,60,five_year,5,1.5,NB,60
156.72758607047837,141.84139333779345,0.4955272813146459,38.65347248183386,1.5,60,five_year,5,1.5,NB,60
120.20230559032436,139.54797368521446,0.3151103560030865,-31.50168574152111,1.5,60,five_year,5,1.5,NB,60
137.81933429656922,84.52187014918637,0.3559314525336704,-5.308098148755147,1.5,60,five_year,5,1.5,NB,60
119.49005467378686,222.9942099113289,0.3244451057351119,-7.061639403210346,1.5,60,five_year,5,1.5,NB,60
125.0553564607246,154.31575933227623,0.4257400922128017,-6.810258440684424,1.5,60,five_year,5,1.5,NB,60
118.0698301861596,156.90255107082157,0.4145387474765402,29.46960051632837,1.5,60,five_year,5,1.5,NB,60
114.14807705315654,130.9143325799294,0.3694734613565993,4.809496092058102,1.5,60,five_year,5,1.5,NB,60
105.01705779285275,139.38529682148027,0.521991883775036,8.009588339001212,1.5,60,five_year,5,1.5,NB,60
122.21497650013696,141.22851927884673,0.4120300199110482,-32.81926858600706,1.5,60,five_year,5,1.5,NB,60
111.8681021040816,127.607209011923,0.3971732005855501,28.21202462372491,1.5,60,five_year,5,1.5,NB,60
145.45981973175904,127.88949384058547,0.7144840362199769,8.231736571435052,1.5,60,five_year,5,1.5,NB,60
131.2750666462198,139.43132622720515,0.3783515551001929,-20.21902573593097,1.5,60,five_year,5,1.5,NB,60
131.4789930855321,80.92010847234276,0.4150814575275076,6.8147823807564665,1.5,60,five_year,5,1.5,NB,60
113.26711793087756,136.9618100892617,0.5366083660201195,-4.053273716288686,1.5,60,five_year,5,1.5,NB,60
131.9879876405608,103.53287262086876,0.4243790988642428,30.92058388533065,1.5,60,five_year,5,1.5,NB,60
108.23312979249988,81.68210135877634,0.2585174799789765,-30.88115797190207,1.5,60,five_year,5,1.5,NB,60
140.26583051803618,181.12771699428717,0.4612037635845335,10.000069892765891,1.5,60,five_year,5,1.5,NB,60
148.00747367407533,104.7941257465285,0.274569724450999,-0.9775943881820424,1.5,60,five_year,5,1.5,NB,60
122.04747107010654,127.67735762633198,0.2395063631216305,-22.213932293957765,1.5,60,five_year,5,1.5,NB,60
136.11739591581537,164.0167459612944,0.3866647019215832,-13.232222176302274,1.5,60,five_year,5,1.5,NB,60
130.96431957871468,124.43175852903778,0.2806507191497002,5.457271325816379,1.5,60,five_year,5,1.5,NB,60
107.0076686404838,146.87385535911417,0.5151662192156546,-4.057863980514938,1.5,60,five_year,5,1.5,NB,60
113.23656374701764,115.40406474439824,0.4087246612330161,16.58422498724029,1.5,60,five_year,5,1.5,NB,60
119.91986964585315,101.389951834297,0.5165512793303824,7.597304253727707,1.5,60,five_year,5,1.5,NB,60
90.86658882330369,76.75284457274786,0.3148630563691076,-12.22689489356086,1.5,60,five_year,5,1.5,NB,60
99.50066742361447,84.04912162346402,0.3505665630834706,3.299271071177446,1.5,60,five_year,5,1.5,NB,60
127.24191386596966,152.9645299135121,0.3617089666345481,-31.86314039628208,1.5,60,five_year,5,1.5,NB,60
97.1954390392627,138.47447851067477,0.4959101945134961,-10.705378213180389,1.5,60,five_year,5,1.5,NB,60
97.63781227870606,116.08897373407636,0.451601038208166,18.503919651312547,1.5,60,five_year,5,1.5,NB,60
100.891499287025,85.67527593311888,0.3866876511305663,-3.2236584298493747,1.5,60,five_year,5,1.5,NB,60
116.39697547530052,94.3380304417169,0.3452887203819525,-5.627852662694501,1.5,60,five_year,5,1.5,NB,60
106.65781925547738,73.66714799002816,0.3156071927860022,10.537279564067584,1.5,60,five_year,5,1.5,NB,60
119.08364160412386,122.69244848724072,0.2837558623607852,-35.07901261032573,1.5,60,five_year,5,1.5,NB,60
119.2232104783249,131.12018477585343,0.4805745085963277,-5.991657001052912,1.5,60,five_year,5,1.5,NB,60
138.7173519411614,218.5781665446389,0.5331282714853623,58.62090362057112,1.5,60,five_year,5,1.5,NB,60
120.48973900821424,146.83123650931563,0.3007327893791684,-29.00311534605464,1.5,60,five_year,5,1.5,NB,60
145.84931580524136,126.03985800621024,0.2721061298582464,6.3482130246521296,1.5,60,five_year,5,1.5,NB,60
118.69074595260076,109.00782847948722,0.3146793001170224,-5.115276890503135,1.5,60,five_year,5,1.5,NB,60
105.3509110066926,116.11248591937508,0.5278208074165007,34.577143913130755,1.5,60,five_year,5,1.5,NB,60
126.6126974864858,92.63719292774068,0.4847096466639863,33.87970356270743,1.5,60,five_year,5,1.5,NB,60
119.32076808430637,179.3802440322293,0.4033216281701767,-35.70792054876893,1.5,60,five_year,5,1.5,NB,60
103.30282624717276,42.72072763445743,0.2006960280032742,2.311688654710237,1.5,60,five_year,5,1.5,NB,60
109.54795409779037,135.0488231519915,0.3403130609148388,0.7102088566913641,1.5,60,five_year,5,1.5,NB,60
139.17426134187218,112.89155115150076,0.4293341739582629,0.6388537921652832,1.5,60,five_year,5,1.5,NB,60
96.83365681007116,97.82914599474816,0.4073772385686038,14.80825192051645,1.5,60,five_year,5,1.5,NB,60
128.34306178193296,148.19584986926364,0.3210754206408043,8.545060650392548,1.5,60,five_year,5,1.5,NB,60
113.36982017185689,122.48588172216688,0.464760530996067,-14.930484904487422,1.5,60,five_year,5,1.5,NB,60
114.82765688402134,117.59805337328596,0.2723512944550701,15.782721400670749,1.5,60,five_year,5,1.5,NB,60
130.22976395117618,116.85846325066252,0.354021697934207,-31.82389680370456,1.5,60,five_year,5,1.5,NB,60
169.9300107602847,131.88041589782455,0.2979386610451143,4.30886338800526,1.5,60,five_year,5,1.5,NB,60
132.5085873597434,142.1004240526124,0.4195974987111177,-22.020088563754506,1.5,60,five_year,5,1.5,NB,60
135.1439672800519,202.59235827669067,0.5445966829476186,31.478066629625683,1.5,60,five_year,5,1.5,NB,60
111.14702300175423,135.84504499355845,0.455172355038744,22.34702245496166,1.5,60,five_year,5,1.5,NB,60
132.87490691991906,122.06298581497776,0.4132555485123391,2.0159893524216748,1.5,60,five_year,5,1.5,NB,60
133.6548413089155,126.80661609222294,0.4859606470170651,42.62597615501324,1.5,60,five_year,5,1.5,NB,60
110.09065901843708,101.27576551461792,0.2815966673709723,3.252854449214302,1.5,60,five_year,5,1.5,NB,60
104.09153707512452,100.02554720353648,0.2591135643453873,-19.143301758400785,1.5,60,five_year,5,1.5,NB,60
128.4724703032571,132.98014304927398,0.2890093409225465,-31.23792154225221,1.5,60,five_year,5,1.5,NB,60
93.21452000035724,100.57744898373004,0.4412091059913668,14.79471705517347,1.5,60,five_year,5,1.5,NB,60
130.9327826750121,148.13315061469928,0.3440222589329312,-40.72300550310424,1.5,60,five_year,5,1.5,NB,60
120.13530441910292,117.26653474069334,0.4458876490384171,0.6007361955936593,1.5,60,five_year,5,1.5,NB,60
140.15254499086006,135.99900382835847,0.4201794849015632,-1.4896820048399846,1.5,60,five_year,5,1.5,NB,60
115.0727972143141,139.30447998369723,0.3652964773945733,2.179533212999665,1.5,60,five_year,5,1.5,NB,60
105.95492450655564,111.11158136007056,0.3112282440951799,-17.63213527220222,1.5,60,five_year,5,1.5,NB,60
107.27995443232074,113.14578721633497,0.3932573289972648,3.8443751624653024,1.5,60,five_year,5,1.5,NB,60
124.6404736550583,131.6762517840016,0.3162271398004685,-37.31107051140674,1.5,60,five_year,5,1.5,NB,60
132.1603321000281,144.737362022976,0.4165406729278574,-13.537340079797316,1.5,60,five_year,5,1.5,NB,60
105.51385761242202,116.38454708424015,0.2970213974848187,-1.2384411817310337,1.5,60,five_year,5,1.5,NB,60
128.23154994657637,77.16734354060806,0.4129948159076116,15.476247151759482,1.5,60,five_year,5,1.5,NB,60
129.8532856728611,79.97328889039652,0.3941619468462558,7.500811227305661,1.5,60,five_year,5,1.5,NB,60
89.82591046410315,105.37347711047178,0.3410232208964457,18.72173749136785,1.5,60,five_year,5,1.5,NB,60
123.3538035362714,168.0073412833223,0.3328193380563843,41.57235369775915,1.5,60,five_year,5,1.5,NB,60
128.5043356252588,100.64680747153172,0.2650883389134293,-4.933992246169189,1.5,60,five_year,5,1.5,NB,60
116.46254711044466,148.51524493760274,0.4693586450051131,21.32855135111096,1.5,60,five_year,5,1.5,NB,60
105.4294170529258,109.52658939975198,0.334278065844949,-2.506629186592273,1.5,60,five_year,5,1.5,NB,60
158.61435816018508,119.18614730083738,0.3759474713807168,-2.840192520667012,1.5,60,five_year,5,1.5,NB,60
122.9650343777519,124.62540946728636,0.257469951826044,-27.06151314067854,1.5,60,five_year,5,1.5,NB,60
126.16820355543,96.78659102285144,0.4545376580747509,19.128847136791048,1.5,60,five_year,5,1.5,NB,60
111.68817235158345,111.13174171902448,0.3383676347398966,6.081696856722395,1.5,60,five_year,5,1.5,NB,60
85.9737598978808,147.47273096780268,0.2925583206050778,-58.52943960004247,1.5,60,five_year,5,1.5,NB,60
109.33856542230582,101.49155295101517,0.3114446070648191,3.6905940857511865,1.5,60,five_year,5,1.5,NB,60
119.5553371108377,121.00752840495996,0.2992210640157945,-7.279568902785513,1.5,60,five_year,5,1.5,NB,60
130.07490378757896,118.22382419210514,0.3080784279879452,-29.64979808215844,1.5,60,five_year,5,1.5,NB,60
134.61302785508897,89.95908078638136,0.412306724993339,-14.032222323189837,1.5,60,five_year,5,1.5,NB,60
115.260033565451,88.8283890231775,0.4891233720089328,-3.0929261717734904,1.5,60,five_year,5,1.5,NB,60
95.43285646971498,137.03845459507752,0.3836428537040865,13.251958940972004,1.5,60,five_year,5,1.5,NB,60
160.14272615762837,67.93345465200444,0.244011681409155,-18.20706199555344,1.5,60,five_year,5,1.5,NB,60
106.70592804555464,73.80198339176967,0.201628848146712,5.032256881278645,1.5,60,five_year,5,1.5,NB,60
97.72362520465636,84.00610138316657,0.5086665031780722,-8.827108280503753,1.5,60,five_year,5,1.5,NB,60
121.88140894234652,151.70105502645987,0.4500192648024111,28.686343360258803,1.5,60,five_year,5,1.5,NB,60
107.41267262438969,111.237582119028,0.4550906955391584,12.468227272190704,1.5,60,five_year,5,1.5,NB,60
127.00407708453064,77.5099278593842,0.2331486797329139,-13.09385527781051,1.5,60,five_year,5,1.5,NB,60
110.39316831713698,159.6503517439079,0.5857810351300885,6.838236164528699,1.5,60,five_year,5,1.5,NB,60
99.43787732017996,138.2259510179024,0.5015335165890217,28.56748987564896,1.5,60,five_year,5,1.5,NB,60
144.57719875593384,92.7000018045572,0.5188774159871671,22.76671176869413,1.5,60,five_year,5,1.5,NB,60
84.85085305099987,99.8898890245249,0.2806115718322247,0.7262765044205134,1.5,60,five_year,5,1.5,NB,60
110.55720782834166,71.80606041602704,0.2635593447260427,20.947193400885137,1.5,60,five_year,5,1.5,NB,60
122.28047343854976,111.71468633314264,0.3054643274330642,-8.608503452262989,1.5,60,five_year,5,1.5,NB,60
158.44784936521623,143.33737299760307,0.3113640400601943,-7.703543926340363,1.5,60,five_year,5,1.5,NB,60
119.45201566443554,138.1722431854717,0.3921188314022941,16.934466362506626,1.5,60,five_year,5,1.5,NB,60
104.99229023423192,125.24346198952932,0.3418421513642112,36.99475519375167,1.5,60,five_year,5,1.5,NB,60
105.0904668703981,108.1920439548296,0.3566523578397602,-10.77274779457665,1.5,60,five_year,5,1.5,NB,60
121.29082495063304,150.12140287625726,0.3352354069916171,-21.972427900649944,1.5,60,five_year,5,1.5,NB,60
142.6786319814162,102.81883650624115,0.3589338849733883,28.776232089305974,1.5,60,five_year,5,1.5,NB,60
101.76773755911653,123.8491678841399,0.3054432484423843,-27.356656873410586,1.5,60,five_year,5,1.5,NB,60
105.03759273211764,124.36727744487712,0.5248162726309269,4.019381448801847,1.5,60,five_year,5,1.5,NB,60
109.35424579876712,80.61624804127638,0.3463595722559903,9.131975864178507,1.5,60,five_year,5,1.5,NB,60
86.00207484417221,179.13088818494603,0.5288995919421975,2.021213690714314,1.5,60,five_year,5,1.5,NB,60
96.53938133010683,130.53033629370825,0.3692357047900732,1.1523415544741529,1.5,60,five_year,5,1.5,NB,60
130.03095171075142,142.49969453612238,0.4770624093698928,28.03497086737231,1.5,60,five_year,5,1.5,NB,60
150.32099483597702,144.93171611997892,0.6264190251083966,28.16004435699566,1.5,60,five_year,5,1.5,NB,60
124.25823686930872,85.0241290042946,0.3066397691894365,-0.6108131985488114,1.5,60,five_year,5,1.5,NB,60
121.71324768486988,141.1579645908427,0.3694636367787713,17.52667081650094,1.5,60,five_year,5,1.5,NB,60
138.46148269508376,123.9696025400958,0.2760236408204235,0.3524190009916736,1.5,60,five_year,5,1.5,NB,60
123.39537443391306,151.85442249720612,0.3401905995517185,-29.02124899204965,1.5,60,five_year,5,1.5,NB,60
110.896546255298,192.4782429861444,0.3099469507203309,-68.65245043894993,1.5,60,five_year,5,1.5,NB,60
128.9470002089125,103.96122246239368,0.2813291925894381,24.84280524206236,1.5,60,five_year,5,1.5,NB,60
129.63982939791646,84.8256893973878,0.4649626321779665,3.536560257379037,1.5,60,five_year,5,1.5,NB,60
163.8933574086584,203.1280797705362,0.5639958567322272,82.08577684029795,1.5,60,five_year,5,1.5,NB,60
129.20468063331006,103.51808270720107,0.2688464724889147,-7.4427676119353565,1.5,60,five_year,5,1.5,NB,60
102.73559040596253,124.68076495244112,0.3017878522129725,-20.45481471698413,1.5,60,five_year,5,1.5,NB,60
110.42184500917386,72.8062662309639,0.2390699726143522,3.4918653733626077,1.5,60,five_year,5,1.5,NB,60
103.15306484470284,89.55584683077913,0.3515578830119382,-15.075171127430318,1.5,60,five_year,5,1.5,NB,60
102.0548314519462,133.73693093385754,0.3271302332976715,-44.03610120558076,1.5,60,five_year,5,1.5,NB,60
124.73004714132718,138.5931512744158,0.3613515356187918,0.9947167799578432,1.5,60,five_year,5,1.5,NB,60
127.84861085173677,143.69261442249103,0.3657143858375941,-4.470279847460087,1.5,60,five_year,5,1.5,NB,60
134.9204836944266,150.15162005362683,0.5071326551231866,-21.96927156649402,1.5,60,five_year,5,1.5,NB,60
105.23395637898346,144.7156633360186,0.3472697068481765,-28.439332192513124,1.5,60,five_year,5,1.5,NB,60
114.3966733223173,116.05010561446691,0.5067558625339733,33.03354603391437,1.5,60,five_year,5,1.5,NB,60
127.53507097295788,134.87692775267277,0.4907815672645206,12.8597212455994,1.5,60,five_year,5,1.5,NB,60
135.2835738299485,90.4087987323188,0.3121904357218306,0.6588904545933971,1.5,60,five_year,5,1.5,NB,60
111.27659221234846,128.77174338315294,0.3859820594244635,58.06360968835443,1.5,60,five_year,5,1.5,NB,60
