latitude,longitude,tmin,date
5.395833333333333,35.270833333333336,19.599035,2005-04
5.395833333333333,35.3125,19.441885,2005-04
5.395833333333333,35.354166666666664,19.688736,2005-04
5.395833333333333,35.395833333333336,19.951584,2005-04
5.395833333333333,35.4375,20.230434,2005-04
5.395833333333333,35.479166666666664,20.325283,2005-04
5.395833333333333,35.520833333333336,20.164135,2005-04
5.395833333333333,35.5625,20.454983,2005-04
5.395833333333333,35.604166666666664,20.405832,2005-04
5.354166666666666,35.270833333333336,20.142035,2005-04
5.354166666666666,35.3125,19.801323,2005-04
5.354166666666666,35.354166666666664,19.944613,2005-04
5.354166666666666,35.395833333333336,19.871902,2005-04
5.354166666666666,35.4375,19.963192,2005-04
5.354166666666666,35.479166666666664,19.666481,2005-04
5.354166666666666,35.520833333333336,19.16177,2005-04
5.354166666666666,35.5625,20.20506,2005-04
5.354166666666666,35.604166666666664,20.508348,2005-04
5.354166666666666,35.645833333333336,20.43964,2005-04
5.354166666666666,35.6875,20.446928,2005-04
5.354166666666666,35.729166666666664,20.442217,2005-04
5.3125,35.229166666666664,20.525112,2005-04
5.3125,35.270833333333336,20.469032,2005-04
5.3125,35.3125,20.21276,2005-04
5.3125,35.354166666666664,20.04449,2005-04
5.3125,35.395833333333336,19.748219,2005-04
5.3125,35.4375,19.959948,2005-04
5.3125,35.479166666666664,19.683678,2005-04
5.3125,35.520833333333336,19.243406,2005-04
5.3125,35.5625,20.163137,2005-04
5.3125,35.604166666666664,20.622866,2005-04
5.3125,35.645833333333336,20.598597,2005-04
5.3125,35.6875,20.610325,2005-04
5.3125,35.729166666666664,20.614054,2005-04
5.3125,35.770833333333336,20.524254,2005-04
5.3125,35.8125,20.500929,2005-04
5.3125,35.854166666666664,20.561602,2005-04
5.270833333333333,35.229166666666664,20.711704,2005-04
5.270833333333333,35.270833333333336,20.50803,2005-04
5.270833333333333,35.3125,20.264198,2005-04
5.270833333333333,35.354166666666664,20.436367,2005-04
5.270833333333333,35.395833333333336,19.956537,2005-04
5.270833333333333,35.4375,20.276705,2005-04
5.270833333333333,35.479166666666664,20.588875,2005-04
5.270833333333333,35.520833333333336,20.209044,2005-04
5.270833333333333,35.5625,20.781214,2005-04
5.270833333333333,35.604166666666664,20.737381,2005-04
5.270833333333333,35.645833333333336,20.74555,2005-04
5.270833333333333,35.6875,20.72972,2005-04
5.270833333333333,35.729166666666664,20.733889,2005-04
5.270833333333333,35.770833333333336,20.72788,2005-04
5.270833333333333,35.8125,20.743698,2005-04
5.229166666666666,35.145833333333336,20.975206,2005-04
5.229166666666666,35.1875,20.92349,2005-04
5.229166666666666,35.229166666666664,20.807774,2005-04
5.229166666666666,35.270833333333336,20.752373,2005-04
5.229166666666666,35.3125,20.681282,2005-04
5.229166666666666,35.354166666666664,20.786192,2005-04
5.229166666666666,35.395833333333336,20.687101,2005-04
5.229166666666666,35.4375,20.848011,2005-04
5.229166666666666,35.479166666666664,20.78492,2005-04
5.229166666666666,35.520833333333336,20.88183,2005-04
5.229166666666666,35.5625,20.914742,2005-04
5.229166666666666,35.604166666666664,20.88765,2005-04
5.229166666666666,35.645833333333336,20.88856,2005-04
5.229166666666666,35.6875,20.91347,2005-04
5.229166666666666,35.729166666666664,20.95438,2005-04
5.229166666666666,35.770833333333336,20.940552,2005-04
5.229166666666666,35.8125,20.939987,2005-04
5.1875,35.104166666666664,21.16276,2005-04
5.1875,35.145833333333336,21.118282,2005-04
5.1875,35.1875,20.997803,2005-04
5.1875,35.229166666666664,20.885323,2005-04
5.1875,35.270833333333336,20.898058,2005-04
5.1875,35.3125,20.91201,2005-04
5.1875,35.354166666666664,20.953962,2005-04
5.1875,35.395833333333336,20.975914,2005-04
5.1875,35.4375,21.057865,2005-04
5.1875,35.479166666666664,21.035816,2005-04
5.1875,35.520833333333336,21.049768,2005-04
5.1875,35.5625,21.07572,2005-04
5.1875,35.604166666666664,21.089672,2005-04
5.1875,35.645833333333336,21.075623,2005-04
5.1875,35.6875,21.097574,2005-04
5.1875,35.729166666666664,21.111526,2005-04
5.1875,35.770833333333336,21.098267,2005-04
5.1875,35.8125,21.093794,2005-04
5.1875,35.854166666666664,21.14532,2005-04
5.145833333333333,35.0625,21.235844,2005-04
5.145833333333333,35.104166666666664,21.2066,2005-04
5.145833333333333,35.145833333333336,21.205357,2005-04
5.145833333333333,35.1875,21.156116,2005-04
5.145833333333333,35.229166666666664,21.002872,2005-04
5.145833333333333,35.270833333333336,21.043747,2005-04
5.145833333333333,35.3125,21.042742,2005-04
5.145833333333333,35.354166666666664,21.073734,2005-04
5.145833333333333,35.395833333333336,21.136728,2005-04
5.145833333333333,35.4375,21.17572,2005-04
5.145833333333333,35.479166666666664,21.174713,2005-04
5.145833333333333,35.520833333333336,21.201706,2005-04
5.145833333333333,35.5625,21.2487,2005-04
5.145833333333333,35.604166666666664,21.227692,2005-04
5.145833333333333,35.645833333333336,21.210684,2005-04
5.145833333333333,35.6875,21.249678,2005-04
5.145833333333333,35.729166666666664,21.29267,2005-04
5.145833333333333,35.770833333333336,21.283978,2005-04
5.145833333333333,35.8125,21.307596,2005-04
5.104166666666666,35.020833333333336,21.398455,2005-04
5.104166666666666,35.0625,21.296448,2005-04
5.104166666666666,35.104166666666664,21.31044,2005-04
5.104166666666666,35.145833333333336,21.340433,2005-04
5.104166666666666,35.1875,21.330427,2005-04
5.104166666666666,35.229166666666664,21.28842,2005-04
5.104166666666666,35.270833333333336,21.181435,2005-04
5.104166666666666,35.3125,21.15747,2005-04
5.104166666666666,35.354166666666664,21.133505,2005-04
5.104166666666666,35.395833333333336,21.177538,2005-04
5.104166666666666,35.4375,21.261574,2005-04
5.104166666666666,35.479166666666664,21.285608,2005-04
5.104166666666666,35.520833333333336,21.325642,2005-04
5.104166666666666,35.5625,21.429678,2005-04
5.104166666666666,35.604166666666664,21.441711,2005-04
5.104166666666666,35.645833333333336,21.429749,2005-04
5.104166666666666,35.6875,21.453783,2005-04
5.104166666666666,35.729166666666664,21.501816,2005-04
5.104166666666666,35.770833333333336,21.49769,2005-04
5.104166666666666,35.8125,21.469404,2005-04
5.0625,34.979166666666664,21.426594,2005-04
5.0625,35.020833333333336,21.391823,2005-04
5.0625,35.0625,21.385052,2005-04
5.0625,35.104166666666664,21.38228,2005-04
5.0625,35.145833333333336,21.43951,2005-04
5.0625,35.1875,21.50874,2005-04
5.0625,35.229166666666664,21.50597,2005-04
5.0625,35.270833333333336,21.411121,2005-04
5.0625,35.3125,21.328197,2005-04
5.0625,35.354166666666664,21.237274,2005-04
5.0625,35.395833333333336,21.26635,2005-04
5.0625,35.4375,21.319426,2005-04
5.0625,35.479166666666664,21.380505,2005-04
5.0625,35.520833333333336,21.46158,2005-04
5.0625,35.5625,21.602657,2005-04
5.0625,35.604166666666664,21.623734,2005-04
5.0625,35.645833333333336,21.62481,2005-04
5.0625,35.6875,21.641886,2005-04
5.0625,35.729166666666664,21.658964,2005-04
5.0625,35.770833333333336,21.651403,2005-04
5.020833333333333,34.895833333333336,21.587795,2005-04
5.020833333333333,34.9375,21.49626,2005-04
5.020833333333333,34.979166666666664,21.444725,2005-04
5.020833333333333,35.020833333333336,21.42119,2005-04
5.020833333333333,35.0625,21.461655,2005-04
5.020833333333333,35.104166666666664,21.47812,2005-04
5.020833333333333,35.145833333333336,21.502588,2005-04
5.020833333333333,35.1875,21.603052,2005-04
5.020833333333333,35.229166666666664,21.571518,2005-04
5.020833333333333,35.270833333333336,21.60881,2005-04
5.020833333333333,35.3125,21.470928,2005-04
5.020833333333333,35.354166666666664,21.393045,2005-04
5.020833333333333,35.395833333333336,21.283163,2005-04
5.020833333333333,35.4375,21.485281,2005-04
5.020833333333333,35.479166666666664,21.547401,2005-04
5.020833333333333,35.520833333333336,21.617517,2005-04
5.020833333333333,35.5625,21.687637,2005-04
5.020833333333333,35.604166666666664,21.397753,2005-04
5.020833333333333,35.645833333333336,21.451872,2005-04
5.020833333333333,35.6875,21.82199,2005-04
5.020833333333333,35.729166666666664,21.792107,2005-04
5.020833333333333,35.770833333333336,21.813116,2005-04
4.979166666666666,34.854166666666664,21.827753,2005-04
4.979166666666666,34.895833333333336,21.711454,2005-04
4.979166666666666,34.9375,21.603155,2005-04
4.979166666666666,34.979166666666664,21.550858,2005-04
4.979166666666666,35.020833333333336,21.56656,2005-04
4.979166666666666,35.0625,21.570261,2005-04
4.979166666666666,35.104166666666664,21.601963,2005-04
4.979166666666666,35.145833333333336,21.629663,2005-04
4.979166666666666,35.1875,21.665365,2005-04
4.979166666666666,35.229166666666664,21.689064,2005-04
4.979166666666666,35.270833333333336,21.718496,2005-04
4.979166666666666,35.3125,21.637657,2005-04
4.979166666666666,35.354166666666664,21.576817,2005-04
4.979166666666666,35.395833333333336,21.059975,2005-04
4.979166666666666,35.4375,21.703136,2005-04
4.979166666666666,35.479166666666664,21.606295,2005-04
4.979166666666666,35.520833333333336,21.677456,2005-04
4.979166666666666,35.5625,21.108616,2005-04
4.979166666666666,35.604166666666664,20.047773,2005-04
4.979166666666666,35.645833333333336,21.502935,2005-04
4.979166666666666,35.6875,21.998093,2005-04
4.979166666666666,35.729166666666664,21.949253,2005-04
4.979166666666666,35.770833333333336,21.926828,2005-04
4.9375,34.8125,22.017239,2005-04
4.9375,34.854166666666664,21.876177,2005-04
4.9375,34.895833333333336,21.795115,2005-04
4.9375,34.9375,21.770052,2005-04
4.9375,34.979166666666664,21.76499,2005-04
4.9375,35.020833333333336,21.807928,2005-04
4.9375,35.0625,21.554865,2005-04
4.9375,35.104166666666664,21.573803,2005-04
4.9375,35.145833333333336,21.69674,2005-04
4.9375,35.1875,21.791676,2005-04
4.9375,35.229166666666664,21.834614,2005-04
4.9375,35.270833333333336,21.824184,2005-04
4.9375,35.3125,21.788383,2005-04
4.9375,35.354166666666664,21.308586,2005-04
4.9375,35.395833333333336,21.440788,2005-04
4.9375,35.4375,21.48899,2005-04
4.9375,35.479166666666664,20.07719,2005-04
4.9375,35.520833333333336,20.229393,2005-04
4.9375,35.5625,19.941595,2005-04
4.9375,35.604166666666664,20.933796,2005-04
4.9375,35.645833333333336,22.005997,2005-04
