latitude,longitude,tmin,date
5.395833333333338,35.27083333333333,17.332369,2013-04
5.395833333333338,35.31249999999999,17.183552,2013-04
5.395833333333338,35.35416666666666,17.438736,2013-04
5.395833333333338,35.39583333333333,17.709917,2013-04
5.395833333333338,35.43749999999999,17.9971,2013-04
5.395833333333338,35.47916666666666,18.100283,2013-04
5.395833333333338,35.52083333333333,17.947468,2013-04
5.395833333333338,35.56249999999999,18.246649,2013-04
5.395833333333338,35.60416666666666,18.205832,2013-04
5.354166666666671,35.27083333333333,17.867035,2013-04
5.354166666666671,35.31249999999999,17.534657,2013-04
5.354166666666671,35.35416666666666,17.686277,2013-04
5.354166666666671,35.39583333333333,17.621902,2013-04
5.354166666666671,35.43749999999999,17.721525,2013-04
5.354166666666671,35.47916666666666,17.433146,2013-04
5.354166666666671,35.52083333333333,16.93677,2013-04
5.354166666666671,35.56249999999999,17.988392,2013-04
5.354166666666671,35.60416666666666,18.300014,2013-04
5.354166666666671,35.64583333333333,18.23964,2013-04
5.354166666666671,35.68749999999999,18.25526,2013-04
5.354166666666671,35.72916666666666,18.258884,2013-04
5.312500000000004,35.22916666666666,18.237091,2013-04
5.312500000000004,35.27083333333333,18.185698,2013-04
5.312500000000004,35.31249999999999,17.93776,2013-04
5.312500000000004,35.35416666666666,17.777822,2013-04
5.312500000000004,35.39583333333333,17.489885,2013-04
5.312500000000004,35.43749999999999,17.709948,2013-04
5.312500000000004,35.47916666666666,17.44201,2013-04
5.312500000000004,35.52083333333333,17.010073,2013-04
5.312500000000004,35.56249999999999,17.938137,2013-04
5.312500000000004,35.60416666666666,18.406199,2013-04
5.312500000000004,35.64583333333333,18.390263,2013-04
5.312500000000004,35.68749999999999,18.410324,2013-04
5.312500000000004,35.72916666666666,18.422388,2013-04
5.312500000000004,35.77083333333333,18.340399,2013-04
5.312500000000004,35.81249999999999,18.324366,2013-04
5.312500000000004,35.85416666666666,18.39233,2013-04
5.270833333333338,35.22916666666666,18.415697,2013-04
5.270833333333338,35.27083333333333,18.216362,2013-04
5.270833333333338,35.31249999999999,17.980864,2013-04
5.270833333333338,35.35416666666666,18.161367,2013-04
5.270833333333338,35.39583333333333,17.689869,2013-04
5.270833333333338,35.43749999999999,18.018372,2013-04
5.270833333333338,35.47916666666666,18.338873,2013-04
5.270833333333338,35.52083333333333,17.967377,2013-04
5.270833333333338,35.56249999999999,18.547878,2013-04
5.270833333333338,35.60416666666666,18.51238,2013-04
5.270833333333338,35.64583333333333,18.528881,2013-04
5.270833333333338,35.68749999999999,18.521385,2013-04
5.270833333333338,35.72916666666666,18.533888,2013-04
5.270833333333338,35.77083333333333,18.53604,2013-04
5.270833333333338,35.81249999999999,18.559843,2013-04
5.229166666666671,35.14583333333333,18.677635,2013-04
5.229166666666671,35.18749999999999,18.626614,2013-04
5.229166666666671,35.22916666666666,18.511593,2013-04
5.229166666666671,35.27083333333333,18.460358,2013-04
5.229166666666671,35.31249999999999,18.396906,2013-04
5.229166666666671,35.35416666666666,18.509455,2013-04
5.229166666666671,35.39583333333333,18.418003,2013-04
5.229166666666671,35.43749999999999,18.586552,2013-04
5.229166666666671,35.47916666666666,18.5311,2013-04
5.229166666666671,35.52083333333333,18.635649,2013-04
5.229166666666671,35.56249999999999,18.676199,2013-04
5.229166666666671,35.60416666666666,18.656748,2013-04
5.229166666666671,35.64583333333333,18.665295,2013-04
5.229166666666671,35.68749999999999,18.697844,2013-04
5.229166666666671,35.72916666666666,18.746393,2013-04
5.229166666666671,35.77083333333333,18.740551,2013-04
5.229166666666671,35.81249999999999,18.74832,2013-04
5.187500000000004,35.10416666666666,18.867968,2013-04
5.187500000000004,35.14583333333333,18.825573,2013-04
5.187500000000004,35.18749999999999,18.707176,2013-04
5.187500000000004,35.22916666666666,18.59678,2013-04
5.187500000000004,35.27083333333333,18.613682,2013-04
5.187500000000004,35.31249999999999,18.633884,2013-04
5.187500000000004,35.35416666666666,18.682087,2013-04
5.187500000000004,35.39583333333333,18.710289,2013-04
5.187500000000004,35.43749999999999,18.798489,2013-04
5.187500000000004,35.47916666666666,18.78269,2013-04
5.187500000000004,35.52083333333333,18.802893,2013-04
5.187500000000004,35.56249999999999,18.835094,2013-04
5.187500000000004,35.60416666666666,18.855295,2013-04
5.187500000000004,35.64583333333333,18.847496,2013-04
5.187500000000004,35.68749999999999,18.875698,2013-04
5.187500000000004,35.72916666666666,18.8959,2013-04
5.187500000000004,35.77083333333333,18.889933,2013-04
5.187500000000004,35.81249999999999,18.893793,2013-04
5.187500000000004,35.85416666666666,18.953653,2013-04
5.145833333333338,35.06249999999999,18.941051,2013-04
5.145833333333338,35.10416666666666,18.915281,2013-04
5.145833333333338,35.14583333333333,18.91751,2013-04
5.145833333333338,35.18749999999999,18.87174,2013-04
5.145833333333338,35.22916666666666,18.721968,2013-04
5.145833333333338,35.27083333333333,18.76701,2013-04
5.145833333333338,35.31249999999999,18.770864,2013-04
5.145833333333338,35.35416666666666,18.806719,2013-04
5.145833333333338,35.39583333333333,18.874575,2013-04
5.145833333333338,35.43749999999999,18.918427,2013-04
5.145833333333338,35.47916666666666,18.922281,2013-04
5.145833333333338,35.52083333333333,18.954136,2013-04
5.145833333333338,35.56249999999999,19.005991,2013-04
5.145833333333338,35.60416666666666,18.989843,2013-04
5.145833333333338,35.64583333333333,18.977697,2013-04
5.145833333333338,35.68749999999999,19.021553,2013-04
5.145833333333338,35.72916666666666,19.069405,2013-04
5.145833333333338,35.77083333333333,19.06731,2013-04
5.145833333333338,35.81249999999999,19.099262,2013-04
5.104166666666671,35.02083333333333,19.100885,2013-04
5.104166666666671,35.06249999999999,19.003738,2013-04
5.104166666666671,35.10416666666666,19.022593,2013-04
5.104166666666671,35.14583333333333,19.057446,2013-04
5.104166666666671,35.18749999999999,19.052301,2013-04
5.104166666666671,35.22916666666666,19.015156,2013-04
5.104166666666671,35.27083333333333,18.912336,2013-04
5.104166666666671,35.31249999999999,18.891844,2013-04
5.104166666666671,35.35416666666666,18.871351,2013-04
5.104166666666671,35.39583333333333,18.918858,2013-04
5.104166666666671,35.43749999999999,19.006363,2013-04
5.104166666666671,35.47916666666666,19.03387,2013-04
5.104166666666671,35.52083333333333,19.077377,2013-04
5.104166666666671,35.56249999999999,19.184887,2013-04
5.104166666666671,35.60416666666666,19.200392,2013-04
5.104166666666671,35.64583333333333,19.1919,2013-04
5.104166666666671,35.68749999999999,19.219408,2013-04
5.104166666666671,35.72916666666666,19.270912,2013-04
5.104166666666671,35.77083333333333,19.27269,2013-04
5.104166666666671,35.81249999999999,19.252737,2013-04
5.062500000000005,34.97916666666666,19.123468,2013-04
5.062500000000005,35.02083333333333,19.094948,2013-04
5.062500000000005,35.06249999999999,19.094427,2013-04
5.062500000000005,35.10416666666666,19.097904,2013-04
5.062500000000005,35.14583333333333,19.161385,2013-04
5.062500000000005,35.18749999999999,19.236864,2013-04
5.062500000000005,35.22916666666666,19.240343,2013-04
5.062500000000005,35.27083333333333,19.149662,2013-04
5.062500000000005,35.31249999999999,19.068823,2013-04
5.062500000000005,35.35416666666666,18.97998,2013-04
5.062500000000005,35.39583333333333,19.01114,2013-04
5.062500000000005,35.43749999999999,19.066301,2013-04
5.062500000000005,35.47916666666666,19.129461,2013-04
5.062500000000005,35.52083333333333,19.212622,2013-04
5.062500000000005,35.56249999999999,19.355782,2013-04
5.062500000000005,35.60416666666666,19.37894,2013-04
5.062500000000005,35.64583333333333,19.382101,2013-04
5.062500000000005,35.68749999999999,19.40126,2013-04
5.062500000000005,35.72916666666666,19.420422,2013-04
5.062500000000005,35.77083333333333,19.41807,2013-04
5.020833333333338,34.89583333333332,19.268698,2013-04
5.020833333333338,34.93749999999999,19.184803,2013-04
5.020833333333338,34.97916666666666,19.140905,2013-04
5.020833333333338,35.02083333333333,19.12501,2013-04
5.020833333333338,35.06249999999999,19.173113,2013-04
5.020833333333338,35.10416666666666,19.197218,2013-04
5.020833333333338,35.14583333333333,19.229322,2013-04
5.020833333333338,35.18749999999999,19.337427,2013-04
5.020833333333338,35.22916666666666,19.313532,2013-04
5.020833333333338,35.27083333333333,19.35499,2013-04
5.020833333333338,35.31249999999999,19.217802,2013-04
5.020833333333338,35.35416666666666,19.140614,2013-04
5.020833333333338,35.39583333333333,19.031425,2013-04
5.020833333333338,35.43749999999999,19.23424,2013-04
5.020833333333338,35.47916666666666,19.297052,2013-04
5.020833333333338,35.52083333333333,19.367865,2013-04
5.020833333333338,35.56249999999999,19.438677,2013-04
5.020833333333338,35.60416666666666,19.149488,2013-04
5.020833333333338,35.64583333333333,19.204304,2013-04
5.020833333333338,35.68749999999999,19.575113,2013-04
5.020833333333338,35.72916666666666,19.545927,2013-04
5.020833333333338,35.77083333333333,19.57145,2013-04
4.979166666666671,34.85416666666666,19.496157,2013-04
4.979166666666671,34.89583333333332,19.388885,2013-04
4.979166666666671,34.93749999999999,19.289614,2013-04
4.979166666666671,34.97916666666666,19.246344,2013-04
4.979166666666671,35.02083333333333,19.271074,2013-04
4.979166666666671,35.06249999999999,19.283802,2013-04
4.979166666666671,35.10416666666666,19.324532,2013-04
4.979166666666671,35.14583333333333,19.36126,2013-04
4.979166666666671,35.18749999999999,19.40599,2013-04
4.979166666666671,35.22916666666666,19.438717,2013-04
4.979166666666671,35.27083333333333,19.472315,2013-04
4.979166666666671,35.31249999999999,19.390781,2013-04
4.979166666666671,35.35416666666666,19.329247,2013-04
4.979166666666671,35.39583333333333,18.81171,2013-04
4.979166666666671,35.43749999999999,19.454178,2013-04
4.979166666666671,35.47916666666666,19.356642,2013-04
4.979166666666671,35.52083333333333,19.427109,2013-04
4.979166666666671,35.56249999999999,18.857573,2013-04
4.979166666666671,35.60416666666666,17.796038,2013-04
4.979166666666671,35.64583333333333,19.250504,2013-04
4.979166666666671,35.68749999999999,19.744968,2013-04
4.979166666666671,35.72916666666666,19.695435,2013-04
4.979166666666671,35.77083333333333,19.676828,2013-04
4.937500000000005,34.81249999999999,19.670364,2013-04
4.937500000000005,34.85416666666666,19.539719,2013-04
4.937500000000005,34.89583333333332,19.469072,2013-04
4.937500000000005,34.93749999999999,19.454428,2013-04
4.937500000000005,34.97916666666666,19.459782,2013-04
4.937500000000005,35.02083333333333,19.513136,2013-04
4.937500000000005,35.06249999999999,19.27049,2013-04
4.937500000000005,35.10416666666666,19.299845,2013-04
4.937500000000005,35.14583333333333,19.433197,2013-04
4.937500000000005,35.18749999999999,19.53855,2013-04
4.937500000000005,35.22916666666666,19.591904,2013-04
4.937500000000005,35.27083333333333,19.585642,2013-04
4.937500000000005,35.31249999999999,19.547758,2013-04
4.937500000000005,35.35416666666666,19.065878,2013-04
4.937500000000005,35.39583333333333,19.195995,2013-04
4.937500000000005,35.43749999999999,19.242115,2013-04
4.937500000000005,35.47916666666666,17.828232,2013-04
4.937500000000005,35.52083333333333,17.978352,2013-04
4.937500000000005,35.56249999999999,17.688469,2013-04
4.937500000000005,35.60416666666666,18.678587,2013-04
4.937500000000005,35.64583333333333,19.748705,2013-04
4.937500000000005,35.68749999999999,19.878824,2013-04
4.937500000000005,35.72916666666666,19.848942,2013-04
4.937500000000005,35.77083333333333,19.83421,2013-04
4.895833333333338,34.77083333333332,19.727324,2013-04
4.895833333333338,34.81249999999999,19.641302,2013-04
4.895833333333338,34.85416666666666,19.54328,2013-04
4.895833333333338,34.89583333333332,19.525259,2013-04
4.895833333333338,34.93749999999999,19.57124,2013-04
4.895833333333338,34.97916666666666,19.561218,2013-04
4.895833333333338,35.02083333333333,19.483198,2013-04
4.895833333333338,35.06249999999999,19.229176,2013-04
4.895833333333338,35.10416666666666,19.375154,2013-04
4.895833333333338,35.14583333333333,19.437136,2013-04
4.895833333333338,35.18749999999999,19.295113,2013-04
4.895833333333338,35.22916666666666,19.633093,2013-04
4.895833333333338,35.27083333333333,19.574968,2013-04
4.895833333333338,35.31249999999999,19.284739,2013-04
4.895833333333338,35.35416666666666,18.68251,2013-04
4.895833333333338,35.39583333333333,19.30028,2013-04
4.895833333333338,35.43749999999999,17.914053,2013-04
4.895833333333338,35.47916666666666,16.475822,2013-04
4.895833333333338,35.52083333333333,15.721594,2013-04
4.895833333333338,35.56249999999999,16.783363,2013-04
4.895833333333338,35.60416666666666,18.945135,2013-04
4.895833333333338,35.64583333333333,19.566906,2013-04
4.895833333333338,35.68749999999999,19.996677,2013-04
4.895833333333338,35.72916666666666,19.934448,2013-04
4.895833333333338,35.77083333333333,19.971588,2013-04
4.854166666666671,34.72916666666666,19.650753,2013-04
4.854166666666671,34.77083333333332,19.677635,2013-04
4.854166666666671,34.81249999999999,19.652239,2013-04
4.854166666666671,34.85416666666666,19.558844,2013-04
4.854166666666671,34.89583333333332,19.557447,2013-04
4.854166666666671,34.93749999999999,19.560051,2013-04
4.854166666666671,34.97916666666666,19.570654,2013-04
4.854166666666671,35.02083333333333,19.56526,2013-04
4.854166666666671,35.06249999999999,19.527864,2013-04
4.854166666666671,35.10416666666666,19.618467,2013-04
4.854166666666671,35.14583333333333,19.397072,2013-04
4.854166666666671,35.18749999999999,19.243677,2013-04
4.854166666666671,35.22916666666666,19.27428,2013-04
4.854166666666671,35.27083333333333,18.648294,2013-04
4.854166666666671,35.31249999999999,18.057718,2013-04
4.854166666666671,35.35416666666666,18.09114,2013-04
4.854166666666671,35.39583333333333,18.408566,2013-04
4.854166666666671,35.43749999999999,17.165989,2013-04
4.854166666666671,35.47916666666666,16.643412,2013-04
4.854166666666671,35.52083333333333,16.000837,2013-04
4.854166666666671,35.56249999999999,18.150259,2013-04
4.854166666666671,35.60416666666666,19.427685,2013-04
4.854166666666671,35.64583333333333,19.605108,2013-04
4.854166666666671,35.68749999999999,20.01853,2013-04
4.854166666666671,35.72916666666666,20.011955,2013-04
4.854166666666671,35.77083333333333,20.044968,2013-04
4.812500000000005,34.64583333333332,19.817091,2013-04
4.812500000000005,34.68749999999999,19.695187,2013-04
4.812500000000005,34.72916666666666,19.713285,2013-04
4.812500000000005,34.77083333333332,19.747948,2013-04
4.812500000000005,34.81249999999999,19.719177,2013-04
4.812500000000005,34.85416666666666,19.626406,2013-04
4.812500000000005,34.89583333333332,19.625635,2013-04
4.812500000000005,34.93749999999999,19.600864,2013-04
4.812500000000005,34.97916666666666,19.592093,2013-04
4.812500000000005,35.02083333333333,19.607323,2013-04
4.812500000000005,35.06249999999999,19.59855,2013-04
4.812500000000005,35.10416666666666,19.661781,2013-04
4.812500000000005,35.14583333333333,18.91701,2013-04
4.812500000000005,35.18749999999999,18.50424,2013-04
4.812500000000005,35.22916666666666,17.939468,2013-04
4.812500000000005,35.27083333333333,16.29762,2013-04
4.812500000000005,35.31249999999999,17.134697,2013-04
4.812500000000005,35.35416666666666,18.683773,2013-04
4.812500000000005,35.39583333333333,18.344849,2013-04
4.812500000000005,35.43749999999999,17.593927,2013-04
4.812500000000005,35.47916666666666,16.279003,2013-04
4.812500000000005,35.52083333333333,16.35208,2013-04
4.812500000000005,35.56249999999999,18.557156,2013-04
4.812500000000005,35.60416666666666,19.050232,2013-04
