,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear30_1.5_1,372.4689491159707,421.0690758850223,0.8423818732692734,-inf,1.5,360.0
dyear30_1.5_2,393.7071228859228,400.2934513856331,0.7336416967509025,-inf,1.5,360.0
dyear30_1.5_3,405.06484820334634,386.11015987093054,0.6717769268385274,-inf,1.5,360.0
dyear30_1.5_4,375.96479592879143,376.55341217710696,0.7688066543553388,-inf,1.5,360.0
dyear30_1.5_5,391.0918787687733,430.63783443218784,0.778645904623014,-inf,1.5,360.0
dyear30_1.5_6,399.5733575397083,375.92038903056175,0.6487081698105246,-inf,1.5,360.0
dyear30_1.5_7,378.38975809048765,392.94011064735497,0.7688893261092411,-inf,1.5,360.0
dyear30_1.5_8,406.16931249993104,442.5641824137552,0.8756607052812909,-inf,1.5,360.0
dyear30_1.5_9,415.56092864544746,400.120520038095,0.7157251050311794,-inf,1.5,360.0
dyear30_1.5_10,399.6716403985763,403.318457025931,0.7344242217095331,-inf,1.5,360.0
dyear30_1.5_11,381.71297935898264,400.9598379721673,0.7829065941715394,-inf,1.5,360.0
dyear30_1.5_12,413.3382140168831,355.0265639513628,0.6084752505437282,-inf,1.5,360.0
dyear30_1.5_13,384.7155650246325,434.1879393381012,0.8011632345464681,-inf,1.5,360.0
dyear30_1.5_14,392.35649800631285,408.62260162105025,0.7405180816024736,-inf,1.5,360.0
dyear30_1.5_15,393.49240692236435,368.049400367819,0.6337984127764396,-inf,1.5,360.0
dyear30_1.5_16,410.40218671580095,443.6459267629236,0.805944017243388,-inf,1.5,360.0
dyear30_1.5_17,406.6768355969038,384.3471376532187,0.7061371955994049,-inf,1.5,360.0
dyear30_1.5_18,400.77236196014206,417.1568949448157,0.7943584767386188,-inf,1.5,360.0
dyear30_1.5_19,391.59576929249096,405.1583195355723,0.7837639950386659,-inf,1.5,360.0
dyear30_1.5_20,398.68118528468335,422.14166263629244,0.7248966478296235,-inf,1.5,360.0
dyear30_1.5_21,393.06226535301556,429.48206856890107,0.9027570065904966,-inf,1.5,360.0
dyear30_1.5_22,397.1013637039737,388.29130673875363,0.7207809594061841,-inf,1.5,360.0
dyear30_1.5_23,408.46319788663675,444.91110223154567,0.822774105527521,-inf,1.5,360.0
dyear30_1.5_24,380.1478924561977,426.7936985372571,0.8851208011225509,-inf,1.5,360.0
dyear30_1.5_25,393.731974896065,375.68311853948876,0.6649525316455696,-inf,1.5,360.0
dyear30_1.5_26,406.60429849616145,433.41552105212946,0.808360038042498,-inf,1.5,360.0
dyear30_1.5_27,405.4995290448012,363.5244909982759,0.6374004966850706,-inf,1.5,360.0
dyear30_1.5_28,388.8860560412694,351.96758452385296,0.6691261298658262,-inf,1.5,360.0
dyear30_1.5_29,409.0230357204836,405.0481109969805,0.7190233545647559,-inf,1.5,360.0
dyear30_1.5_30,372.0378051653114,402.8202659582393,0.7913691374166081,-inf,1.5,360.0
dyear30_1.5_31,390.8615350521631,404.6885290634707,0.7684981473388821,-inf,1.5,360.0
dyear30_1.5_32,385.5394399049496,348.50115574493515,0.7020976353928299,-inf,1.5,360.0
dyear30_1.5_33,390.56770913206157,413.80445261016706,0.8449898806153013,-inf,1.5,360.0
dyear30_1.5_34,393.73928556850916,375.0685307750809,0.6783625030017958,-inf,1.5,360.0
dyear30_1.5_35,402.9383267187286,400.68396385292095,0.7474643000684165,-inf,1.5,360.0
dyear30_1.5_36,383.6926712516441,376.2367753305239,0.7353597577923907,-inf,1.5,360.0
dyear30_1.5_37,401.7726433499977,397.75262761894834,0.704232563724313,-inf,1.5,360.0
dyear30_1.5_38,396.765980214478,398.5026313868231,0.7433372767098999,-inf,1.5,360.0
dyear30_1.5_39,406.8716013682941,427.6033988015842,0.7350376737696427,-inf,1.5,360.0
dyear30_1.5_40,384.597864478095,426.7778175532973,0.8623418749994436,-inf,1.5,360.0
dyear30_1.5_41,397.3928664153117,380.8842052091131,0.7062121160038042,-inf,1.5,360.0
dyear30_1.5_42,387.47610141357967,416.41068803659584,0.7346236130205699,-inf,1.5,360.0
dyear30_1.5_43,401.47226450486795,385.282057574563,0.6653822375333243,-inf,1.5,360.0
dyear30_1.5_44,410.17555523350137,398.3135280989922,0.7203021138073501,-inf,1.5,360.0
dyear30_1.5_45,380.8285010634344,387.48134363691196,0.7313179016479092,-inf,1.5,360.0
dyear30_1.5_46,378.0994596516754,375.8293606589742,0.7289890291614569,-inf,1.5,360.0
dyear30_1.5_47,397.00936264498574,412.1876763751623,0.7836013340738427,-inf,1.5,360.0
dyear30_1.5_48,392.35976794263706,442.54147639891715,0.8641703343155173,-inf,1.5,360.0
dyear30_1.5_49,371.6928615582136,364.64063359239964,0.7317102825331064,-inf,1.5,360.0
dyear30_1.5_50,397.4735927636507,403.8843515716404,0.7936887721881051,-inf,1.5,360.0
dyear30_1.5_51,398.6352978531184,350.94560752977725,0.6771014295537191,-inf,1.5,360.0
dyear30_1.5_52,391.27320662450455,418.9618286776122,0.801389153609816,-inf,1.5,360.0
dyear30_1.5_53,406.9425208524882,415.9630058337186,0.7882686665840255,-inf,1.5,360.0
dyear30_1.5_54,392.45017818967943,392.3126056546687,0.7369896988737151,-inf,1.5,360.0
dyear30_1.5_55,392.80235169866285,399.32684677536463,0.7631569512926067,-inf,1.5,360.0
dyear30_1.5_56,384.13936544349804,354.63463201190916,0.6457516669751061,-inf,1.5,360.0
dyear30_1.5_57,384.8125400402412,386.28170491955166,0.719598017192016,-inf,1.5,360.0
dyear30_1.5_58,398.6738607210438,419.68958436232634,0.7360491884233393,-inf,1.5,360.0
dyear30_1.5_59,392.54010322372017,365.08035645138,0.7076237714705612,-inf,1.5,360.0
dyear30_1.5_60,391.95941630196586,420.74561792132783,0.7470346627504689,-inf,1.5,360.0
dyear30_1.5_61,386.228730086777,412.58371204453096,0.8446335150875972,-inf,1.5,360.0
dyear30_1.5_62,394.41478272667894,386.33390854141817,0.6741901153027495,-inf,1.5,360.0
dyear30_1.5_63,404.7225258330288,414.020094788754,0.6997638917126848,-inf,1.5,360.0
dyear30_1.5_64,391.5107180667103,409.95353734024275,0.8382907243526713,-inf,1.5,360.0
dyear30_1.5_65,407.10166284220566,400.2524030047929,0.787369722357225,-inf,1.5,360.0
