,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear5_100_1,382.1309221545237,370.79879989018303,0.7411555492745431,-inf,100.0,60.0
dyear5_100_2,388.35379059134556,377.3304254893846,0.5103473966799665,-2.3341244981765397,100.0,60.0
dyear5_100_3,436.91568122465003,430.32090738579427,0.8390292167109807,-inf,100.0,60.0
dyear5_100_4,403.7267279154717,394.15415765915753,0.6768756905659236,-inf,100.0,60.0
dyear5_100_5,386.45455748380044,418.71907846032843,0.7451544056796898,-inf,100.0,60.0
dyear5_100_6,368.28320737352846,411.6298903950813,0.7550081060125466,-inf,100.0,60.0
dyear5_100_7,356.3881603439336,426.5242275260183,0.944857574993698,-inf,100.0,60.0
dyear5_100_8,371.94163968737536,414.4014760269724,0.8438166219654769,-inf,100.0,60.0
dyear5_100_9,351.4371387602625,481.6485579064193,0.9322705763711117,-inf,100.0,60.0
dyear5_100_10,391.5334436545619,444.08585881561237,0.9891011414077362,-inf,100.0,60.0
dyear5_100_11,397.1876655520242,466.66511904505285,0.8651497370365541,-inf,100.0,60.0
dyear5_100_12,371.6810909009676,440.29147542660115,0.8160547687292756,-inf,100.0,60.0
dyear5_100_13,345.7330979238175,425.23483708024986,0.8291621920281396,-inf,100.0,60.0
dyear5_100_14,434.4822349647912,354.4215945264434,0.49376104692675965,-inf,100.0,60.0
dyear5_100_15,341.6960759700546,447.7920834494509,0.835146651669839,-inf,100.0,60.0
dyear5_100_16,363.52000174222417,497.17057770279746,1.1023686501627676,-inf,100.0,60.0
dyear5_100_17,372.4068675521438,357.3524170899086,0.6536896103270555,-inf,100.0,60.0
dyear5_100_18,399.47702791691705,374.43435116630707,0.690710885575714,-inf,100.0,60.0
dyear5_100_19,394.2340939509587,404.95020269987106,0.771071854502087,-inf,100.0,60.0
dyear5_100_20,367.59542411914396,465.17640023257127,0.7558852410300142,-inf,100.0,60.0
dyear5_100_21,380.834418306259,382.4591481452627,0.730573887163561,-inf,100.0,60.0
dyear5_100_22,329.5240254265739,338.60190489718156,0.7992503183975918,-inf,100.0,60.0
dyear5_100_23,393.6202696339032,370.76924539844634,0.6362114985383214,-inf,100.0,60.0
dyear5_100_24,359.20769293915,364.80405699498465,0.6438038925843803,-inf,100.0,60.0
dyear5_100_25,386.5344691399893,465.6212695600005,0.8552252838649019,-1.7806073770880253,100.0,60.0
dyear5_100_26,387.94718820134955,328.01283003362335,0.6949707451385304,-inf,100.0,60.0
dyear5_100_27,350.2118109087699,523.7401550387367,1.1353547096355574,-inf,100.0,60.0
dyear5_100_28,376.1441711631326,341.72198739131005,0.5617320091363807,-inf,100.0,60.0
dyear5_100_29,360.0072047890153,386.71199446961384,0.7430858806404658,-inf,100.0,60.0
dyear5_100_30,406.00697859355404,291.22528507440194,0.49112336794932565,-inf,100.0,60.0
dyear5_100_31,393.0871934656059,365.23907695279996,0.6351397483947819,-inf,100.0,60.0
dyear5_100_32,376.0625225056777,426.68011046528363,0.7653646396883792,-inf,100.0,60.0
dyear5_100_33,415.12864471952145,394.3204069450798,0.7378599640404397,-inf,100.0,60.0
dyear5_100_34,351.95270752379975,367.2968826439996,0.7781609195402299,-1.0023202576538381,100.0,60.0
dyear5_100_35,353.9856400100622,353.0212458195682,0.6731685365361637,-inf,100.0,60.0
dyear5_100_36,377.24701788085747,408.933878110712,0.7119810123813274,-inf,100.0,60.0
dyear5_100_37,406.77373931953866,395.54877491067185,0.8156626506024096,-inf,100.0,60.0
dyear5_100_38,402.7328777655648,384.9823589031927,0.7450354429521096,-0.6706922406969746,100.0,60.0
dyear5_100_39,388.026872995501,396.29376729895716,0.611044922795256,-inf,100.0,60.0
dyear5_100_40,345.4305586269595,384.6858025280718,0.6964352221335461,-inf,100.0,60.0
dyear5_100_41,408.23055679358447,419.3754284647588,0.7715131273327246,-10.943692366676073,100.0,60.0
dyear5_100_42,371.79631520497884,382.86115847218906,0.660765047583735,-inf,100.0,60.0
dyear5_100_43,391.2757446268978,316.9476823283826,0.6556999802240081,-inf,100.0,60.0
dyear5_100_44,351.2787947865152,349.6522081535689,0.6119675199035748,-inf,100.0,60.0
dyear5_100_45,342.0114520499764,384.7336741175641,0.7644015596316356,-2.534680721190245,100.0,60.0
dyear5_100_46,378.71314452146146,324.21764809049694,0.5270803516663259,-inf,100.0,60.0
dyear5_100_47,378.985707734034,394.14168349296256,0.878140703517588,-inf,100.0,60.0
dyear5_100_48,388.9692843486059,380.560879930312,0.7832915689201677,-inf,100.0,60.0
dyear5_100_49,361.9395379986368,378.5391877555964,0.9445115128673223,-inf,100.0,60.0
dyear5_100_50,411.51852935196007,399.0282989129134,0.6600284042733594,-inf,100.0,60.0
dyear5_100_51,398.8351267545693,384.81175051358986,0.7437793018902309,-inf,100.0,60.0
dyear5_100_52,342.8640097278609,448.0305979134312,0.918971595987685,-inf,100.0,60.0
dyear5_100_53,371.3102644689479,324.43861771784606,0.48396072593222744,-inf,100.0,60.0
dyear5_100_54,431.5222811937602,417.6190449041646,0.6284704510675508,-inf,100.0,60.0
dyear5_100_55,360.8371343140836,387.60826444577606,0.7899304599915598,-inf,100.0,60.0
dyear5_100_56,385.7615303958306,301.50138197582663,0.5664325182700566,-0.04252403007085439,100.0,60.0
dyear5_100_57,404.19944025196276,444.8981156774361,0.8045707334028502,-inf,100.0,60.0
dyear5_100_58,385.6999049347389,405.04475061405253,0.6691180644245779,-inf,100.0,60.0
dyear5_100_59,385.43444103158885,479.92082680375523,0.7335944573475573,-inf,100.0,60.0
dyear5_100_60,402.0950602780392,285.8847378461,0.4428734284411439,-inf,100.0,60.0
dyear5_100_61,391.6949014645625,432.28935139942246,0.84873973727422,-1.47919191526392,100.0,60.0
dyear5_100_62,401.2152113683295,355.56164491313365,0.65094212223758,-inf,100.0,60.0
dyear5_100_63,459.58464037287695,486.3484690356631,0.8585461689587426,-inf,100.0,60.0
