,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear10_5_1,394.4836419295482,356.5964105259614,0.5350916940427192,-inf,5.0,120.0
dyear10_5_2,405.36254349244786,374.8022256248398,0.6048993937042944,-inf,5.0,120.0
dyear10_5_3,362.43193326471663,436.4205731478142,0.7501875400570995,-inf,5.0,120.0
dyear10_5_4,394.61240213235396,434.14110609339906,0.820499973123853,-inf,5.0,120.0
dyear10_5_5,396.3139406875985,380.0601926011194,0.7127000060152184,-inf,5.0,120.0
dyear10_5_6,389.13189976750385,367.38263432013224,0.6815332960268606,-inf,5.0,120.0
dyear10_5_7,403.4669544502168,490.45493336968957,0.9422134238310709,-inf,5.0,120.0
dyear10_5_8,382.9464442538495,455.9613013549871,0.871982492237195,-inf,5.0,120.0
dyear10_5_9,376.4585523887944,375.8750900676092,0.7427666045637669,-inf,5.0,120.0
dyear10_5_10,407.2333355501896,349.92802831439496,0.6285156135410249,-inf,5.0,120.0
dyear10_5_11,405.7875444737061,394.29145311558557,0.6132158763169769,-inf,5.0,120.0
dyear10_5_12,377.34033599214735,360.37711729057753,0.7099799978122606,-inf,5.0,120.0
dyear10_5_13,359.9389849914381,445.52038860939535,0.8801725979915007,-inf,5.0,120.0
dyear10_5_14,390.7718590601597,448.33000308552477,0.8336505782132768,-inf,5.0,120.0
dyear10_5_15,401.65130503128375,314.0246805587102,0.48948697604211017,-0.3425399407228769,5.0,120.0
dyear10_5_16,386.0700902470086,480.1687203473379,0.7612294709755544,-inf,5.0,120.0
dyear10_5_17,411.4944435631341,347.21775108232396,0.655043341213554,-inf,5.0,120.0
dyear10_5_18,391.10615033943577,443.27906936075084,0.8335455370784527,-inf,5.0,120.0
dyear10_5_19,391.58146236340997,388.285923429286,0.6010454595044253,-inf,5.0,120.0
dyear10_5_20,371.01386991144506,394.35717735744754,0.6912453909507564,-inf,5.0,120.0
dyear10_5_21,399.98221314620145,374.38199075276043,0.7251466429637631,-inf,5.0,120.0
dyear10_5_22,373.2782557958607,404.4720839151531,0.8196199830862215,-inf,5.0,120.0
dyear10_5_23,347.1896095795495,403.88359502873266,0.8334580611014222,-inf,5.0,120.0
dyear10_5_24,367.1491522528685,450.0985540227088,0.9212778646214971,-inf,5.0,120.0
dyear10_5_25,373.7787056980819,507.73762909597315,0.9576897896021189,-inf,5.0,120.0
dyear10_5_26,337.91859843262057,345.17290353290093,0.681090562310548,-inf,5.0,120.0
dyear10_5_27,365.9335379090944,422.9426182513809,0.9138024331989849,-inf,5.0,120.0
dyear10_5_28,361.93920702699967,382.83041284621055,0.7380840154968458,-inf,5.0,120.0
dyear10_5_29,388.62728502598304,441.57549373427264,0.7089308098130777,-inf,5.0,120.0
dyear10_5_30,397.6455839270275,475.14572326112057,0.8908174011665587,-inf,5.0,120.0
dyear10_5_31,377.4259171237008,416.86863438418266,0.7969560775129724,-inf,5.0,120.0
dyear10_5_32,419.09504441116934,431.4099461842143,0.7009782040674128,-inf,5.0,120.0
