,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear30_10_1,371.83463132897606,420.256965042421,0.8411446161710053,-inf,10.0,360.0
dyear30_10_2,393.17523747193326,399.7485494379908,0.7328440970616047,-inf,10.0,360.0
dyear30_10_3,404.3681456571749,385.34358766632613,0.6708498159740335,-inf,10.0,360.0
dyear30_10_4,375.38115351821625,376.0670374636238,0.7680950767841012,-inf,10.0,360.0
dyear30_10_5,390.4632131626914,429.8075796860213,0.7778548113818707,-inf,10.0,360.0
dyear30_10_6,398.970293554406,375.42627623661195,0.6482603852839053,-inf,10.0,360.0
dyear30_10_7,377.80280350115635,391.95976621757154,0.7678790609259158,-inf,10.0,360.0
dyear30_10_8,405.6234827056025,441.9753323936127,0.8749252918314516,-inf,10.0,360.0
dyear30_10_9,414.87021481288446,399.535233462304,0.715408712518742,-inf,10.0,360.0
dyear30_10_10,399.1350718184955,402.8102841288936,0.734356684416618,-inf,10.0,360.0
dyear30_10_11,381.11426089968234,400.30623694033716,0.7823982776438746,-inf,10.0,360.0
dyear30_10_12,412.8154559781458,353.9059628708671,0.6070889862962328,-inf,10.0,360.0
dyear30_10_13,384.17271777591566,433.5210330665758,0.8003208061683773,-inf,10.0,360.0
dyear30_10_14,391.8881510286662,407.9199778551344,0.7400363879698557,-inf,10.0,360.0
dyear30_10_15,392.87001755599067,367.7103895126647,0.6339420209389005,-inf,10.0,360.0
dyear30_10_16,409.8315160255221,443.0482949596654,0.8054245099730643,-inf,10.0,360.0
dyear30_10_17,406.03855180949944,383.82233303096547,0.7058049087065468,-inf,10.0,360.0
dyear30_10_18,400.10133265072847,416.78929862035136,0.7942654434758962,-inf,10.0,360.0
dyear30_10_19,391.04994885564173,404.25684560959786,0.7829816517353716,-inf,10.0,360.0
dyear30_10_20,398.103730026624,421.18236351173744,0.7240207861181694,-inf,10.0,360.0
dyear30_10_21,392.477954087162,428.94374469283395,0.9023263210027526,-inf,10.0,360.0
dyear30_10_22,396.59681195138216,387.4988888872959,0.7196523809169931,-inf,10.0,360.0
dyear30_10_23,407.7159065043534,444.16178859109937,0.8220632045088566,-inf,10.0,360.0
dyear30_10_24,379.56079333004527,425.9873824422503,0.8845526444536346,-inf,10.0,360.0
dyear30_10_25,393.1365503514297,375.07027119372356,0.6644439620189224,-inf,10.0,360.0
dyear30_10_26,405.9443037878199,432.4029916897225,0.8072664348367107,-inf,10.0,360.0
dyear30_10_27,404.7463883580543,362.7523834059077,0.636639327566721,-inf,10.0,360.0
dyear30_10_28,388.2599045384705,351.6155176072612,0.6691787251650517,-inf,10.0,360.0
dyear30_10_29,408.2659680826268,404.44042275167743,0.7183118683741507,-inf,10.0,360.0
dyear30_10_30,371.31628663744635,402.3498167018347,0.7913625641767053,-inf,10.0,360.0
