,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear20_10_1,379.1731341023517,417.26118419202777,0.78116466744685,-inf,10.0,240.0
dyear20_10_2,378.9561938733816,371.8297941711145,0.7108583419199725,-inf,10.0,240.0
dyear20_10_3,396.0136782149492,374.37464524190204,0.7496132145064497,-inf,10.0,240.0
dyear20_10_4,362.44797040402915,424.2223031619153,0.7981964918663881,-inf,10.0,240.0
dyear20_10_5,391.3759515052843,397.85814578398,0.7237098885842823,-inf,10.0,240.0
dyear20_10_6,380.87761184970344,410.8831697291417,0.7649810800164537,-inf,10.0,240.0
dyear20_10_7,384.67207354663356,406.3781336391022,0.7453862900676832,-inf,10.0,240.0
dyear20_10_8,376.052668352453,407.15913657929866,0.842227939780882,-inf,10.0,240.0
dyear20_10_9,384.8882887172155,403.8459896214562,0.8254790194819096,-inf,10.0,240.0
dyear20_10_10,380.3325230965661,383.7584146743018,0.7769612537689684,-inf,10.0,240.0
dyear20_10_11,391.51468682541145,415.6015720214093,0.8201863385033036,-inf,10.0,240.0
dyear20_10_12,397.76061294242464,383.28921847607455,0.6608638780624597,-inf,10.0,240.0
dyear20_10_13,383.5666839568664,388.8556662396302,0.8078893058747127,-inf,10.0,240.0
dyear20_10_14,376.6886700800366,411.9872065165778,0.8222947541060979,-inf,10.0,240.0
dyear20_10_15,390.4970257035684,395.3773250537601,0.7050257763931126,-inf,10.0,240.0
dyear20_10_16,401.8119766549192,371.95698676056617,0.6696628117187471,-inf,10.0,240.0
dyear20_10_17,392.80849739408643,390.4461123723307,0.741950698910803,-inf,10.0,240.0
dyear20_10_18,377.72384367859723,449.6173141313251,0.817454555894609,-inf,10.0,240.0
dyear20_10_19,377.713501987066,439.162555325474,0.9173821217081994,-inf,10.0,240.0
dyear20_10_20,377.4390955284486,394.623633985599,0.7481653922647666,-inf,10.0,240.0
dyear20_10_21,370.9555440008951,410.58499932007584,0.7757573600592221,-inf,10.0,240.0
dyear20_10_22,378.9286157488417,377.58531044873376,0.765892181827601,-inf,10.0,240.0
dyear20_10_23,394.22810919990644,359.78966656460085,0.6576992914165024,-inf,10.0,240.0
dyear20_10_24,382.52809673495443,365.9226352659808,0.7191259462509973,-inf,10.0,240.0
dyear20_10_25,379.4683095024757,428.4856084708874,0.8279965650176416,-inf,10.0,240.0
dyear20_10_26,383.19203464668556,366.5007389715151,0.6719705789684003,-inf,10.0,240.0
dyear20_10_27,381.44865725940105,358.1528130561032,0.6900583721240048,-inf,10.0,240.0
dyear20_10_28,395.2374615869132,326.35713438910244,0.5830570527576592,-inf,10.0,240.0
dyear20_10_29,400.71882676635,428.73216678170223,0.8265711613780167,-inf,10.0,240.0
dyear20_10_30,390.4772120431614,352.65528494551165,0.6575363799220748,-inf,10.0,240.0
dyear20_10_31,396.2876165110386,388.7882081973852,0.710354557871416,-inf,10.0,240.0
dyear20_10_32,402.4075398461117,433.6541440672125,0.8419370089915915,-inf,10.0,240.0
dyear20_10_33,388.9100286912985,441.7012565071555,0.86772875722599,-inf,10.0,240.0
dyear20_10_34,404.0505073626316,418.1485979888011,0.7875380245952452,-inf,10.0,240.0
dyear20_10_35,404.8734305825299,438.2789494146393,0.8905861878854706,-inf,10.0,240.0
dyear20_10_36,397.137609966621,408.48862693266426,0.8177574814004896,-inf,10.0,240.0
dyear20_10_37,401.12753842554037,363.56854007646666,0.6438883369211238,-inf,10.0,240.0
dyear20_10_38,379.67508038672577,392.1734044611728,0.7449290375808815,-inf,10.0,240.0
dyear20_10_39,382.64839850050333,424.92023761328824,0.9578142587931754,-inf,10.0,240.0
dyear20_10_40,386.37516175991436,421.72097805697706,0.852350951057832,-inf,10.0,240.0
dyear20_10_41,387.6507636821232,386.98823733200646,0.7686181533158921,-inf,10.0,240.0
dyear20_10_42,375.2878894928532,369.6746598925421,0.7115143107749738,-inf,10.0,240.0
dyear20_10_43,380.5008691952403,406.32606980108966,0.7172732118454286,-inf,10.0,240.0
dyear20_10_44,373.25574202995637,386.9443327749699,0.8014148417894832,-inf,10.0,240.0
dyear20_10_45,376.64609549283796,416.27922820305764,0.7545116787091594,-inf,10.0,240.0
dyear20_10_46,399.1901110895242,405.7810883551212,0.7414282482907574,-inf,10.0,240.0
dyear20_10_47,383.59639298139047,443.8235385075169,0.8786783087952492,-inf,10.0,240.0
dyear20_10_48,377.8385623075901,414.89310872400216,0.7897878434524686,-inf,10.0,240.0
dyear20_10_49,373.27087461163285,400.14924299149516,0.8495941565620385,-inf,10.0,240.0
dyear20_10_50,397.5333515882661,402.32361559653276,0.7905714280219547,-inf,10.0,240.0
dyear20_10_51,374.62366532962113,407.7687508461955,0.8351606793088515,-inf,10.0,240.0
dyear20_10_52,385.3729051732447,386.50296462856096,0.6855840124175397,-inf,10.0,240.0
dyear20_10_53,377.5683643946705,382.20887613973593,0.7159717938172596,-inf,10.0,240.0
dyear20_10_54,384.598383598614,431.00427782099797,0.8235155474532423,-inf,10.0,240.0
dyear20_10_55,388.9848433208334,382.8887458083179,0.6657224672369724,-inf,10.0,240.0
dyear20_10_56,396.52334814610856,375.9813271072559,0.7528707590710463,-inf,10.0,240.0
dyear20_10_57,362.8155092467796,460.111739146047,0.8553416374980436,-inf,10.0,240.0
dyear20_10_58,399.3428782074372,401.0854543194837,0.6686923100512118,-inf,10.0,240.0
dyear20_10_59,387.1491556880888,395.3972685793365,0.7726884608406889,-inf,10.0,240.0
dyear20_10_60,418.49444316302856,416.3426823743473,0.7354391630982672,-inf,10.0,240.0
dyear20_10_61,385.3720131790406,362.37431729267644,0.7214551716495387,-inf,10.0,240.0
dyear20_10_62,397.96917410983815,362.37434603827387,0.6755751273182613,-inf,10.0,240.0
dyear20_10_63,401.2442042675923,408.51897140769364,0.7964728844683073,-inf,10.0,240.0
dyear20_10_64,389.9186613897827,377.1655251124277,0.6962985233247567,-inf,10.0,240.0
dyear20_10_65,380.21331731893173,392.8059847643193,0.7774902733685027,-inf,10.0,240.0
dyear20_10_66,380.34320438914114,392.9605313090192,0.7444597740999234,-inf,10.0,240.0
