,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear20_5_1,382.1138028563393,423.44285820718085,0.7916190638626586,-inf,5.0,240.0
dyear20_5_2,385.6183954053541,379.32574501783205,0.7334356644747619,-inf,5.0,240.0
dyear20_5_3,398.94711690064054,367.1038681354366,0.7345172742349583,-inf,5.0,240.0
dyear20_5_4,363.6027909454675,413.5836523606802,0.7843253526137198,-inf,5.0,240.0
dyear20_5_5,392.8741515528011,390.8963524175345,0.7032937934087244,-inf,5.0,240.0
dyear20_5_6,389.6339093730592,415.7356682236122,0.7632731128296234,-inf,5.0,240.0
dyear20_5_7,385.52662845775,411.97120146113775,0.7553326885704426,-inf,5.0,240.0
dyear20_5_8,381.96138548287837,391.56084563364266,0.7945132397810926,-inf,5.0,240.0
dyear20_5_9,386.64740882359473,409.8309610884305,0.830388706583599,-inf,5.0,240.0
dyear20_5_10,384.2283595619494,375.7824060100029,0.7719560724152553,-inf,5.0,240.0
dyear20_5_11,395.12361594189736,423.23936785228284,0.8225845938140711,-inf,5.0,240.0
dyear20_5_12,415.26686951485385,395.0108120883106,0.7090259302614309,-inf,5.0,240.0
dyear20_5_13,391.2916577929222,401.8693299237121,0.8403079506579769,-inf,5.0,240.0
dyear20_5_14,381.7223917652723,414.21964785203835,0.8237678492797383,-inf,5.0,240.0
dyear20_5_15,389.58958773945693,400.9107080552144,0.7118958375393595,-inf,5.0,240.0
dyear20_5_16,405.0843212118517,365.42261492688164,0.6515381310399141,-inf,5.0,240.0
dyear20_5_17,395.21864992684743,400.40273995899014,0.7676334560644957,-inf,5.0,240.0
dyear20_5_18,378.0666277258547,460.4808175519729,0.8393585272800813,-inf,5.0,240.0
dyear20_5_19,384.9406745417619,462.3576808056724,0.9384135477771853,-inf,5.0,240.0
dyear20_5_20,383.4554787281917,405.7831420023919,0.7778704250580011,-inf,5.0,240.0
dyear20_5_21,377.06534717694046,403.07993934206155,0.7757300346826951,-inf,5.0,240.0
dyear20_5_22,379.4240152301029,374.5993415192646,0.7562199980081665,-inf,5.0,240.0
dyear20_5_23,396.2484095656831,354.64081006938085,0.6422089515057573,-inf,5.0,240.0
dyear20_5_24,386.1707915007728,373.88818515700655,0.7172388146765444,-inf,5.0,240.0
dyear20_5_25,385.2597811325928,426.5978541515026,0.8241382912560978,-inf,5.0,240.0
dyear20_5_26,390.0987588632738,376.3915293060317,0.7230929191639772,-inf,5.0,240.0
dyear20_5_27,394.68255308327645,358.99425482868105,0.6913906123919873,-inf,5.0,240.0
dyear20_5_28,396.5712617235394,335.5198392047779,0.5954282900938104,-inf,5.0,240.0
dyear20_5_29,408.1103940724862,421.53205196441866,0.8190602184435803,-inf,5.0,240.0
dyear20_5_30,398.88165277017526,353.0776295660772,0.6428864511564246,-inf,5.0,240.0
dyear20_5_31,403.8817896365222,390.96824252957765,0.7100444900752909,-inf,5.0,240.0
dyear20_5_32,408.0693300469909,453.3803590805407,0.8592422639310577,-inf,5.0,240.0
dyear20_5_33,388.53237477718636,436.24095024042236,0.8553602292718042,-inf,5.0,240.0
dyear20_5_34,412.5406987498324,388.12143718171507,0.723430114848118,-inf,5.0,240.0
dyear20_5_35,404.4111588676389,432.2108378249363,0.8805444239973527,-inf,5.0,240.0
dyear20_5_36,401.87331518568556,404.43520288586814,0.8096152247244394,-inf,5.0,240.0
dyear20_5_37,399.6407631652874,368.6305456234828,0.646208590705199,-inf,5.0,240.0
dyear20_5_38,383.4565992934098,395.97929764909003,0.7518169816564758,-inf,5.0,240.0
dyear20_5_39,384.3724661163093,430.5587213145264,0.9683634661240447,-inf,5.0,240.0
dyear20_5_40,395.347829448955,433.27755249954964,0.8579725280721752,-inf,5.0,240.0
