,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear5_10_1,390.5786572510075,442.26180029480275,0.8133711481967624,-inf,10.0,60.0
dyear5_10_2,441.38458759529277,636.8995865388306,0.9407093164501049,-8.642105766211497,10.0,60.0
dyear5_10_3,485.80152840434744,684.0682836286643,1.1838173737004736,-inf,10.0,60.0
dyear5_10_4,470.27472024339136,654.637686052369,1.136909832757925,-inf,10.0,60.0
dyear5_10_5,409.33230693410945,563.7724127104246,0.8950063283856863,-inf,10.0,60.0
dyear5_10_6,384.5301787029639,492.653021912989,0.9094807748629765,-inf,10.0,60.0
dyear5_10_7,364.4577879078271,477.39291993074215,1.0235743152222723,-inf,10.0,60.0
dyear5_10_8,400.68771609987414,426.58234843931365,0.8781316348195329,-inf,10.0,60.0
dyear5_10_9,350.4857938157646,458.5420736784503,0.9005271898950191,-inf,10.0,60.0
dyear5_10_10,411.5492831970431,459.3021881071328,0.9338129748275741,-inf,10.0,60.0
dyear5_10_11,415.39238478014175,497.6046791044741,0.9091990455244584,-inf,10.0,60.0
dyear5_10_12,400.01401017131053,495.7278319131712,0.8539657691504905,-inf,10.0,60.0
dyear5_10_13,373.5083388181135,438.2879570936593,0.773573296415936,-inf,10.0,60.0
dyear5_10_14,473.89256869744924,416.22049444975676,0.5529283586587387,-inf,10.0,60.0
dyear5_10_15,412.0935876715385,485.0778288068833,0.8831255088486095,-inf,10.0,60.0
dyear5_10_16,594.0990377594183,759.6955530561788,1.5848270662520028,-inf,10.0,60.0
dyear5_10_17,387.8422950547469,389.41708574055485,0.6948985119332122,-inf,10.0,60.0
dyear5_10_18,384.34519532142804,413.05266008101194,0.7582331998219849,-inf,10.0,60.0
dyear5_10_19,381.07979807384174,467.59482104346137,0.9259834368530021,-inf,10.0,60.0
dyear5_10_20,435.30195458631545,497.9046930220013,0.8027117318149175,-inf,10.0,60.0
dyear5_10_21,396.4279568849806,451.32314734936136,0.8678432595863128,-inf,10.0,60.0
dyear5_10_22,345.6968204462787,408.6145290286841,0.8970011797389351,-inf,10.0,60.0
dyear5_10_23,428.09865490717596,437.9360683935499,0.7144332939787486,-inf,10.0,60.0
