,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear10_1.5_1,393.8758132330545,366.35075405954876,0.5532342745334894,-inf,1.5,120.0
dyear10_1.5_2,405.07782174128795,369.15223824324835,0.5934429144039307,-inf,1.5,120.0
dyear10_1.5_3,363.7157629935772,423.9550388897389,0.7321087907847121,-inf,1.5,120.0
dyear10_1.5_4,399.39442441025636,437.4638080268279,0.8216182712751667,-inf,1.5,120.0
dyear10_1.5_5,398.31797390192344,382.5538088513388,0.7161270442520442,-inf,1.5,120.0
dyear10_1.5_6,389.075573742857,375.80424868983766,0.6882132468113672,-inf,1.5,120.0
dyear10_1.5_7,404.7037754127497,500.8527311828631,0.9559830230010953,-inf,1.5,120.0
dyear10_1.5_8,385.1887389103339,458.05248971415205,0.8787151090518702,-inf,1.5,120.0
dyear10_1.5_9,374.67745851153984,372.6605358768218,0.7204786514529424,-inf,1.5,120.0
dyear10_1.5_10,405.61233287873944,349.7943443415478,0.627776311738576,-inf,1.5,120.0
dyear10_1.5_11,406.39216743190315,395.0322771622592,0.6068362656833324,-inf,1.5,120.0
dyear10_1.5_12,376.4143882301348,364.7107872456384,0.7206329771445532,-inf,1.5,120.0
dyear10_1.5_13,359.7569492032086,456.21399401304353,0.8929567187907838,-inf,1.5,120.0
dyear10_1.5_14,392.52986882104483,445.2221355683026,0.8278912765300269,-inf,1.5,120.0
dyear10_1.5_15,400.3203144566444,320.1877053646293,0.5041428893832415,-0.3595259919063258,1.5,120.0
dyear10_1.5_16,384.0455702127027,487.2170974011483,0.7692641143015675,-inf,1.5,120.0
dyear10_1.5_17,410.46835545914297,343.47046209730075,0.65532942730086,-inf,1.5,120.0
dyear10_1.5_18,391.21010179953174,444.35505698333924,0.8376970596049952,-inf,1.5,120.0
dyear10_1.5_19,393.8034752047439,388.92249656368983,0.5963680630805613,-inf,1.5,120.0
dyear10_1.5_20,371.7002460540841,395.57468742746084,0.6922686094175191,-inf,1.5,120.0
dyear10_1.5_21,400.0908230223066,382.2465391166631,0.7351546569509415,-inf,1.5,120.0
dyear10_1.5_22,372.8925224958706,414.942465891357,0.8071050141177201,-inf,1.5,120.0
dyear10_1.5_23,349.11004413603837,398.92088814701094,0.8269191564300089,-inf,1.5,120.0
dyear10_1.5_24,368.7926811457443,450.70477218093293,0.9233405351301206,-inf,1.5,120.0
dyear10_1.5_25,377.51270673978644,480.40603486356554,0.9185770861222669,-inf,1.5,120.0
dyear10_1.5_26,340.4599676662931,351.34224767312,0.701900245110555,-inf,1.5,120.0
dyear10_1.5_27,367.0679716800873,424.4308443865345,0.9146201193732902,-inf,1.5,120.0
dyear10_1.5_28,360.65182598086665,376.68167374234355,0.7246588577699318,-inf,1.5,120.0
dyear10_1.5_29,389.1365709276543,438.46056455132504,0.7089918396859828,-inf,1.5,120.0
dyear10_1.5_30,403.1144249258929,458.2329738608226,0.8590616515488091,-inf,1.5,120.0
dyear10_1.5_31,376.3788954187876,414.77443669220185,0.7920483329124482,-inf,1.5,120.0
dyear10_1.5_32,415.6358457231522,445.2875943327713,0.7154268637867968,-inf,1.5,120.0
dyear10_1.5_33,413.92624644977514,392.3072775261759,0.6427835492705535,-inf,1.5,120.0
dyear10_1.5_34,380.44913150993875,408.3572782094947,0.7890663993946128,-inf,1.5,120.0
dyear10_1.5_35,372.24545273694525,350.8736120979557,0.59628038765946,-inf,1.5,120.0
dyear10_1.5_36,343.6567146150356,331.6420635765815,0.7068728546312059,-inf,1.5,120.0
dyear10_1.5_37,395.1169526228911,439.7745160875059,0.8625971195755164,-inf,1.5,120.0
dyear10_1.5_38,401.00111699761305,372.2647467417062,0.6122512307348046,-0.427251175048013,1.5,120.0
dyear10_1.5_39,394.0829544651735,389.95507219849486,0.7813897477832009,-inf,1.5,120.0
dyear10_1.5_40,408.0590617994736,440.40558958002947,0.7865317229553418,-inf,1.5,120.0
dyear10_1.5_41,416.0585395510268,427.7302011782661,0.7720457091082907,-inf,1.5,120.0
dyear10_1.5_42,390.85329995195553,408.66755029812026,0.761556766939228,-inf,1.5,120.0
dyear10_1.5_43,423.5151143505192,415.45452017439084,0.814019516690726,-inf,1.5,120.0
dyear10_1.5_44,380.7274561065085,419.51450113990893,0.8556974894294004,-inf,1.5,120.0
dyear10_1.5_45,397.3047607525823,435.1300571859713,0.9080731885138605,-inf,1.5,120.0
dyear10_1.5_46,416.6784206675455,423.0432405007003,0.7158762152318853,-inf,1.5,120.0
dyear10_1.5_47,401.2133160801122,421.0530449559374,0.791124560977226,-inf,1.5,120.0
dyear10_1.5_48,375.90953588152917,394.0562565590519,0.7796702394152191,-inf,1.5,120.0
dyear10_1.5_49,362.5304872237184,396.2309932350068,0.6737661606427442,-inf,1.5,120.0
dyear10_1.5_50,404.9043482725272,407.3867429523614,0.8151394134159025,-inf,1.5,120.0
dyear10_1.5_51,365.82217617762507,479.54018774933417,0.9294059684684685,-inf,1.5,120.0
dyear10_1.5_52,373.78975541071213,397.04334356171574,0.7557664662833246,-inf,1.5,120.0
dyear10_1.5_53,420.74814319257547,369.9790534611385,0.5749160071918842,-inf,1.5,120.0
dyear10_1.5_54,392.8827618811155,399.4340788332079,0.6855618514421594,-inf,1.5,120.0
dyear10_1.5_55,386.27723744309174,365.0013698604431,0.6876754297796936,-inf,1.5,120.0
dyear10_1.5_56,382.5649863095158,456.0377816950404,0.8653225995590788,-inf,1.5,120.0
dyear10_1.5_57,378.7917606240488,391.7146069951098,0.7112779805620301,-inf,1.5,120.0
dyear10_1.5_58,400.08799813291074,468.403494151499,0.8437649022412972,-inf,1.5,120.0
dyear10_1.5_59,359.28232863121264,398.4471943265088,0.8227536659777581,-inf,1.5,120.0
dyear10_1.5_60,368.585189158038,428.6723204655665,0.739654952890247,-inf,1.5,120.0
dyear10_1.5_61,348.8607500374135,401.49636777103393,0.8554654920767306,-inf,1.5,120.0
dyear10_1.5_62,392.8420484113176,396.14680570044567,0.6770654644480658,-inf,1.5,120.0
dyear10_1.5_63,396.22155523561986,408.31482951271806,0.7882340923021044,-inf,1.5,120.0
dyear10_1.5_64,382.29654174911565,343.5812616155505,0.6111288641360997,-inf,1.5,120.0
dyear10_1.5_65,369.2562203267536,435.9939793162286,0.7977954496720717,-inf,1.5,120.0
dyear10_1.5_66,387.6341568842113,481.03625123269035,0.8923777369717819,-inf,1.5,120.0
dyear10_1.5_67,381.5767588790841,466.30667662673096,0.9600496197703267,-inf,1.5,120.0
dyear10_1.5_68,367.20153696573766,415.20185853790844,0.8226653735806361,-inf,1.5,120.0
dyear10_1.5_69,422.10340113531424,375.47985964629316,0.5889905210714022,-2.0646114101569286,1.5,120.0
dyear10_1.5_70,430.7951103289513,511.34650678380507,0.7537811543576333,-inf,1.5,120.0
dyear10_1.5_71,357.1771852549749,394.792561564509,0.8068407399993328,-inf,1.5,120.0
dyear10_1.5_72,406.9821095576561,429.57314084255006,0.9089902938572312,-inf,1.5,120.0
dyear10_1.5_73,414.3351099452391,382.3687683375827,0.6979181187367377,-1.2943822763428314,1.5,120.0
dyear10_1.5_74,367.34324888311204,368.02989009046536,0.7164080227225844,-inf,1.5,120.0
dyear10_1.5_75,395.30213919228925,358.41165810652234,0.5950622662359741,-inf,1.5,120.0
dyear10_1.5_76,397.2777156264033,376.4456025333098,0.6376263973035242,-inf,1.5,120.0
dyear10_1.5_77,379.00426009039353,420.9203210426727,0.8600949133800221,-inf,1.5,120.0
dyear10_1.5_78,400.29675190205245,348.1477176908292,0.6986690827293177,-inf,1.5,120.0
dyear10_1.5_79,387.11358421441804,410.90322258815803,0.6920175361329487,-inf,1.5,120.0
dyear10_1.5_80,405.89851461500405,423.05461625342576,0.8398193788896897,-inf,1.5,120.0
dyear10_1.5_81,404.1975847280634,344.85969369199023,0.6649947274947275,-inf,1.5,120.0
dyear10_1.5_82,373.82022751584753,336.024676673207,0.6414727309919436,-inf,1.5,120.0
dyear10_1.5_83,390.13469896092727,471.9871996851892,0.9827921944820234,-inf,1.5,120.0
dyear10_1.5_84,411.05994848683565,410.8060673845994,0.7307543902403001,-inf,1.5,120.0
dyear10_1.5_85,404.67839597224196,414.96887433477065,0.7960052538611351,-inf,1.5,120.0
