,rmse_train,rmse_test,mase_test,bias_test,theta,n
dyear30_10_1,365.23233187931214,410.0077743165366,0.8272343927514236,-inf,10.0,360.0
dyear30_10_2,387.01536898853686,399.5146360828905,0.7363855378437626,-inf,10.0,360.0
dyear30_10_3,402.1688855443693,381.28212068697314,0.6675863939926712,-inf,10.0,360.0
dyear30_10_4,370.5123048638946,384.4469873872224,0.7824873908461306,-inf,10.0,360.0
dyear30_10_5,389.3492656914155,421.3039282987995,0.7692735585787611,-inf,10.0,360.0
dyear30_10_6,390.2244991312337,380.4302388962616,0.672317491863315,-inf,10.0,360.0
dyear30_10_7,378.2407146176155,406.56933603015364,0.7904555076206154,-inf,10.0,360.0
dyear30_10_8,399.1830502900754,449.9361991808765,0.8841756572611218,-inf,10.0,360.0
dyear30_10_9,404.1354412336428,404.6103235075557,0.7359137834006169,-inf,10.0,360.0
dyear30_10_10,393.12414988426013,392.2508055370243,0.7143970515041841,-inf,10.0,360.0
dyear30_10_11,378.9942144457265,401.0294218909907,0.7852594615832144,-inf,10.0,360.0
dyear30_10_12,404.6430783212946,362.49990421454675,0.6125045883149324,-inf,10.0,360.0
dyear30_10_13,381.274393572981,437.07531768944966,0.8191881307647574,-inf,10.0,360.0
dyear30_10_14,387.7700403159928,401.4009321530449,0.7269071374414116,-inf,10.0,360.0
dyear30_10_15,393.8770738511643,373.7962160203219,0.644951752444004,-inf,10.0,360.0
dyear30_10_16,406.24867948503334,437.2710670866655,0.7908154046656501,-inf,10.0,360.0
dyear30_10_17,398.4748746087317,397.5441275296786,0.7247794183664308,-inf,10.0,360.0
dyear30_10_18,389.1936910673998,427.2027881723412,0.8226589501743219,-inf,10.0,360.0
dyear30_10_19,387.82994913292146,392.0752301677717,0.766936817824277,-inf,10.0,360.0
dyear30_10_20,395.08888328380544,413.23483369360065,0.7089096444841243,-inf,10.0,360.0
dyear30_10_21,384.820719441029,429.2739024601115,0.9110176461490737,-inf,10.0,360.0
dyear30_10_22,393.34387786007295,380.330996194981,0.7101731365812132,-inf,10.0,360.0
dyear30_10_23,403.34647878027204,423.5639955583257,0.7851772342995169,-inf,10.0,360.0
dyear30_10_24,375.71367274679915,421.61761901830744,0.8811910470326313,-inf,10.0,360.0
dyear30_10_25,389.20440573616895,369.57725474144405,0.6540888400787772,-inf,10.0,360.0
dyear30_10_26,401.4473554112253,420.4296743940788,0.7795340890083211,-inf,10.0,360.0
dyear30_10_27,398.71308606565697,370.12861878601666,0.6521920814490396,-inf,10.0,360.0
dyear30_10_28,387.5185927439124,357.38364462359556,0.6769966773510212,-inf,10.0,360.0
dyear30_10_29,395.3536259898641,410.5315659808228,0.7458968095559537,-inf,10.0,360.0
dyear30_10_30,360.8052721960205,399.74283399872644,0.7932458051713128,-inf,10.0,360.0
dyear30_10_31,389.4476724584875,400.5967597084241,0.7601140100772388,-inf,10.0,360.0
dyear30_10_32,381.3256482325835,350.48840922347205,0.7107424205657845,-inf,10.0,360.0
dyear30_10_33,385.47985067676075,405.83590006032955,0.8271956750956133,-inf,10.0,360.0
dyear30_10_34,392.0666884529269,378.70119780933123,0.6989041521253677,-inf,10.0,360.0
dyear30_10_35,399.51609183972664,394.76441638582935,0.740299787582671,-inf,10.0,360.0
dyear30_10_36,382.29121026312447,377.1975609677242,0.7448335376899814,-inf,10.0,360.0
dyear30_10_37,400.68626026689094,396.1967805130285,0.7028143995517602,-inf,10.0,360.0
dyear30_10_38,390.7105572970013,391.543668630262,0.7304995240824177,-inf,10.0,360.0
dyear30_10_39,405.0283512024532,420.2710600182802,0.7243318628707824,-inf,10.0,360.0
dyear30_10_40,377.1498652171751,422.2456663812878,0.8488277253786461,-inf,10.0,360.0
dyear30_10_41,391.89085339188796,371.25913756057537,0.6858043600064877,-inf,10.0,360.0
dyear30_10_42,383.7404179042564,409.38190197744046,0.7240367150240835,-inf,10.0,360.0
dyear30_10_43,396.02781625789873,388.76914029336797,0.6843405433639337,-inf,10.0,360.0
dyear30_10_44,397.41827426808425,399.37633672181096,0.7217971163141638,-inf,10.0,360.0
dyear30_10_45,377.1308303419974,383.6176843913453,0.7277089303214123,-inf,10.0,360.0
dyear30_10_46,374.1534333220352,374.05109573722973,0.7243381120166402,-inf,10.0,360.0
dyear30_10_47,385.97726796909797,429.18904472401334,0.8240687991447581,-inf,10.0,360.0
dyear30_10_48,390.0557162836555,434.3865086405066,0.8575806458780502,-inf,10.0,360.0
dyear30_10_49,371.403003450729,365.58623013820784,0.7298004777833396,-inf,10.0,360.0
dyear30_10_50,394.28873198034285,394.4117103005719,0.7667837680208505,-inf,10.0,360.0
dyear30_10_51,390.48842279039894,354.58430277971667,0.667294604823244,-inf,10.0,360.0
dyear30_10_52,388.3549841961604,419.0104248239071,0.8006314038931107,-inf,10.0,360.0
dyear30_10_53,405.4639018389238,415.0356410398188,0.7922650002275426,-inf,10.0,360.0
dyear30_10_54,386.53785569965703,385.4428729829277,0.7271488893164859,-inf,10.0,360.0
dyear30_10_55,390.3506303098963,390.2696005469951,0.7467192058001966,-inf,10.0,360.0
dyear30_10_56,381.09984292541736,356.995778842147,0.6457286588274531,-inf,10.0,360.0
dyear30_10_57,381.90068789760863,389.1288525525817,0.7202551240972433,-inf,10.0,360.0
dyear30_10_58,398.6715265868772,419.9818944510188,0.741419295713926,-inf,10.0,360.0
dyear30_10_59,385.9553937597222,369.3698086681633,0.7235421899247209,-inf,10.0,360.0
dyear30_10_60,379.40223451576503,407.4544623499525,0.731225211751792,-inf,10.0,360.0
dyear30_10_61,374.54296686465466,401.96755673395666,0.8234876863103544,-inf,10.0,360.0
dyear30_10_62,386.68649374453776,401.49721529406514,0.7001530963196869,-inf,10.0,360.0
dyear30_10_63,393.38398332079225,408.63736980359494,0.6889996062516325,-inf,10.0,360.0
dyear30_10_64,385.6040355367436,399.7826840227631,0.8271731334767736,-inf,10.0,360.0
dyear30_10_65,390.107615138296,422.92884218926895,0.8324794510437961,-inf,10.0,360.0
dyear30_10_66,376.95712897269016,400.5464496576313,0.7901976901850192,-inf,10.0,360.0
dyear30_10_67,382.5373030103658,413.60644538820554,0.8149770465085522,-inf,10.0,360.0
dyear30_10_68,372.8129418130939,409.9034100316263,0.8195500926013783,-inf,10.0,360.0
dyear30_10_69,405.10365185961973,420.6900085969874,0.7668822137793333,-inf,10.0,360.0
dyear30_10_70,401.3552907891516,392.9797139237031,0.7504579092686099,-inf,10.0,360.0
dyear30_10_71,381.8389485619413,410.3042401004947,0.762479973191837,-inf,10.0,360.0
dyear30_10_72,392.0600595288658,360.0299948924009,0.6286573660344884,-inf,10.0,360.0
dyear30_10_73,411.54650321143,422.23229520148163,0.7620898252031091,-inf,10.0,360.0
dyear30_10_74,383.2031934887808,416.701431882989,0.8972951815372194,-inf,10.0,360.0
dyear30_10_75,404.67913815900016,409.58639368134396,0.7710276353339235,-inf,10.0,360.0
dyear30_10_76,364.209603685387,351.3737128914329,0.6054054788119984,-inf,10.0,360.0
dyear30_10_77,395.9764215062418,388.3380185697335,0.8148698203153649,-inf,10.0,360.0
dyear30_10_78,380.49934296920935,397.02312415161805,0.7601949322228961,-inf,10.0,360.0
dyear30_10_79,387.2276148397018,400.7039812075188,0.7552189191425428,-inf,10.0,360.0
dyear30_10_80,402.154941810022,407.3339129837665,0.7573371409999744,-inf,10.0,360.0
dyear30_10_81,398.30342896813954,377.41270145852565,0.6855560482149309,-inf,10.0,360.0
dyear30_10_82,383.096811089138,393.8843597921716,0.6894356863256349,-inf,10.0,360.0
dyear30_10_83,396.36282130279466,366.2554512298152,0.685032164213363,-inf,10.0,360.0
dyear30_10_84,380.4714454901095,435.60328536665355,0.8463169503908579,-inf,10.0,360.0
dyear30_10_85,379.8241689328834,388.01485509936055,0.7008353536245824,-inf,10.0,360.0
dyear30_10_86,399.7076448967281,392.39896080958783,0.6952343680533131,-inf,10.0,360.0
dyear30_10_87,380.27577712321704,404.0821389272236,0.7740893516411268,-inf,10.0,360.0
dyear30_10_88,392.5598415103953,405.2227268223407,0.743924445278612,-inf,10.0,360.0
dyear30_10_89,389.75539872249794,401.30467782527086,0.7977633160768866,-inf,10.0,360.0
dyear30_10_90,382.65195329582616,379.28602516951355,0.7173082162523603,-inf,10.0,360.0
dyear30_10_91,391.48066061925573,366.02106041410605,0.6861644466224143,-inf,10.0,360.0
