rmse_train,rmse_test,mase_test,bias_test,theta,n
378.2280920071027,404.8352545583615,0.7449833069272559,-inf,100,240
394.4697126100642,376.9925397139843,0.6536041696003351,-inf,100,240
379.603226244193,400.9416260504763,0.7460500728105608,-inf,100,240
371.6501491097957,414.4263354324867,0.7544879649294777,-inf,100,240
392.8455883041071,392.19810576629084,0.7698328929193442,-inf,100,240
364.8692759628668,428.49756903238864,0.9032508872708646,-inf,100,240
365.714739699309,399.9498145601103,0.8301999971878062,-inf,100,240
380.1054267129932,410.82117967148025,0.8149828969096485,-inf,100,240
388.55509583584154,386.15972515700463,0.7077097349362156,-inf,100,240
398.7598940778774,389.2156910591692,0.7055679594669931,-inf,100,240
363.86651198161485,360.6369076601377,0.6899020261744241,-inf,100,240
384.28694790915466,378.9339212404541,0.6703933793845878,-inf,100,240
377.8409883800327,344.3031609884909,0.6573212414300686,-inf,100,240
376.1737533485468,356.8278354706464,0.6902366217296022,-inf,100,240
376.12121273156964,401.13310862272806,0.7224138850330397,-inf,100,240
389.6360147090273,355.03353714825306,0.6575666021076829,-inf,100,240
379.04915303515276,362.0341834689095,0.6568615016328633,-inf,100,240
373.01588996538294,444.70205381431134,0.8173694479449934,-inf,100,240
377.29789015665943,438.59432185867007,0.8771883529512112,-inf,100,240
374.418264055499,412.90603753557946,0.7844015022023535,-inf,100,240
376.9948745230718,357.4692877250669,0.7119841194745391,-inf,100,240
397.44892884704905,430.06770300345346,0.8420779529238406,-inf,100,240
397.5565997439861,422.28946924276164,0.8216653063415211,-inf,100,240
378.3350380835307,368.373423534688,0.6813201518512926,-inf,100,240
395.09331703619927,395.58271890971173,0.7353512343285511,-inf,100,240
385.1211795223247,388.6998359917328,0.6985911561114279,-inf,100,240
379.57796602498763,355.8858079965164,0.7147911084355364,-inf,100,240
381.8830263750058,398.53993944563865,0.8191194987408562,-inf,100,240
395.0384211271945,406.9876380186504,0.8049714800566281,-inf,100,240
371.59442496714973,396.469077188457,0.8272373070997089,-inf,100,240
369.1660153305014,363.339889084587,0.7016598724191296,-inf,100,240
397.1814564843127,407.8690813238974,0.7649206749511319,-inf,100,240
391.4338758547434,402.5626504036359,0.8097458348351957,-inf,100,240
375.0348039404698,388.5483399784382,0.7821066603757808,-inf,100,240
397.63335682300766,396.1294243468078,0.6920498058093102,-inf,100,240
367.7790819568182,391.9631679124966,0.8452083724842726,-inf,100,240
372.6587119939637,435.5497005700574,0.9147240791073892,-inf,100,240
373.15404688725187,381.06123742341816,0.7133005646066983,-inf,100,240
372.938234944251,391.00540810411644,0.7483486887003997,-inf,100,240
389.78839077547366,365.01058774598124,0.71604772396155,-inf,100,240
365.64133154408756,404.7499485278946,0.7721385126985768,-inf,100,240
384.8337235633939,408.1215862542273,0.8229647826420797,-inf,100,240
390.65351229275626,322.34162778021704,0.5804795686719636,-inf,100,240
381.95315621377796,382.79852185364217,0.7672872896742722,-inf,100,240
379.75779013295653,383.8374493193701,0.794861240534596,-inf,100,240
431.3293103399459,424.13826853201226,0.8161232784194217,-inf,100,240
393.35768153806276,400.3656922115081,0.6714256175609823,-inf,100,240
374.23668841835024,406.58189007054085,0.7755144239080893,-inf,100,240
395.2843583527349,358.7061529534539,0.6431808140575366,-inf,100,240
387.8550456785799,386.03316459426986,0.7129913670154592,-inf,100,240
378.32809284182605,421.7839840091924,0.9622308662203505,-inf,100,240
379.0102378784334,389.57316386014065,0.7132560204194873,-inf,100,240
