latitude,longitude,rainfall,date
5.395833333333338,35.27083333333333,133.89557,2014-08
5.395833333333338,35.31249999999999,136.15623,2014-08
5.395833333333338,35.35416666666666,136.25728,2014-08
5.395833333333338,35.39583333333333,137.44054,2014-08
5.395833333333338,35.43749999999999,137.54239,2014-08
5.395833333333338,35.47916666666666,139.81187,2014-08
5.395833333333338,35.52083333333333,142.08455,2014-08
5.395833333333338,35.56249999999999,140.01878,2014-08
5.395833333333338,35.60416666666666,141.20845,2014-08
5.354166666666671,35.27083333333333,128.57486,2014-08
5.354166666666671,35.31249999999999,131.90816,2014-08
5.354166666666671,35.35416666666666,130.9181,2014-08
5.354166666666671,35.39583333333333,134.25743,2014-08
5.354166666666671,35.43749999999999,136.5178,2014-08
5.354166666666671,35.47916666666666,139.86542,2014-08
5.354166666666671,35.52083333333333,141.04759,2014-08
5.354166666666671,35.56249999999999,141.14552,2014-08
5.354166666666671,35.60416666666666,137.98401,2014-08
5.354166666666671,35.64583333333333,139.16693,2014-08
5.354166666666671,35.68749999999999,140.35138,2014-08
5.354166666666671,35.72916666666666,141.53731,2014-08
5.312500000000004,35.22916666666666,119.898346,2014-08
5.312500000000004,35.27083333333333,122.16645,2014-08
5.312500000000004,35.31249999999999,125.49158,2014-08
5.312500000000004,35.35416666666666,127.73839,2014-08
5.312500000000004,35.39583333333333,132.1545,2014-08
5.312500000000004,35.43749999999999,133.32443,2014-08
5.312500000000004,35.47916666666666,135.5804,2014-08
5.312500000000004,35.52083333333333,135.66852,2014-08
5.312500000000004,35.56249999999999,137.92871,2014-08
5.312500000000004,35.60416666666666,133.6712,2014-08
5.312500000000004,35.64583333333333,135.93283,2014-08
5.312500000000004,35.68749999999999,137.1091,2014-08
5.312500000000004,35.72916666666666,138.28679,2014-08
5.312500000000004,35.77083333333333,139.63629,2014-08
5.312500000000004,35.81249999999999,138.97307,2014-08
5.312500000000004,35.85416666666666,137.20544,2014-08
5.270833333333338,35.22916666666666,114.57125,2014-08
5.270833333333338,35.27083333333333,117.913704,2014-08
5.270833333333338,35.31249999999999,121.23254,2014-08
5.270833333333338,35.35416666666666,122.38912,2014-08
5.270833333333338,35.39583333333333,126.79826,2014-08
5.270833333333338,35.43749999999999,126.87506,2014-08
5.270833333333338,35.47916666666666,128.0369,2014-08
5.270833333333338,35.52083333333333,131.37148,2014-08
5.270833333333338,35.56249999999999,128.19177,2014-08
5.270833333333338,35.60416666666666,129.35623,2014-08
5.270833333333338,35.64583333333333,130.52203,2014-08
5.270833333333338,35.68749999999999,131.68912,2014-08
5.270833333333338,35.72916666666666,133.94652,2014-08
