latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-0.0604,35.073,320,1.9,1.3,2005-01-03,0747,Terra,MODIS,60,6.2,304,16.6,D,0
-0.2885,36.0089,327.8,1.6,1.2,2005-01-03,0747,Terra,MODIS,80,6.2,308.9,21.4,D,0
-2.4709,40.6984,317.3,1,1,2005-01-03,0747,Terra,MODIS,21,6.2,302.7,6.1,D,0
-4.3724,39.5344,317.7,1.5,1.2,2005-01-03,1040,Aqua,MODIS,46,6.2,299.4,11,D,0
-3.7602,39.8216,321.1,1.4,1.2,2005-01-03,1040,Aqua,MODIS,59,6.2,301.2,14.5,D,0
-3.5284,37.7103,340.3,2,1.4,2005-01-03,1040,Aqua,MODIS,87,6.2,302.9,94.4,D,0
-4.426,39.4938,317.1,1.5,1.2,2005-01-03,1040,Aqua,MODIS,19,6.2,299.8,10.6,D,0
-1.2931,41.3016,327.5,1.1,1,2005-01-03,1041,Aqua,MODIS,53,6.2,309.1,11.8,D,0
-1.969,40.7345,328.1,1.2,1.1,2005-01-03,1041,Aqua,MODIS,63,6.2,310.1,13.8,D,0
-1.8913,40.7071,335.2,1.2,1.1,2005-01-03,1041,Aqua,MODIS,81,6.2,308.6,27,D,0
-1.9009,40.7084,326.2,1.2,1.1,2005-01-03,1041,Aqua,MODIS,66,6.2,305.5,12,D,0
-1.6682,40.6781,321.8,1.2,1.1,2005-01-03,1041,Aqua,MODIS,31,6.2,306.5,8.9,D,0
1.6501,40.8995,328.6,1.1,1,2005-01-03,1042,Aqua,MODIS,51,6.2,314.3,10.1,D,0
1.6488,40.89,331.4,1.1,1,2005-01-03,1042,Aqua,MODIS,67,6.2,315.3,13.9,D,0
1.658,40.8886,330.6,1.1,1,2005-01-03,1042,Aqua,MODIS,53,6.2,316.8,12.5,D,0
-0.3839,35.7786,300.1,1,1,2005-01-03,2008,Terra,MODIS,16,6.2,277.5,8,N,0
-1.5316,36.4907,334.1,2.6,1.5,2005-01-04,0830,Terra,MODIS,76,6.2,314.5,65.2,D,0
-1.5239,36.4851,336.2,2.6,1.5,2005-01-04,0830,Terra,MODIS,77,6.2,314.1,77.8,D,0
0.0357,35.0348,322.6,1.3,1.1,2005-01-04,1124,Aqua,MODIS,64,6.2,301.4,16.5,D,0
-0.2352,36.0409,330.9,1.5,1.2,2005-01-04,1124,Aqua,MODIS,76,6.2,312.3,21.3,D,0
0.0576,34.1018,323,1.1,1.1,2005-01-04,1124,Aqua,MODIS,69,6.2,298.6,16,D,0
-0.3877,35.7788,321,1.4,1.2,2005-01-04,1124,Aqua,MODIS,59,6.2,295.8,22.2,D,0
-1.7924,40.6227,323.5,3.1,1.7,2005-01-04,1124,Aqua,MODIS,62,6.2,300.9,56.7,D,0
-0.094,35.8244,343.6,1.4,1.2,2005-01-04,1124,Aqua,MODIS,90,6.2,312.7,54.3,D,0
0.059,34.1119,339.6,1.1,1.1,2005-01-04,1124,Aqua,MODIS,88,6.2,299.2,42.3,D,0
1.5356,40.8445,319.9,1.3,1.1,2005-01-05,0734,Terra,MODIS,49,6.2,302.8,8.5,D,0
-2.5468,40.2456,324.9,1.2,1.1,2005-01-05,0735,Terra,MODIS,67,6.2,303.3,14.2,D,0
-2.5452,40.2348,327.4,1.2,1.1,2005-01-05,0735,Terra,MODIS,71,6.2,304,19.3,D,0
-3.9675,38.7453,337.8,1.4,1.2,2005-01-05,0736,Terra,MODIS,86,6.2,304.1,44.2,D,0
-3.9694,38.7581,322.2,1.4,1.2,2005-01-05,0736,Terra,MODIS,44,6.2,303.7,9.1,D,0
-3.9782,38.7438,328.3,1.4,1.2,2005-01-05,0736,Terra,MODIS,75,6.2,303,21.3,D,0
1.6446,40.82,323.8,1.6,1.3,2005-01-05,1029,Aqua,MODIS,33,6.2,303.2,15.6,D,0
1.6468,40.8345,325.7,1.6,1.3,2005-01-05,1029,Aqua,MODIS,55,6.2,304.9,20.1,D,0
1.6453,40.8269,330.9,1.6,1.3,2005-01-05,1029,Aqua,MODIS,73,6.2,304,33.2,D,0
1.4643,40.9243,322.2,1.6,1.3,2005-01-05,1029,Aqua,MODIS,34,6.2,304.6,14,D,0
1.4531,40.9259,332.6,1.6,1.3,2005-01-05,1029,Aqua,MODIS,77,6.2,305.7,39,D,0
1.4418,40.9276,329.3,1.6,1.3,2005-01-05,1029,Aqua,MODIS,72,6.2,305.1,30.3,D,0
-3.5139,37.7412,307.1,1,1,2005-01-05,1955,Terra,MODIS,70,6.2,291.4,6.8,N,0
-3.5165,37.7227,304.1,1,1,2005-01-05,1955,Terra,MODIS,58,6.2,291.2,4.8,N,0
-3.5152,37.732,342.1,1,1,2005-01-05,1955,Terra,MODIS,100,6.2,292.5,48.9,N,0
-3.5056,37.7302,304.2,1.1,1.1,2005-01-05,2251,Aqua,MODIS,59,6.2,289.9,6.9,N,0
-3.5123,37.7337,314.7,1.1,1.1,2005-01-05,2251,Aqua,MODIS,90,6.2,290.3,15.4,N,0
-3.5341,37.7507,300.5,1.1,1.1,2005-01-05,2251,Aqua,MODIS,29,6.2,289.9,4.5,N,0
0.3642,35.4016,315.7,1.2,1.1,2005-01-06,0817,Terra,MODIS,41,6.2,303.8,6.3,D,0
-2.1199,40.6578,328.5,1.8,1.3,2005-01-06,1111,Aqua,MODIS,64,6.2,302.4,32.3,D,0
0.308,36.672,330.1,1.1,1,2005-01-06,1112,Aqua,MODIS,55,6.2,314.5,10.6,D,0
-0.2027,35.7431,325.2,1,1,2005-01-06,1112,Aqua,MODIS,45,6.2,307.2,14,D,0
-0.0273,34.8402,326.6,1,1,2005-01-06,1112,Aqua,MODIS,71,6.2,306.3,15.3,D,0
-0.026,34.8491,320.6,1,1,2005-01-06,1112,Aqua,MODIS,53,6.2,305.9,9.4,D,0
-0.204,35.7341,324.7,1,1,2005-01-06,1112,Aqua,MODIS,48,6.2,305.5,13.1,D,0
0.5332,34.6926,309,2.7,1.6,2005-01-06,2039,Terra,MODIS,76,6.2,284.1,49.2,N,0
-3.562,38.4258,318.7,1.3,1.1,2005-01-08,0806,Terra,MODIS,40,6.2,302.9,13.4,D,0
-4.2116,38.861,328.1,1,1,2005-01-08,1058,Aqua,MODIS,71,6.2,306.9,13,D,0
-4.0759,38.9714,324.4,1,1,2005-01-08,1058,Aqua,MODIS,58,6.2,306.3,7.9,D,0
1.5797,40.9215,328.6,1.3,1.1,2005-01-08,1100,Aqua,MODIS,66,6.2,309.5,16,D,0
1.5796,40.9275,332.6,1.3,1.1,2005-01-08,1100,Aqua,MODIS,74,6.2,309.4,23.5,D,0
-0.0273,35.1765,318.7,1.3,1.1,2005-01-08,1100,Aqua,MODIS,22,6.2,297.6,10.1,D,0
1.5814,40.9328,335.6,1.3,1.1,2005-01-08,1100,Aqua,MODIS,79,6.2,308.7,30.3,D,0
4.896,35.0363,321.8,1.7,1.3,2005-01-10,0752,Terra,MODIS,49,6.2,304,16.3,D,0
4.8955,35.0263,327.3,1.7,1.3,2005-01-10,0752,Terra,MODIS,71,6.2,304.4,29.4,D,0
0.6961,40.9197,323.5,1.1,1,2005-01-10,0753,Terra,MODIS,59,6.2,306.3,8.2,D,0
-2,40.7727,317.6,1.1,1.1,2005-01-10,0753,Terra,MODIS,27,6.2,298.6,7.7,D,0
-1.8484,40.6972,318.2,1.1,1.1,2005-01-10,0753,Terra,MODIS,52,6.2,300.5,7.8,D,0
-1.0123,36.0948,322.6,1.2,1.1,2005-01-10,0753,Terra,MODIS,62,6.2,306.8,12.4,D,0
-4.3785,39.4724,325.8,1.2,1.1,2005-01-10,1046,Aqua,MODIS,75,6.2,299.7,16.2,D,0
-4.377,39.4831,342.2,1.2,1.1,2005-01-10,1046,Aqua,MODIS,90,6.2,301.2,47,D,0
-4.4169,39.4292,319.3,1.2,1.1,2005-01-10,1046,Aqua,MODIS,58,6.2,300.7,8.4,D,0
-1.851,40.8212,325.1,1,1,2005-01-10,1047,Aqua,MODIS,53,6.2,301.7,13.2,D,0
-2.1808,40.6347,325.3,1,1,2005-01-10,1047,Aqua,MODIS,55,6.2,301.8,14,D,0
-2.3985,40.7874,322.8,1,1,2005-01-10,1047,Aqua,MODIS,56,6.2,302.3,9.1,D,0
-2.431,40.6233,323.8,1,1,2005-01-10,1047,Aqua,MODIS,64,6.2,302,12.3,D,0
-2.4297,40.6325,322.5,1,1,2005-01-10,1047,Aqua,MODIS,66,6.2,301.7,9.9,D,0
-2.0189,40.6743,325.6,1,1,2005-01-10,1047,Aqua,MODIS,57,6.2,298.3,15.5,D,0
-2.1068,40.7644,318.3,1,1,2005-01-10,1047,Aqua,MODIS,32,6.2,294.6,7.9,D,0
1.4875,40.8721,341.8,1,1,2005-01-10,1048,Aqua,MODIS,85,6.2,306.8,31.1,D,0
1.4977,40.8797,342.5,1,1,2005-01-10,1048,Aqua,MODIS,86,6.2,312.4,32.2,D,0
1.4965,40.8708,339.3,1,1,2005-01-10,1048,Aqua,MODIS,82,6.2,309.5,26.8,D,0
1.4838,40.7818,339,1,1,2005-01-10,1048,Aqua,MODIS,82,6.2,311.3,24.2,D,0
0.4572,35.2773,317.6,2,1.4,2005-01-10,1048,Aqua,MODIS,34,6.2,301.3,17.6,D,0
1.4888,40.881,341.5,1,1,2005-01-10,1048,Aqua,MODIS,85,6.2,307.4,30.2,D,0
4.8943,35.0476,320.6,2,1.4,2005-01-11,0835,Terra,MODIS,46,6.2,302.5,18.7,D,0
-0.2905,36.0198,327.5,2,1.4,2005-01-12,0741,Terra,MODIS,77,6.2,307.6,25.2,D,0
-0.2889,36.0268,325.4,2,1.4,2005-01-12,0741,Terra,MODIS,78,6.2,307.4,19.5,D,0
0.6356,35.4239,321.4,2.4,1.5,2005-01-12,0741,Terra,MODIS,68,6.2,299.8,38.2,D,0
0.6387,35.4029,315.9,2.4,1.5,2005-01-12,0741,Terra,MODIS,40,6.2,299,17.9,D,0
0.6489,35.4257,318.5,2.4,1.5,2005-01-12,0741,Terra,MODIS,50,6.2,300,28.5,D,0
0.5954,34.6799,328.7,1.3,1.1,2005-01-13,0823,Terra,MODIS,81,6.2,296.3,32.7,D,0
0.5971,34.6682,333.3,1.3,1.1,2005-01-13,0823,Terra,MODIS,85,6.2,296.1,42.1,D,0
0.5282,34.7237,318.1,1.3,1.1,2005-01-13,0823,Terra,MODIS,68,6.2,296.7,14.9,D,0
-0.2318,35.5149,310.3,1.6,1.2,2005-01-13,0824,Terra,MODIS,36,6.2,292.1,8.8,D,0
-0.6431,35.8945,316.3,1.7,1.3,2005-01-13,0824,Terra,MODIS,72,6.2,299.2,18.7,D,0
-4.467,39.4267,320.9,1.7,1.3,2005-01-13,1117,Aqua,MODIS,40,6.2,297.3,15.5,D,0
1.497,40.7749,322.2,2.8,1.6,2005-01-13,1118,Aqua,MODIS,55,6.2,291.1,43.7,D,0
0.5002,35.3989,327.7,1.1,1.1,2005-01-13,1118,Aqua,MODIS,72,6.2,299,19.2,D,0
1.4947,40.7801,321.7,2.8,1.6,2005-01-13,1118,Aqua,MODIS,65,6.2,290.5,45.8,D,0
-2.9342,39.7632,313.8,3.1,1.7,2005-01-14,1022,Aqua,MODIS,55,6.2,287.4,45.6,D,0
0.7838,35.1825,324.4,1,1,2005-01-15,0811,Terra,MODIS,72,6.2,308,8.5,D,0
0.7851,35.1736,324.4,1,1,2005-01-15,0811,Terra,MODIS,72,6.2,308.9,8.9,D,0
0.9136,35.2996,320.9,1,1,2005-01-15,0811,Terra,MODIS,63,6.2,307.3,7,D,0
1.5137,40.8604,321.4,2.2,1.4,2005-01-15,0811,Terra,MODIS,44,6.2,301.2,23,D,0
1.501,40.8586,323,2.2,1.4,2005-01-15,0811,Terra,MODIS,61,6.2,301.3,29.8,D,0
1.5014,40.8521,325.3,2.2,1.4,2005-01-15,0811,Terra,MODIS,55,6.2,300.9,34.9,D,0
1.466,40.8274,321.5,2.2,1.4,2005-01-15,0811,Terra,MODIS,55,6.2,301.4,26.5,D,0
1.8116,38.0926,327.7,1.3,1.1,2005-01-15,0811,Terra,MODIS,56,6.2,304.3,15.2,D,0
1.8086,38.098,328.8,1.3,1.1,2005-01-15,0811,Terra,MODIS,55,6.2,303.8,16.6,D,0
0.3703,35.4217,316.3,1,1,2005-01-15,0811,Terra,MODIS,44,6.2,303.7,4.8,D,0
0.4125,35.5114,349.1,1,1,2005-01-15,0811,Terra,MODIS,94,6.2,300.5,61.3,D,0
0.4139,35.5023,338.6,1,1,2005-01-15,0811,Terra,MODIS,87,6.2,297.6,40.1,D,0
0.5463,35.1669,318.9,1,1,2005-01-15,0811,Terra,MODIS,58,6.2,306.1,5.3,D,0
0.5945,35.0272,321.3,1,1,2005-01-15,0811,Terra,MODIS,66,6.2,307.5,8.4,D,0
0.5889,35.1271,323.1,1,1,2005-01-15,0811,Terra,MODIS,70,6.2,308.8,8.7,D,0
1.0092,34.8441,323.1,1,1,2005-01-15,0811,Terra,MODIS,72,6.2,307.2,9.2,D,0
0.7509,35.1535,327.7,1,1,2005-01-15,0811,Terra,MODIS,76,6.2,309.9,13.3,D,0
0.9435,35.2211,320.6,1,1,2005-01-15,0811,Terra,MODIS,54,6.2,307.1,7.7,D,0
-4.0485,38.963,334.4,1.1,1,2005-01-15,1104,Aqua,MODIS,67,6.2,304.7,22.6,D,0
-0.9093,36.1418,324,1,1,2005-01-15,1105,Aqua,MODIS,73,6.2,303.3,13.3,D,0
-3.1158,39.6051,324,1.2,1.1,2005-01-15,1105,Aqua,MODIS,28,6.2,303.1,8.2,D,0
-4.0356,38.8005,335.4,1,1,2005-01-15,1105,Aqua,MODIS,79,6.2,306.7,21.1,D,0
-2.374,40.5562,327.8,1.3,1.1,2005-01-15,1105,Aqua,MODIS,60,6.2,302.7,22,D,0
-4.0342,38.8099,331.5,1.1,1,2005-01-15,1105,Aqua,MODIS,55,6.2,306.1,16.5,D,0
-4.0251,38.8086,360.3,1.1,1,2005-01-15,1105,Aqua,MODIS,100,6.2,312.3,77.2,D,0
-4.0264,38.7992,356.4,1,1,2005-01-15,1105,Aqua,MODIS,97,6.2,310.4,64.5,D,0
1.4897,40.8408,327.2,1.6,1.2,2005-01-15,1106,Aqua,MODIS,31,6.2,306.3,14.9,D,0
1.5506,40.8698,337.5,1.6,1.2,2005-01-15,1106,Aqua,MODIS,81,6.2,309.3,42,D,0
1.4918,40.855,328.8,1.6,1.2,2005-01-15,1106,Aqua,MODIS,42,6.2,308,17.9,D,0
1.4634,40.8156,332,1.6,1.2,2005-01-15,1106,Aqua,MODIS,73,6.2,306.9,28.8,D,0
1.4908,40.8492,332,1.6,1.2,2005-01-15,1106,Aqua,MODIS,61,6.2,308.1,26.1,D,0
1.502,40.8476,351.6,1.6,1.2,2005-01-15,1106,Aqua,MODIS,94,6.2,309.5,94.5,D,0
0.5847,34.6794,334.8,1.1,1,2005-01-15,1106,Aqua,MODIS,77,6.2,300.6,28.7,D,0
0.3631,34.4826,323.3,1.1,1.1,2005-01-15,1106,Aqua,MODIS,69,6.2,303.2,13.1,D,0
0.408,35.5108,330.6,1,1,2005-01-15,1106,Aqua,MODIS,77,6.2,302.2,26.2,D,0
0.4067,35.5017,331,1,1,2005-01-15,1106,Aqua,MODIS,78,6.2,301.4,25.7,D,0
1.495,40.844,322.2,2.8,1.6,2005-01-16,0716,Terra,MODIS,70,6.2,299,45.3,D,0
1.4914,40.8689,330.2,2.8,1.6,2005-01-16,0716,Terra,MODIS,80,6.2,299.8,87,D,0
1.4828,40.8395,322.3,3.8,1.8,2005-01-16,1011,Aqua,MODIS,63,6.2,299.6,57.1,D,0
-0.6367,35.9109,345.1,1.1,1,2005-01-17,0759,Terra,MODIS,92,6.2,309.5,44.5,D,0
1.1491,34.8025,327.2,1.2,1.1,2005-01-17,0759,Terra,MODIS,76,6.2,310.5,13.5,D,0
1.169,34.8709,325.5,1.2,1.1,2005-01-17,0759,Terra,MODIS,69,6.2,307.9,12,D,0
1.1834,34.7743,328.6,1.2,1.1,2005-01-17,0759,Terra,MODIS,45,6.2,311,20,D,0
1.1701,34.877,324.9,1.2,1.1,2005-01-17,0759,Terra,MODIS,71,6.2,308.8,10.8,D,0
1.184,34.7802,326.6,1.2,1.1,2005-01-17,0759,Terra,MODIS,52,6.2,310.8,16.6,D,0
-1.0242,35.6693,322.9,1.1,1,2005-01-17,0759,Terra,MODIS,67,6.2,309.6,7.9,D,0
-0.6934,35.7336,312.3,1.1,1,2005-01-17,0759,Terra,MODIS,37,6.2,296.5,9.9,D,0
-0.7197,35.7328,313.4,1.1,1,2005-01-17,0759,Terra,MODIS,18,6.2,297.3,9.7,D,0
-0.7522,35.6989,313.9,1.1,1,2005-01-17,0759,Terra,MODIS,27,6.2,299.2,7,D,0
0.9384,35.2083,327.3,1.2,1.1,2005-01-17,0759,Terra,MODIS,71,6.2,310.5,13.3,D,0
0.9337,35.2119,324.4,1.2,1.1,2005-01-17,0759,Terra,MODIS,70,6.2,310.1,12.4,D,0
-0.6452,35.913,343.4,1.1,1,2005-01-17,0759,Terra,MODIS,91,6.2,308.6,43.7,D,0
-1.0228,35.6599,326.6,1.1,1,2005-01-17,0759,Terra,MODIS,74,6.2,309.5,12.9,D,0
-0.6438,35.9037,341.1,1.1,1,2005-01-17,0759,Terra,MODIS,90,6.2,307,39.1,D,0
-0.6353,35.9016,324.5,1.1,1,2005-01-17,0759,Terra,MODIS,77,6.2,307.6,12.1,D,0
-3.5601,38.4278,329,1.1,1.1,2005-01-17,1052,Aqua,MODIS,58,6.2,309.8,22,D,0
-4.3678,39.542,325.7,1,1,2005-01-17,1052,Aqua,MODIS,69,6.2,304.7,9.7,D,0
-4.0225,38.8577,334.4,1.1,1,2005-01-17,1052,Aqua,MODIS,66,6.2,306.4,25.2,D,0
-2.3589,40.4652,320.9,1,1,2005-01-17,1053,Aqua,MODIS,45,6.2,296.5,9.1,D,0
-0.6969,36.1542,338.6,1.4,1.2,2005-01-17,1053,Aqua,MODIS,80,6.2,307,44.9,D,0
-0.6728,36.2506,338.1,1.4,1.2,2005-01-17,1053,Aqua,MODIS,56,6.2,314.1,38.3,D,0
-0.6649,36.2571,350.9,1.4,1.2,2005-01-17,1053,Aqua,MODIS,95,6.2,307.9,81.3,D,0
-0.9222,35.8289,336.5,1.5,1.2,2005-01-17,1053,Aqua,MODIS,82,6.2,305.8,50.2,D,0
-0.9252,35.8349,342.4,1.5,1.2,2005-01-17,1053,Aqua,MODIS,90,6.2,304.4,66,D,0
-0.9657,35.9333,323,1.5,1.2,2005-01-17,1053,Aqua,MODIS,69,6.2,305.4,16.6,D,0
-1.8347,40.8543,323.6,1,1,2005-01-17,1053,Aqua,MODIS,14,6.2,300.5,9.2,D,0
-0.6741,36.047,316.2,1.4,1.2,2005-01-17,1053,Aqua,MODIS,40,6.2,294.1,18,D,0
-1.9864,40.7594,330.3,1,1,2005-01-17,1053,Aqua,MODIS,57,6.2,306.9,14.9,D,0
-2.3576,40.4741,325.3,1,1,2005-01-17,1053,Aqua,MODIS,69,6.2,296.5,13.9,D,0
-2.0674,40.7676,323.6,1,1,2005-01-17,1053,Aqua,MODIS,59,6.2,301.9,8,D,0
-0.2734,35.7875,325.9,1.5,1.2,2005-01-17,1053,Aqua,MODIS,75,6.2,302,19.6,D,0
-0.6994,35.7203,343,1.5,1.2,2005-01-17,1053,Aqua,MODIS,91,6.2,293.1,83.6,D,0
-0.6975,35.7338,336.5,1.5,1.2,2005-01-17,1053,Aqua,MODIS,87,6.2,291.3,64.4,D,0
-1.8899,40.9142,326.9,1,1,2005-01-17,1053,Aqua,MODIS,21,6.2,304,12.3,D,0
-1.8886,40.9233,328.8,1,1,2005-01-17,1053,Aqua,MODIS,46,6.2,305.3,14,D,0
-1.9787,40.7491,344.3,1,1,2005-01-17,1053,Aqua,MODIS,91,6.2,305.7,34.3,D,0
-0.2141,36.0472,328.1,1.4,1.2,2005-01-17,1053,Aqua,MODIS,68,6.2,308.5,20.2,D,0
-1.9774,40.7581,330.2,1,1,2005-01-17,1053,Aqua,MODIS,53,6.2,306.4,12.8,D,0
0.801,35.2194,331.6,1.5,1.2,2005-01-17,1054,Aqua,MODIS,78,6.2,311.4,30,D,0
3.82,34.1981,326.5,1.6,1.3,2005-01-17,1055,Aqua,MODIS,47,6.2,304.5,22.8,D,0
3.8178,34.1839,324.5,1.6,1.3,2005-01-17,1055,Aqua,MODIS,28,6.2,304.2,20.6,D,0
1.179,34.8768,321.7,3,1.7,2005-01-18,0842,Terra,MODIS,69,6.2,307.2,37.3,D,0
1.1791,34.8833,322.1,3,1.7,2005-01-18,0842,Terra,MODIS,70,6.2,307.2,37.3,D,0
1.3275,34.8048,322.5,3,1.6,2005-01-18,0842,Terra,MODIS,61,6.2,307.9,47,D,0
0.4136,34.4456,323.6,1.9,1.4,2005-01-18,1136,Aqua,MODIS,38,6.2,305.9,20.4,D,0
-0.2376,36.0263,335,1.6,1.2,2005-01-19,0747,Terra,MODIS,85,6.2,310,35.1,D,0
-0.92,36.1377,330.1,1.5,1.2,2005-01-19,0747,Terra,MODIS,75,6.2,302,37.5,D,0
-0.2356,36.0125,341.8,1.6,1.2,2005-01-19,0747,Terra,MODIS,90,6.2,309.7,54.3,D,0
-2.5798,40.2353,326.9,1.3,1.1,2005-01-19,1040,Aqua,MODIS,39,6.2,306.3,14,D,0
-2.1714,40.8221,331.7,1.2,1.1,2005-01-19,1040,Aqua,MODIS,73,6.2,305.4,24.6,D,0
-2.3847,40.5406,327.1,1.2,1.1,2005-01-19,1040,Aqua,MODIS,71,6.2,298.3,21,D,0
-2.5225,40.5656,330.8,1.2,1.1,2005-01-19,1040,Aqua,MODIS,77,6.2,305.9,23.9,D,0
-3.7684,39.8274,323.6,1.4,1.2,2005-01-19,1040,Aqua,MODIS,64,6.2,301.4,12.3,D,0
-2.3153,40.59,321.1,1.2,1.1,2005-01-19,1040,Aqua,MODIS,29,6.2,298.5,12.1,D,0
-2.4193,40.5785,329.8,1.2,1.1,2005-01-19,1040,Aqua,MODIS,65,6.2,305.4,19.6,D,0
-2.1808,40.6846,331.1,1.2,1.1,2005-01-19,1040,Aqua,MODIS,77,6.2,303.6,22.6,D,0
-2.2942,40.5979,323,1.2,1.1,2005-01-19,1040,Aqua,MODIS,55,6.2,299.7,13.8,D,0
1.4679,40.6811,345.8,1.1,1,2005-01-19,1041,Aqua,MODIS,91,6.2,307.9,46.2,D,0
-1.0037,36.0965,343,2.4,1.5,2005-01-19,1041,Aqua,MODIS,91,6.2,304,147.2,D,0
-1.0154,36.0819,334.6,2.5,1.5,2005-01-19,1041,Aqua,MODIS,84,6.2,304.1,92.6,D,0
-1.0122,36.1044,359.5,2.4,1.5,2005-01-19,1041,Aqua,MODIS,99,6.2,302.2,272.4,D,0
1.4693,40.6907,338.2,1.1,1,2005-01-19,1041,Aqua,MODIS,84,6.2,308,31.1,D,0
-1.8897,40.7209,329,1.2,1.1,2005-01-19,1041,Aqua,MODIS,68,6.2,302.7,16.8,D,0
1.3683,34.7822,337.2,1.7,1.3,2005-01-20,0829,Terra,MODIS,85,6.2,299.6,63.2,D,0
0.2205,37.4723,320.1,2.9,1.6,2005-01-20,0830,Terra,MODIS,66,6.2,299.6,50.2,D,0
0.2265,37.4537,321.9,2.9,1.6,2005-01-20,0830,Terra,MODIS,70,6.2,300.3,58.5,D,0
0.2061,37.4701,322.6,2.9,1.6,2005-01-20,0830,Terra,MODIS,58,6.2,298.7,59.1,D,0
0.2242,37.4468,324.6,2.9,1.6,2005-01-20,0830,Terra,MODIS,75,6.2,300.2,72.5,D,0
0.2098,37.4448,336.8,2.9,1.6,2005-01-20,0830,Terra,MODIS,87,6.2,298,142.7,D,0
0.2121,37.4518,346.8,2.9,1.6,2005-01-20,0830,Terra,MODIS,93,6.2,299.3,222.1,D,0
