latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
3.8804,34.1398,301.2,1.1,1.1,2014-01-08,2329,Aqua,MODIS,35,6.2,290.3,4.7,N,0
4.4988,34.3777,313.3,1.1,1.1,2014-01-08,2329,Aqua,MODIS,87,6.2,293.2,12.8,N,0
4.468,34.339,328.6,4.2,1.9,2014-01-09,0854,Terra,MODIS,77,6.2,292.7,156.9,D,0
4.4772,34.3104,319,4.2,1.9,2014-01-09,0854,Terra,MODIS,38,6.2,297.1,69.1,D,0
0.3943,34.5278,329,1.2,1.1,2014-01-10,0800,Terra,MODIS,82,6.2,301.8,26.8,D,0
-0.1,35.1577,315.2,1.1,1.1,2014-01-10,0800,Terra,MODIS,52,6.2,302.7,6.6,D,0
1.1407,34.7995,317.5,1.2,1.1,2014-01-10,0800,Terra,MODIS,64,6.2,303.3,8.8,D,0
0.6162,35.2298,315.2,1.1,1.1,2014-01-10,0800,Terra,MODIS,58,6.2,301.9,6.7,D,0
-0.0947,35.1542,317.4,1.1,1.1,2014-01-10,0800,Terra,MODIS,69,6.2,302.8,7.7,D,0
-3.517,37.7589,328.8,1,1,2014-01-10,0801,Terra,MODIS,57,6.2,299.9,18.8,D,0
-0.869,34.4749,318.1,1.9,1.3,2014-01-10,1057,Aqua,MODIS,71,6.2,301.2,22.8,D,0
-0.0817,35.0861,324.6,1.6,1.3,2014-01-10,1057,Aqua,MODIS,75,6.2,304.4,21.8,D,0
-0.0817,35.0794,325.8,1.6,1.3,2014-01-10,1057,Aqua,MODIS,77,6.2,304.6,25,D,0
4.8253,35.2275,330.3,1.3,1.1,2014-01-10,1058,Aqua,MODIS,63,6.2,311.1,20,D,0
2.9671,34.5723,333.5,1.6,1.2,2014-01-10,1058,Aqua,MODIS,79,6.2,305.6,42.5,D,0
4.8236,35.2159,363,1.3,1.1,2014-01-10,1058,Aqua,MODIS,100,6.2,315.7,120.4,D,0
4.5048,34.3939,308.5,1,1,2014-01-10,2317,Aqua,MODIS,52,6.2,292.7,8.2,N,0
1.7087,35.9603,323.4,3.6,1.8,2014-01-11,0842,Terra,MODIS,45,6.2,309.3,47.9,D,0
0.5391,36.2496,318.7,1.5,1.2,2014-01-12,0748,Terra,MODIS,62,6.2,303.8,16.8,D,0
-2.3797,40.7899,397.3,1.2,1.1,2014-01-12,1044,Aqua,MODIS,100,6.2,307.1,286.2,D,0
-2.3894,40.7912,326.6,1.2,1.1,2014-01-12,1044,Aqua,MODIS,71,6.2,305.6,15.1,D,0
-2.3812,40.7794,346.2,1.2,1.1,2014-01-12,1044,Aqua,MODIS,93,6.2,301.5,52.1,D,0
2.9455,36.0905,340.1,2.1,1.4,2014-01-12,1045,Aqua,MODIS,84,6.2,314.8,54.6,D,0
1.8881,35.8458,330.7,2.3,1.5,2014-01-12,1045,Aqua,MODIS,41,6.2,314.5,42.7,D,0
2.946,36.0853,337.1,2.1,1.4,2014-01-12,1045,Aqua,MODIS,70,6.2,314.8,39.8,D,0
-3.536,37.7572,320.3,1.1,1,2014-01-12,2008,Terra,MODIS,100,6.2,287.6,20.4,N,0
-3.5374,37.7473,328.2,1.1,1,2014-01-12,2008,Terra,MODIS,100,6.2,287.4,30.6,N,0
0.5241,36.2433,309.5,1,1,2014-01-12,2009,Terra,MODIS,76,6.2,291.9,9.6,N,0
0.5254,36.2524,308.1,1,1,2014-01-12,2009,Terra,MODIS,61,6.2,290.7,9,N,0
0.5243,36.2492,302.2,1,1,2014-01-12,2306,Aqua,MODIS,47,6.2,289.7,5.4,N,0
0.3937,34.518,321.4,1.7,1.3,2014-01-13,0830,Terra,MODIS,74,6.2,304.2,21.5,D,0
-0.4907,36.1089,320.1,1.5,1.2,2014-01-13,1127,Aqua,MODIS,27,6.2,304.3,9.3,D,0
0.5874,34.1463,324.3,1.1,1.1,2014-01-13,1127,Aqua,MODIS,55,6.2,306.2,10.3,D,0
0.8895,35.1788,324.6,1.3,1.1,2014-01-13,1127,Aqua,MODIS,66,6.2,307.7,16.4,D,0
-0.0699,34.8274,324.1,1.2,1.1,2014-01-13,1127,Aqua,MODIS,60,6.2,303.4,13.3,D,0
1.16,34.8501,328.4,1.3,1.1,2014-01-13,1128,Aqua,MODIS,75,6.2,311.2,18.1,D,0
-0.2144,36.0173,313.8,2.7,1.6,2014-01-14,0735,Terra,MODIS,65,6.2,295.8,29,D,0
-0.2108,35.993,317.9,2.7,1.6,2014-01-14,0735,Terra,MODIS,74,6.2,296.3,44.1,D,0
-0.2074,36.0004,322.4,2.7,1.6,2014-01-14,0735,Terra,MODIS,78,6.2,297.7,57.8,D,0
-2.0959,40.6533,319.3,1.2,1.1,2014-01-14,0736,Terra,MODIS,58,6.2,293.3,12.1,D,0
-2.1143,40.8402,325.4,1.1,1.1,2014-01-14,0736,Terra,MODIS,77,6.2,296.1,18.9,D,0
-2.1135,40.8372,317.7,1.9,1.3,2014-01-14,1031,Aqua,MODIS,42,6.2,296.6,14.5,D,0
3.7709,34.2574,332.6,1,1,2014-01-15,0817,Terra,MODIS,77,6.2,308.3,18.8,D,0
3.7876,34.269,327.7,1,1,2014-01-15,0817,Terra,MODIS,69,6.2,307.8,12.8,D,0
1.9589,35.7123,321.8,1.2,1.1,2014-01-15,0818,Terra,MODIS,30,6.2,305.7,9.3,D,0
0.564,35.1877,321.1,1.2,1.1,2014-01-15,0818,Terra,MODIS,69,6.2,304.8,11.3,D,0
1.9604,35.7021,324.6,1.2,1.1,2014-01-15,0818,Terra,MODIS,54,6.2,306.7,12,D,0
1.0158,34.9501,319.8,1.1,1.1,2014-01-15,0818,Terra,MODIS,66,6.2,305.3,9.3,D,0
1.9508,35.7008,339.8,1.2,1.1,2014-01-15,0818,Terra,MODIS,86,6.2,307.6,38.5,D,0
1.9492,35.7109,325.9,1.2,1.1,2014-01-15,0818,Terra,MODIS,59,6.2,306,14.8,D,0
-1.8206,41.0914,320,1.9,1.4,2014-01-15,1114,Aqua,MODIS,37,6.2,295.7,24.3,D,0
1.9575,35.7088,345.4,1,1,2014-01-15,1115,Aqua,MODIS,89,6.2,309.4,39.2,D,0
-0.091,34.908,319.3,1,1,2014-01-15,1115,Aqua,MODIS,64,6.2,294.7,7.5,D,0
1.9526,35.8034,333.4,1,1,2014-01-15,1115,Aqua,MODIS,69,6.2,311.2,14.4,D,0
1.9485,35.7101,351.1,1,1,2014-01-15,1115,Aqua,MODIS,94,6.2,309.5,51.8,D,0
1.9472,35.7011,344.5,1,1,2014-01-15,1115,Aqua,MODIS,88,6.2,310.2,38.3,D,0
1.9562,35.6998,332.8,1,1,2014-01-15,1115,Aqua,MODIS,73,6.2,309.5,18,D,0
-0.2758,35.6048,316,1,1,2014-01-15,1115,Aqua,MODIS,38,6.2,295.8,9.6,D,0
-0.0493,35.7095,317.1,1,1,2014-01-15,1115,Aqua,MODIS,48,6.2,296,11.8,D,0
3.3758,38.5177,340,1.5,1.2,2014-01-15,1116,Aqua,MODIS,81,6.2,319.1,29.3,D,0
3.9076,34.2185,330.2,1,1,2014-01-15,1116,Aqua,MODIS,60,6.2,313.1,10.6,D,0
3.9064,34.2096,328.9,1,1,2014-01-15,1116,Aqua,MODIS,53,6.2,311.8,8.7,D,0
3.3705,38.5117,337.1,1.5,1.2,2014-01-15,1116,Aqua,MODIS,76,6.2,318.4,22.4,D,0
1.9269,35.6964,313.6,3.4,1.7,2014-01-15,2040,Terra,MODIS,88,6.2,288.5,75.6,N,0
1.9373,35.6884,312.4,3.4,1.7,2014-01-15,2040,Terra,MODIS,85,6.2,288.5,68.9,N,0
1.9488,35.7237,331.3,1,1,2014-01-17,0805,Terra,MODIS,62,6.2,306.5,15.7,D,0
1.9475,35.7327,325.8,1,1,2014-01-17,0805,Terra,MODIS,30,6.2,305.4,9.5,D,0
1.9385,35.7313,324.6,1,1,2014-01-17,0805,Terra,MODIS,44,6.2,305.5,9,D,0
0.709,35.3235,319.9,1,1,2014-01-17,0806,Terra,MODIS,62,6.2,305.4,7.1,D,0
0.5424,35.2045,319.5,1,1,2014-01-17,0806,Terra,MODIS,62,6.2,306.1,6.2,D,0
0.8931,34.8268,320.5,1,1,2014-01-17,0806,Terra,MODIS,59,6.2,306.9,7.2,D,0
-4.4277,39.4786,335.1,1,1,2014-01-17,1101,Aqua,MODIS,82,6.2,300.1,23.7,D,0
-1.0835,37.192,352,1,1,2014-01-17,1102,Aqua,MODIS,95,6.2,309.8,54.8,D,0
-1.0821,37.2013,368.1,1,1,2014-01-17,1102,Aqua,MODIS,100,6.2,309.7,101.6,D,0
-0.4689,36.3499,328.5,1.1,1,2014-01-17,1103,Aqua,MODIS,71,6.2,304.2,19.5,D,0
3.3515,37.6702,302.7,1.5,1.2,2014-01-17,2323,Aqua,MODIS,51,6.2,292.2,8.5,N,0
-2.0513,40.578,313.4,3.4,1.7,2014-01-18,0711,Terra,MODIS,32,6.2,296.1,27.9,D,0
1.9392,35.7431,322.4,1.4,1.2,2014-01-19,0753,Terra,MODIS,43,6.2,305.8,9.3,D,0
3.1178,34.5665,323.8,1.7,1.3,2014-01-19,0753,Terra,MODIS,52,6.2,305.5,19.5,D,0
3.1156,34.5817,329.9,1.7,1.3,2014-01-19,0753,Terra,MODIS,72,6.2,305.7,34.7,D,0
-4.5513,39.3151,324.4,1.2,1.1,2014-01-19,1049,Aqua,MODIS,55,6.2,304.7,11.2,D,0
-4.6535,39.1641,328.9,1.3,1.1,2014-01-19,1049,Aqua,MODIS,72,6.2,308.1,15.7,D,0
-3.0397,39.7452,323.2,1.1,1.1,2014-01-19,1050,Aqua,MODIS,44,6.2,305.1,11,D,0
-2.119,40.8439,323.5,1,1,2014-01-19,1050,Aqua,MODIS,48,6.2,304.2,10.1,D,0
-3.0383,39.7553,325,1.1,1.1,2014-01-19,1050,Aqua,MODIS,58,6.2,305.1,13.4,D,0
-2.128,40.8452,326.5,1,1,2014-01-19,1050,Aqua,MODIS,68,6.2,305.2,14.1,D,0
3.1182,34.5717,327.3,2.1,1.4,2014-01-19,1051,Aqua,MODIS,38,6.2,308.8,30.2,D,0
4.5294,35.8663,342.8,1.6,1.2,2014-01-19,1052,Aqua,MODIS,85,6.2,314.4,47.1,D,0
4.6214,34.8791,337.6,1.8,1.3,2014-01-19,1052,Aqua,MODIS,80,6.2,314.3,30.9,D,0
1.9078,35.7647,318.9,2.6,1.5,2014-01-20,0836,Terra,MODIS,44,6.2,298.3,33.8,D,0
3.9917,34.1865,321.7,1.8,1.3,2014-01-20,0836,Terra,MODIS,44,6.2,302.1,18.6,D,0
-0.1835,35.9639,321.8,1.9,1.3,2014-01-20,1133,Aqua,MODIS,58,6.2,300.3,20.8,D,0
-0.1897,35.9577,326,1.9,1.3,2014-01-20,1133,Aqua,MODIS,73,6.2,303.7,32.3,D,0
3.2831,38.8605,325,1.4,1.2,2014-01-21,0740,Terra,MODIS,55,6.2,307.9,12,D,0
3.2895,38.8544,329.5,1.4,1.2,2014-01-21,0740,Terra,MODIS,70,6.2,308.3,20.3,D,0
-2.4802,40.5858,315.9,1.5,1.2,2014-01-21,1038,Aqua,MODIS,63,6.2,295.7,14,D,0
-2.198,40.8964,322.6,1.4,1.2,2014-01-21,1038,Aqua,MODIS,61,6.2,300.5,11.4,D,0
0.4987,35.3709,321.4,3.5,1.8,2014-01-21,1039,Aqua,MODIS,67,6.2,298.2,67.2,D,0
0.498,35.3956,337.3,3.5,1.8,2014-01-21,1039,Aqua,MODIS,82,6.2,300.4,193.2,D,0
0.5136,35.3932,320,3.5,1.8,2014-01-21,1039,Aqua,MODIS,64,6.2,299.7,61.7,D,0
0.5032,35.4024,340.3,3.5,1.8,2014-01-21,1039,Aqua,MODIS,89,6.2,300.3,221.9,D,0
1.3735,36.5963,302.1,1,1,2014-01-21,2003,Terra,MODIS,38,6.2,291.9,4.3,N,0
1.8732,35.7743,301,1,1,2014-01-21,2003,Terra,MODIS,28,6.2,288.1,4.4,N,0
1.3747,36.6051,318,1,1,2014-01-21,2003,Terra,MODIS,96,6.2,291,16.1,N,0
4.4449,34.324,312.8,1.1,1,2014-01-21,2004,Terra,MODIS,85,6.2,299.6,7.9,N,0
4.4371,34.335,311.1,1.1,1,2014-01-21,2004,Terra,MODIS,80,6.2,299.4,6.3,N,0
1.3825,36.6033,311.3,1.2,1.1,2014-01-21,2259,Aqua,MODIS,82,6.2,291.5,13.8,N,0
4.419,34.3182,326.7,1.1,1.1,2014-01-22,0823,Terra,MODIS,65,6.2,307.3,11.6,D,0
3.5796,34.4516,340.1,1.2,1.1,2014-01-22,0823,Terra,MODIS,86,6.2,305.4,39.7,D,0
3.5892,34.4533,330.3,1.2,1.1,2014-01-22,0823,Terra,MODIS,73,6.2,305.8,20.7,D,0
-0.0537,35.154,313.3,1.4,1.2,2014-01-22,0824,Terra,MODIS,62,6.2,298.5,10,D,0
0.6681,35.3931,316.5,1.5,1.2,2014-01-22,0824,Terra,MODIS,60,6.2,300.9,12.2,D,0
-0.1374,35.2285,328.2,1.1,1,2014-01-22,1121,Aqua,MODIS,76,6.2,303.4,18.8,D,0
4.4155,34.3242,366.4,1.1,1,2014-01-22,1122,Aqua,MODIS,100,6.2,318.1,90.9,D,0
4.4062,34.3255,338,1.1,1,2014-01-22,1122,Aqua,MODIS,37,6.2,314,18.1,D,0
4.4142,34.3146,337,1.1,1,2014-01-22,1122,Aqua,MODIS,66,6.2,314.6,15.1,D,0
1.9024,35.7619,304.3,4.6,2,2014-01-22,2046,Terra,MODIS,59,6.2,290.6,47.3,N,0
1.9022,35.7669,302.7,4.6,2,2014-01-22,2046,Terra,MODIS,51,6.2,290.6,38,N,0
1.8972,35.7872,305.6,1.4,1.2,2014-01-23,1951,Terra,MODIS,55,6.2,288.1,9.3,N,0
1.8872,35.7903,308.7,1.4,1.2,2014-01-23,1951,Terra,MODIS,75,6.2,287.6,12.9,N,0
1.8943,35.792,333.8,1,1,2014-01-24,0811,Terra,MODIS,80,6.2,303.9,24.5,D,0
3.7581,34.8423,326.7,1,1,2014-01-24,0811,Terra,MODIS,61,6.2,310.6,6.1,D,0
-0.0645,34.8348,327.8,1,1,2014-01-24,0812,Terra,MODIS,81,6.2,303,16.6,D,0
-0.0957,35.2345,322.2,1,1,2014-01-24,0812,Terra,MODIS,75,6.2,297.5,14.8,D,0
0.9591,35.2651,323.7,1,1,2014-01-24,0812,Terra,MODIS,73,6.2,305,11.3,D,0
0.7965,35.3675,337.7,1,1,2014-01-24,0812,Terra,MODIS,87,6.2,304.2,31.4,D,0
-0.1864,35.9675,318.6,1.1,1,2014-01-24,0812,Terra,MODIS,73,6.2,298.1,9.6,D,0
1.1577,34.8532,320.5,1,1,2014-01-24,0812,Terra,MODIS,41,6.2,307.9,6.2,D,0
-0.0632,34.8258,321.9,1,1,2014-01-24,0812,Terra,MODIS,68,6.2,301.4,10.1,D,0
-2.0613,36.459,330,1.2,1.1,2014-01-24,0813,Terra,MODIS,82,6.2,300.3,24,D,0
-3.5356,37.7251,334.9,1,1,2014-01-24,1108,Aqua,MODIS,78,6.2,295.9,27,D,0
-4.3976,39.5236,320.9,1.1,1.1,2014-01-24,1108,Aqua,MODIS,34,6.2,299.4,8.9,D,0
-3.5343,37.734,342,1,1,2014-01-24,1108,Aqua,MODIS,86,6.2,297.4,39.2,D,0
-3.5253,37.7327,340.3,1,1,2014-01-24,1108,Aqua,MODIS,85,6.2,297.9,35.5,D,0
-2.4667,40.3546,321.7,1.3,1.1,2014-01-24,1108,Aqua,MODIS,41,6.2,294.8,11.2,D,0
-0.0651,34.8312,343,1.1,1,2014-01-24,1109,Aqua,MODIS,90,6.2,301,41.9,D,0
-0.5591,36.7233,314.8,1,1,2014-01-24,1109,Aqua,MODIS,50,6.2,288.4,11.9,D,0
-0.5603,36.7145,332.2,1,1,2014-01-24,1109,Aqua,MODIS,83,6.2,290.4,30.8,D,0
0.4535,37.9454,333,1.1,1,2014-01-24,1109,Aqua,MODIS,62,6.2,316.5,10.7,D,0
-0.1906,35.9583,327.6,1,1,2014-01-24,1109,Aqua,MODIS,77,6.2,302.8,14.6,D,0
0.9522,35.2632,332.4,1,1,2014-01-24,1109,Aqua,MODIS,79,6.2,311.4,18.7,D,0
0.9606,34.8752,327.7,1.1,1,2014-01-24,1109,Aqua,MODIS,74,6.2,308.6,13.3,D,0
0.2938,35.3542,319.6,1,1,2014-01-24,1109,Aqua,MODIS,54,6.2,301.4,7.7,D,0
-0.2458,35.8929,323.9,1,1,2014-01-24,1109,Aqua,MODIS,71,6.2,305.8,10.4,D,0
-0.2548,35.8942,320,1,1,2014-01-24,1109,Aqua,MODIS,46,6.2,304,6.2,D,0
-0.0664,34.8215,330.4,1.1,1,2014-01-24,1109,Aqua,MODIS,80,6.2,303.5,19.2,D,0
3.0903,34.8339,340.7,1,1,2014-01-24,1110,Aqua,MODIS,83,6.2,313.3,30.2,D,0
3.4212,34.4478,337.4,1.1,1,2014-01-24,1110,Aqua,MODIS,80,6.2,311.8,25,D,0
2.3982,35.0771,330.7,1,1,2014-01-24,1110,Aqua,MODIS,63,6.2,310.6,19,D,0
3.0917,34.8432,330.1,1,1,2014-01-24,1110,Aqua,MODIS,59,6.2,312.2,14.1,D,0
1.8758,35.7929,331.1,1,1,2014-01-24,1110,Aqua,MODIS,64,6.2,313.3,16.6,D,0
1.9108,35.7985,306.7,2.3,1.5,2014-01-25,1939,Terra,MODIS,57,6.2,292.7,19.8,N,0
1.8878,35.8085,317.2,2.3,1.5,2014-01-25,1939,Terra,MODIS,95,6.2,294.4,46,N,0
1.8848,35.804,317.5,2.3,1.5,2014-01-25,1939,Terra,MODIS,95,6.2,294.5,46.6,N,0
1.8979,35.8016,304.2,2.3,1.5,2014-01-25,1939,Terra,MODIS,34,6.2,292.6,14.1,N,0
1.2311,36.1299,336.9,1.1,1,2014-01-26,0759,Terra,MODIS,84,6.2,315.5,16.4,D,0
1.9251,38.3524,350,1,1,2014-01-26,0759,Terra,MODIS,93,6.2,310.5,45.7,D,0
1.2325,36.1204,337.8,1.1,1,2014-01-26,0759,Terra,MODIS,85,6.2,317.3,17.5,D,0
1.9061,35.7962,331.2,1.1,1.1,2014-01-26,0759,Terra,MODIS,67,6.2,309.8,19,D,0
1.9238,38.3613,331.2,1,1,2014-01-26,0759,Terra,MODIS,66,6.2,309.8,13.1,D,0
1.9046,35.8067,325.8,1.1,1.1,2014-01-26,0759,Terra,MODIS,16,6.2,309.3,9.5,D,0
1.8937,35.8149,334,1.1,1.1,2014-01-26,0759,Terra,MODIS,78,6.2,312.4,19.9,D,0
1.9076,35.786,327.4,1.1,1.1,2014-01-26,0759,Terra,MODIS,48,6.2,307.7,13.2,D,0
1.8844,35.8135,333.8,1.1,1.1,2014-01-26,0759,Terra,MODIS,77,6.2,313.4,20.4,D,0
4.1951,34.8872,323.4,1.3,1.1,2014-01-26,0759,Terra,MODIS,15,6.2,306.5,10.9,D,0
0.7216,36.1431,325,1.1,1,2014-01-26,0800,Terra,MODIS,58,6.2,308.8,8,D,0
-4.5331,39.257,331.8,1.2,1.1,2014-01-26,0801,Terra,MODIS,78,6.2,303.1,25.2,D,0
-2.1722,40.8528,330.9,1,1,2014-01-26,1056,Aqua,MODIS,73,6.2,304.7,15.3,D,0
-4.2448,39.4806,327.9,1,1,2014-01-26,1056,Aqua,MODIS,61,6.2,302.2,16.5,D,0
-1.7914,41.2543,327.3,1,1,2014-01-26,1056,Aqua,MODIS,67,6.2,306.1,12.3,D,0
-4.0778,39.6224,328.4,1,1,2014-01-26,1056,Aqua,MODIS,41,6.2,306.7,9.7,D,0
-4.1845,39.5227,330.1,1,1,2014-01-26,1056,Aqua,MODIS,67,6.2,306.4,11,D,0
-2.1709,40.8619,325.5,1,1,2014-01-26,1056,Aqua,MODIS,52,6.2,304,9.1,D,0
-0.1899,36.0931,319.3,1.4,1.2,2014-01-26,1057,Aqua,MODIS,39,6.2,303.6,8.9,D,0
0.1301,34.073,320.9,1.9,1.4,2014-01-26,1057,Aqua,MODIS,55,6.2,300.8,19.2,D,0
2.1975,38.0161,342,1,1,2014-01-26,1057,Aqua,MODIS,83,6.2,310.9,32.1,D,0
0.031,35.0944,318.7,1.6,1.2,2014-01-26,1057,Aqua,MODIS,51,6.2,303.5,14.3,D,0
0.0172,34.0486,327.3,1.9,1.4,2014-01-26,1057,Aqua,MODIS,79,6.2,294.9,54.7,D,0
2.1318,35.2595,328.4,1.5,1.2,2014-01-26,1057,Aqua,MODIS,48,6.2,310.9,21.7,D,0
2.1424,35.2578,336.7,1.5,1.2,2014-01-26,1057,Aqua,MODIS,78,6.2,310.2,40.8,D,0
2.2066,38.0148,351,1,1,2014-01-26,1057,Aqua,MODIS,93,6.2,310,52.1,D,0
