latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
0.3759,34.4899,320.4,1.3,1.1,2002-01-09,0802,Terra,MODIS,69,6.2,302.6,10.9,D,0
0.4989,35.3923,327.7,1.1,1.1,2002-01-09,0802,Terra,MODIS,75,6.2,303.6,19.2,D,0
0.5003,35.3823,318.8,1.1,1.1,2002-01-09,0802,Terra,MODIS,51,6.2,303.1,7.7,D,0
0.3742,34.501,326.3,1.3,1.1,2002-01-09,0802,Terra,MODIS,77,6.2,301.6,20,D,0
-1.968,41.1261,311.3,4.1,1.9,2002-01-10,0708,Terra,MODIS,34,6.2,292.7,35,D,0
0.8911,35.1847,311.3,3.2,1.7,2002-01-10,0845,Terra,MODIS,24,6.2,288.8,24.4,D,0
-1.1345,35.9921,320.5,4,1.9,2002-01-10,0845,Terra,MODIS,70,6.2,298.3,65,D,0
-1.1294,35.9562,318.6,4,1.9,2002-01-10,0845,Terra,MODIS,67,6.2,298.5,48.4,D,0
-0.0746,35.1426,320.6,1.8,1.3,2002-01-11,0750,Terra,MODIS,73,6.2,294.2,26.8,D,0
-2.1247,40.7675,323.4,1,1,2002-01-11,0750,Terra,MODIS,36,6.2,304.6,14.6,D,0
-0.0829,35.1522,315.2,1.8,1.3,2002-01-11,0750,Terra,MODIS,28,6.2,295.5,15,D,0
0.6572,35.2361,320.2,1.9,1.3,2002-01-11,0750,Terra,MODIS,37,6.2,299.9,20.1,D,0
-4.0638,39.546,320.6,1,1,2002-01-11,0751,Terra,MODIS,15,6.2,299.4,9.3,D,0
-4.0997,39.5409,320.3,1,1,2002-01-11,0751,Terra,MODIS,35,6.2,300.2,10.6,D,0
-1.867,40.951,317.3,1.1,1.1,2002-01-13,0738,Terra,MODIS,59,6.2,297,8.4,D,0
0.98,35.1547,311.6,1.1,1.1,2002-01-14,0820,Terra,MODIS,58,6.2,287.6,7.2,D,0
-0.5449,35.5823,308.9,2.8,1.6,2002-01-19,0839,Terra,MODIS,60,6.2,292.6,29.9,D,0
-0.5517,35.5995,314.3,2.8,1.6,2002-01-19,0839,Terra,MODIS,71,6.2,292.9,44,D,0
-0.5484,35.6065,309.9,2.8,1.6,2002-01-19,0839,Terra,MODIS,63,6.2,292.7,32.3,D,0
-1.557,40.8632,317.2,1,1,2002-01-20,0744,Terra,MODIS,66,6.2,285.1,10.2,D,0
-1.5556,40.8542,332.1,1,1,2002-01-20,0744,Terra,MODIS,84,6.2,285.1,26.6,D,0
1.0981,34.8794,316.5,1.3,1.1,2002-01-21,0826,Terra,MODIS,64,6.2,298.2,9.8,D,0
0.6772,35.3774,318.3,1.5,1.2,2002-01-21,0827,Terra,MODIS,65,6.2,300.4,13.2,D,0
-1.5896,41.1725,320.4,1.4,1.2,2002-01-22,0732,Terra,MODIS,63,6.2,299,16.4,D,0
-2.1314,40.8481,323.6,1.4,1.2,2002-01-22,0732,Terra,MODIS,63,6.2,298.4,19.6,D,0
-1.5482,40.964,320.6,1.4,1.2,2002-01-22,0732,Terra,MODIS,64,6.2,301.3,13.5,D,0
-1.5463,40.9514,327.8,1.4,1.2,2002-01-22,0732,Terra,MODIS,77,6.2,302.1,26.5,D,0
-1.5448,40.9823,316.7,1,1,2002-01-22,1953,Terra,MODIS,93,6.2,293.8,13.5,N,0
-1.5435,40.9914,306.2,1,1,2002-01-22,1953,Terra,MODIS,21,6.2,293.1,5.4,N,0
-1.5656,40.9666,311.5,1,1,2002-01-22,1953,Terra,MODIS,81,6.2,294.4,9,N,0
-1.5643,40.9757,327.5,1,1,2002-01-22,1953,Terra,MODIS,100,6.2,295.1,24.7,N,0
-1.5462,40.9731,305,1,1,2002-01-22,1953,Terra,MODIS,12,6.2,293.8,4.3,N,0
-1.4613,41.2918,317.6,2.6,1.6,2002-01-23,0815,Terra,MODIS,60,6.2,293.2,39.4,D,0
-1.5887,41.0047,336.5,2.5,1.5,2002-01-23,0815,Terra,MODIS,85,6.2,289.5,114,D,0
-1.4926,40.9109,303.5,1.1,1.1,2002-01-24,1940,Terra,MODIS,56,6.2,280.9,7.4,N,0
1.147,35.0404,319.8,1.2,1.1,2002-01-25,0802,Terra,MODIS,36,6.2,299.9,11.1,D,0
-1.692,41.3206,325.6,1.5,1.2,2002-01-25,0802,Terra,MODIS,70,6.2,300.1,27.8,D,0
-1.6102,40.9785,324.2,1.5,1.2,2002-01-25,0802,Terra,MODIS,42,6.2,306.7,19.4,D,0
-1.694,41.3343,324.6,1.5,1.2,2002-01-25,0802,Terra,MODIS,67,6.2,295.9,25.9,D,0
-2.3698,40.5521,329.1,1.4,1.2,2002-01-25,0803,Terra,MODIS,72,6.2,303.4,26.7,D,0
-2.3646,40.5463,330.6,1.4,1.2,2002-01-25,0803,Terra,MODIS,76,6.2,303.9,31.3,D,0
-2.0806,40.8294,336.1,1.4,1.2,2002-01-25,0803,Terra,MODIS,83,6.2,306.6,40.3,D,0
-2.0787,40.8166,322.4,1.4,1.2,2002-01-25,0803,Terra,MODIS,34,6.2,305.4,11.2,D,0
-2.1827,40.6031,321.1,1.4,1.2,2002-01-25,0803,Terra,MODIS,40,6.2,304.5,11.5,D,0
-2.1809,40.5907,323.7,1.4,1.2,2002-01-25,0803,Terra,MODIS,60,6.2,304.7,16.5,D,0
-2.3593,40.5535,324.6,1.4,1.2,2002-01-25,0803,Terra,MODIS,63,6.2,303.5,18.8,D,0
-2.3663,40.5587,322,1.4,1.2,2002-01-25,0803,Terra,MODIS,41,6.2,302.6,14.2,D,0
-2.188,40.5959,326.7,1.4,1.2,2002-01-25,0803,Terra,MODIS,68,6.2,303.9,21,D,0
-1.938,40.6242,322.8,1.4,1.2,2002-01-25,0803,Terra,MODIS,59,6.2,303.8,18.9,D,0
-0.3976,35.8509,302.9,1.4,1.2,2002-01-25,2024,Terra,MODIS,52,6.2,277.7,14.4,N,0
0.3568,34.297,311.5,1.6,1.3,2002-01-28,0833,Terra,MODIS,59,6.2,295,10,D,0
0.3564,34.3028,309.1,1.6,1.3,2002-01-28,0833,Terra,MODIS,34,6.2,294.4,6,D,0
-0.8847,34.5606,322.7,1.8,1.3,2002-01-28,0833,Terra,MODIS,76,6.2,297.9,33.1,D,0
-0.3621,35.7258,304.3,1.2,1.1,2002-01-29,1959,Terra,MODIS,59,6.2,278.7,12.1,N,0
2.0477,36.8323,329.1,1.4,1.2,2002-01-30,0820,Terra,MODIS,52,6.2,303.6,32,D,0
1.0828,35.1409,316.8,1.1,1.1,2002-01-30,0820,Terra,MODIS,58,6.2,300.5,8.6,D,0
3.3571,34.4025,334.1,1,1,2002-01-30,0820,Terra,MODIS,77,6.2,305.2,23.4,D,0
-0.3647,35.7301,328.7,1.3,1.1,2002-01-30,0821,Terra,MODIS,84,6.2,294.1,37,D,0
1.3592,34.8179,330,1,1,2002-02-01,0808,Terra,MODIS,74,6.2,314.1,13.1,D,0
0.7484,35.1519,323.1,1,1,2002-02-01,0808,Terra,MODIS,64,6.2,309.3,9.3,D,0
1.1116,34.8122,328,1,1,2002-02-01,0808,Terra,MODIS,76,6.2,312.5,12.2,D,0
0.7236,35.2588,326,1,1,2002-02-01,0808,Terra,MODIS,70,6.2,306.2,13.3,D,0
1.1946,34.996,323.5,1,1,2002-02-01,0808,Terra,MODIS,42,6.2,310.7,6.4,D,0
0.7004,35.2922,320.5,1,1,2002-02-01,0808,Terra,MODIS,53,6.2,307.5,7.4,D,0
1.0925,34.9435,340.4,1.5,1.2,2002-02-03,0756,Terra,MODIS,88,6.2,309,55.7,D,0
-0.9949,34.6894,335.5,1.5,1.2,2002-02-03,0756,Terra,MODIS,85,6.2,301.7,52,D,0
-0.0204,37.432,330.1,1.1,1,2002-02-03,0756,Terra,MODIS,66,6.2,307.9,19.5,D,0
0.9047,35.1521,326.8,1.4,1.2,2002-02-03,0756,Terra,MODIS,72,6.2,307.4,22.5,D,0
-0.3641,35.7425,315.1,1.3,1.1,2002-02-03,0756,Terra,MODIS,28,6.2,297.8,14,D,0
-2.3015,40.5708,321.6,1.1,1.1,2002-02-03,0756,Terra,MODIS,28,6.2,303.4,9.2,D,0
-0.0034,37.4437,324.8,1.1,1,2002-02-03,0756,Terra,MODIS,44,6.2,303.9,16,D,0
0.2187,34.0197,320.7,1.7,1.3,2002-02-03,0756,Terra,MODIS,49,6.2,303.5,14.9,D,0
0.7645,35.4413,322,1.4,1.2,2002-02-03,0756,Terra,MODIS,58,6.2,303.3,14.9,D,0
1.0905,34.957,324,1.5,1.2,2002-02-03,0756,Terra,MODIS,67,6.2,308.8,14.9,D,0
0.9007,35.1449,323.7,1.4,1.2,2002-02-03,0756,Terra,MODIS,60,6.2,307.5,14.9,D,0
-0.2022,36.0998,322.4,1.2,1.1,2002-02-03,0756,Terra,MODIS,68,6.2,308.2,10.9,D,0
-1.6632,41.0447,326.8,1.2,1.1,2002-02-03,0756,Terra,MODIS,70,6.2,304.2,20.6,D,0
-0.4171,35.5357,300.1,1.1,1.1,2002-02-03,2017,Terra,MODIS,19,6.2,280.8,7.8,N,0
0.0064,37.4507,300.9,1.5,1.2,2002-02-03,2017,Terra,MODIS,35,6.2,276.2,14.7,N,0
3.8784,34.0853,308.1,1.1,1,2002-02-03,2018,Terra,MODIS,73,6.2,290.6,9.2,N,0
1.146,34.8778,302.8,1.1,1,2002-02-03,2018,Terra,MODIS,51,6.2,284.1,8.3,N,0
1.1447,34.8683,306.5,1.1,1,2002-02-03,2018,Terra,MODIS,68,6.2,283.5,10.7,N,0
1.1385,34.875,308.4,1.1,1,2002-02-03,2018,Terra,MODIS,74,6.2,285,11.4,N,0
3.8798,34.0948,304,1.1,1,2002-02-03,2018,Terra,MODIS,58,6.2,288.8,6.2,N,0
-0.5659,35.5814,311.2,2.8,1.6,2002-02-04,0839,Terra,MODIS,31,6.2,283.5,30.7,D,0
-1.9388,36.5578,323.3,3.5,1.8,2002-02-04,0839,Terra,MODIS,73,6.2,302.3,65.9,D,0
2.0259,36.818,359.3,1.9,1.4,2002-02-05,0743,Terra,MODIS,99,6.2,310.8,189.1,D,0
2.0283,36.8013,325.9,1.9,1.4,2002-02-05,0743,Terra,MODIS,55,6.2,308,29.6,D,0
1.1407,34.8066,323.4,2.7,1.6,2002-02-05,0743,Terra,MODIS,50,6.2,309.1,40.1,D,0
-1.781,40.8466,322,1,1,2002-02-05,0744,Terra,MODIS,48,6.2,301.7,9.9,D,0
-0.91,34.5532,315.2,2.6,1.6,2002-02-05,0744,Terra,MODIS,23,6.2,298.8,18,D,0
-1.7887,40.8362,320.1,1,1,2002-02-05,0744,Terra,MODIS,26,6.2,300.6,7.4,D,0
-1.7498,40.8232,326.5,1,1,2002-02-05,0744,Terra,MODIS,74,6.2,307.7,14,D,0
-2.8283,38.0388,303.3,1,1,2002-02-05,2004,Terra,MODIS,54,6.2,292.5,4.9,N,0
-2.8363,38.0459,312.1,1,1,2002-02-05,2004,Terra,MODIS,84,6.2,293.3,10.3,N,0
1.7456,35.5097,313.8,1,1,2002-02-05,2005,Terra,MODIS,87,6.2,294.5,10.5,N,0
-0.425,35.7106,306.7,1,1,2002-02-05,2005,Terra,MODIS,69,6.2,282.6,11.1,N,0
0.3919,35.5017,304.2,1,1,2002-02-05,2005,Terra,MODIS,59,6.2,284.4,8.7,N,0
1.0924,34.6628,304.7,1.1,1,2002-02-05,2005,Terra,MODIS,50,6.2,280.7,10.1,N,0
0.3732,34.3317,311.8,1.1,1.1,2002-02-05,2005,Terra,MODIS,83,6.2,290.2,13.5,N,0
1.1017,34.6615,300.9,1.1,1,2002-02-05,2005,Terra,MODIS,12,6.2,279.7,7.7,N,0
1.088,34.6479,354.3,1.3,1.1,2002-02-06,0826,Terra,MODIS,97,6.2,298.7,96.9,D,0
1.0863,34.6597,334.1,1.3,1.1,2002-02-06,0826,Terra,MODIS,82,6.2,302.6,43,D,0
-0.0201,35.3062,313.9,1.5,1.2,2002-02-06,0826,Terra,MODIS,45,6.2,301.4,7.1,D,0
0.3462,34.4795,325.2,1.3,1.1,2002-02-06,0826,Terra,MODIS,74,6.2,307.4,15.4,D,0
0.3445,34.4909,342.8,1.3,1.1,2002-02-06,0826,Terra,MODIS,90,6.2,308.7,52.7,D,0
0.8527,35.3974,320.7,1.5,1.2,2002-02-06,0826,Terra,MODIS,56,6.2,306,12.5,D,0
0.7192,35.3519,328.7,1.5,1.2,2002-02-06,0826,Terra,MODIS,75,6.2,305.9,30.1,D,0
0.7173,35.3648,321,1.5,1.2,2002-02-06,0826,Terra,MODIS,58,6.2,305.3,15.6,D,0
0.4583,35.5012,324.8,1.5,1.2,2002-02-06,0826,Terra,MODIS,70,6.2,294.4,35.9,D,0
0.4664,35.4965,317.6,1.5,1.2,2002-02-06,0826,Terra,MODIS,49,6.2,296.4,22.8,D,0
0.4461,35.3341,331,1.5,1.2,2002-02-06,0826,Terra,MODIS,80,6.2,305.1,37.2,D,0
0.3868,35.3655,318.9,1.5,1.2,2002-02-06,0826,Terra,MODIS,55,6.2,304.5,12.4,D,0
1.0982,34.6486,354.4,1.3,1.1,2002-02-06,0826,Terra,MODIS,97,6.2,303.3,99.3,D,0
1.0964,34.6607,324.5,1.3,1.1,2002-02-06,0826,Terra,MODIS,57,6.2,304.9,26.6,D,0
-0.0532,34.9951,301.3,3.7,1.8,2002-02-06,2048,Terra,MODIS,40,6.2,287.4,31.7,N,0
-0.0188,35.188,300.9,1.6,1.2,2002-02-07,1953,Terra,MODIS,34,6.2,284.1,9.1,N,0
-0.0164,35.1959,301.1,1.6,1.2,2002-02-07,1953,Terra,MODIS,38,6.2,283.6,10.4,N,0
-0.9689,34.5852,319.3,1,1,2002-02-08,0814,Terra,MODIS,67,6.2,297.5,10.4,D,0
0.5376,34.6776,328.6,1,1,2002-02-08,0814,Terra,MODIS,76,6.2,302,17.7,D,0
0.4125,34.6475,317.1,1,1,2002-02-08,0814,Terra,MODIS,52,6.2,300.2,5.7,D,0
0.6272,35.4435,320.8,1,1,2002-02-08,0814,Terra,MODIS,54,6.2,304.1,6.7,D,0
0.4112,34.6563,328,1,1,2002-02-08,0814,Terra,MODIS,77,6.2,300.4,16.7,D,0
1.1604,34.8273,327.1,1,1,2002-02-08,0814,Terra,MODIS,64,6.2,309.3,9,D,0
0.0714,36.2839,317.6,1.1,1,2002-02-08,0814,Terra,MODIS,63,6.2,300.7,10.1,D,0
0.4524,34.5685,319.9,1,1,2002-02-08,0814,Terra,MODIS,61,6.2,303,5.6,D,0
0.4437,34.4978,319.4,1,1,2002-02-08,0814,Terra,MODIS,59,6.2,302.6,5.5,D,0
0.4424,34.5067,322.2,1,1,2002-02-08,0814,Terra,MODIS,69,6.2,302,8.3,D,0
0.9748,35.2716,325.6,1,1,2002-02-08,0814,Terra,MODIS,72,6.2,305,14,D,0
0.9431,35.1755,322.2,1,1,2002-02-08,0814,Terra,MODIS,64,6.2,303,8.5,D,0
0.8521,35.2298,325.3,1,1,2002-02-08,0814,Terra,MODIS,67,6.2,306.5,11.1,D,0
0.8508,35.2387,324.6,1,1,2002-02-08,0814,Terra,MODIS,64,6.2,306,10.3,D,0
-0.96,34.5864,316.5,1,1,2002-02-08,0814,Terra,MODIS,59,6.2,297.9,8,D,0
0.4018,36.2482,300.3,2.3,1.5,2002-02-09,1940,Terra,MODIS,16,6.2,289.6,13.5,N,0
0.554,34.4376,324.4,1.3,1.1,2002-02-10,0801,Terra,MODIS,66,6.2,307.3,10.9,D,0
0.609,35.4694,323.9,1.1,1.1,2002-02-10,0801,Terra,MODIS,54,6.2,308.1,9.8,D,0
-0.0411,35.2111,320.5,1.1,1.1,2002-02-10,0801,Terra,MODIS,56,6.2,305.8,8.1,D,0
0.321,35.552,323.2,1.1,1.1,2002-02-10,0801,Terra,MODIS,58,6.2,298.7,15.8,D,0
-0.0181,37.3634,328.8,1,1,2002-02-10,0801,Terra,MODIS,65,6.2,301,17.6,D,0
-0.0105,37.3735,332.8,1,1,2002-02-10,0801,Terra,MODIS,79,6.2,307.2,22.7,D,0
-0.0092,37.3646,409.8,1,1,2002-02-10,0801,Terra,MODIS,100,6.2,323.6,308,D,0
-0.0079,37.3558,349.5,1,1,2002-02-10,0801,Terra,MODIS,94,6.2,303.7,53.2,D,0
-0.0002,37.3659,327,1,1,2002-02-10,0801,Terra,MODIS,75,6.2,307.7,18.2,D,0
0.0011,37.357,318.1,1,1,2002-02-10,0801,Terra,MODIS,36,6.2,303.4,9,D,0
-3.5793,38.4165,349.4,1.1,1,2002-02-10,0802,Terra,MODIS,93,6.2,311.8,53.6,D,0
-1.4687,41.2872,314.1,1.5,1.2,2002-02-10,0802,Terra,MODIS,55,6.2,295.7,11.1,D,0
-3.5808,38.4262,323.7,1.1,1,2002-02-10,0802,Terra,MODIS,38,6.2,308.1,9.4,D,0
-0.0027,37.3781,309.2,1.8,1.3,2002-02-10,2023,Terra,MODIS,77,6.2,271.8,35.1,N,0
-0.218,36.108,335.1,1.6,1.2,2002-02-12,0749,Terra,MODIS,85,6.2,307.3,41,D,0
0.3975,35.426,319.4,1.8,1.3,2002-02-12,0749,Terra,MODIS,58,6.2,299.3,15.2,D,0
-0.216,36.0942,331,1.6,1.2,2002-02-12,0749,Terra,MODIS,81,6.2,307.1,30.6,D,0
-0.219,36.1017,340.9,1.6,1.2,2002-02-12,0749,Terra,MODIS,89,6.2,307.4,59.1,D,0
0.2118,35.5224,310.7,2,1.4,2002-02-13,0832,Terra,MODIS,7,6.2,293,12.5,D,0
1.0085,35.0585,317,1.8,1.3,2002-02-13,0832,Terra,MODIS,50,6.2,300.7,13.8,D,0
1.096,34.8676,315.4,1.7,1.3,2002-02-13,0832,Terra,MODIS,26,6.2,294,15.1,D,0
-0.082,35.1445,321.1,1.9,1.3,2002-02-13,0832,Terra,MODIS,73,6.2,298.3,27.7,D,0
0.3801,35.5002,331,1.2,1.1,2002-02-14,1958,Terra,MODIS,100,6.2,282.6,43.5,N,0
0.2194,35.5248,311,1.2,1.1,2002-02-14,1958,Terra,MODIS,82,6.2,280,18.4,N,0
-2.3668,40.6358,308.8,1.1,1,2002-02-14,1958,Terra,MODIS,75,6.2,294.2,8.5,N,0
0.3816,35.511,310,1.2,1.1,2002-02-14,1958,Terra,MODIS,79,6.2,281.3,16.5,N,0
0.9373,35.3057,321.4,1.1,1.1,2002-02-15,0819,Terra,MODIS,67,6.2,302.9,8.5,D,0
0.9929,34.997,319,1.1,1.1,2002-02-15,0819,Terra,MODIS,63,6.2,291.2,8.5,D,0
0.218,35.5238,328.3,1.2,1.1,2002-02-15,0820,Terra,MODIS,80,6.2,300.4,25.7,D,0
0.4549,34.5327,334.9,1.1,1,2002-02-15,0820,Terra,MODIS,85,6.2,296,29.3,D,0
0.2164,35.5343,318.5,1.2,1.1,2002-02-15,0820,Terra,MODIS,64,6.2,298.7,13.4,D,0
0.5873,35.1175,324.8,1.1,1.1,2002-02-15,0820,Terra,MODIS,72,6.2,302.4,13.1,D,0
-2.4355,40.4681,301.2,1,1,2002-02-16,1945,Terra,MODIS,27,6.2,290.3,3.3,N,0
0.5216,35.7898,319.4,1,1,2002-02-17,0807,Terra,MODIS,30,6.2,297.6,9.3,D,0
0.5203,35.7987,329.7,1,1,2002-02-17,0807,Terra,MODIS,72,6.2,298.1,21.3,D,0
1.1562,34.7904,339.1,1.6,1.2,2002-02-19,0755,Terra,MODIS,80,6.2,310.5,51.4,D,0
0.2927,36.4859,324,1.2,1.1,2002-02-19,0755,Terra,MODIS,67,6.2,308.8,8.2,D,0
0.2867,36.2577,323.5,1.2,1.1,2002-02-19,0755,Terra,MODIS,24,6.2,307.2,11.1,D,0
0.2965,36.4818,324.1,1.2,1.1,2002-02-19,0755,Terra,MODIS,64,6.2,308.7,8.1,D,0
0.4189,36.1225,322.7,1.2,1.1,2002-02-19,0755,Terra,MODIS,36,6.2,306.5,8.3,D,0
0.6894,35.3935,323.1,1.4,1.2,2002-02-19,0755,Terra,MODIS,63,6.2,303.2,14.2,D,0
0.2942,36.4754,333.7,1.2,1.1,2002-02-19,0755,Terra,MODIS,82,6.2,308.6,24.1,D,0
-1.3278,36.7276,320.9,1.1,1,2002-02-19,0756,Terra,MODIS,55,6.2,296.8,12.6,D,0
-0.3999,35.7438,327.4,2.1,1.4,2002-02-21,0743,Terra,MODIS,76,6.2,297.5,65.7,D,0
0.5359,35.4255,317.9,2.4,1.5,2002-02-21,0743,Terra,MODIS,36,6.2,303.4,20.5,D,0
-0.6224,34.2709,323.8,2.8,1.6,2002-02-21,0743,Terra,MODIS,71,6.2,309.4,44.4,D,0
-4.2246,39.298,329.3,1.1,1,2002-02-21,0744,Terra,MODIS,71,6.2,307.6,11.3,D,0
-1.7133,36.0245,322.2,1.9,1.4,2002-02-21,0744,Terra,MODIS,54,6.2,305.5,24.5,D,0
-4.4342,39.4034,321.9,1.1,1,2002-02-21,0744,Terra,MODIS,36,6.2,302.1,8.6,D,0
-3.2795,40.0541,328.4,1,1,2002-02-21,0744,Terra,MODIS,70,6.2,302.8,13.6,D,0
-0.3946,35.7486,320.2,1,1,2002-02-21,2004,Terra,MODIS,100,6.2,281.9,21.9,N,0
-0.3959,35.7395,315,1,1,2002-02-21,2004,Terra,MODIS,90,6.2,281.9,17.2,N,0
-2.2877,40.4114,307.3,1.3,1.1,2002-02-21,2004,Terra,MODIS,69,6.2,294.4,9.6,N,0
0.3659,36.1815,302,1,1,2002-02-21,2005,Terra,MODIS,46,6.2,290.8,4.4,N,0
-0.9713,34.5088,323.7,1.4,1.2,2002-02-22,0826,Terra,MODIS,73,6.2,307.3,11.9,D,0
-0.5829,34.1667,327.8,1.3,1.1,2002-02-22,0826,Terra,MODIS,62,6.2,307.6,20.5,D,0
1.0667,34.5536,322.4,1.3,1.1,2002-02-22,0826,Terra,MODIS,57,6.2,301.9,16.6,D,0
-2.1123,40.7083,317,4.3,1.9,2002-02-22,0826,Terra,MODIS,61,6.2,294.2,67.2,D,0
-0.0226,35.221,333.3,1.5,1.2,2002-02-22,0826,Terra,MODIS,84,6.2,304.1,43.2,D,0
-0.0244,35.2335,322.5,1.5,1.2,2002-02-22,0826,Terra,MODIS,73,6.2,302.9,20.6,D,0
0.6094,35.2971,317.2,1.5,1.2,2002-02-22,0826,Terra,MODIS,27,6.2,302.4,13.1,D,0
0.6113,35.2844,317.6,1.5,1.2,2002-02-22,0826,Terra,MODIS,44,6.2,302.4,12.5,D,0
0.4818,35.0611,317.9,1.4,1.2,2002-02-22,0826,Terra,MODIS,51,6.2,304.1,10.2,D,0
-0.9677,34.503,321,1.4,1.2,2002-02-22,0826,Terra,MODIS,57,6.2,306.8,7.8,D,0
0.2543,34.2391,324,1.3,1.1,2002-02-22,0826,Terra,MODIS,73,6.2,308.4,12.4,D,0
0.5759,34.1418,322.4,1.2,1.1,2002-02-22,0826,Terra,MODIS,54,6.2,309,7.7,D,0
0.3296,34.0765,323.8,1.2,1.1,2002-02-22,0826,Terra,MODIS,73,6.2,309.3,11.3,D,0
1.0835,34.916,327,1.3,1.2,2002-02-22,0826,Terra,MODIS,66,6.2,309.9,14.3,D,0
-0.2867,34.8951,313.3,3.6,1.8,2002-02-22,2047,Terra,MODIS,82,6.2,287.3,80.6,N,0
0.4683,35.4859,305.4,1.5,1.2,2002-02-23,1952,Terra,MODIS,34,6.2,283,14.8,N,0
0.4809,35.4976,305.8,1.5,1.2,2002-02-23,1952,Terra,MODIS,23,6.2,283.3,14.8,N,0
-0.301,34.7623,303.1,1.7,1.3,2002-02-23,1952,Terra,MODIS,53,6.2,289.6,11.3,N,0
-0.365,35.7429,307.5,1.5,1.2,2002-02-23,1952,Terra,MODIS,72,6.2,277.4,21,N,0
1.6939,35.2199,300.7,1.5,1.2,2002-02-23,1953,Terra,MODIS,32,6.2,290.4,6.4,N,0
0.9641,34.7834,323.8,1.6,1.3,2002-02-23,1953,Terra,MODIS,100,6.2,284,50.7,N,0
0.9622,34.7694,302.6,1.6,1.3,2002-02-23,1953,Terra,MODIS,50,6.2,282.3,15.9,N,0
0.9633,34.7781,325.4,1.6,1.3,2002-02-23,1953,Terra,MODIS,100,6.2,283.7,54.7,N,0
0.5778,35.2787,300.4,1.5,1.2,2002-02-23,1953,Terra,MODIS,27,6.2,283.6,12.4,N,0
0.5739,35.2718,304.9,1.5,1.2,2002-02-23,1953,Terra,MODIS,62,6.2,283.4,16.3,N,0
0.9973,34.5482,325.9,1,1,2002-02-24,0813,Terra,MODIS,74,6.2,303,18.6,D,0
1.1795,35.0652,316.3,1,1,2002-02-24,0813,Terra,MODIS,50,6.2,296.6,6.8,D,0
0.9999,34.5305,327.4,1,1,2002-02-24,0813,Terra,MODIS,71,6.2,296.6,21.8,D,0
0.9089,35.2158,328.6,1,1,2002-02-24,0813,Terra,MODIS,78,6.2,302.5,17.5,D,0
1.0255,34.5496,357.7,1,1,2002-02-24,0813,Terra,MODIS,98,6.2,307.9,68.5,D,0
0.996,34.5571,323.6,1,1,2002-02-24,0813,Terra,MODIS,70,6.2,299.7,15.9,D,0
1.0102,34.5293,332.2,1,1,2002-02-24,0813,Terra,MODIS,61,6.2,303.5,26,D,0
