latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
1.5474,40.8644,331,1,1,2008-01-03,1049,Aqua,MODIS,32,6.2,309.7,11.5,D,0
-1.5666,41.4206,321.8,1,1,2008-01-03,1049,Aqua,MODIS,64,6.2,303.9,9,D,0
0.152,35.0338,320.1,2.2,1.4,2008-01-03,1049,Aqua,MODIS,44,6.2,299,35.4,D,0
-1.5966,41.4034,323.8,1,1,2008-01-03,1049,Aqua,MODIS,63,6.2,302.3,10.4,D,0
3.9788,34.0929,324.2,2.2,1.4,2008-01-03,1050,Aqua,MODIS,33,6.2,305.7,29.4,D,0
1.555,40.8542,331,1,1,2008-01-03,1050,Aqua,MODIS,37,6.2,312.2,11.7,D,0
2.2357,35.2074,336.5,1.9,1.4,2008-01-03,1050,Aqua,MODIS,80,6.2,304.9,66.7,D,0
2.3799,39.0961,354.2,1.1,1,2008-01-03,1050,Aqua,MODIS,94,6.2,312.6,58.8,D,0
-0.2058,35.3246,300.8,1.1,1,2008-01-03,2015,Terra,MODIS,33,6.2,287.9,5.4,N,0
0.2603,34.9719,301.5,1.1,1,2008-01-03,2015,Terra,MODIS,42,6.2,287.4,6.4,N,0
0.4672,35.2618,303.1,1.1,1,2008-01-03,2015,Terra,MODIS,53,6.2,285.6,8.2,N,0
-0.6538,34.3099,309.7,1,1,2008-01-03,2015,Terra,MODIS,49,6.2,282,12.6,N,0
0.0012,35.4197,310.5,1.1,1,2008-01-03,2015,Terra,MODIS,80,6.2,287.5,13.3,N,0
-0.6551,34.3009,304.7,1,1,2008-01-03,2015,Terra,MODIS,34,6.2,280.8,9.9,N,0
3.5613,34.4494,304.6,1.1,1,2008-01-03,2016,Terra,MODIS,34,6.2,294.1,5.3,N,0
3.9835,34.1156,348.1,1.1,1,2008-01-03,2016,Terra,MODIS,100,6.2,292.6,62,N,0
3.9743,34.1169,354.1,1.1,1,2008-01-03,2016,Terra,MODIS,100,6.2,295.1,76.6,N,0
3.9822,34.1061,330.8,1.1,1,2008-01-03,2016,Terra,MODIS,100,6.2,292,30.2,N,0
3.9757,34.1263,300.9,1.1,1,2008-01-03,2016,Terra,MODIS,3,6.2,290.7,3.3,N,0
3.99,34.0953,307.3,1.1,1,2008-01-03,2016,Terra,MODIS,26,6.2,290.6,6.4,N,0
3.9808,34.0965,317,1.1,1,2008-01-03,2016,Terra,MODIS,78,6.2,292.3,14.2,N,0
4.3946,34.832,307,1.1,1.1,2008-01-03,2016,Terra,MODIS,66,6.2,293.9,7.4,N,0
4.4041,34.8306,307.9,1.1,1.1,2008-01-03,2016,Terra,MODIS,73,6.2,295.2,8,N,0
3.5742,34.4539,309.3,1.1,1.1,2008-01-03,2310,Aqua,MODIS,77,6.2,293.4,9.7,N,0
4.4034,34.8399,307.4,1.1,1.1,2008-01-03,2310,Aqua,MODIS,71,6.2,291.4,9.3,N,0
3.9796,34.1242,321.1,1.2,1.1,2008-01-03,2310,Aqua,MODIS,100,6.2,290.3,24,N,0
3.9893,34.1255,306.5,1.2,1.1,2008-01-03,2310,Aqua,MODIS,68,6.2,288.7,9.7,N,0
3.9923,34.1044,311.6,1.2,1.1,2008-01-03,2310,Aqua,MODIS,83,6.2,289.1,13.3,N,0
3.9908,34.115,302.1,1.2,1.1,2008-01-03,2310,Aqua,MODIS,45,6.2,288.8,5.8,N,0
3.6137,34.4492,306,1.1,1.1,2008-01-03,2310,Aqua,MODIS,66,6.2,292.8,7.3,N,0
-0.6509,34.3296,303.1,1.1,1,2008-01-03,2311,Aqua,MODIS,23,6.2,286.9,6.1,N,0
-0.6626,34.2259,303.1,1.1,1,2008-01-03,2311,Aqua,MODIS,35,6.2,280.9,9.2,N,0
-0.6495,34.3201,321,1.1,1,2008-01-03,2311,Aqua,MODIS,100,6.2,287.8,20.6,N,0
-0.6481,34.3107,313,1.1,1,2008-01-03,2311,Aqua,MODIS,75,6.2,288,13.3,N,0
-0.6417,34.3308,300.2,1.1,1,2008-01-03,2311,Aqua,MODIS,4,6.2,284,4.4,N,0
-1.0507,34.6072,320.9,1,1,2008-01-03,2311,Aqua,MODIS,100,6.2,287.7,21.5,N,0
-1.0494,34.5981,306.1,1,1,2008-01-03,2311,Aqua,MODIS,67,6.2,286,9.1,N,0
-0.6994,34.2593,322.8,2.2,1.4,2008-01-04,0837,Terra,MODIS,44,6.2,298.3,32.4,D,0
-0.664,34.2856,327.8,2.2,1.4,2008-01-04,0837,Terra,MODIS,53,6.2,298.7,44.6,D,0
-0.6539,34.3072,325.1,2.2,1.4,2008-01-04,0837,Terra,MODIS,36,6.2,302.3,41.3,D,0
-0.6684,34.226,333.6,2.2,1.4,2008-01-04,0837,Terra,MODIS,82,6.2,299.7,66.4,D,0
-0.6523,34.2944,333.8,2.2,1.4,2008-01-04,0837,Terra,MODIS,79,6.2,301.8,71.6,D,0
-0.6968,34.2417,326,2.2,1.4,2008-01-04,0837,Terra,MODIS,60,6.2,299.4,41,D,0
-0.6812,34.2244,324.6,2.2,1.4,2008-01-04,0837,Terra,MODIS,72,6.2,296.8,35.8,D,0
2.2454,35.208,334.8,1.8,1.3,2008-01-04,1133,Aqua,MODIS,76,6.2,308.7,45,D,0
2.2516,35.2033,334.1,1.8,1.3,2008-01-04,1133,Aqua,MODIS,74,6.2,308.6,42.3,D,0
1.4978,40.7548,333.9,1.1,1,2008-01-05,0741,Terra,MODIS,77,6.2,308.1,21.6,D,0
-3.8065,38.0286,335.9,1.3,1.1,2008-01-05,0742,Terra,MODIS,83,6.2,307.8,31.4,D,0
1.5614,39.9271,335,1.5,1.2,2008-01-05,1037,Aqua,MODIS,71,6.2,315.8,18.6,D,0
1.5052,40.9124,331.9,1.3,1.1,2008-01-05,1037,Aqua,MODIS,64,6.2,311.5,18.7,D,0
1.5588,40.8642,339.9,1.3,1.1,2008-01-05,1037,Aqua,MODIS,81,6.2,311.8,32.6,D,0
1.5672,40.8513,331.8,1.3,1.1,2008-01-05,1037,Aqua,MODIS,55,6.2,313.5,14.8,D,0
1.5036,40.901,334.4,1.3,1.1,2008-01-05,1037,Aqua,MODIS,71,6.2,311.8,23.8,D,0
1.0454,39.3178,334.9,1.7,1.3,2008-01-05,1037,Aqua,MODIS,45,6.2,309.3,30,D,0
1.5461,39.9212,334.1,1.5,1.2,2008-01-05,1037,Aqua,MODIS,71,6.2,316,15.3,D,0
1.5587,39.9329,338.1,1.5,1.2,2008-01-05,1037,Aqua,MODIS,79,6.2,316.1,26.4,D,0
1.4803,40.8108,342.3,1.3,1.1,2008-01-05,1037,Aqua,MODIS,84,6.2,312.4,42.3,D,0
1.5568,39.9197,340.8,1.5,1.2,2008-01-05,1037,Aqua,MODIS,83,6.2,316,34.4,D,0
2.3689,39.1103,336.8,1.7,1.3,2008-01-05,1038,Aqua,MODIS,76,6.2,316.6,28.7,D,0
2.3684,39.1004,335.9,1.7,1.3,2008-01-05,1038,Aqua,MODIS,49,6.2,316.5,29.7,D,0
2.3705,39.1151,334.9,1.7,1.3,2008-01-05,1038,Aqua,MODIS,64,6.2,316.7,22.8,D,0
1.5916,39.9018,311.2,1.4,1.2,2008-01-05,2003,Terra,MODIS,80,6.2,299.6,10.7,N,0
-0.4283,35.732,314.3,1,1,2008-01-05,2003,Terra,MODIS,89,6.2,278.8,16.5,N,0
-0.4193,35.7307,317,1,1,2008-01-05,2003,Terra,MODIS,94,6.2,280.2,19,N,0
4.7936,35.2423,315.4,1,1,2008-01-05,2004,Terra,MODIS,91,6.2,295.6,11.2,N,0
4.7949,35.2513,320,1,1,2008-01-05,2004,Terra,MODIS,99,6.2,294.4,15.8,N,0
3.6399,34.4548,307.8,1.1,1,2008-01-05,2004,Terra,MODIS,72,6.2,296.1,6.7,N,0
4.8038,35.25,304.7,1,1,2008-01-05,2004,Terra,MODIS,40,6.2,294,3.9,N,0
4.7941,35.2565,303.9,1.6,1.3,2008-01-05,2257,Aqua,MODIS,33,6.2,292.8,8.6,N,0
1.6074,39.8734,309.5,1,1,2008-01-05,2258,Aqua,MODIS,76,6.2,298.9,5.7,N,0
-0.092,34.7722,311.8,1.5,1.2,2008-01-05,2258,Aqua,MODIS,83,6.2,290.7,21.1,N,0
1.6137,39.8927,312.1,1,1,2008-01-05,2258,Aqua,MODIS,33,6.2,299.5,7,N,0
1.615,39.8837,316.6,1,1,2008-01-05,2258,Aqua,MODIS,93,6.2,299.6,10.8,N,0
-0.418,35.7393,329.3,1.3,1.1,2008-01-05,2259,Aqua,MODIS,100,6.2,283.1,45.3,N,0
3.8798,34.0883,324.8,1.1,1.1,2008-01-06,0823,Terra,MODIS,53,6.2,308.4,9.5,D,0
1.3448,34.807,326.8,1.3,1.1,2008-01-06,0824,Terra,MODIS,61,6.2,308,15.6,D,0
0.0656,37.3632,321.4,2.1,1.4,2008-01-06,0824,Terra,MODIS,58,6.2,301.3,37.6,D,0
-0.4229,35.7414,322.5,1.6,1.3,2008-01-06,0824,Terra,MODIS,48,6.2,297.9,32.5,D,0
-0.4227,35.7357,333,1.6,1.3,2008-01-06,0824,Terra,MODIS,81,6.2,301.5,58.8,D,0
-0.021,34.8601,333.3,1.4,1.2,2008-01-06,0824,Terra,MODIS,84,6.2,305,36.6,D,0
-0.3249,35.1639,317.5,1.5,1.2,2008-01-06,0824,Terra,MODIS,62,6.2,304.6,12.3,D,0
-0.4208,35.7272,328.8,1.6,1.3,2008-01-06,0824,Terra,MODIS,73,6.2,303.2,44.3,D,0
-1.3817,36.8764,324.7,2.1,1.4,2008-01-06,0825,Terra,MODIS,70,6.2,306.1,30.9,D,0
-0.4766,35.4876,320.6,1.6,1.2,2008-01-06,0825,Terra,MODIS,53,6.2,301.7,24.8,D,0
-1.3693,36.8781,323,2.1,1.4,2008-01-06,0825,Terra,MODIS,51,6.2,306.8,24.1,D,0
-0.4799,35.4947,316.1,1.6,1.2,2008-01-06,0825,Terra,MODIS,63,6.2,300.6,19,D,0
-0.4779,35.481,312,1.6,1.2,2008-01-06,0825,Terra,MODIS,44,6.2,301.2,13.4,D,0
-1.3695,36.8722,338.9,1.3,1.1,2008-01-06,1119,Aqua,MODIS,83,6.2,312.6,34.6,D,0
-4.3478,39.5038,323,1.7,1.3,2008-01-06,1119,Aqua,MODIS,45,6.2,300.2,17.2,D,0
-1.3711,36.8611,345.8,1.3,1.1,2008-01-06,1119,Aqua,MODIS,90,6.2,312.6,51.7,D,0
-1.3827,36.8514,328,1.3,1.1,2008-01-06,1119,Aqua,MODIS,55,6.2,310.5,15.1,D,0
-1.3811,36.8626,353.6,1.3,1.1,2008-01-06,1119,Aqua,MODIS,96,6.2,316.1,77.1,D,0
-1.3795,36.8737,338.9,1.3,1.1,2008-01-06,1119,Aqua,MODIS,83,6.2,314.3,36.3,D,0
-4.345,39.51,321.5,1.7,1.3,2008-01-06,1119,Aqua,MODIS,46,6.2,300.1,14.8,D,0
-2.9634,40.0195,320.4,2,1.4,2008-01-06,1119,Aqua,MODIS,48,6.2,298.1,22,D,0
-4.396,38.8675,323.1,1.6,1.2,2008-01-06,1119,Aqua,MODIS,32,6.2,297.9,17.7,D,0
0.0609,34.0897,324.7,1,1,2008-01-06,1120,Aqua,MODIS,54,6.2,303.2,12.6,D,0
0.2754,35.0826,328,1.1,1,2008-01-06,1120,Aqua,MODIS,69,6.2,307.6,14.4,D,0
-0.0164,34.8365,332.8,1,1,2008-01-06,1120,Aqua,MODIS,78,6.2,307.9,18.6,D,0
0.9818,34.5477,327.1,1,1,2008-01-06,1120,Aqua,MODIS,20,6.2,302.3,19.4,D,0
