latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.715,39.8277,329.2,1.2,1.1,2010-01-13,1110,Aqua,MODIS,59,6.2,298.7,20.2,D,0
-3.7135,39.8382,321.9,1.2,1.1,2010-01-13,1110,Aqua,MODIS,41,6.2,297.5,10.1,D,0
0.3543,34.5165,334.9,1.3,1.1,2010-01-15,0800,Terra,MODIS,86,6.2,301.5,40,D,0
0.0753,33.9636,318.9,1.9,1.4,2010-01-15,1059,Aqua,MODIS,0,6.2,297.4,26.1,D,0
0.0479,34.0281,315.4,3.4,1.7,2010-01-17,1047,Aqua,MODIS,46,6.2,297.6,42.7,D,0
1.0157,34.7982,327.4,2.8,1.6,2010-01-17,1047,Aqua,MODIS,41,6.2,305,83.3,D,0
0.0529,34.032,315.5,3.4,1.7,2010-01-17,1047,Aqua,MODIS,50,6.2,298.3,42.3,D,0
1.1885,34.9047,312.9,1,1,2010-01-17,2009,Terra,MODIS,86,6.2,286.6,13.7,N,0
0.8056,35.3933,322.3,1.4,1.2,2010-01-18,1130,Aqua,MODIS,57,6.2,304.4,11.5,D,0
1.189,34.7902,326.8,1.3,1.1,2010-01-18,1130,Aqua,MODIS,61,6.2,311.1,13.9,D,0
0.0731,37.4223,325.6,2.2,1.4,2010-01-19,0735,Terra,MODIS,75,6.2,300.7,59.3,D,0
0.0726,37.4293,324.7,2.2,1.4,2010-01-19,0735,Terra,MODIS,78,6.2,299.2,59.3,D,0
0.4025,34.5113,302.5,1.4,1.2,2010-01-19,1957,Terra,MODIS,50,6.2,288,10,N,0
-0.4689,35.7639,322.2,1,1,2010-01-20,1117,Aqua,MODIS,72,6.2,302,16.6,D,0
0.9827,34.8522,334.9,1,1,2010-01-20,1117,Aqua,MODIS,69,6.2,310.9,21,D,0
-0.0728,35.8302,338,1,1,2010-01-20,1117,Aqua,MODIS,86,6.2,302.9,34,D,0
-0.4714,35.7587,361.5,1,1,2010-01-22,0806,Terra,MODIS,100,6.2,298.6,87.9,D,0
-0.4612,35.7576,316.9,1,1,2010-01-22,0806,Terra,MODIS,68,6.2,298.6,12.5,D,0
-0.4625,35.7665,328.9,1,1,2010-01-22,0806,Terra,MODIS,82,6.2,301.9,25.1,D,0
-0.4728,35.7676,330.5,1,1,2010-01-22,0806,Terra,MODIS,84,6.2,294.5,26.6,D,0
-1.1711,39.8811,326.9,1.5,1.2,2010-01-22,0806,Terra,MODIS,48,6.2,304.6,15.9,D,0
-4.6221,39.3891,324.8,1,1,2010-01-22,1104,Aqua,MODIS,42,6.2,304.5,10.9,D,0
-1.6868,41.3155,324.5,1.2,1.1,2010-01-22,1104,Aqua,MODIS,61,6.2,303.3,14.3,D,0
-0.4678,35.7661,345.2,1.2,1.1,2010-01-22,1105,Aqua,MODIS,93,6.2,301.1,61.4,D,0
-0.4693,35.7557,343.6,1.2,1.1,2010-01-22,1105,Aqua,MODIS,92,6.2,304.1,58.4,D,0
-4.6308,39.3822,306.7,1.1,1,2010-01-26,2001,Terra,MODIS,69,6.2,294.7,5.5,N,0
-3.4844,37.619,303.9,1,1,2010-01-26,2002,Terra,MODIS,57,6.2,292.6,4,N,0
-3.4946,37.6114,303.2,1,1,2010-01-26,2002,Terra,MODIS,54,6.2,292.7,3.7,N,0
-0.2203,35.1448,304,1.1,1,2010-01-26,2003,Terra,MODIS,58,6.2,289.6,6.9,N,0
-0.2217,35.1353,308.5,1.1,1,2010-01-26,2003,Terra,MODIS,75,6.2,290.4,9.9,N,0
-3.4838,37.6204,302.2,1,1,2010-01-26,2303,Aqua,MODIS,47,6.2,290.3,4.1,N,0
1.1203,34.9514,319.4,1.3,1.1,2010-01-27,0824,Terra,MODIS,60,6.2,307,7,D,0
-0.0256,34.8179,323.5,1.1,1,2010-01-27,1123,Aqua,MODIS,48,6.2,306.4,10.4,D,0
0.1418,35.4699,329.6,1.1,1.1,2010-01-27,1123,Aqua,MODIS,70,6.2,302,24.8,D,0
-0.0242,34.827,328.1,1.1,1,2010-01-27,1123,Aqua,MODIS,67,6.2,304.5,16.7,D,0
0.0405,33.996,321.4,1,1,2010-01-27,1123,Aqua,MODIS,38,6.2,306.3,9.1,D,0
0.0367,34.0973,324.8,1,1,2010-01-27,1123,Aqua,MODIS,32,6.2,302.1,13.3,D,0
0.352,35.2822,323.3,1.1,1,2010-01-27,1123,Aqua,MODIS,53,6.2,309.6,9.7,D,0
0.0277,34.0986,336.7,1,1,2010-01-27,1123,Aqua,MODIS,59,6.2,309.6,28.1,D,0
0.3657,34.1451,328.5,1,1,2010-01-27,1123,Aqua,MODIS,37,6.2,309.9,13.5,D,0
1.1878,34.8022,328.5,1.1,1,2010-01-27,1124,Aqua,MODIS,62,6.2,313.3,8.6,D,0
0.0306,34.0885,300.2,2,1.4,2010-01-28,1951,Terra,MODIS,22,6.2,286.7,13.2,N,0
0.249,34.0316,320.2,1,1,2010-01-29,0812,Terra,MODIS,35,6.2,306.5,6.3,D,0
-0.8351,34.5773,340.4,1,1,2010-01-29,0812,Terra,MODIS,89,6.2,306.2,33.4,D,0
-0.8248,34.5697,322,1,1,2010-01-29,0812,Terra,MODIS,63,6.2,305.1,8.4,D,0
-0.8262,34.5786,330,1,1,2010-01-29,0812,Terra,MODIS,79,6.2,304.1,17.6,D,0
-0.8338,34.5684,324.6,1,1,2010-01-29,0812,Terra,MODIS,72,6.2,304.7,11.2,D,0
-1.0167,37.102,370.4,1.2,1.1,2010-01-29,0812,Terra,MODIS,100,6.2,309,148.6,D,0
-1.015,37.0909,388.1,1.2,1.1,2010-01-29,0812,Terra,MODIS,100,6.2,310.3,247.9,D,0
0.0108,34.1488,323,1,1,2010-01-29,0812,Terra,MODIS,55,6.2,305.8,11.5,D,0
-0.1567,35.2836,320.2,1,1,2010-01-29,0812,Terra,MODIS,65,6.2,306.6,9,D,0
-4.4067,39.4707,325.5,1.1,1.1,2010-01-29,1110,Aqua,MODIS,46,6.2,304.8,11.2,D,0
-2.1862,40.6849,325.4,1.4,1.2,2010-01-29,1110,Aqua,MODIS,18,6.2,303.1,13.5,D,0
-1.0859,34.639,318.7,1.1,1.1,2010-01-29,1111,Aqua,MODIS,41,6.2,304.2,8.3,D,0
-0.7602,35.6442,319.1,1,1,2010-01-29,1111,Aqua,MODIS,43,6.2,302.9,8.1,D,0
-0.7574,36.1152,320.9,1,1,2010-01-29,1111,Aqua,MODIS,48,6.2,307.5,9.6,D,0
0.0219,34.0862,337,1.2,1.1,2010-01-29,1111,Aqua,MODIS,66,6.2,304.4,35.8,D,0
0.0234,34.0966,327.7,1.2,1.1,2010-01-29,1111,Aqua,MODIS,25,6.2,303.2,19.1,D,0
0.5823,34.1478,324.6,1.1,1.1,2010-01-29,1111,Aqua,MODIS,51,6.2,308.7,9.7,D,0
-0.0357,34.8703,300.5,3,1.6,2010-01-30,1938,Terra,MODIS,28,6.2,290.4,20.3,N,0
-0.0363,34.877,304.3,3,1.6,2010-01-30,1938,Terra,MODIS,56,6.2,290.8,28.4,N,0
4.8992,35.0718,312.1,2.4,1.5,2010-01-30,1940,Terra,MODIS,83,6.2,298.6,27.7,N,0
4.8953,35.0655,309.7,2.4,1.5,2010-01-30,1940,Terra,MODIS,76,6.2,298.3,20.4,N,0
4.9156,35.0908,327.4,1.3,1.1,2010-01-31,0758,Terra,MODIS,61,6.2,310.7,12,D,0
4.9172,35.0793,348.8,1.3,1.1,2010-01-31,0758,Terra,MODIS,92,6.2,311.3,64,D,0
-0.9613,34.4802,325,1.2,1.1,2010-01-31,0800,Terra,MODIS,70,6.2,308,14.5,D,0
0.6172,34.7233,324.9,1.2,1.1,2010-01-31,0800,Terra,MODIS,70,6.2,305.2,15,D,0
-0.7323,36.1118,318,1,1,2010-01-31,0800,Terra,MODIS,61,6.2,300.4,7.3,D,0
-3.0594,39.9899,329.7,1,1,2010-01-31,1058,Aqua,MODIS,79,6.2,300.9,15.8,D,0
-3.0607,39.9809,321.9,1,1,2010-01-31,1058,Aqua,MODIS,66,6.2,300.6,7,D,0
1.2011,34.6891,340.1,1.6,1.3,2010-01-31,1059,Aqua,MODIS,84,6.2,292.8,84.1,D,0
4.9148,35.0847,335.6,1.4,1.2,2010-01-31,1100,Aqua,MODIS,72,6.2,312.6,23.3,D,0
4.9128,35.0719,333.5,1.4,1.2,2010-01-31,1100,Aqua,MODIS,63,6.2,314.1,18,D,0
-0.975,34.6668,304.8,1.2,1.1,2010-01-31,2021,Terra,MODIS,55,6.2,285.3,10.4,N,0
3.1574,35.8106,308.4,1.6,1.2,2010-01-31,2022,Terra,MODIS,73,6.2,295.6,14.2,N,0
3.1555,35.7966,307,1.6,1.2,2010-01-31,2022,Terra,MODIS,68,6.2,295.3,12.7,N,0
3.1579,35.8012,321.4,1,1,2010-01-31,2319,Aqua,MODIS,100,6.2,295.5,19.3,N,0
3.1566,35.8102,318.5,1,1,2010-01-31,2319,Aqua,MODIS,97,6.2,295,16.5,N,0
0.4044,34.0936,328,1.8,1.3,2010-02-01,1142,Aqua,MODIS,73,6.2,306.6,25.6,D,0
3.1505,35.8012,328.7,2.8,1.6,2010-02-01,1142,Aqua,MODIS,44,6.2,307.7,23.1,D,0
0.0557,34.0535,333.6,1.8,1.3,2010-02-01,1142,Aqua,MODIS,70,6.2,306.7,49.3,D,0
-1.3651,41.2289,322.8,1,1,2010-02-02,0748,Terra,MODIS,43,6.2,304,10.7,D,0
-1.3637,41.2197,328.5,1,1,2010-02-02,0748,Terra,MODIS,64,6.2,302.6,16.9,D,0
-2.4084,38.0013,324.7,1.1,1.1,2010-02-02,0748,Terra,MODIS,58,6.2,304.8,12.5,D,0
-2.4099,38.0112,337.2,1.1,1.1,2010-02-02,0748,Terra,MODIS,84,6.2,306.8,31.5,D,0
-4.5953,39.2162,327.8,1.6,1.2,2010-02-02,1045,Aqua,MODIS,35,6.2,305.6,17.9,D,0
-2.423,38.0012,331.4,1.9,1.3,2010-02-03,1129,Aqua,MODIS,72,6.2,308.2,38.5,D,0
-0.5286,34.2422,327.3,1.1,1.1,2010-02-03,1129,Aqua,MODIS,26,6.2,312.6,9,D,0
-0.0683,34.8295,325.9,1.2,1.1,2010-02-03,1129,Aqua,MODIS,41,6.2,310.3,9.7,D,0
0.3508,34.5377,333,1.2,1.1,2010-02-03,1130,Aqua,MODIS,75,6.2,308.7,21.1,D,0
0.3493,34.527,330.7,1.2,1.1,2010-02-03,1130,Aqua,MODIS,71,6.2,311.3,17.6,D,0
0.3891,34.2531,334,1.2,1.1,2010-02-03,1130,Aqua,MODIS,78,6.2,311.8,20,D,0
0.3876,34.2428,344.1,1.2,1.1,2010-02-03,1130,Aqua,MODIS,89,6.2,312.4,40,D,0
-2.4222,37.9952,321.9,3.2,1.7,2010-02-04,1034,Aqua,MODIS,57,6.2,299.2,47.1,D,0
-2.4197,37.9997,323.6,3.2,1.7,2010-02-04,1034,Aqua,MODIS,49,6.2,299.2,56.5,D,0
-0.0292,34.8551,318.3,1.1,1.1,2010-02-05,0818,Terra,MODIS,68,6.2,298.7,10.1,D,0
0.5486,34.6842,312.2,1.1,1,2010-02-05,0818,Terra,MODIS,48,6.2,294.7,7.1,D,0
0.5501,34.6745,319.9,1.1,1,2010-02-05,0818,Terra,MODIS,71,6.2,295.8,14.5,D,0
-1.942,40.869,325.1,1.9,1.3,2010-02-05,1116,Aqua,MODIS,50,6.2,301.6,28.3,D,0
-1.9463,40.875,333,1.9,1.3,2010-02-05,1116,Aqua,MODIS,75,6.2,302.6,54.5,D,0
0.4839,38.047,331.5,1.3,1.1,2010-02-05,1117,Aqua,MODIS,58,6.2,309.9,15.1,D,0
-1.3654,41.249,326.4,2,1.4,2010-02-05,1117,Aqua,MODIS,31,6.2,301.6,35.4,D,0
1.5056,39.9553,314.3,1,1,2010-02-06,1945,Terra,MODIS,57,6.2,300.4,6.8,N,0
1.5211,39.9377,316.7,1,1,2010-02-06,1945,Terra,MODIS,93,6.2,300.5,10.8,N,0
1.5134,39.9448,318.3,1,1,2010-02-06,1945,Terra,MODIS,96,6.2,300.7,10.7,N,0
1.5092,39.9688,310,1.4,1.2,2010-02-06,2243,Aqua,MODIS,46,6.2,296.9,9.3,N,0
1.5217,39.9576,308.1,1.4,1.2,2010-02-06,2243,Aqua,MODIS,63,6.2,296.7,8,N,0
-1.4953,41.1057,342.4,1.2,1.1,2010-02-07,1104,Aqua,MODIS,87,6.2,306.7,43.6,D,0
-2.0894,40.7398,333.2,1.1,1.1,2010-02-07,1104,Aqua,MODIS,80,6.2,309.3,20.9,D,0
-4.562,39.2758,335.7,1,1,2010-02-07,1104,Aqua,MODIS,85,6.2,304.5,21,D,0
-4.5633,39.2668,333.3,1,1,2010-02-07,1104,Aqua,MODIS,83,6.2,303.9,17.7,D,0
-2.1266,40.8446,333.7,1.1,1.1,2010-02-07,1104,Aqua,MODIS,81,6.2,305.4,25,D,0
-1.8211,40.6818,328.5,1.1,1.1,2010-02-07,1104,Aqua,MODIS,58,6.2,305.2,13.2,D,0
-1.5088,41.0912,331.1,1.2,1.1,2010-02-07,1104,Aqua,MODIS,53,6.2,309.1,17.6,D,0
-1.5104,41.0805,337.2,1.2,1.1,2010-02-07,1104,Aqua,MODIS,80,6.2,308.7,28.9,D,0
-1.5081,41.0857,331.7,1.2,1.1,2010-02-07,1104,Aqua,MODIS,51,6.2,309.1,20.8,D,0
-1.5097,41.075,328.8,1.2,1.1,2010-02-07,1104,Aqua,MODIS,34,6.2,307.6,14.3,D,0
-4.5582,39.3026,328.4,1,1,2010-02-07,1104,Aqua,MODIS,50,6.2,304,10,D,0
-4.5569,39.3116,338,1,1,2010-02-07,1104,Aqua,MODIS,87,6.2,303.7,23.3,D,0
-0.4166,35.7411,324.9,3.2,1.7,2010-02-08,1148,Aqua,MODIS,78,6.2,291.4,104.8,D,0
-0.4194,35.7209,314.7,3.2,1.7,2010-02-08,1148,Aqua,MODIS,64,6.2,293.6,49.2,D,0
-0.4153,35.7483,316.2,3.2,1.7,2010-02-08,1148,Aqua,MODIS,67,6.2,290.6,59,D,0
-0.419,35.7519,330,1.3,1.1,2010-02-09,0754,Terra,MODIS,82,6.2,294.7,37.3,D,0
-3.0783,39.9168,324.2,1.1,1,2010-02-09,0754,Terra,MODIS,53,6.2,304.6,10.6,D,0
-1.4505,41.2949,321.8,1.2,1.1,2010-02-09,0754,Terra,MODIS,30,6.2,307.6,11.9,D,0
-0.4173,35.7405,370.6,1.3,1.1,2010-02-09,0754,Terra,MODIS,100,6.2,301.3,166.5,D,0
-3.0769,39.9073,324.8,1.1,1,2010-02-09,0754,Terra,MODIS,56,6.2,304,11.6,D,0
-4.581,39.341,332.3,1.2,1.1,2010-02-09,1051,Aqua,MODIS,64,6.2,311.3,18.4,D,0
-4.5239,39.3039,328.5,1.2,1.1,2010-02-09,1051,Aqua,MODIS,75,6.2,310.2,10.5,D,0
-2.3363,40.2115,326.5,1.1,1,2010-02-09,1052,Aqua,MODIS,30,6.2,308.2,11.8,D,0
-2.2518,40.752,342.1,1,1,2010-02-09,1052,Aqua,MODIS,87,6.2,312.7,32.8,D,0
-2.2427,40.7507,328.5,1,1,2010-02-09,1052,Aqua,MODIS,55,6.2,308.5,12.4,D,0
-2.1752,40.5757,327.9,1,1,2010-02-09,1052,Aqua,MODIS,64,6.2,308.7,12.7,D,0
-1.8671,40.8669,327.6,1,1,2010-02-09,1052,Aqua,MODIS,57,6.2,309.1,10.4,D,0
-1.8658,40.8759,326.2,1,1,2010-02-09,1052,Aqua,MODIS,45,6.2,309.6,8.9,D,0
-2.2504,40.7611,336.1,1,1,2010-02-09,1052,Aqua,MODIS,76,6.2,311.9,22.7,D,0
-2.2349,40.7403,324.7,1,1,2010-02-09,1052,Aqua,MODIS,45,6.2,308.4,7.2,D,0
-1.446,41.2999,342.5,1,1,2010-02-09,1052,Aqua,MODIS,78,6.2,311.4,31.6,D,0
-0.4267,35.7439,313.6,1.9,1.3,2010-02-09,1053,Aqua,MODIS,43,6.2,295.7,21.8,D,0
-0.4146,35.7425,332.8,1.9,1.3,2010-02-09,1053,Aqua,MODIS,85,6.2,295,73.7,D,0
-0.4171,35.7252,318.8,1.9,1.4,2010-02-09,1053,Aqua,MODIS,63,6.2,298.1,31.4,D,0
-0.9886,34.6653,300.5,1,1,2010-02-09,2015,Terra,MODIS,28,6.2,285.7,5,N,0
-0.9873,34.6689,306.8,1,1,2010-02-09,2314,Aqua,MODIS,69,6.2,289.1,9,N,0
0.5333,34.4604,327.4,1.5,1.2,2010-02-10,1136,Aqua,MODIS,57,6.2,314,13.8,D,0
0.5411,34.4662,328.5,1.5,1.2,2010-02-10,1136,Aqua,MODIS,66,6.2,314.7,16,D,0
-2.1312,40.6112,324,1,1,2010-02-11,0742,Terra,MODIS,48,6.2,304.6,9.2,D,0
-1.8144,40.7096,328,1,1,2010-02-11,0742,Terra,MODIS,62,6.2,303.9,13.8,D,0
-1.8158,40.7188,324.6,1,1,2010-02-11,0742,Terra,MODIS,40,6.2,303.4,10.8,D,0
-1.8221,40.6992,324.5,1,1,2010-02-11,0742,Terra,MODIS,40,6.2,305.1,8.5,D,0
-4.568,39.3435,326.7,2,1.4,2010-02-11,1039,Aqua,MODIS,58,6.2,303.3,24.9,D,0
-1.77,40.686,325.3,1.5,1.2,2010-02-11,1040,Aqua,MODIS,39,6.2,298.8,21.5,D,0
-1.8233,40.6935,328.6,1.5,1.2,2010-02-11,1040,Aqua,MODIS,64,6.2,301.9,29.8,D,0
-1.7718,40.673,332.7,1.5,1.2,2010-02-11,1040,Aqua,MODIS,78,6.2,302.7,36.9,D,0
-1.7593,40.6844,322.8,1.5,1.2,2010-02-11,1040,Aqua,MODIS,39,6.2,298.6,18.4,D,0
-1.7657,40.6787,326.8,1.5,1.2,2010-02-11,1040,Aqua,MODIS,58,6.2,302.8,25.9,D,0
-0.3655,35.2687,315.8,1.5,1.2,2010-02-12,0824,Terra,MODIS,61,6.2,299.7,13.6,D,0
-0.3674,35.2818,317,1.5,1.2,2010-02-12,0824,Terra,MODIS,64,6.2,300.3,16.7,D,0
-4.5518,39.3433,326.6,1.7,1.3,2010-02-12,1122,Aqua,MODIS,44,6.2,301.5,16.5,D,0
-4.344,39.5034,327.6,1.8,1.3,2010-02-12,1122,Aqua,MODIS,71,6.2,301.9,21.9,D,0
0.0419,34.1396,330.6,1,1,2010-02-12,1123,Aqua,MODIS,57,6.2,296.4,22.7,D,0
-1.7289,40.0938,323.3,2.2,1.4,2010-02-12,1123,Aqua,MODIS,8,6.2,296.1,21.9,D,0
-3.5117,37.6599,304.4,1.2,1.1,2010-02-13,1950,Terra,MODIS,60,6.2,293.3,5.9,N,0
-0.0465,35.2121,322.4,1,1,2010-02-14,0812,Terra,MODIS,69,6.2,304.9,10.5,D,0
0.4012,34.6148,340.4,1,1,2010-02-14,0812,Terra,MODIS,89,6.2,306,33.2,D,0
-0.3569,35.0689,320.5,1,1,2010-02-14,0812,Terra,MODIS,64,6.2,306.9,6.6,D,0
0.818,35.4085,322.9,1,1,2010-02-14,0812,Terra,MODIS,68,6.2,306.1,8.5,D,0
-0.6434,35.8941,312.4,1.1,1,2010-02-14,0812,Terra,MODIS,30,6.2,300.2,6.2,D,0
-0.642,35.8845,337,1.1,1,2010-02-14,0812,Terra,MODIS,87,6.2,301.7,37.2,D,0
0.0308,34.0046,319.7,1,1,2010-02-14,0812,Terra,MODIS,17,6.2,304.1,8.2,D,0
-0.0702,34.8263,332.6,1.1,1,2010-02-14,1111,Aqua,MODIS,69,6.2,315.1,13.9,D,0
-0.0385,34.8642,330.3,1.1,1,2010-02-14,1111,Aqua,MODIS,79,6.2,307.1,16.6,D,0
-0.6471,35.8812,331.6,1,1,2010-02-14,1111,Aqua,MODIS,80,6.2,305.5,21.2,D,0
-1.9456,40.638,313.4,4.5,1.9,2010-02-15,1015,Aqua,MODIS,58,6.2,289.5,39.9,D,0
-1.9401,40.6775,320.3,4.4,1.9,2010-02-15,1015,Aqua,MODIS,72,6.2,289.6,90.4,D,0
-1.9392,40.6729,322.8,4.4,1.9,2010-02-15,1015,Aqua,MODIS,76,6.2,290.1,112.9,D,0
0.0298,34.1004,319.4,3.2,1.7,2010-02-15,1154,Aqua,MODIS,36,6.2,296.7,48,D,0
0.0256,34.0722,317.7,3.2,1.7,2010-02-15,1154,Aqua,MODIS,32,6.2,295.8,41.1,D,0
-1.8889,40.6916,318.2,1.4,1.2,2010-02-16,0800,Terra,MODIS,38,6.2,298.4,11.1,D,0
-4.5325,39.2783,331.2,1,1,2010-02-16,1057,Aqua,MODIS,77,6.2,307.6,10.3,D,0
-1.7404,41.2461,325.2,1,1,2010-02-16,1058,Aqua,MODIS,28,6.2,304.8,11,D,0
-0.5859,38.504,327.7,1,1,2010-02-16,1058,Aqua,MODIS,56,6.2,303.9,13.1,D,0
-2.0642,40.7142,329.6,1,1,2010-02-16,1058,Aqua,MODIS,63,6.2,305.6,13.9,D,0
-1.7417,41.2368,325.2,1,1,2010-02-16,1058,Aqua,MODIS,20,6.2,304.9,11.1,D,0
-1.996,40.7448,329.8,1,1,2010-02-16,1058,Aqua,MODIS,30,6.2,308.6,12,D,0
-0.1768,35.1657,315.1,2.2,1.4,2010-02-17,1142,Aqua,MODIS,63,6.2,295.1,17,D,0
-0.1327,35.1987,313.5,2.2,1.4,2010-02-17,1142,Aqua,MODIS,55,6.2,294,15.6,D,0
-0.174,35.1851,315.2,2.2,1.4,2010-02-17,1142,Aqua,MODIS,63,6.2,293.1,17.7,D,0
-4.2954,39.4874,326.9,1,1,2010-02-18,0749,Terra,MODIS,60,6.2,304,9.8,D,0
-4.4269,39.4965,322.4,1.5,1.2,2010-02-18,1045,Aqua,MODIS,19,6.2,302.1,15.9,D,0
-4.3976,39.3621,326.5,1.5,1.2,2010-02-18,1045,Aqua,MODIS,74,6.2,302.5,15.6,D,0
-4.5078,39.3134,327.1,1.6,1.2,2010-02-18,1045,Aqua,MODIS,71,6.2,303.4,15.1,D,0
-4.4597,39.4188,325.9,1.5,1.2,2010-02-18,1045,Aqua,MODIS,58,6.2,302,17.9,D,0
-4.5966,39.3311,330.3,1.6,1.2,2010-02-18,1045,Aqua,MODIS,68,6.2,303.8,26.7,D,0
-4.5415,39.3234,325.9,1.6,1.2,2010-02-18,1045,Aqua,MODIS,71,6.2,302.5,12,D,0
-2.9319,39.8511,324.6,1.4,1.2,2010-02-18,1046,Aqua,MODIS,49,6.2,297.5,20.7,D,0
-2.9336,39.8391,324.2,1.4,1.2,2010-02-18,1046,Aqua,MODIS,44,6.2,299.5,19.4,D,0
-2.4202,38.0039,338.3,1.8,1.3,2010-02-18,1046,Aqua,MODIS,84,6.2,303.3,66.3,D,0
2.1273,36.4313,334.2,2.2,1.4,2010-02-19,0830,Terra,MODIS,79,6.2,308.9,54.4,D,0
2.1529,36.4349,332.2,2.2,1.4,2010-02-19,0830,Terra,MODIS,55,6.2,308.6,40,D,0
2.1152,36.4238,333.7,2.2,1.4,2010-02-19,0830,Terra,MODIS,48,6.2,309.3,47.4,D,0
2.1123,36.4434,334.4,2.2,1.4,2010-02-19,0830,Terra,MODIS,61,6.2,309.9,47.4,D,0
2.1251,36.4453,334.7,2.2,1.4,2010-02-19,0830,Terra,MODIS,72,6.2,309.6,47.8,D,0
2.128,36.4256,331.4,2.2,1.4,2010-02-19,0830,Terra,MODIS,50,6.2,307.9,39,D,0
2.1379,36.4472,334.9,2.2,1.4,2010-02-19,0830,Terra,MODIS,69,6.2,310.2,49.4,D,0
2.1499,36.4546,334.9,2.2,1.4,2010-02-19,0830,Terra,MODIS,56,6.2,309.7,49.8,D,0
2.1401,36.4331,335.5,2.2,1.4,2010-02-19,0830,Terra,MODIS,81,6.2,309,59.4,D,0
2.0547,36.4364,330.3,3.6,1.8,2010-02-20,1035,Aqua,MODIS,34,6.2,301.4,65,D,0
-4.3347,39.4989,327.7,1.4,1.2,2010-02-21,1116,Aqua,MODIS,74,6.2,300.3,15.3,D,0
-0.0662,34.8249,329,1,1,2010-02-21,1117,Aqua,MODIS,65,6.2,307.3,11.6,D,0
2.1248,36.4357,342.3,1.1,1,2010-02-21,1118,Aqua,MODIS,75,6.2,317,25.6,D,0
-2.2576,40.1817,323.2,1.7,1.3,2010-02-23,0806,Terra,MODIS,56,6.2,291.9,24.8,D,0
-2.2462,40.1833,322.5,1.7,1.3,2010-02-23,0806,Terra,MODIS,45,6.2,291.7,21.8,D,0
-2.2597,40.1966,319.8,1.7,1.3,2010-02-23,0806,Terra,MODIS,9,6.2,293.2,18.5,D,0
-4.6038,39.3318,336.1,1,1,2010-02-23,1103,Aqua,MODIS,37,6.2,308.8,18.5,D,0
-1.992,40.1437,330.1,1.1,1,2010-02-23,1104,Aqua,MODIS,60,6.2,299.4,14.9,D,0
-2.4106,40.6331,324.6,1.1,1.1,2010-02-23,1104,Aqua,MODIS,35,6.2,300.4,5.2,D,0
-2.2631,40.1824,333.4,1.1,1,2010-02-23,1104,Aqua,MODIS,69,6.2,304.3,18.8,D,0
-2.2617,40.1919,333.4,1.1,1,2010-02-23,1104,Aqua,MODIS,69,6.2,302,18.6,D,0
-2.2538,40.181,328.9,1.1,1,2010-02-23,1104,Aqua,MODIS,19,6.2,303,13.2,D,0
0.9664,38.6108,336.2,1,1,2010-02-25,0753,Terra,MODIS,80,6.2,304.7,20.1,D,0
-2.4455,40.4863,329.9,1,1,2010-02-25,1052,Aqua,MODIS,69,6.2,308.7,14.3,D,0
-2.1244,40.7416,327.8,1,1,2010-02-25,1052,Aqua,MODIS,41,6.2,306.2,9,D,0
-1.4598,41.0087,326.2,1,1,2010-02-25,1052,Aqua,MODIS,46,6.2,299,14.4,D,0
