"","rmse_train","rmse_test","mase_test","bias_test","theta","n"
"1",128.624939261405,149.434071304595,0.669852941176471,18.375,5,120
"2",121.595641369253,135.510762180229,0.560326754861563,-0.75,5,120
"3",126.352474913104,130.842144077001,0.722850448247759,4.58333333333333,5,120
"4",131.80612340353,139.572711038608,0.705354863415879,11.7083333333333,5,120
"5",119.011116427556,146.034813201054,0.561564968902337,45.6666666666667,5,120
"6",110.37757169522,139.362088340648,0.673241206030151,34.2916666666667,5,120
"7",122.647317880716,131.900372756613,0.825567552602436,-14.875,5,120
"8",116.292510148619,108.624928078227,0.709207562825984,3.54166666666667,5,120
"9",139.232569226217,125.351671973958,0.943906034374608,-21.2083333333333,5,120
"10",115.041976034837,167.365991169054,0.597814420016285,19.7083333333333,5,120
"11",116.101293776885,99.6100731184686,0.641700519070187,-1.16666666666667,5,120
"12",112.586864612766,133.563031312311,0.731332056892779,-8.5,5,120
"13",118.539286736508,91.4945353559435,0.81389252948886,-22.6666666666667,5,120
"14",120.626230563671,153.02995349495,0.544549671434094,31.4166666666667,5,120
"15",125.911923581526,108.101611150497,0.986596339987901,-64.0416666666667,5,120
"16",130.593078236687,134.336641812029,0.969207367209341,65.5833333333333,5,120
"17",137.911127784043,92.1414221003055,0.667607260726073,-4.79166666666667,5,120
"18",114.802729351992,86.0922470376979,0.691429093567251,-17.2083333333333,5,120
"19",118.331147280277,115.711386647987,0.728559243176179,-59.5416666666667,5,120
"20",133.66703034032,108.071542661948,0.67131825848619,-49.4583333333333,5,120
"21",129.476992808246,106.181644678667,0.670124887992832,-16.7916666666667,5,120
"22",120.349188129099,101.385608774947,0.963495755794972,-7.29166666666667,5,120
"23",115.958550424997,93.980937783503,0.759067903838043,-27.8333333333333,5,120
"24",126.01826917819,106.126693154927,0.711088154269972,-8.54166666666667,5,120
"25",95.6889492052243,91.949714518317,0.86441484300666,13.8333333333333,5,120
"26",122.721610770068,140.256758601264,0.784945824389247,-2.29166666666667,5,120
"27",117.946492105531,105.846390270681,0.727071273516642,1.70833333333333,5,120
"28",135.606968847475,181.987407989308,0.813878676470588,-33.6666666666667,5,120
"29",117.882091515209,161.899274241733,0.835618240979998,76.5416666666667,5,120
