"","rmse_train","rmse_test","mase_test","bias_test","theta","n"
"1",153.158550746168,137.483029255735,0.694954529555789,-25.9166666666667,5,60
"2",103.911420610698,135.143442312234,0.607840638803942,23.0833333333333,5,60
"3",108.293101503897,106.223428049874,0.8735963356974,40.4166666666667,5,60
"4",105.536427360414,162.802794816305,0.782986111111111,53.4166666666667,5,60
"5",109.978217540263,131.643141358244,0.577558158451277,-31.4166666666667,5,60
"6",129.380334028527,70.2863191998746,0.827120822622108,-21,5,60
"7",118.393411978877,92.0697199590253,0.955483170466884,-36.8333333333333,5,60
"8",114.013065771721,178.440699766991,0.66795583763057,65.4166666666667,5,60
"9",105.502764576732,154.544491975612,0.726103286384977,41.6666666666667,5,60
"10",98.681833012296,117.682836471594,0.769604316546763,0.583333333333333,5,60
"11",105.882009803366,132.025250110222,0.6811679404272,70.3333333333333,5,60
"12",103.778811260617,169.722076741163,0.801221804511278,60.0833333333333,5,60
"13",112.839580083113,134.625096719247,0.928188007331762,-19.75,5,60
"14",103.90079402969,146.594963533313,0.843482905982906,9.58333333333333,5,60
"15",120.646867620617,171.036545802352,0.701585165246,-16.8333333333333,5,60
"16",122.808115909875,118.961828611814,0.847410865874363,44.9166666666667,5,60
"17",95.0735460928363,79.5057649901356,0.575884154831523,-34.8333333333333,5,60
"18",120.867868627964,150.859205884162,0.776503567787971,-20,5,60
"19",135.171341883798,117.17721621544,0.664488017429194,-19.3333333333333,5,60
"20",154.843603893305,71.2226555715712,0.851190476190476,7.5,5,60
"21",117.075563205991,114.780950800499,0.710965867828613,79.6666666666667,5,60
"22",119.078230588131,116.83499761059,0.943094453596925,-84.75,5,60
"23",119.060383839462,109.686674973156,0.8,-5.5,5,60
"24",168.112747385002,102.349482981922,1.33041504539559,-86.75,5,60
"25",124.041911599803,138.728151432937,0.912568306010929,-3,5,60
"26",121.576279210489,133.439749200404,0.849593495934959,-7.83333333333333,5,60
"27",118.043071235319,81.2742271571991,0.800133466800134,-0.333333333333333,5,60
"28",101.106173566867,102.741179670082,1.11598837209302,40.0833333333333,5,60
"29",131.333862097074,76.3828078387626,0.674411100354953,-31.1666666666667,5,60
"30",101.596218761658,150.322708419808,0.694620253164557,50.75,5,60
"31",110.17155183319,116.454211316437,0.764321074964639,-6.58333333333333,5,60
"32",136.928813622261,191.061072260503,0.76983024691358,79,5,60
"33",118.809809499609,160.809151895448,0.646062271062271,47.25,5,60
"34",146.758375683752,124.311101676399,0.801378446115288,9.58333333333333,5,60
"35",124.28554152971,115.139046374373,0.655095541401274,-8.33333333333333,5,60
"36",123.839361674711,124.266179362421,0.649364588699983,-58.4166666666667,5,60
"37",134.875096539972,107.891535040212,0.95282874617737,0.75,5,60
"38",97.2088601928857,111.820913368952,0.639172335600907,38.0833333333333,5,60
"39",131.949090561474,230.058688164564,0.632605207947674,82.3333333333333,5,60
"40",126.21616708383,118.856005317359,0.887290604515659,-25.4166666666667,5,60
"41",124.64357517872,123.537780995667,0.657075303354747,6.75,5,60
"42",127.630488781743,128.329328941854,0.70859872611465,16.25,5,60
"43",110.67924752786,177.465254815321,0.734882629107981,5.41666666666667,5,60
"44",111.067922161772,128.923750074737,0.688675213675214,-55.5,5,60
"45",116.043544269669,111.415513581667,0.591726618705036,-19.5833333333333,5,60
"46",110.55315463613,129.537317660459,0.61687982135607,19.4166666666667,5,60
"47",133.503589215172,136.392204078288,0.618285307719673,-2.16666666666667,5,60
"48",133.979320543632,79.7778164654812,0.684670781893004,-33.6666666666667,5,60
"49",106.521906980051,89.9796273238189,0.782817109144543,29.5,5,60
"50",100.780185717895,74.7534837538247,0.627664298401421,-7.08333333333333,5,60
"51",110.713782640946,118.679189414151,0.707984994640943,-14.9166666666667,5,60
"52",141.224260191607,124.238681577035,0.700633183086499,50.4166666666667,5,60
"53",133.651131682452,195.192212959431,0.661950221616093,-17.3333333333333,5,60
"54",144.575167877014,80.3958954176145,0.92258064516129,-41,5,60
"55",129.019136177545,74.5246044381764,0.710557837097878,-25.4166666666667,5,60
"56",120.40340180687,100.781115955983,1.10842911877395,-28.1666666666667,5,60
"57",117.899498161216,55.2403837785365,0.564562930721799,10.3333333333333,5,60
"58",99.7158462833265,98.591328219068,0.683910414949162,30.75,5,60
"59",88.8477161589799,71.4691075453817,0.630709426627794,-29,5,60
"60",106.665169260323,115.182463943085,0.79145361577794,-63.8333333333333,5,60
"61",103.101790317466,222.248359573998,0.692277992277992,22.5,5,60
"62",116.797456450615,136.161668614923,0.907450373807682,-61,5,60
"63",126.497035538387,93.0049281848369,0.789376406300225,22.9166666666667,5,60
"64",130.118855922832,162.133689692591,0.764399851356373,70.8333333333333,5,60
"65",100.599039094152,177.973312606132,0.743009739239711,68.1666666666667,5,60
"66",122.530013330068,129.075559266656,0.682811873245086,65,5,60
"67",106.972640583157,163.130316005334,0.767671331180481,89.8333333333333,5,60
"68",123.400432198055,90.2122497225294,0.762646793134598,-14.5833333333333,5,60
"69",111.831998253332,110.233464368433,0.698498794652641,24.4166666666667,5,60
"70",134.196916879636,123.850043735694,0.770666666666667,9.33333333333333,5,60
"71",117.390108186337,174.33277565239,0.971655668866227,-11.5833333333333,5,60
"72",113.858556258778,134.345636326603,0.621001325004732,40.4166666666667,5,60
"73",124.469038988283,185.395073649041,0.825045582628875,-13.6666666666667,5,60
"74",118.180035680031,106.353576965391,0.729792560801145,15.0833333333333,5,60
"75",87.7869105656798,92.1755571360072,0.623203769140165,32.6666666666667,5,60
"76",124.397296996358,125.315601582564,0.808823529411765,33.8333333333333,5,60
"77",130.993638522385,119.584698017765,0.733333333333333,-44.8333333333333,5,60
"78",131.176328530214,163.168369075218,0.727687891440501,-24.0833333333333,5,60
"79",138.121625147308,122.652626008034,1.02632398753894,-25.3333333333333,5,60
"80",125.258233262329,126.054551682992,0.749885136687342,-27.9166666666667,5,60
"81",116.016342239646,111.192026093001,0.608900944343982,0.666666666666667,5,60
"82",134.964038420116,131.013358097562,1.07494613727301,-76.1666666666667,5,60
"83",121.709610001292,109.970829465515,0.635228920654651,26.25,5,60
"84",122.240626770863,118.195812108551,0.69643237486688,-30.75,5,60
"85",111.317582468659,151.733318687756,0.695434487440597,12.6666666666667,5,60
"86",133.784808554634,130.972007187287,0.635673930589185,37.3333333333333,5,60
"87",148.392146580157,79.7182538694871,0.645539906103286,39.1666666666667,5,60
"88",137.930462552694,142.022005337201,0.710108970616852,11.75,5,60
"89",104.510166969535,136.321005962642,0.711004273504274,24.75,5,60
"90",97.7852664430247,117.280291041021,0.882440476190476,46.1666666666667,5,60
"91",118.487956490663,121.228090804071,0.616259057971015,42.9166666666667,5,60
"92",165.833626465403,136.935203654867,1.14736622073579,-30.25,5,60
"93",114.270694697576,94.4894173968704,0.700804033796675,-21.75,5,60
"94",113.117748386361,123.761531449262,0.615709773318469,20.9166666666667,5,60
"95",126.002810815209,115.687077930078,0.639479905437352,43,5,60
"96",120.977270592455,189.44502280785,0.622649016203704,56.4166666666667,5,60
"97",80.0587024209944,64.003906130798,0.592505854800937,-17.8333333333333,5,60
"98",120.229641381261,140.669529986656,0.948064035740879,-91.4166666666667,5,60
"99",115.083936759219,96.6772982659321,0.758742380494065,-39.3333333333333,5,60
"100",113.653072256465,99.6397678305873,0.700400110375276,29.25,5,60
"101",110.489064315584,165.749057312553,0.682492195629553,31.25,5,60
"102",100.584955800226,142.695479956444,0.677245924384322,-7.83333333333333,5,60
"103",128.674330514417,189.091468166423,0.850655430711611,77.0833333333333,5,60
"104",130.896667260859,113.919562265077,1.01235772357724,-12.6666666666667,5,60
"105",146.930751830015,127.750081539439,0.698971078976641,-41.75,5,60
"106",143.005681705308,97.6810285231136,0.713188298918387,11.4166666666667,5,60
"107",113.14988216226,67.3331270623903,0.7907309555262,-30.75,5,60
"108",131.865461740366,163.244448603926,0.789022386527008,64.0833333333333,5,60
"109",92.4020878191252,94.2576256862011,0.680847514180848,-10.8333333333333,5,60
"110",124.890702215978,108.258948821795,0.775132275132275,26.5,5,60
"111",104.539864804453,144.228984604344,0.669914738124239,10.1666666666667,5,60
"112",152.336661159858,121.427275903453,0.635024154589372,11.75,5,60
"113",126.745151123557,67.7575334065027,0.967754777070064,-1.91666666666667,5,60
"114",120.807181077948,124.952991160676,0.561842997626314,-3.41666666666667,5,60
"115",101.070932187911,168.162371930623,0.840613307304376,-59.9166666666667,5,60
"116",148.568586854691,147.474574079738,0.635148148148148,-10.0833333333333,5,60
"117",130.052873862902,92.9049693683461,0.532879818594104,-10.3333333333333,5,60
"118",140.705291892902,150.443787951957,1.0199137493658,-17.6666666666667,5,60
"119",97.0325332040754,127.007545707594,0.581286733837112,39.4166666666667,5,60
"120",125.915315457122,83.7162867467655,0.730569514237856,-2.75,5,60
"121",122.973574397104,97.5337548407388,0.750156054931336,26.1666666666667,5,60
"122",110.190554646636,132.782089655696,0.880654761904762,2.25,5,60
"123",128.46246209172,106.37159708619,0.544374247894103,-46.75,5,60
"124",114.644195957173,84.717176534632,0.703414351851852,-32.8333333333333,5,60
"125",115.371591679523,134.641808761865,1.07376717865804,-94.5833333333333,5,60
"126",117.796257722108,163.035272257263,0.838368055555556,22.3333333333333,5,60
"127",87.9381885189819,111.061544499735,0.601628352490421,5.83333333333333,5,60
"128",139.86243241128,162.393298301787,0.75851695577434,31.25,5,60
"129",114.323371772063,151.369030297922,0.815098366740906,19.5833333333333,5,60
