"","rmse_train","rmse_test","mase_test","bias_test","theta","n"
"1",103.352652763891,128.991924811853,0.795641250598181,-36.7916666666667,5,240
"2",118.659175793531,128.651904377666,0.750618781995557,-28.1041666666667,5,240
"3",120.19331217529,111.609904727732,0.704622301067443,6.10416666666667,5,240
"4",112.715118403285,114.166727493901,0.738748511145142,1.125,5,240
"5",127.580264768237,126.341056272298,0.644712741751991,39.7708333333333,5,240
"6",107.108006236695,128.972461530876,0.77892643999124,26.5625,5,240
"7",128.211576440403,108.143423285931,0.692401120256058,-33,5,240
"8",121.868354519676,119.392385295992,0.689053901336478,-16.6666666666667,5,240
"9",117.905947687129,107.407130427485,0.901907524613221,-20.5833333333333,5,240
"10",128.22908373948,126.506752125463,0.756373486297005,6.79166666666667,5,240
"11",137.136774031135,144.828850141584,0.801640698772427,-19.6875,5,240
"12",113.232821544815,136.275914966659,0.707161492880516,-34.25,5,240
"13",116.836580137957,121.98983905774,0.674802278334059,-4.4375,5,240
"14",122.477506438257,125.315019716978,0.806058792780896,20.1458333333333,5,240
"15",119.12368834535,154.072155714998,0.621012170196953,19.4375,5,240
"16",124.022532394991,139.510453610712,0.701707827845176,6.79166666666667,5,240
"17",122.750763745078,130.265993899662,0.74061741044323,23.2708333333333,5,240
"18",122.243183177359,123.367422090815,0.676486061596356,7.5625,5,240
"19",112.014205758317,135.774245839678,0.707277986241401,21.0625,5,240
"20",117.134182315269,133.230298731182,0.729225105189341,17.6041666666667,5,240
"21",111.341558765509,139.471920710467,0.915671217292378,25.4166666666667,5,240
"22",111.821914779707,116.506526998848,0.799387539441567,-9.6875,5,240
"23",120.060466536658,125.416057584346,0.642418255834204,-16.2291666666667,5,240
"24",118.720171692374,131.062087704009,0.818391112209047,-19.9791666666667,5,240
"25",123.491417549291,160.933669048255,0.696122978517982,40.3125,5,240
"26",128.588612442938,161.301348413459,0.737363067292645,-21.0416666666667,5,240
"27",111.315243041253,122.478569554024,0.76656376951037,-9.875,5,240
"28",121.811564687704,106.336435430195,0.686237805921616,-19.7291666666667,5,240
"29",113.425751228135,156.19405665176,0.820547346130829,29.4583333333333,5,240
"30",120.373853404023,137.124791096772,0.697484537637653,-25,5,240
"31",114.06376140855,159.428210071702,0.686802723128599,1.10416666666667,5,240
"32",109.189318578635,136.7496953074,0.756124364535236,-11.8541666666667,5,240
