latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
-1.8564,41.0347,312.5,1.5,1.2,2013-08-01,1108,Aqua,MODIS,48,6.2,293.4,10.1,D,0,2013,8
2.1483,37.9126,348.9,1.1,1.0,2013-08-01,1109,Aqua,MODIS,93,6.2,305.2,54.1,D,0,2013,8
-0.0624,35.074,320.9,1.1,1.0,2013-08-01,1109,Aqua,MODIS,75,6.2,301.7,10.9,D,0,2013,8
2.0334,37.8058,304.7,1.3,1.1,2013-08-05,2010,Terra,MODIS,61,6.2,291.3,6.8,N,0,2013,8
2.0615,37.8598,308.5,1.3,1.1,2013-08-05,2010,Terra,MODIS,75,6.2,291.3,10.6,N,0,2013,8
2.0598,37.8482,312.8,1.3,1.1,2013-08-05,2010,Terra,MODIS,86,6.2,291.4,15.0,N,0,2013,8
-0.6522,34.0754,317.1,1.6,1.2,2013-08-06,831,Terra,MODIS,50,6.2,292.8,19.1,D,0,2013,8
2.0388,37.8044,323.2,2.2,1.4,2013-08-06,1128,Aqua,MODIS,59,6.2,296.5,24.3,D,0,2013,8
2.0493,37.8099,322.1,2.2,1.4,2013-08-07,735,Terra,MODIS,62,6.2,296.5,31.2,D,0,2013,8
2.0497,37.8039,319.1,2.2,1.4,2013-08-07,735,Terra,MODIS,47,6.2,296.7,21.8,D,0,2013,8
-1.3931,41.2549,316.3,1.1,1.1,2013-08-07,736,Terra,MODIS,48,6.2,295.0,10.2,D,0,2013,8
2.0551,37.7902,326.9,2.8,1.6,2013-08-07,1033,Aqua,MODIS,67,6.2,298.0,54.6,D,0,2013,8
2.0617,37.81,326.1,2.8,1.6,2013-08-07,1033,Aqua,MODIS,65,6.2,298.1,52.1,D,0,2013,8
2.143,36.4461,332.2,3.6,1.8,2013-08-07,1033,Aqua,MODIS,48,6.2,303.7,91.1,D,0,2013,8
2.0446,37.8169,323.4,2.8,1.6,2013-08-07,1033,Aqua,MODIS,40,6.2,298.6,34.4,D,0,2013,8
2.0589,37.8153,325.7,2.8,1.6,2013-08-07,1033,Aqua,MODIS,54,6.2,298.6,47.3,D,0,2013,8
2.0586,37.7951,305.0,1.0,1.0,2013-08-07,1957,Terra,MODIS,62,6.2,292.4,4.5,N,0,2013,8
2.0612,37.8129,314.9,1.0,1.0,2013-08-07,1957,Terra,MODIS,90,6.2,292.2,11.3,N,0,2013,8
2.0691,37.8144,302.9,1.3,1.1,2013-08-07,2253,Aqua,MODIS,37,6.2,290.5,6.3,N,0,2013,8
-2.4,38.0634,321.2,2.0,1.4,2013-08-08,819,Terra,MODIS,26,6.2,290.8,31.7,D,0,2013,8
-2.4149,38.0793,319.5,2.0,1.4,2013-08-08,819,Terra,MODIS,23,6.2,290.7,27.3,D,0,2013,8
-0.5549,36.0888,313.3,1.0,1.0,2013-08-10,806,Terra,MODIS,61,6.2,299.3,5.4,D,0,2013,8
-1.3136,36.7946,314.7,1.0,1.0,2013-08-10,806,Terra,MODIS,35,6.2,298.7,5.3,D,0,2013,8
