latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
-0.0413,35.0417,316.1,1.0,1.0,2017-06-02,806,Terra,MODIS,57,6.2,300.4,6.8,D,0,2017,6
-1.088,34.3722,317.9,1.5,1.2,2017-06-02,1102,Aqua,MODIS,53,6.2,298.0,15.7,D,0,2017,6
-0.0703,35.0833,315.4,1.1,1.0,2017-06-07,1121,Aqua,MODIS,39,6.2,300.9,5.6,D,0,2017,6
-0.4279,35.8063,322.1,1.0,1.0,2017-06-09,1108,Aqua,MODIS,76,6.2,300.5,16.0,D,0,2017,6
1.1865,38.7993,376.7,1.2,1.1,2017-06-09,1109,Aqua,MODIS,100,6.2,308.8,152.3,D,0,2017,6
1.188,38.8097,334.3,1.2,1.1,2017-06-09,1109,Aqua,MODIS,72,6.2,308.1,19.9,D,0,2017,6
-0.8533,34.5548,319.1,1.2,1.1,2017-06-11,800,Terra,MODIS,71,6.2,299.1,14.3,D,0,2017,6
2.9855,36.1256,331.7,3.4,1.7,2017-06-12,842,Terra,MODIS,58,6.2,295.6,96.3,D,0,2017,6
2.98,36.1315,333.8,3.4,1.7,2017-06-12,842,Terra,MODIS,0,6.2,295.8,120.7,D,0,2017,6
-0.1147,35.6862,316.1,2.6,1.5,2017-06-13,1044,Aqua,MODIS,51,6.2,291.3,48.8,D,0,2017,6
2.1067,36.4359,331.6,2.1,1.4,2017-06-14,830,Terra,MODIS,65,6.2,307.3,39.3,D,0,2017,6
2.1068,36.4416,332.4,2.1,1.4,2017-06-14,830,Terra,MODIS,63,6.2,307.6,42.5,D,0,2017,6
-0.1155,35.7077,318.4,1.0,1.0,2017-06-16,1115,Aqua,MODIS,47,6.2,295.4,12.9,D,0,2017,6
-0.1167,35.6988,321.6,1.0,1.0,2017-06-16,1115,Aqua,MODIS,66,6.2,298.5,15.0,D,0,2017,6
-0.8873,35.9032,308.8,1.2,1.1,2017-06-18,1102,Aqua,MODIS,57,6.2,288.8,7.2,D,0,2017,6
-1.0175,34.7439,322.2,1.5,1.2,2017-06-20,754,Terra,MODIS,71,6.2,297.1,26.8,D,0,2017,6
1.2249,38.9222,331.7,1.1,1.1,2017-06-20,1050,Aqua,MODIS,76,6.2,309.2,13.4,D,0,2017,6
-0.0403,34.895,313.5,1.0,1.0,2017-06-20,2015,Terra,MODIS,87,6.2,288.6,14.0,N,0,2017,6
2.0878,36.4513,332.0,2.9,1.6,2017-06-21,836,Terra,MODIS,62,6.2,307.8,52.6,D,0,2017,6
1.2177,38.9268,332.6,1.3,1.1,2017-06-22,741,Terra,MODIS,79,6.2,298.1,28.5,D,0,2017,6
1.2194,38.9148,337.9,1.3,1.2,2017-06-22,741,Terra,MODIS,85,6.2,298.7,40.6,D,0,2017,6
1.2211,38.9213,337.3,1.3,1.1,2017-06-22,741,Terra,MODIS,84,6.2,298.5,40.0,D,0,2017,6
1.2025,38.7937,333.7,1.8,1.3,2017-06-22,1038,Aqua,MODIS,79,6.2,303.2,40.7,D,0,2017,6
1.2048,38.8099,352.9,1.8,1.3,2017-06-22,1038,Aqua,MODIS,96,6.2,303.4,124.6,D,0,2017,6
3.0359,35.4983,314.0,1.0,1.0,2017-06-22,2004,Terra,MODIS,88,6.2,295.4,11.3,N,0,2017,6
-0.0882,35.7034,308.5,1.6,1.2,2017-06-23,824,Terra,MODIS,48,6.2,293.1,12.3,D,0,2017,6
-2.4107,38.0083,319.5,2.6,1.5,2017-06-23,825,Terra,MODIS,68,6.2,296.2,32.8,D,0,2017,6
-2.4074,37.9852,332.9,2.6,1.5,2017-06-23,825,Terra,MODIS,84,6.2,298.6,93.9,D,0,2017,6
-0.0459,35.0039,316.9,1.1,1.0,2017-06-23,1121,Aqua,MODIS,51,6.2,298.3,8.4,D,0,2017,6
-0.0319,35.5972,310.4,1.0,1.0,2017-06-25,812,Terra,MODIS,28,6.2,297.6,5.4,D,0,2017,6
-0.2967,35.1454,314.3,1.0,1.0,2017-06-25,812,Terra,MODIS,53,6.2,296.7,7.0,D,0,2017,6
-0.2954,35.1365,315.5,1.0,1.0,2017-06-25,812,Terra,MODIS,53,6.2,297.7,8.0,D,0,2017,6
-0.0959,35.7074,324.7,1.0,1.0,2017-06-25,1108,Aqua,MODIS,71,6.2,293.6,19.6,D,0,2017,6
-0.0972,35.6982,323.1,1.0,1.0,2017-06-25,1108,Aqua,MODIS,63,6.2,298.5,17.5,D,0,2017,6
3.1201,35.6959,333.6,1.2,1.1,2017-06-27,759,Terra,MODIS,79,6.2,304.9,20.5,D,0,2017,6
3.1232,35.675,342.9,1.2,1.1,2017-06-27,759,Terra,MODIS,89,6.2,303.3,39.6,D,0,2017,6
3.1217,35.6854,377.4,1.2,1.1,2017-06-27,759,Terra,MODIS,100,6.2,307.1,159.5,D,0,2017,6
-0.0928,35.704,317.0,1.1,1.0,2017-06-27,800,Terra,MODIS,59,6.2,297.0,12.2,D,0,2017,6
3.1157,35.6858,332.9,1.3,1.1,2017-06-27,1057,Aqua,MODIS,74,6.2,308.6,18.4,D,0,2017,6
3.1259,35.6843,341.5,1.3,1.1,2017-06-27,1057,Aqua,MODIS,87,6.2,307.8,37.6,D,0,2017,6
-2.4198,37.9789,325.7,1.1,1.1,2017-06-29,748,Terra,MODIS,76,6.2,303.6,14.8,D,0,2017,6
-2.4118,37.9902,340.8,1.1,1.1,2017-06-29,748,Terra,MODIS,89,6.2,305.2,40.3,D,0,2017,6
-2.4213,37.9889,401.1,1.1,1.1,2017-06-29,748,Terra,MODIS,100,6.2,309.1,296.0,D,0,2017,6
