latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
1.621,36.1114,329.2,2.2,1.4,2012-12-01,741,Terra,MODIS,73,6.2,309.1,29.2,D,0,2012,12
1.6082,36.1095,327.6,2.2,1.4,2012-12-01,741,Terra,MODIS,74,6.2,308.3,25.3,D,0,2012,12
1.6053,36.104,330.6,2.9,1.6,2012-12-01,1038,Aqua,MODIS,33,6.2,307.2,61.5,D,0,2012,12
-0.0085,34.0907,313.9,4.5,2.0,2012-12-01,1038,Aqua,MODIS,45,6.2,293.0,69.2,D,0,2012,12
-0.0078,34.0867,313.7,4.5,2.0,2012-12-01,1038,Aqua,MODIS,34,6.2,293.5,69.4,D,0,2012,12
1.051,38.9786,319.1,1.8,1.3,2012-12-01,1038,Aqua,MODIS,38,6.2,297.5,21.9,D,0,2012,12
1.647,36.1201,315.2,1.0,1.0,2012-12-01,2003,Terra,MODIS,91,6.2,296.8,9.8,N,0,2012,12
4.8798,35.0521,328.8,1.2,1.1,2012-12-02,1122,Aqua,MODIS,67,6.2,307.0,15.7,D,0,2012,12
4.7495,34.8502,302.9,4.3,1.9,2012-12-02,2047,Terra,MODIS,52,6.2,289.5,30.2,N,0,2012,12
4.7472,34.8556,302.3,4.3,1.9,2012-12-02,2047,Terra,MODIS,48,6.2,289.4,27.7,N,0,2012,12
4.7607,34.8623,302.7,1.4,1.2,2012-12-03,1952,Terra,MODIS,51,6.2,290.6,7.8,N,0,2012,12
4.7633,34.8727,329.6,1.0,1.0,2012-12-04,811,Terra,MODIS,79,6.2,297.1,17.4,D,0,2012,12
4.4494,35.0648,335.1,1.0,1.0,2012-12-04,811,Terra,MODIS,83,6.2,302.2,22.8,D,0,2012,12
1.0137,38.7239,319.6,1.5,1.2,2012-12-04,811,Terra,MODIS,24,6.2,298.6,16.4,D,0,2012,12
3.3935,34.4769,333.3,1.0,1.0,2012-12-04,811,Terra,MODIS,81,6.2,303.2,21.9,D,0,2012,12
4.7125,34.841,332.8,1.0,1.0,2012-12-04,811,Terra,MODIS,82,6.2,297.0,22.3,D,0,2012,12
4.7228,34.8333,328.7,1.0,1.0,2012-12-04,811,Terra,MODIS,71,6.2,300.2,16.0,D,0,2012,12
4.7647,34.8637,324.5,1.0,1.0,2012-12-04,811,Terra,MODIS,67,6.2,298.4,10.3,D,0,2012,12
4.766,34.8548,325.2,1.0,1.0,2012-12-04,811,Terra,MODIS,73,6.2,299.2,10.4,D,0,2012,12
-1.1958,34.7356,316.7,1.0,1.0,2012-12-04,812,Terra,MODIS,59,6.2,297.6,6.8,D,0,2012,12
-2.2773,40.1971,318.0,2.2,1.4,2012-12-04,812,Terra,MODIS,43,6.2,299.8,28.1,D,0,2012,12
0.1935,39.758,311.2,1.8,1.3,2012-12-04,812,Terra,MODIS,8,6.2,293.9,18.6,D,0,2012,12
0.4363,39.4333,319.3,1.7,1.3,2012-12-04,812,Terra,MODIS,26,6.2,298.6,24.0,D,0,2012,12
3.3853,34.4685,325.9,1.1,1.0,2012-12-04,1109,Aqua,MODIS,53,6.2,298.6,18.7,D,0,2012,12
3.3958,34.4765,324.0,1.1,1.0,2012-12-04,1109,Aqua,MODIS,52,6.2,301.9,15.9,D,0,2012,12
3.3945,34.4671,325.8,1.1,1.0,2012-12-04,1109,Aqua,MODIS,70,6.2,300.6,18.8,D,0,2012,12
4.7174,34.8267,323.3,1.0,1.0,2012-12-04,1110,Aqua,MODIS,40,6.2,294.3,9.6,D,0,2012,12
4.7599,34.8666,327.4,1.0,1.0,2012-12-04,1110,Aqua,MODIS,48,6.2,300.2,13.2,D,0,2012,12
4.7676,34.8563,330.2,1.0,1.0,2012-12-04,1110,Aqua,MODIS,79,6.2,300.8,14.6,D,0,2012,12
4.7689,34.8653,329.5,1.0,1.0,2012-12-04,1110,Aqua,MODIS,63,6.2,300.1,14.3,D,0,2012,12
4.7501,35.1162,335.4,1.0,1.0,2012-12-04,1110,Aqua,MODIS,69,6.2,306.3,20.6,D,0,2012,12
4.4477,35.0655,331.7,1.0,1.0,2012-12-04,1110,Aqua,MODIS,78,6.2,307.9,12.6,D,0,2012,12
4.6908,34.8067,304.9,2.4,1.5,2012-12-04,2035,Terra,MODIS,39,6.2,279.9,23.1,N,0,2012,12
4.6937,34.8284,325.7,2.4,1.5,2012-12-04,2035,Terra,MODIS,100,6.2,281.5,87.1,N,0,2012,12
4.7072,34.8266,304.2,2.4,1.5,2012-12-04,2035,Terra,MODIS,56,6.2,280.1,21.7,N,0,2012,12
4.7101,34.8483,301.8,2.4,1.5,2012-12-04,2035,Terra,MODIS,20,6.2,281.0,16.1,N,0,2012,12
4.7417,34.8739,301.1,2.5,1.5,2012-12-05,1940,Terra,MODIS,31,6.2,280.3,16.4,N,0,2012,12
4.7395,34.8899,306.8,2.4,1.5,2012-12-05,1940,Terra,MODIS,66,6.2,279.9,27.9,N,0,2012,12
4.6979,34.8584,311.1,2.5,1.5,2012-12-05,1940,Terra,MODIS,82,6.2,281.2,39.6,N,0,2012,12
4.6945,34.8365,304.3,2.5,1.5,2012-12-05,1940,Terra,MODIS,60,6.2,279.5,23.1,N,0,2012,12
-1.5423,39.271,315.8,1.1,1.1,2012-12-06,800,Terra,MODIS,48,6.2,295.6,9.7,D,0,2012,12
-3.2511,38.1799,313.8,1.1,1.0,2012-12-06,800,Terra,MODIS,13,6.2,293.2,7.5,D,0,2012,12
4.3869,34.9984,324.8,1.4,1.2,2012-12-06,1057,Aqua,MODIS,54,6.2,302.2,12.7,D,0,2012,12
4.3966,35.0093,304.3,1.0,1.0,2012-12-06,2316,Aqua,MODIS,59,6.2,290.0,5.6,N,0,2012,12
4.2578,35.0052,320.6,2.7,1.6,2012-12-07,841,Terra,MODIS,30,6.2,296.7,46.5,D,0,2012,12
-2.9357,37.4717,334.1,1.2,1.1,2012-12-08,748,Terra,MODIS,75,6.2,297.8,33.8,D,0,2012,12
-1.7369,41.487,317.9,1.0,1.0,2012-12-08,748,Terra,MODIS,0,6.2,297.7,6.8,D,0,2012,12
-2.4396,40.7432,321.2,1.2,1.1,2012-12-08,1043,Aqua,MODIS,31,6.2,300.8,12.9,D,0,2012,12
3.797,34.24,310.7,1.0,1.0,2012-12-08,2010,Terra,MODIS,81,6.2,290.8,10.0,N,0,2012,12
3.7944,34.2222,307.8,1.0,1.0,2012-12-08,2010,Terra,MODIS,72,6.2,290.8,8.5,N,0,2012,12
3.7957,34.2311,307.4,1.0,1.0,2012-12-08,2010,Terra,MODIS,71,6.2,291.0,8.0,N,0,2012,12
3.7942,34.2471,302.9,1.4,1.2,2012-12-08,2304,Aqua,MODIS,52,6.2,289.7,9.9,N,0,2012,12
3.796,34.2344,309.8,1.4,1.2,2012-12-08,2304,Aqua,MODIS,78,6.2,289.8,17.7,N,0,2012,12
3.8004,34.2233,328.7,1.4,1.2,2012-12-09,829,Terra,MODIS,80,6.2,303.9,29.3,D,0,2012,12
3.7919,34.2093,328.6,1.4,1.2,2012-12-09,829,Terra,MODIS,79,6.2,301.2,31.0,D,0,2012,12
3.79,34.2217,320.8,1.4,1.2,2012-12-09,829,Terra,MODIS,57,6.2,302.5,16.7,D,0,2012,12
3.8042,34.1984,315.1,1.4,1.2,2012-12-09,829,Terra,MODIS,37,6.2,298.2,9.1,D,0,2012,12
3.8023,34.2108,348.8,1.4,1.2,2012-12-09,829,Terra,MODIS,94,6.2,302.0,83.1,D,0,2012,12
1.3539,36.2498,332.3,2.2,1.4,2012-12-09,830,Terra,MODIS,70,6.2,314.3,25.5,D,0,2012,12
1.7454,35.4903,322.0,1.9,1.3,2012-12-09,830,Terra,MODIS,70,6.2,303.2,27.5,D,0,2012,12
-1.9831,38.8638,312.0,4.0,1.9,2012-12-09,831,Terra,MODIS,42,6.2,291.4,45.1,D,0,2012,12
1.2743,36.5932,318.1,1.7,1.3,2012-12-09,1127,Aqua,MODIS,46,6.2,300.2,20.0,D,0,2012,12
3.7929,34.2221,321.7,1.3,1.1,2012-12-09,1128,Aqua,MODIS,49,6.2,298.6,16.0,D,0,2012,12
-2.0003,38.8702,323.0,2.7,1.6,2012-12-10,1031,Aqua,MODIS,30,6.2,300.8,36.9,D,0,2012,12
1.5614,36.1217,303.6,1.1,1.0,2012-12-10,1957,Terra,MODIS,56,6.2,277.3,6.4,N,0,2012,12
1.9572,35.4935,326.1,1.1,1.1,2012-12-11,817,Terra,MODIS,42,6.2,306.5,13.9,D,0,2012,12
1.9477,35.4921,327.7,1.1,1.1,2012-12-11,817,Terra,MODIS,47,6.2,306.3,14.6,D,0,2012,12
0.3038,34.5828,312.3,1.1,1.0,2012-12-11,818,Terra,MODIS,61,6.2,299.8,5.9,D,0,2012,12
1.5698,36.1129,335.6,1.3,1.1,2012-12-11,818,Terra,MODIS,74,6.2,313.0,21.5,D,0,2012,12
-0.0429,34.8638,310.2,1.1,1.1,2012-12-11,818,Terra,MODIS,55,6.2,297.7,5.3,D,0,2012,12
1.5797,36.1144,337.3,1.3,1.1,2012-12-11,818,Terra,MODIS,78,6.2,314.2,23.0,D,0,2012,12
-1.307,36.9053,326.6,1.1,1.0,2012-12-11,1114,Aqua,MODIS,69,6.2,308.9,8.6,D,0,2012,12
-0.0682,34.8263,318.5,1.0,1.0,2012-12-11,1115,Aqua,MODIS,62,6.2,303.4,7.0,D,0,2012,12
0.279,34.3604,316.6,1.0,1.0,2012-12-11,1115,Aqua,MODIS,63,6.2,302.0,7.3,D,0,2012,12
1.8912,36.8827,359.5,1.1,1.1,2012-12-11,1115,Aqua,MODIS,99,6.2,314.4,79.9,D,0,2012,12
1.9007,36.8812,350.3,1.1,1.1,2012-12-11,1115,Aqua,MODIS,93,6.2,312.8,53.7,D,0,2012,12
1.8993,36.8711,330.0,1.1,1.1,2012-12-11,1115,Aqua,MODIS,61,6.2,312.0,10.9,D,0,2012,12
4.7772,35.1786,325.6,1.0,1.0,2012-12-11,1116,Aqua,MODIS,33,6.2,306.0,12.7,D,0,2012,12
4.7759,35.1038,336.6,1.0,1.0,2012-12-11,1116,Aqua,MODIS,79,6.2,311.9,22.9,D,0,2012,12
0.7487,40.5761,317.3,3.1,1.7,2012-12-12,1020,Aqua,MODIS,0,6.2,293.0,53.1,D,0,2012,12
4.88,35.132,330.4,1.1,1.0,2012-12-13,804,Terra,MODIS,75,6.2,306.5,16.4,D,0,2012,12
4.8893,35.1333,334.6,1.1,1.0,2012-12-13,804,Terra,MODIS,81,6.2,307.8,23.2,D,0,2012,12
4.8879,35.1432,324.1,1.1,1.0,2012-12-13,804,Terra,MODIS,60,6.2,305.7,8.5,D,0,2012,12
0.8403,34.9233,317.8,1.0,1.0,2012-12-13,806,Terra,MODIS,62,6.2,303.2,5.6,D,0,2012,12
0.3655,34.5229,320.4,1.1,1.0,2012-12-13,806,Terra,MODIS,72,6.2,301.0,11.0,D,0,2012,12
0.3669,34.5134,314.6,1.1,1.0,2012-12-13,806,Terra,MODIS,56,6.2,300.8,5.5,D,0,2012,12
-4.233,39.4097,332.8,1.0,1.0,2012-12-13,1101,Aqua,MODIS,80,6.2,296.5,23.7,D,0,2012,12
-4.2304,39.4277,324.2,1.0,1.0,2012-12-13,1101,Aqua,MODIS,65,6.2,297.6,14.4,D,0,2012,12
-4.2342,39.4007,328.8,1.0,1.0,2012-12-13,1101,Aqua,MODIS,70,6.2,300.5,18.7,D,0,2012,12
4.8797,35.1368,327.7,1.1,1.0,2012-12-13,1104,Aqua,MODIS,65,6.2,308.8,11.4,D,0,2012,12
4.8999,35.1441,326.4,1.1,1.0,2012-12-13,1104,Aqua,MODIS,58,6.2,305.8,8.1,D,0,2012,12
4.897,35.1242,334.7,1.1,1.0,2012-12-13,1104,Aqua,MODIS,75,6.2,308.4,19.6,D,0,2012,12
4.8984,35.1341,346.5,1.1,1.0,2012-12-13,1104,Aqua,MODIS,91,6.2,307.6,42.8,D,0,2012,12
4.842,35.1783,343.3,1.1,1.0,2012-12-13,1104,Aqua,MODIS,88,6.2,307.0,40.1,D,0,2012,12
4.8406,35.1687,349.0,1.1,1.0,2012-12-13,1104,Aqua,MODIS,93,6.2,307.1,53.2,D,0,2012,12
4.9064,35.1228,328.0,1.1,1.0,2012-12-13,1104,Aqua,MODIS,66,6.2,307.8,11.3,D,0,2012,12
4.8783,35.1269,348.4,1.1,1.0,2012-12-13,1104,Aqua,MODIS,92,6.2,312.4,48.3,D,0,2012,12
4.8768,35.1171,364.5,1.1,1.0,2012-12-13,1104,Aqua,MODIS,100,6.2,312.4,94.4,D,0,2012,12
4.8891,35.1355,343.3,1.1,1.0,2012-12-13,1104,Aqua,MODIS,88,6.2,310.6,36.2,D,0,2012,12
4.9049,35.1131,327.1,1.1,1.0,2012-12-13,1104,Aqua,MODIS,57,6.2,307.2,10.9,D,0,2012,12
4.9149,35.4391,342.2,1.1,1.0,2012-12-13,1104,Aqua,MODIS,81,6.2,307.1,35.0,D,0,2012,12
