latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
1.635,38.4667,319.1,2.5,1.5,2010-01-03,1035,Aqua,MODIS,39,6.2,297.6,41.8,D,0,2010,1
-3.7643,39.8362,328.0,1.0,1.0,2010-01-06,1104,Aqua,MODIS,0,6.2,288.9,18.6,D,0,2010,1
-3.7553,39.8349,327.7,1.0,1.0,2010-01-06,1104,Aqua,MODIS,73,6.2,286.1,18.0,D,0,2010,1
-3.7539,39.844,328.4,1.0,1.0,2010-01-06,1104,Aqua,MODIS,0,6.2,284.5,18.8,D,0,2010,1
-3.7312,39.8225,347.6,1.1,1.1,2010-01-08,1052,Aqua,MODIS,94,6.2,300.1,55.2,D,0,2010,1
-3.7298,39.8325,328.7,1.1,1.1,2010-01-08,1052,Aqua,MODIS,82,6.2,299.3,18.2,D,0,2010,1
0.5095,40.5779,327.8,2.6,1.5,2010-01-11,1123,Aqua,MODIS,68,6.2,306.2,40.1,D,0,2010,1
0.5078,40.5173,304.5,4.3,1.9,2010-01-11,1908,Terra,MODIS,60,6.2,292.4,40.2,N,0,2010,1
0.5162,40.5474,308.5,4.2,1.9,2010-01-11,1908,Terra,MODIS,75,6.2,292.5,59.6,N,0,2010,1
0.5131,40.5547,307.8,4.2,1.9,2010-01-11,1908,Terra,MODIS,73,6.2,292.4,55.2,N,0,2010,1
-1.7036,41.321,321.8,1.3,1.1,2010-01-12,729,Terra,MODIS,68,6.2,299.4,18.1,D,0,2010,1
2.7355,36.2535,337.2,1.0,1.0,2010-01-13,811,Terra,MODIS,83,6.2,307.2,24.9,D,0,2010,1
2.7341,36.2628,373.4,1.0,1.0,2010-01-13,811,Terra,MODIS,100,6.2,308.2,121.0,D,0,2010,1
1.1684,35.074,319.8,1.0,1.0,2010-01-13,812,Terra,MODIS,69,6.2,304.4,8.6,D,0,2010,1
-3.7193,39.8243,336.1,1.2,1.1,2010-01-13,1110,Aqua,MODIS,85,6.2,300.5,31.0,D,0,2010,1
-3.7178,39.8348,345.1,1.2,1.1,2010-01-13,1110,Aqua,MODIS,92,6.2,300.3,50.3,D,0,2010,1
-3.715,39.8277,329.2,1.2,1.1,2010-01-13,1110,Aqua,MODIS,59,6.2,298.7,20.2,D,0,2010,1
-3.7135,39.8382,321.9,1.2,1.1,2010-01-13,1110,Aqua,MODIS,41,6.2,297.5,10.1,D,0,2010,1
0.3543,34.5165,334.9,1.3,1.1,2010-01-15,800,Terra,MODIS,86,6.2,301.5,40.0,D,0,2010,1
0.0753,33.9636,318.9,1.9,1.4,2010-01-15,1059,Aqua,MODIS,0,6.2,297.4,26.1,D,0,2010,1
0.0479,34.0281,315.4,3.4,1.7,2010-01-17,1047,Aqua,MODIS,46,6.2,297.6,42.7,D,0,2010,1
1.0157,34.7982,327.4,2.8,1.6,2010-01-17,1047,Aqua,MODIS,41,6.2,305.0,83.3,D,0,2010,1
0.0529,34.032,315.5,3.4,1.7,2010-01-17,1047,Aqua,MODIS,50,6.2,298.3,42.3,D,0,2010,1
1.1885,34.9047,312.9,1.0,1.0,2010-01-17,2009,Terra,MODIS,86,6.2,286.6,13.7,N,0,2010,1
0.8056,35.3933,322.3,1.4,1.2,2010-01-18,1130,Aqua,MODIS,57,6.2,304.4,11.5,D,0,2010,1
1.189,34.7902,326.8,1.3,1.1,2010-01-18,1130,Aqua,MODIS,61,6.2,311.1,13.9,D,0,2010,1
0.0731,37.4223,325.6,2.2,1.4,2010-01-19,735,Terra,MODIS,75,6.2,300.7,59.3,D,0,2010,1
0.0726,37.4293,324.7,2.2,1.4,2010-01-19,735,Terra,MODIS,78,6.2,299.2,59.3,D,0,2010,1
0.4025,34.5113,302.5,1.4,1.2,2010-01-19,1957,Terra,MODIS,50,6.2,288.0,10.0,N,0,2010,1
-0.4689,35.7639,322.2,1.0,1.0,2010-01-20,1117,Aqua,MODIS,72,6.2,302.0,16.6,D,0,2010,1
0.9827,34.8522,334.9,1.0,1.0,2010-01-20,1117,Aqua,MODIS,69,6.2,310.9,21.0,D,0,2010,1
-0.0728,35.8302,338.0,1.0,1.0,2010-01-20,1117,Aqua,MODIS,86,6.2,302.9,34.0,D,0,2010,1
-0.4714,35.7587,361.5,1.0,1.0,2010-01-22,806,Terra,MODIS,100,6.2,298.6,87.9,D,0,2010,1
-0.4612,35.7576,316.9,1.0,1.0,2010-01-22,806,Terra,MODIS,68,6.2,298.6,12.5,D,0,2010,1
-0.4625,35.7665,328.9,1.0,1.0,2010-01-22,806,Terra,MODIS,82,6.2,301.9,25.1,D,0,2010,1
-0.4728,35.7676,330.5,1.0,1.0,2010-01-22,806,Terra,MODIS,84,6.2,294.5,26.6,D,0,2010,1
-1.1711,39.8811,326.9,1.5,1.2,2010-01-22,806,Terra,MODIS,48,6.2,304.6,15.9,D,0,2010,1
-4.6221,39.3891,324.8,1.0,1.0,2010-01-22,1104,Aqua,MODIS,42,6.2,304.5,10.9,D,0,2010,1
-1.6868,41.3155,324.5,1.2,1.1,2010-01-22,1104,Aqua,MODIS,61,6.2,303.3,14.3,D,0,2010,1
-0.4678,35.7661,345.2,1.2,1.1,2010-01-22,1105,Aqua,MODIS,93,6.2,301.1,61.4,D,0,2010,1
-0.4693,35.7557,343.6,1.2,1.1,2010-01-22,1105,Aqua,MODIS,92,6.2,304.1,58.4,D,0,2010,1
-4.6308,39.3822,306.7,1.1,1.0,2010-01-26,2001,Terra,MODIS,69,6.2,294.7,5.5,N,0,2010,1
-3.4844,37.619,303.9,1.0,1.0,2010-01-26,2002,Terra,MODIS,57,6.2,292.6,4.0,N,0,2010,1
-3.4946,37.6114,303.2,1.0,1.0,2010-01-26,2002,Terra,MODIS,54,6.2,292.7,3.7,N,0,2010,1
-0.2203,35.1448,304.0,1.1,1.0,2010-01-26,2003,Terra,MODIS,58,6.2,289.6,6.9,N,0,2010,1
-0.2217,35.1353,308.5,1.1,1.0,2010-01-26,2003,Terra,MODIS,75,6.2,290.4,9.9,N,0,2010,1
-3.4838,37.6204,302.2,1.0,1.0,2010-01-26,2303,Aqua,MODIS,47,6.2,290.3,4.1,N,0,2010,1
1.1203,34.9514,319.4,1.3,1.1,2010-01-27,824,Terra,MODIS,60,6.2,307.0,7.0,D,0,2010,1
-0.0256,34.8179,323.5,1.1,1.0,2010-01-27,1123,Aqua,MODIS,48,6.2,306.4,10.4,D,0,2010,1
0.1418,35.4699,329.6,1.1,1.1,2010-01-27,1123,Aqua,MODIS,70,6.2,302.0,24.8,D,0,2010,1
-0.0242,34.827,328.1,1.1,1.0,2010-01-27,1123,Aqua,MODIS,67,6.2,304.5,16.7,D,0,2010,1
0.0405,33.996,321.4,1.0,1.0,2010-01-27,1123,Aqua,MODIS,38,6.2,306.3,9.1,D,0,2010,1
0.0367,34.0973,324.8,1.0,1.0,2010-01-27,1123,Aqua,MODIS,32,6.2,302.1,13.3,D,0,2010,1
0.352,35.2822,323.3,1.1,1.0,2010-01-27,1123,Aqua,MODIS,53,6.2,309.6,9.7,D,0,2010,1
0.0277,34.0986,336.7,1.0,1.0,2010-01-27,1123,Aqua,MODIS,59,6.2,309.6,28.1,D,0,2010,1
0.3657,34.1451,328.5,1.0,1.0,2010-01-27,1123,Aqua,MODIS,37,6.2,309.9,13.5,D,0,2010,1
1.1878,34.8022,328.5,1.1,1.0,2010-01-27,1124,Aqua,MODIS,62,6.2,313.3,8.6,D,0,2010,1
0.0306,34.0885,300.2,2.0,1.4,2010-01-28,1951,Terra,MODIS,22,6.2,286.7,13.2,N,0,2010,1
0.249,34.0316,320.2,1.0,1.0,2010-01-29,812,Terra,MODIS,35,6.2,306.5,6.3,D,0,2010,1
-0.8351,34.5773,340.4,1.0,1.0,2010-01-29,812,Terra,MODIS,89,6.2,306.2,33.4,D,0,2010,1
-0.8248,34.5697,322.0,1.0,1.0,2010-01-29,812,Terra,MODIS,63,6.2,305.1,8.4,D,0,2010,1
-0.8262,34.5786,330.0,1.0,1.0,2010-01-29,812,Terra,MODIS,79,6.2,304.1,17.6,D,0,2010,1
-0.8338,34.5684,324.6,1.0,1.0,2010-01-29,812,Terra,MODIS,72,6.2,304.7,11.2,D,0,2010,1
-1.0167,37.102,370.4,1.2,1.1,2010-01-29,812,Terra,MODIS,100,6.2,309.0,148.6,D,0,2010,1
-1.015,37.0909,388.1,1.2,1.1,2010-01-29,812,Terra,MODIS,100,6.2,310.3,247.9,D,0,2010,1
0.0108,34.1488,323.0,1.0,1.0,2010-01-29,812,Terra,MODIS,55,6.2,305.8,11.5,D,0,2010,1
-0.1567,35.2836,320.2,1.0,1.0,2010-01-29,812,Terra,MODIS,65,6.2,306.6,9.0,D,0,2010,1
-4.4067,39.4707,325.5,1.1,1.1,2010-01-29,1110,Aqua,MODIS,46,6.2,304.8,11.2,D,0,2010,1
-2.1862,40.6849,325.4,1.4,1.2,2010-01-29,1110,Aqua,MODIS,18,6.2,303.1,13.5,D,0,2010,1
-1.0859,34.639,318.7,1.1,1.1,2010-01-29,1111,Aqua,MODIS,41,6.2,304.2,8.3,D,0,2010,1
-0.7602,35.6442,319.1,1.0,1.0,2010-01-29,1111,Aqua,MODIS,43,6.2,302.9,8.1,D,0,2010,1
-0.7574,36.1152,320.9,1.0,1.0,2010-01-29,1111,Aqua,MODIS,48,6.2,307.5,9.6,D,0,2010,1
0.0219,34.0862,337.0,1.2,1.1,2010-01-29,1111,Aqua,MODIS,66,6.2,304.4,35.8,D,0,2010,1
0.0234,34.0966,327.7,1.2,1.1,2010-01-29,1111,Aqua,MODIS,25,6.2,303.2,19.1,D,0,2010,1
0.5823,34.1478,324.6,1.1,1.1,2010-01-29,1111,Aqua,MODIS,51,6.2,308.7,9.7,D,0,2010,1
-0.0357,34.8703,300.5,3.0,1.6,2010-01-30,1938,Terra,MODIS,28,6.2,290.4,20.3,N,0,2010,1
-0.0363,34.877,304.3,3.0,1.6,2010-01-30,1938,Terra,MODIS,56,6.2,290.8,28.4,N,0,2010,1
4.8992,35.0718,312.1,2.4,1.5,2010-01-30,1940,Terra,MODIS,83,6.2,298.6,27.7,N,0,2010,1
4.8953,35.0655,309.7,2.4,1.5,2010-01-30,1940,Terra,MODIS,76,6.2,298.3,20.4,N,0,2010,1
4.9156,35.0908,327.4,1.3,1.1,2010-01-31,758,Terra,MODIS,61,6.2,310.7,12.0,D,0,2010,1
4.9172,35.0793,348.8,1.3,1.1,2010-01-31,758,Terra,MODIS,92,6.2,311.3,64.0,D,0,2010,1
