latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
2.1977,36.467,330.4,2.2,1.4,2001-05-01,840,Terra,MODIS,28,6.2,306.7,47.1,D,0,2001,5
2.1848,36.4651,332.5,2.2,1.4,2001-05-01,840,Terra,MODIS,54,6.2,306.5,53.6,D,0,2001,5
2.1818,36.4851,334.7,2.2,1.4,2001-05-01,840,Terra,MODIS,62,6.2,307.2,71.5,D,0,2001,5
2.1719,36.4633,332.9,2.2,1.4,2001-05-01,840,Terra,MODIS,40,6.2,307.2,54.0,D,0,2001,5
2.1689,36.4832,332.7,2.2,1.4,2001-05-01,840,Terra,MODIS,40,6.2,306.9,59.8,D,0,2001,5
2.1619,36.4416,331.6,2.2,1.4,2001-05-01,840,Terra,MODIS,49,6.2,307.0,43.0,D,0,2001,5
2.1362,36.438,331.3,2.2,1.4,2001-05-01,840,Terra,MODIS,64,6.2,306.6,41.0,D,0,2001,5
2.1233,36.4362,335.1,2.2,1.4,2001-05-01,840,Terra,MODIS,83,6.2,306.9,57.1,D,0,2001,5
2.1104,36.4343,334.1,2.2,1.4,2001-05-01,840,Terra,MODIS,82,6.2,306.8,51.9,D,0,2001,5
2.1116,36.4288,332.0,2.2,1.4,2001-05-01,840,Terra,MODIS,80,6.2,306.2,42.3,D,0,2001,5
1.7531,36.4582,332.0,2.3,1.5,2001-05-01,840,Terra,MODIS,81,6.2,304.8,40.4,D,0,2001,5
1.7338,36.3286,333.5,2.2,1.4,2001-05-01,840,Terra,MODIS,83,6.2,308.3,40.8,D,0,2001,5
1.7309,36.3483,333.5,2.2,1.4,2001-05-01,840,Terra,MODIS,83,6.2,308.1,40.6,D,0,2001,5
1.6854,36.3013,332.2,2.2,1.4,2001-05-01,840,Terra,MODIS,82,6.2,306.4,37.2,D,0,2001,5
1.6824,36.321,333.6,2.2,1.4,2001-05-01,840,Terra,MODIS,83,6.2,307.8,43.4,D,0,2001,5
2.4726,36.2576,332.7,1.3,1.1,2001-05-03,827,Terra,MODIS,23,6.2,307.3,23.9,D,0,2001,5
2.2611,36.5067,336.7,1.3,1.1,2001-05-03,827,Terra,MODIS,43,6.2,312.0,18.4,D,0,2001,5
2.1736,36.4766,339.4,1.3,1.1,2001-05-03,827,Terra,MODIS,86,6.2,313.9,20.9,D,0,2001,5
1.7365,36.3229,338.4,1.3,1.1,2001-05-03,828,Terra,MODIS,76,6.2,313.4,20.9,D,0,2001,5
1.7348,36.3345,338.6,1.3,1.1,2001-05-03,828,Terra,MODIS,82,6.2,313.4,18.8,D,0,2001,5
-1.1551,39.923,317.9,1.5,1.2,2001-05-05,816,Terra,MODIS,30,6.2,299.4,19.3,D,0,2001,5
-0.8297,36.3725,310.4,1.0,1.0,2001-05-05,816,Terra,MODIS,37,6.2,294.3,5.3,D,0,2001,5
-1.7995,39.3761,316.4,1.4,1.2,2001-05-05,816,Terra,MODIS,12,6.2,298.5,16.4,D,0,2001,5
-2.097,40.5636,313.2,1.8,1.3,2001-05-05,816,Terra,MODIS,29,6.2,294.1,15.0,D,0,2001,5
-2.1088,40.562,319.3,1.8,1.3,2001-05-05,816,Terra,MODIS,69,6.2,293.9,27.9,D,0,2001,5
-2.1032,40.557,320.7,1.8,1.3,2001-05-05,816,Terra,MODIS,62,6.2,292.8,30.2,D,0,2001,5
-2.3432,39.7329,319.5,1.6,1.2,2001-05-05,816,Terra,MODIS,32,6.2,299.7,13.6,D,0,2001,5
-2.0185,36.0636,318.7,1.0,1.0,2001-05-05,816,Terra,MODIS,24,6.2,295.9,8.4,D,0,2001,5
-3.492,38.438,326.2,1.3,1.1,2001-05-05,817,Terra,MODIS,80,6.2,298.3,28.3,D,0,2001,5
-1.9426,40.4903,317.7,3.4,1.7,2001-05-06,721,Terra,MODIS,57,6.2,293.1,53.3,D,0,2001,5
