latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
1.2209,39.0236,312.9,2.1,1.4,2016-09-01,818,Terra,MODIS,42,6.2,295.5,15.9,D,0,2016,9
1.2361,39.0073,332.5,2.0,1.4,2016-09-01,818,Terra,MODIS,85,6.2,296.6,71.1,D,0,2016,9
1.2236,39.0054,323.0,2.0,1.4,2016-09-01,818,Terra,MODIS,77,6.2,295.4,41.9,D,0,2016,9
-0.0392,34.8359,307.9,1.1,1.1,2016-09-01,819,Terra,MODIS,53,6.2,294.8,5.8,D,0,2016,9
0.4766,35.2481,304.2,1.2,1.1,2016-09-01,819,Terra,MODIS,49,6.2,289.5,6.5,D,0,2016,9
-0.7787,34.2738,314.0,1.1,1.0,2016-09-01,819,Terra,MODIS,74,6.2,295.3,8.3,D,0,2016,9
-1.1979,35.0035,320.0,1.0,1.0,2016-09-01,1114,Aqua,MODIS,20,6.2,303.0,5.7,D,0,2016,9
1.2238,39.01,330.0,1.5,1.2,2016-09-01,1114,Aqua,MODIS,67,6.2,304.0,32.4,D,0,2016,9
1.2347,39.0084,327.2,1.5,1.2,2016-09-01,1114,Aqua,MODIS,63,6.2,299.2,23.1,D,0,2016,9
0.4654,34.4016,319.8,1.0,1.0,2016-09-01,1114,Aqua,MODIS,67,6.2,302.8,7.4,D,0,2016,9
1.2263,39.071,303.6,1.1,1.1,2016-09-02,1945,Terra,MODIS,56,6.2,293.4,4.6,N,0,2016,9
1.1451,38.7381,332.8,1.2,1.1,2016-09-03,806,Terra,MODIS,78,6.2,301.1,26.0,D,0,2016,9
-2.1124,40.8652,325.2,1.1,1.1,2016-09-03,1101,Aqua,MODIS,72,6.2,302.3,13.8,D,0,2016,9
-0.3972,37.93,344.0,1.0,1.0,2016-09-03,1102,Aqua,MODIS,90,6.2,309.4,32.3,D,0,2016,9
0.0466,33.9945,316.7,2.3,1.5,2016-09-04,1145,Aqua,MODIS,0,6.2,295.2,31.3,D,0,2016,9
-1.2516,34.8698,323.6,2.6,1.5,2016-09-04,1145,Aqua,MODIS,67,6.2,294.3,53.1,D,0,2016,9
1.837,36.4518,303.4,2.8,1.6,2016-09-04,1933,Terra,MODIS,55,6.2,289.8,15.7,N,0,2016,9
1.8476,36.4567,306.4,2.8,1.6,2016-09-04,1933,Terra,MODIS,68,6.2,289.7,23.6,N,0,2016,9
-1.6643,41.0658,321.0,1.0,1.0,2016-09-05,1049,Aqua,MODIS,57,6.2,291.7,10.7,D,0,2016,9
-1.9302,40.8833,318.7,1.0,1.0,2016-09-05,1049,Aqua,MODIS,39,6.2,299.6,8.4,D,0,2016,9
-1.6656,41.0568,329.0,1.0,1.0,2016-09-05,1049,Aqua,MODIS,81,6.2,293.0,19.4,D,0,2016,9
-1.9315,40.8743,317.8,1.0,1.0,2016-09-05,1049,Aqua,MODIS,26,6.2,299.7,7.0,D,0,2016,9
-2.4493,38.0023,318.3,4.6,2.0,2016-09-06,838,Terra,MODIS,48,6.2,289.1,81.9,D,0,2016,9
4.9625,35.3014,335.6,2.0,1.4,2016-09-06,1134,Aqua,MODIS,73,6.2,311.1,36.4,D,0,2016,9
-0.1649,35.7608,318.3,2.2,1.4,2016-09-07,742,Terra,MODIS,69,6.2,298.4,37.7,D,0,2016,9
-1.6832,41.0834,318.2,1.4,1.2,2016-09-07,1037,Aqua,MODIS,63,6.2,299.2,14.4,D,0,2016,9
-0.1709,35.7417,313.0,3.4,1.7,2016-09-07,1037,Aqua,MODIS,49,6.2,292.8,47.0,D,0,2016,9
-0.1627,35.7591,312.7,1.6,1.2,2016-09-08,825,Terra,MODIS,47,6.2,293.6,17.2,D,0,2016,9
-2.5756,37.8263,321.6,2.5,1.5,2016-09-08,825,Terra,MODIS,58,6.2,306.4,49.6,D,0,2016,9
-0.9172,37.1939,311.2,2.1,1.4,2016-09-08,825,Terra,MODIS,26,6.2,294.6,11.9,D,0,2016,9
-2.4429,37.9825,339.5,2.6,1.5,2016-09-08,825,Terra,MODIS,87,6.2,308.8,118.7,D,0,2016,9
-2.4567,37.9805,388.6,2.6,1.5,2016-09-08,825,Terra,MODIS,100,6.2,313.8,709.6,D,0,2016,9
-2.46,38.0037,331.5,2.6,1.5,2016-09-08,825,Terra,MODIS,73,6.2,310.5,60.7,D,0,2016,9
-0.1738,35.7581,312.2,1.6,1.2,2016-09-08,825,Terra,MODIS,43,6.2,294.2,15.8,D,0,2016,9
-0.5705,38.5268,328.8,1.7,1.3,2016-09-08,1120,Aqua,MODIS,72,6.2,308.1,21.2,D,0,2016,9
-1.0965,37.3623,327.6,1.4,1.2,2016-09-08,1120,Aqua,MODIS,47,6.2,310.3,15.6,D,0,2016,9
-0.5683,38.5419,325.8,1.7,1.3,2016-09-08,1120,Aqua,MODIS,60,6.2,307.7,13.7,D,0,2016,9
0.0285,33.9991,322.5,1.0,1.0,2016-09-08,1120,Aqua,MODIS,0,6.2,295.1,13.5,D,0,2016,9
-1.5139,38.2001,328.4,1.5,1.2,2016-09-08,1120,Aqua,MODIS,42,6.2,311.9,14.2,D,0,2016,9
4.8085,34.9433,335.3,1.2,1.1,2016-09-08,1122,Aqua,MODIS,21,6.2,313.7,15.9,D,0,2016,9
4.6528,34.9354,350.2,1.2,1.1,2016-09-08,1122,Aqua,MODIS,92,6.2,314.7,44.0,D,0,2016,9
4.6514,34.9251,340.1,1.2,1.1,2016-09-08,1122,Aqua,MODIS,40,6.2,316.4,18.8,D,0,2016,9
4.6567,34.9396,337.8,1.2,1.1,2016-09-08,1122,Aqua,MODIS,72,6.2,313.9,16.8,D,0,2016,9
4.6553,34.9292,343.0,1.2,1.1,2016-09-08,1122,Aqua,MODIS,85,6.2,314.1,27.3,D,0,2016,9
2.1369,36.4349,330.4,4.7,2.0,2016-09-09,1026,Aqua,MODIS,63,6.2,305.9,113.5,D,0,2016,9
-0.1759,35.7616,321.7,1.1,1.0,2016-09-10,812,Terra,MODIS,72,6.2,300.6,17.2,D,0,2016,9
-0.6769,37.0929,332.7,1.0,1.0,2016-09-10,1108,Aqua,MODIS,71,6.2,305.4,21.4,D,0,2016,9
