latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
0.9643,39.4422,321.5,1.3,1.1,2011-05-01,805,Terra,MODIS,29,6.2,301.9,17.2,D,0,2011,5
-1.3826,39.4329,319.1,1.4,1.2,2011-05-01,806,Terra,MODIS,32,6.2,300.0,16.5,D,0,2011,5
-2.3282,38.1943,326.3,1.0,1.0,2011-05-01,1102,Aqua,MODIS,40,6.2,304.2,14.3,D,0,2011,5
-2.3193,38.193,323.0,1.0,1.0,2011-05-01,1102,Aqua,MODIS,37,6.2,301.9,10.9,D,0,2011,5
-2.7081,37.985,323.7,1.4,1.2,2011-05-03,1050,Aqua,MODIS,49,6.2,300.4,20.7,D,0,2011,5
2.1928,36.4747,332.3,1.7,1.3,2011-05-06,824,Terra,MODIS,61,6.2,308.0,25.0,D,0,2011,5
2.2154,36.478,332.0,1.7,1.3,2011-05-06,824,Terra,MODIS,40,6.2,308.3,26.6,D,0,2011,5
2.0125,36.4511,331.6,1.7,1.3,2011-05-06,824,Terra,MODIS,36,6.2,307.3,27.7,D,0,2011,5
-2.6348,38.2864,332.2,1.5,1.2,2011-05-06,1120,Aqua,MODIS,78,6.2,302.5,31.8,D,0,2011,5
1.8914,36.119,337.0,1.3,1.1,2011-05-06,1121,Aqua,MODIS,82,6.2,306.0,23.9,D,0,2011,5
-1.4065,40.0073,324.0,1.7,1.3,2011-05-07,729,Terra,MODIS,67,6.2,297.7,22.7,D,0,2011,5
2.0765,36.4434,328.1,4.7,2.0,2011-05-07,1026,Aqua,MODIS,38,6.2,300.8,92.8,D,0,2011,5
2.229,36.4888,328.7,4.6,2.0,2011-05-07,1026,Aqua,MODIS,24,6.2,301.6,123.9,D,0,2011,5
2.2294,36.4929,328.9,4.6,2.0,2011-05-07,1026,Aqua,MODIS,24,6.2,301.4,122.7,D,0,2011,5
2.0588,36.4462,328.2,4.7,2.0,2011-05-07,1026,Aqua,MODIS,49,6.2,300.9,97.8,D,0,2011,5
2.1119,36.4378,328.7,4.7,2.0,2011-05-07,1026,Aqua,MODIS,51,6.2,301.3,101.0,D,0,2011,5
2.0756,36.4396,328.6,4.7,2.0,2011-05-07,1026,Aqua,MODIS,50,6.2,300.9,100.9,D,0,2011,5
2.0579,36.4424,328.9,4.7,2.0,2011-05-07,1026,Aqua,MODIS,43,6.2,301.1,104.5,D,0,2011,5
2.0402,36.4453,328.1,4.7,2.0,2011-05-07,1026,Aqua,MODIS,30,6.2,300.8,96.0,D,0,2011,5
2.0942,36.4406,329.7,4.7,2.0,2011-05-07,1026,Aqua,MODIS,61,6.2,301.7,113.1,D,0,2011,5
2.0933,36.4369,329.9,4.7,2.0,2011-05-07,1026,Aqua,MODIS,52,6.2,301.8,116.3,D,0,2011,5
1.3182,39.6427,317.1,1.7,1.3,2011-05-08,811,Terra,MODIS,18,6.2,296.6,18.5,D,0,2011,5
1.0926,39.3903,318.0,1.7,1.3,2011-05-08,811,Terra,MODIS,14,6.2,296.9,23.4,D,0,2011,5
0.7137,39.624,318.2,1.8,1.3,2011-05-08,812,Terra,MODIS,24,6.2,296.5,22.6,D,0,2011,5
-0.7254,38.2489,312.1,1.5,1.2,2011-05-08,812,Terra,MODIS,41,6.2,293.9,10.9,D,0,2011,5
0.3617,35.2528,318.8,1.0,1.0,2011-05-08,1109,Aqua,MODIS,67,6.2,299.8,7.9,D,0,2011,5
3.0634,37.4254,306.4,3.7,1.8,2011-05-08,2034,Terra,MODIS,68,6.2,286.8,35.7,N,0,2011,5
1.7607,40.8834,314.4,1.3,1.1,2011-05-10,759,Terra,MODIS,38,6.2,294.1,11.0,D,0,2011,5
