latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
0.1111,37.4317,320.8,2.2,1.4,2001-10-01,830,Terra,MODIS,58,6.2,293.3,30.2,D,0,2001,10
-1.3252,38.1176,323.9,2.6,1.5,2001-10-01,830,Terra,MODIS,74,6.2,296.9,46.8,D,0,2001,10
-1.3286,38.1403,321.6,2.6,1.5,2001-10-01,830,Terra,MODIS,71,6.2,299.0,36.7,D,0,2001,10
-1.3345,38.1331,325.8,2.6,1.5,2001-10-01,830,Terra,MODIS,77,6.2,299.5,54.6,D,0,2001,10
-1.4988,38.15,331.2,2.6,1.6,2001-10-01,830,Terra,MODIS,82,6.2,297.6,81.2,D,0,2001,10
-1.4904,38.145,328.7,2.6,1.6,2001-10-01,830,Terra,MODIS,79,6.2,297.4,67.5,D,0,2001,10
-1.8065,36.5038,333.7,2.0,1.4,2001-10-01,830,Terra,MODIS,71,6.2,306.7,42.9,D,0,2001,10
-1.7979,36.499,331.1,2.0,1.4,2001-10-01,830,Terra,MODIS,54,6.2,307.3,32.9,D,0,2001,10
-2.4292,38.0249,323.1,2.6,1.6,2001-10-01,831,Terra,MODIS,52,6.2,302.8,33.8,D,0,2001,10
-1.2738,41.286,321.1,1.4,1.2,2001-10-02,735,Terra,MODIS,38,6.2,298.1,10.7,D,0,2001,10
-1.4397,41.1179,326.5,1.4,1.2,2001-10-02,735,Terra,MODIS,66,6.2,300.1,21.0,D,0,2001,10
-1.903,40.8532,322.4,1.4,1.2,2001-10-02,735,Terra,MODIS,64,6.2,299.2,19.9,D,0,2001,10
-2.0396,40.46,317.8,1.5,1.2,2001-10-02,735,Terra,MODIS,31,6.2,294.8,12.0,D,0,2001,10
-2.4222,38.0072,334.9,2.3,1.5,2001-10-02,735,Terra,MODIS,85,6.2,294.2,78.2,D,0,2001,10
-2.4252,38.0275,369.7,2.3,1.5,2001-10-02,735,Terra,MODIS,100,6.2,300.9,346.3,D,0,2001,10
-2.422,38.0212,357.7,2.3,1.5,2001-10-02,735,Terra,MODIS,98,6.2,299.5,227.1,D,0,2001,10
-2.4251,38.0414,329.0,2.3,1.5,2001-10-02,735,Terra,MODIS,80,6.2,298.1,45.8,D,0,2001,10
-2.4351,38.0196,333.3,2.3,1.5,2001-10-02,735,Terra,MODIS,83,6.2,296.7,69.7,D,0,2001,10
-1.2495,38.1811,300.2,3.6,1.8,2001-10-03,2039,Terra,MODIS,20,6.2,287.0,23.9,N,0,2001,10
-1.255,38.1445,307.6,3.6,1.8,2001-10-03,2039,Terra,MODIS,72,6.2,286.5,52.3,N,0,2001,10
0.9664,40.9549,331.6,1.3,1.1,2001-10-05,805,Terra,MODIS,57,6.2,302.7,27.0,D,0,2001,10
2.1541,36.4318,333.9,3.9,1.8,2001-10-06,848,Terra,MODIS,78,6.2,309.1,90.9,D,0,2001,10
2.0605,36.447,334.8,3.9,1.8,2001-10-06,848,Terra,MODIS,85,6.2,309.7,88.2,D,0,2001,10
2.0546,36.4406,333.8,3.9,1.8,2001-10-06,848,Terra,MODIS,85,6.2,309.2,76.4,D,0,2001,10
-0.6868,39.7933,308.5,1.6,1.3,2001-10-07,2014,Terra,MODIS,75,6.2,292.9,15.1,N,0,2001,10
-0.6876,39.787,303.4,1.6,1.3,2001-10-07,2014,Terra,MODIS,55,6.2,292.6,8.0,N,0,2001,10
2.0255,36.7687,323.3,2.6,1.5,2001-10-09,740,Terra,MODIS,53,6.2,301.0,32.7,D,0,2001,10
0.0008,35.1932,316.6,1.2,1.1,2001-10-10,824,Terra,MODIS,66,6.2,298.5,9.7,D,0,2001,10
-0.0007,35.2036,314.1,1.2,1.1,2001-10-10,824,Terra,MODIS,42,6.2,298.5,7.3,D,0,2001,10
-0.0088,35.1919,315.2,1.2,1.1,2001-10-10,824,Terra,MODIS,44,6.2,298.4,7.8,D,0,2001,10
-0.0469,34.8876,320.0,1.1,1.1,2001-10-10,824,Terra,MODIS,73,6.2,299.7,13.2,D,0,2001,10
-0.0483,34.8977,321.5,1.1,1.1,2001-10-10,824,Terra,MODIS,75,6.2,300.3,14.9,D,0,2001,10
-0.6266,38.4625,322.4,2.0,1.4,2001-10-10,824,Terra,MODIS,54,6.2,298.5,24.0,D,0,2001,10
-1.5581,40.8045,338.9,1.9,1.3,2001-10-11,729,Terra,MODIS,88,6.2,300.5,81.5,D,0,2001,10
-1.6376,40.804,334.4,1.9,1.3,2001-10-11,729,Terra,MODIS,85,6.2,301.8,61.0,D,0,2001,10
-1.7887,41.12,321.0,1.8,1.3,2001-10-11,729,Terra,MODIS,65,6.2,295.9,22.0,D,0,2001,10
-1.9204,40.6922,324.7,1.9,1.3,2001-10-11,729,Terra,MODIS,66,6.2,301.3,29.1,D,0,2001,10
-1.9229,40.7089,328.4,1.9,1.3,2001-10-11,729,Terra,MODIS,79,6.2,300.3,40.4,D,0,2001,10
-2.2108,40.545,321.2,1.9,1.3,2001-10-11,729,Terra,MODIS,64,6.2,299.4,29.5,D,0,2001,10
-2.2133,40.562,317.7,1.9,1.3,2001-10-11,729,Terra,MODIS,55,6.2,296.6,19.1,D,0,2001,10
-2.2175,40.5546,320.6,1.9,1.3,2001-10-11,729,Terra,MODIS,64,6.2,297.0,25.9,D,0,2001,10
0.3839,34.4997,331.0,1.1,1.0,2001-10-12,812,Terra,MODIS,85,6.2,296.8,25.6,D,0,2001,10
-1.7904,40.8118,316.1,1.9,1.3,2001-10-12,812,Terra,MODIS,18,6.2,290.2,19.8,D,0,2001,10
-2.223,38.2771,323.0,1.3,1.1,2001-10-12,812,Terra,MODIS,57,6.2,301.6,15.8,D,0,2001,10
2.0488,36.8115,384.3,1.2,1.1,2001-10-14,759,Terra,MODIS,100,6.2,312.9,200.4,D,0,2001,10
2.0474,36.8208,371.5,1.2,1.1,2001-10-14,759,Terra,MODIS,100,6.2,313.4,137.2,D,0,2001,10
2.0378,36.8193,328.6,1.2,1.1,2001-10-14,759,Terra,MODIS,38,6.2,307.7,16.5,D,0,2001,10
-0.6732,37.4746,330.9,1.0,1.0,2001-10-14,759,Terra,MODIS,78,6.2,306.6,12.6,D,0,2001,10
-1.6004,41.0635,315.5,1.2,1.1,2001-10-14,800,Terra,MODIS,25,6.2,296.4,7.8,D,0,2001,10
-1.0146,35.5403,322.5,1.3,1.1,2001-10-14,800,Terra,MODIS,64,6.2,304.6,8.0,D,0,2001,10
-1.8488,40.7352,336.3,1.1,1.1,2001-10-14,800,Terra,MODIS,85,6.2,304.5,30.4,D,0,2001,10
-1.1815,35.9138,322.9,1.2,1.1,2001-10-14,800,Terra,MODIS,62,6.2,304.4,10.3,D,0,2001,10
-2.0882,40.8469,325.1,1.2,1.1,2001-10-14,800,Terra,MODIS,65,6.2,305.7,15.4,D,0,2001,10
-2.1062,40.743,338.0,1.2,1.1,2001-10-14,800,Terra,MODIS,89,6.2,306.0,36.0,D,0,2001,10
-2.1077,40.7533,323.8,1.2,1.1,2001-10-14,800,Terra,MODIS,73,6.2,304.3,13.0,D,0,2001,10
-2.1158,40.7417,328.7,1.2,1.1,2001-10-14,800,Terra,MODIS,82,6.2,306.3,20.0,D,0,2001,10
-2.1173,40.752,321.3,1.2,1.1,2001-10-14,800,Terra,MODIS,40,6.2,304.5,9.8,D,0,2001,10
-1.3909,35.2544,324.2,1.3,1.1,2001-10-14,800,Terra,MODIS,55,6.2,306.3,10.2,D,0,2001,10
