latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
-3.5116,37.7435,302.6,1.0,1.0,2001-01-01,2014,Terra,MODIS,50,6.2,288.4,4.5,N,0,2001,1
-3.5128,37.7346,300.2,1.0,1.0,2001-01-01,2014,Terra,MODIS,17,6.2,287.7,3.2,N,0,2001,1
2.7901,35.3935,330.1,1.4,1.2,2001-01-02,836,Terra,MODIS,59,6.2,306.8,18.9,D,0,2001,1
1.3874,34.7837,324.6,1.3,1.1,2001-01-02,836,Terra,MODIS,69,6.2,302.7,19.8,D,0,2001,1
1.3857,34.7948,328.2,1.3,1.1,2001-01-02,836,Terra,MODIS,77,6.2,303.9,26.4,D,0,2001,1
0.0112,35.6396,322.1,1.6,1.2,2001-01-02,837,Terra,MODIS,62,6.2,290.6,32.2,D,0,2001,1
0.6001,34.9231,320.2,1.0,1.0,2001-01-04,824,Terra,MODIS,67,6.2,300.0,8.4,D,0,2001,1
4.625,34.4665,323.6,4.3,1.9,2001-01-05,906,Terra,MODIS,68,6.2,303.9,75.0,D,0,2001,1
4.6394,34.4617,321.6,4.3,1.9,2001-01-05,906,Terra,MODIS,58,6.2,301.3,57.1,D,0,2001,1
4.6458,34.4428,306.3,2.6,1.6,2001-01-05,1952,Terra,MODIS,63,6.2,279.7,37.6,N,0,2001,1
-1.8434,41.0608,320.3,1.1,1.1,2001-01-10,748,Terra,MODIS,47,6.2,301.4,9.3,D,0,2001,1
0.6819,35.414,319.8,1.4,1.2,2001-01-15,805,Terra,MODIS,54,6.2,300.6,12.7,D,0,2001,1
0.6714,35.4126,318.8,1.4,1.2,2001-01-15,805,Terra,MODIS,54,6.2,301.4,11.1,D,0,2001,1
-2.5667,40.2038,337.3,1.1,1.0,2001-01-15,806,Terra,MODIS,87,6.2,303.1,29.7,D,0,2001,1
-2.5682,40.2134,324.8,1.1,1.0,2001-01-15,806,Terra,MODIS,59,6.2,301.2,10.5,D,0,2001,1
-2.5814,40.1953,320.0,1.1,1.0,2001-01-15,806,Terra,MODIS,59,6.2,299.8,7.1,D,0,2001,1
-2.6178,40.2496,328.6,1.1,1.0,2001-01-15,806,Terra,MODIS,79,6.2,300.5,19.5,D,0,2001,1
1.078,34.9292,319.5,2.3,1.5,2001-01-16,848,Terra,MODIS,52,6.2,304.2,24.2,D,0,2001,1
-1.396,40.9832,325.9,1.0,1.0,2001-01-17,753,Terra,MODIS,75,6.2,300.9,16.1,D,0,2001,1
-1.3973,40.9923,321.4,1.0,1.0,2001-01-17,753,Terra,MODIS,61,6.2,300.7,11.0,D,0,2001,1
-1.4063,40.991,318.2,1.0,1.0,2001-01-17,753,Terra,MODIS,55,6.2,296.6,7.7,D,0,2001,1
0.1194,35.73,316.1,1.6,1.2,2001-01-18,836,Terra,MODIS,41,6.2,302.5,16.3,D,0,2001,1
0.9305,35.2166,320.9,1.0,1.0,2001-01-20,824,Terra,MODIS,65,6.2,303.9,8.2,D,0,2001,1
0.633,35.4227,325.8,1.0,1.0,2001-01-20,824,Terra,MODIS,73,6.2,309.5,10.4,D,0,2001,1
-1.5073,41.3176,303.7,1.1,1.0,2001-01-21,1950,Terra,MODIS,51,6.2,292.7,4.7,N,0,2001,1
-1.5109,41.3318,312.1,1.5,1.2,2001-01-22,812,Terra,MODIS,43,6.2,290.0,9.8,D,0,2001,1
-2.1128,40.6342,314.7,1.4,1.2,2001-01-22,812,Terra,MODIS,53,6.2,297.0,13.0,D,0,2001,1
-2.156,40.5657,315.6,1.4,1.2,2001-01-22,812,Terra,MODIS,62,6.2,296.2,13.5,D,0,2001,1
-3.2457,37.7667,324.7,1.0,1.0,2001-01-22,812,Terra,MODIS,73,6.2,301.5,11.2,D,0,2001,1
