latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
3.6941,34.5097,317.6,3.4,1.7,2002-11-01,849,Terra,MODIS,40,6.2,295.9,52.3,D,0,2002,11
-1.3872,37.1205,319.9,3.9,1.8,2002-11-01,1142,Aqua,MODIS,55,6.2,288.8,66.7,D,0,2002,11
-1.6462,36.3821,320.1,1.2,1.1,2002-11-02,2016,Terra,MODIS,100,6.2,291.4,22.2,N,0,2002,11
-1.6479,36.3706,301.7,1.2,1.1,2002-11-02,2016,Terra,MODIS,44,6.2,290.4,4.9,N,0,2002,11
0.5835,34.6859,324.8,2.3,1.5,2002-11-03,837,Terra,MODIS,79,6.2,293.3,56.6,D,0,2002,11
0.5805,34.7055,316.3,2.3,1.5,2002-11-03,837,Terra,MODIS,68,6.2,292.1,30.5,D,0,2002,11
-1.3829,35.5314,321.9,2.8,1.6,2002-11-03,838,Terra,MODIS,46,6.2,297.4,23.2,D,0,2002,11
-1.3937,35.5048,328.9,2.8,1.6,2002-11-03,838,Terra,MODIS,76,6.2,298.9,63.2,D,0,2002,11
-1.3793,35.5067,327.0,2.8,1.6,2002-11-03,838,Terra,MODIS,79,6.2,296.4,49.1,D,0,2002,11
-2.0746,36.1043,305.1,1.0,1.0,2002-11-04,2003,Terra,MODIS,63,6.2,292.2,4.6,N,0,2002,11
-1.2546,40.7723,309.5,4.2,1.9,2002-11-05,825,Terra,MODIS,29,6.2,288.4,47.4,D,0,2002,11
-1.242,35.22,369.3,1.1,1.0,2002-11-05,1118,Aqua,MODIS,94,6.2,296.7,103.1,D,0,2002,11
-1.2328,35.2187,337.0,1.1,1.0,2002-11-05,1118,Aqua,MODIS,44,6.2,289.5,23.5,D,0,2002,11
1.1079,38.8836,304.2,1.4,1.2,2002-11-08,1940,Terra,MODIS,59,6.2,291.6,7.8,N,0,2002,11
1.1105,38.8857,338.0,1.0,1.0,2002-11-09,800,Terra,MODIS,84,6.2,307.1,26.9,D,0,2002,11
1.121,38.8778,327.6,1.0,1.0,2002-11-09,800,Terra,MODIS,58,6.2,303.5,12.6,D,0,2002,11
1.1118,38.8765,347.0,1.0,1.0,2002-11-09,800,Terra,MODIS,92,6.2,306.7,43.8,D,0,2002,11
-1.3525,35.6709,368.1,1.1,1.0,2002-11-09,801,Terra,MODIS,100,6.2,309.6,103.8,D,0,2002,11
-1.3538,35.6803,355.0,1.1,1.0,2002-11-09,801,Terra,MODIS,97,6.2,308.8,65.0,D,0,2002,11
1.1108,38.871,329.9,1.0,1.0,2002-11-09,1054,Aqua,MODIS,28,6.2,302.3,15.4,D,0,2002,11
1.1121,38.88,348.0,1.0,1.0,2002-11-09,1054,Aqua,MODIS,92,6.2,308.9,45.7,D,0,2002,11
-2.3771,36.4544,325.9,1.4,1.2,2002-11-11,749,Terra,MODIS,69,6.2,298.2,22.3,D,0,2002,11
-2.3685,36.4674,335.2,1.4,1.2,2002-11-11,749,Terra,MODIS,84,6.2,297.0,41.1,D,0,2002,11
-2.3788,36.4658,324.3,1.4,1.2,2002-11-11,749,Terra,MODIS,60,6.2,298.3,19.0,D,0,2002,11
1.3518,36.643,319.8,1.0,1.0,2002-11-16,806,Terra,MODIS,51,6.2,299.6,9.3,D,0,2002,11
1.0578,39.4063,315.6,1.3,1.1,2002-11-16,806,Terra,MODIS,46,6.2,297.0,14.0,D,0,2002,11
0.405,40.0013,315.5,1.5,1.2,2002-11-16,806,Terra,MODIS,42,6.2,296.3,15.6,D,0,2002,11
0.5677,34.3474,327.9,1.1,1.0,2002-11-16,807,Terra,MODIS,82,6.2,296.8,21.8,D,0,2002,11
0.577,34.3487,316.5,1.1,1.0,2002-11-16,807,Terra,MODIS,68,6.2,295.5,8.6,D,0,2002,11
3.0262,35.486,349.7,1.2,1.1,2002-11-18,2017,Terra,MODIS,100,6.2,298.2,77.2,N,0,2002,11
3.0277,35.4966,326.9,1.2,1.1,2002-11-18,2017,Terra,MODIS,100,6.2,297.1,30.1,N,0,2002,11
3.0322,35.4847,306.7,1.0,1.0,2002-11-18,2308,Aqua,MODIS,69,6.2,294.9,6.6,N,0,2002,11
