latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
-0.0502,38.1769,325.8,1.4,1.2,2007-10-01,741,Terra,MODIS,72,6.2,297.7,13.4,D,0,2007,10
-0.1233,38.0904,321.0,1.4,1.2,2007-10-01,741,Terra,MODIS,45,6.2,291.2,14.2,D,0,2007,10
-0.0449,38.1838,331.5,1.4,1.2,2007-10-01,741,Terra,MODIS,81,6.2,298.4,23.9,D,0,2007,10
-0.9676,37.4076,326.0,1.5,1.2,2007-10-01,742,Terra,MODIS,53,6.2,300.5,19.2,D,0,2007,10
-1.9158,37.1532,332.5,1.6,1.2,2007-10-01,742,Terra,MODIS,82,6.2,299.3,41.6,D,0,2007,10
-0.1219,38.195,333.6,2.1,1.4,2007-10-01,1037,Aqua,MODIS,84,6.2,310.3,37.1,D,0,2007,10
-0.1114,38.3675,336.7,2.0,1.4,2007-10-01,1037,Aqua,MODIS,86,6.2,306.3,60.0,D,0,2007,10
-1.3182,38.3301,315.4,2.2,1.4,2007-10-01,1037,Aqua,MODIS,22,6.2,287.7,21.6,D,0,2007,10
-1.1462,38.1648,342.8,2.2,1.4,2007-10-01,1037,Aqua,MODIS,90,6.2,291.5,120.7,D,0,2007,10
-1.1472,38.1579,361.8,2.2,1.4,2007-10-01,1037,Aqua,MODIS,100,6.2,295.2,258.2,D,0,2007,10
-0.699,38.184,327.1,2.2,1.4,2007-10-01,1037,Aqua,MODIS,52,6.2,299.0,34.2,D,0,2007,10
-0.1101,38.3622,329.6,2.0,1.4,2007-10-01,1037,Aqua,MODIS,75,6.2,305.7,32.1,D,0,2007,10
-1.1491,38.144,362.2,2.2,1.4,2007-10-01,1037,Aqua,MODIS,100,6.2,298.5,262.3,D,0,2007,10
-0.5013,38.4688,325.6,2.0,1.4,2007-10-01,1037,Aqua,MODIS,70,6.2,300.4,24.7,D,0,2007,10
-0.0787,38.2267,346.4,2.1,1.4,2007-10-01,1037,Aqua,MODIS,87,6.2,305.9,108.4,D,0,2007,10
-0.0813,38.2083,336.3,2.1,1.4,2007-10-01,1037,Aqua,MODIS,86,6.2,307.5,52.7,D,0,2007,10
-0.3089,38.0802,341.5,2.2,1.4,2007-10-01,1037,Aqua,MODIS,90,6.2,306.1,86.8,D,0,2007,10
-0.094,38.2099,334.1,2.1,1.4,2007-10-01,1037,Aqua,MODIS,82,6.2,310.8,40.9,D,0,2007,10
-0.7367,38.1931,326.3,2.2,1.4,2007-10-01,1037,Aqua,MODIS,32,6.2,299.6,29.7,D,0,2007,10
-0.0913,38.2283,343.9,2.1,1.4,2007-10-01,1037,Aqua,MODIS,86,6.2,308.7,91.2,D,0,2007,10
-1.0821,38.2461,324.2,2.2,1.4,2007-10-01,1037,Aqua,MODIS,38,6.2,295.5,37.9,D,0,2007,10
-0.071,35.1136,315.9,1.5,1.2,2007-10-02,824,Terra,MODIS,56,6.2,293.4,13.5,D,0,2007,10
-0.2331,37.904,333.0,1.6,1.2,2007-10-02,1120,Aqua,MODIS,70,6.2,299.5,31.0,D,0,2007,10
-0.7395,36.1866,327.3,1.2,1.1,2007-10-02,1120,Aqua,MODIS,49,6.2,303.4,20.0,D,0,2007,10
-0.2109,37.8947,340.1,1.6,1.2,2007-10-02,1120,Aqua,MODIS,75,6.2,305.0,48.9,D,0,2007,10
-1.1133,38.1639,352.4,1.6,1.2,2007-10-02,1120,Aqua,MODIS,95,6.2,299.1,103.0,D,0,2007,10
-1.1156,38.1487,332.3,1.6,1.2,2007-10-02,1120,Aqua,MODIS,76,6.2,298.7,33.3,D,0,2007,10
-2.2558,37.7224,333.8,1.4,1.2,2007-10-02,1120,Aqua,MODIS,58,6.2,312.2,26.0,D,0,2007,10
-1.1208,38.2657,327.8,1.6,1.2,2007-10-02,1120,Aqua,MODIS,63,6.2,289.2,33.9,D,0,2007,10
-1.321,38.3083,327.5,1.6,1.2,2007-10-02,1120,Aqua,MODIS,38,6.2,304.9,17.7,D,0,2007,10
-2.254,37.735,333.2,1.4,1.2,2007-10-02,1120,Aqua,MODIS,59,6.2,310.5,21.7,D,0,2007,10
-1.349,38.5132,324.5,1.7,1.3,2007-10-02,1120,Aqua,MODIS,27,6.2,299.2,16.0,D,0,2007,10
0.278,38.264,335.5,1.7,1.3,2007-10-02,1120,Aqua,MODIS,80,6.2,310.5,31.6,D,0,2007,10
0.2796,38.2708,338.7,1.7,1.3,2007-10-02,1120,Aqua,MODIS,84,6.2,309.3,40.1,D,0,2007,10
-1.3468,38.5281,324.3,1.7,1.3,2007-10-02,1120,Aqua,MODIS,37,6.2,299.1,15.9,D,0,2007,10
-0.2329,37.898,342.5,1.6,1.2,2007-10-02,1120,Aqua,MODIS,89,6.2,301.1,58.3,D,0,2007,10
