latitude,longitude,tmax,date
5.43750000000001,35.31249999999999,33.34978,2002-01
5.43750000000001,35.35416666666666,33.483967,2002-01
5.43750000000001,35.39583333333333,33.466156,2002-01
5.43750000000001,35.43749999999999,34.524345,2002-01
5.43750000000001,35.47916666666666,34.910534,2002-01
5.43750000000001,35.52083333333333,34.97672,2002-01
5.43750000000001,35.56249999999999,35.066902,2002-01
5.43750000000001,35.60416666666666,34.589092,2002-01
5.43750000000001,35.64583333333333,34.74728,2002-01
5.43750000000001,35.68749999999999,35.56547,2002-01
5.43750000000001,35.72916666666666,35.851654,2002-01
5.395833333333343,35.27083333333333,33.98813,2002-01
5.395833333333343,35.31249999999999,34.001827,2002-01
5.395833333333343,35.35416666666666,34.35553,2002-01
5.395833333333343,35.39583333333333,34.58523,2002-01
5.395833333333343,35.43749999999999,34.802933,2002-01
5.395833333333343,35.47916666666666,34.728634,2002-01
5.395833333333343,35.52083333333333,34.446335,2002-01
5.395833333333343,35.56249999999999,35.060036,2002-01
5.395833333333343,35.60416666666666,35.39774,2002-01
5.395833333333343,35.64583333333333,35.53144,2002-01
5.395833333333343,35.68749999999999,35.74914,2002-01
5.395833333333343,35.72916666666666,35.842842,2002-01
5.395833333333343,35.77083333333333,36.06469,2002-01
5.395833333333343,35.81249999999999,36.278675,2002-01
5.354166666666676,35.27083333333333,34.528664,2002-01
5.354166666666676,35.31249999999999,34.29788,2002-01
5.354166666666676,35.35416666666666,34.603096,2002-01
5.354166666666676,35.39583333333333,34.43631,2002-01
5.354166666666676,35.43749999999999,34.285526,2002-01
5.354166666666676,35.47916666666666,33.658737,2002-01
5.354166666666676,35.52083333333333,32.979954,2002-01
5.354166666666676,35.56249999999999,34.529167,2002-01
5.354166666666676,35.60416666666666,35.622387,2002-01
5.354166666666676,35.64583333333333,35.895603,2002-01
5.354166666666676,35.68749999999999,35.944817,2002-01
5.354166666666676,35.72916666666666,35.97803,2002-01
5.354166666666676,35.77083333333333,36.10771,2002-01
5.354166666666676,35.81249999999999,36.241863,2002-01
5.354166666666676,35.85416666666666,36.292015,2002-01
5.31250000000001,35.22916666666666,35.15388,2002-01
5.31250000000001,35.27083333333333,35.065197,2002-01
5.31250000000001,35.31249999999999,34.68593,2002-01
5.31250000000001,35.35416666666666,34.534657,2002-01
5.31250000000001,35.39583333333333,34.159386,2002-01
