latitude,longitude,tmax,date
5.43750000000001,35.31249999999999,28.998928,2012-07
5.43750000000001,35.35416666666666,29.11499,2012-07
5.43750000000001,35.39583333333333,29.039053,2012-07
5.43750000000001,35.43749999999999,30.131115,2012-07
5.43750000000001,35.47916666666666,30.655178,2012-07
5.43750000000001,35.52083333333333,30.76324,2012-07
5.43750000000001,35.56249999999999,30.855303,2012-07
5.43750000000001,35.60416666666666,30.387363,2012-07
5.43750000000001,35.64583333333333,30.555426,2012-07
5.43750000000001,35.68749999999999,31.43149,2012-07
5.43750000000001,35.72916666666666,31.751553,2012-07
5.395833333333343,35.27083333333333,29.746265,2012-07
5.395833333333343,35.31249999999999,29.705795,2012-07
5.395833333333343,35.35416666666666,30.061325,2012-07
5.395833333333343,35.39583333333333,30.304857,2012-07
5.395833333333343,35.43749999999999,30.576385,2012-07
5.395833333333343,35.47916666666666,30.583916,2012-07
5.395833333333343,35.52083333333333,30.343447,2012-07
5.395833333333343,35.56249999999999,30.994976,2012-07
5.395833333333343,35.60416666666666,31.398506,2012-07
5.395833333333343,35.64583333333333,31.486036,2012-07
5.395833333333343,35.68749999999999,31.641565,2012-07
5.395833333333343,35.72916666666666,31.725096,2012-07
5.395833333333343,35.77083333333333,31.954397,2012-07
5.395833333333343,35.81249999999999,32.15747,2012-07
5.354166666666676,35.27083333333333,30.421667,2012-07
5.354166666666676,35.31249999999999,30.176664,2012-07
5.354166666666676,35.35416666666666,30.435661,2012-07
5.354166666666676,35.39583333333333,30.262661,2012-07
5.354166666666676,35.43749999999999,30.109657,2012-07
5.354166666666676,35.47916666666666,29.520655,2012-07
5.354166666666676,35.52083333333333,28.89565,2012-07
5.354166666666676,35.56249999999999,30.49465,2012-07
5.354166666666676,35.60416666666666,31.665648,2012-07
5.354166666666676,35.64583333333333,31.876644,2012-07
5.354166666666676,35.68749999999999,31.827642,2012-07
5.354166666666676,35.72916666666666,31.87464,2012-07
5.354166666666676,35.77083333333333,31.995214,2012-07
5.354166666666676,35.81249999999999,32.17736,2012-07
5.354166666666676,35.85416666666666,32.33551,2012-07
5.31250000000001,35.22916666666666,31.14189,2012-07
5.31250000000001,35.27083333333333,31.049067,2012-07
5.31250000000001,35.31249999999999,30.63153,2012-07
5.31250000000001,35.35416666666666,30.461998,2012-07
5.31250000000001,35.39583333333333,30.024462,2012-07
5.31250000000001,35.43749999999999,30.002928,2012-07
5.31250000000001,35.47916666666666,29.429392,2012-07
5.31250000000001,35.52083333333333,28.899858,2012-07
5.31250000000001,35.56249999999999,30.510323,2012-07
5.31250000000001,35.60416666666666,31.84879,2012-07
5.31250000000001,35.64583333333333,32.047253,2012-07
5.31250000000001,35.68749999999999,31.91372,2012-07
5.31250000000001,35.72916666666666,31.904184,2012-07
5.31250000000001,35.77083333333333,32.14803,2012-07
