"","rmse_train","rmse_test","mase_test","bias_test","n","prop"
"1",32.6934148568179,32.8230736931608,0.724169522177803,8.10416666666667,240,0.8
"2",34.5336490493934,30.3634237199957,0.692957853244391,-6.77083333333333,240,0.8
"3",32.4339874462988,34.0755899924467,0.749915065035915,-5.5625,240,0.8
"4",32.7612099135548,30.4579628340439,0.6609375,-5.85416666666667,240,0.8
"5",31.6857124742367,30.1838118865063,0.820275524002705,4.14583333333333,240,0.8
"6",32.4900625832987,35.5937728636157,0.640944947969117,6.875,240,0.8
"7",35.5713045632759,36.7392274460601,0.728528470058844,2.35416666666667,240,0.8
"8",30.3138960159638,37.2052303670689,0.716502163331531,-0.354166666666667,240,0.8
"9",30.1610261761764,27.4400862486497,0.713363572923936,1.125,240,0.8
"10",31.5028933856347,34.532593299664,0.664258793969849,-0.583333333333333,240,0.8
"11",30.7092378880796,35.487673916446,0.753205128205128,-3.625,240,0.8
"12",30.8964163240119,35.9110591136862,0.644050802139037,1.52083333333333,240,0.8
"13",33.031629412832,26.9891953690114,0.77265662362506,4.25,240,0.8
"14",33.4791601846084,33.5928439800304,0.628630834160874,-0.354166666666667,240,0.8
"15",27.4323030385712,40.1525735995424,0.605221737927217,0.0208333333333333,240,0.8
"16",31.0833891867237,37.6411233449092,0.751784752155172,-2.3125,240,0.8
"17",33.0822837784818,34.6602558174826,0.840698653198653,0.25,240,0.8
"18",32.3175165351547,37.2922020445741,0.715250651041667,3.33333333333333,240,0.8
"19",32.3044598314227,32.8151387827834,0.694212838443608,6.95833333333333,240,0.8
"20",30.0635611385833,31.3189239917338,0.755303989867004,5.45833333333333,240,0.8
"21",34.6856418421225,32.6238026600211,0.760982789855072,8.35416666666667,240,0.8
"22",31.4931374799865,33.6464460728519,0.627318426070376,7.95833333333333,240,0.8
"23",30.0630414019163,27.3408272247446,0.793577836745009,2.14583333333333,240,0.8
"24",29.0206463860932,34.2576025625456,0.66515112704918,-1.66666666666667,240,0.8
