"","rmse_train","rmse_test","mase_test","bias_test","n","prop"
"799",4.58749810778041,1.76776695296637,0.0262330039692594,0.625,360,0.8
"800",3.00347021515668,2.21735578260835,0.0332713325835568,1.41666666666667,360,0.8
"801",3.73329613076702,1.71188654868118,0.0262080536912752,0.736111111111111,360,0.8
"802",5.21749194749951,1.77951304200522,0.0232922959463651,0.166666666666667,360,0.8
"803",3.23232372553658,1.86711304186734,0.0307640059958778,0.736111111111111,360,0.8
"804",2.86016705028842,2.13762588973011,0.0334410984505938,1.375,360,0.8
"805",3.46910971608311,2.21735578260835,0.036493251095021,1.27777777777778,360,0.8
"806",3.71184290855335,1.84842275106824,0.0313406482532476,0.555555555555556,360,0.8
"807",6.94497220216819,1.92930615046504,0.023478835978836,-0.777777777777778,360,0.8
"808",3.20047739494525,1.93290225079053,0.0305920439724241,1.23611111111111,360,0.8
"809",3.76662979332984,1.82954153334168,0.032149612104892,0.541666666666667,360,0.8
"810",4.64503916979059,1.5723301886761,0.0231525847841133,0.138888888888889,360,0.8
"811",3.42934639059204,1.65411943677327,0.0239823047419805,0.319444444444444,360,0.8
"812",3.17979733805649,2.09496751499609,0.0301820259798183,1.25,360,0.8
"813",3.25853579933619,2.06491861556064,0.0274702380952381,1.04166666666667,360,0.8
"814",4.22418631217895,1.79891942874358,0.0229888247483718,0.847222222222222,360,0.8
"815",3.23178657161089,2.0172864061517,0.0315797209072063,1.125,360,0.8
"816",5.87248764248262,1.69148192751537,0.0198674071204098,-0.194444444444444,360,0.8
"817",4.34613493680177,1.662494778605,0.0230791962174941,-0.0972222222222222,360,0.8
"818",2.6555758948547,2.31240615425193,0.0423315146523917,1.51388888888889,360,0.8
"819",3.43996124009172,1.86711304186734,0.0299154219624579,0.819444444444444,360,0.8
"820",4.4272671530465,1.86711304186734,0.0265184568195039,0.402777777777778,360,0.8
"821",3.0092450142113,2.31540733157497,0.039854713554565,1.55555555555556,360,0.8
"822",3.411072656316,1.83333333333333,0.0259819468162967,0.805555555555556,360,0.8
"823",3.68461516157236,1.81429508808977,0.0263627970456005,0.625,360,0.8
"824",4.10030486671418,1.76776695296637,0.0220422217204787,0.763888888888889,360,0.8
"825",3.54142156014596,1.98256287556172,0.0300274365972933,0.958333333333333,360,0.8
"826",3.16117945639844,2.19532331205325,0.0364402131327378,1.34722222222222,360,0.8
"827",3.34684760467053,1.76383420737639,0.032280628125765,0.694444444444444,360,0.8
"828",2.79756838859909,2.24536559755125,0.0375415738318964,1.51388888888889,360,0.8
"829",3.0430932727517,2.60074775572121,0.038097513016506,1.93055555555556,360,0.8
"830",3.43187671366233,2.185812841434,0.0322989278015733,1.55555555555556,360,0.8
"831",5.99363087878384,1.59426053914242,0.023341393060151,-0.569444444444444,360,0.8
"832",3.21832858622125,2.05142227084853,0.0225738603013109,0.958333333333333,360,0.8
"833",3.78639743761211,2.00346921336188,0.0254780448837964,1.15277777777778,360,0.8
"834",5.10786430690732,1.69967317119759,0.0260600187925769,-0.166666666666667,360,0.8
"835",5.01975264994867,1.70782512765993,0.0185879763202325,0,360,0.8
"836",4.32571445608186,1.74403746137136,0.0247685185185185,0.0694444444444444,360,0.8
"837",3.14962519816071,1.80277563773199,0.0287996505351181,0.916666666666667,360,0.8
"838",3.49801531030256,1.69558249578132,0.0228233781383388,0.597222222222222,360,0.8
"839",3.60651416806373,1.98256287556172,0.0378912176705127,0.652777777777778,360,0.8
"840",3.93259173799897,1.89296944860009,0.0240619704671992,0.916666666666667,360,0.8
"841",3.02133616504722,1.99652475845182,0.0270759626724094,1.04166666666667,360,0.8
"842",2.88073100290727,1.9075871903766,0.0349618374309732,0.777777777777778,360,0.8
"843",5.46548513654349,1.76383420737639,0.02215519034741,0.277777777777778,360,0.8
"844",2.90832139443586,1.70375402502174,0.0251423927953719,0.680555555555556,360,0.8
"845",5.53868967656912,1.75989267349524,0.0234997525365009,0.319444444444444,360,0.8
"846",5.14072789917277,1.72401340546477,0.0229687694413338,-0.194444444444444,360,0.8
"847",2.96975494686758,1.79118210501706,0.0317170240415854,0.652777777777778,360,0.8
"848",5.00069439622583,1.70375402502174,0.0242814832523176,0.0694444444444444,360,0.8
"849",4.81497951997491,1.91847740553689,0.0317326182320774,0.236111111111111,360,0.8
"850",2.87046744160831,1.9436506316151,0.035218253968254,1.08333333333333,360,0.8
"851",3.93479845594268,1.98256287556172,0.0237268518518519,1.01388888888889,360,0.8
"852",3.43187671366233,1.68325082306035,0.0226526012816335,0.694444444444444,360,0.8
