"","rmse_train","rmse_test","mase_test","bias_test","n","prop"
"406",27.9260556350755,11.855027063093,0.147647002672776,-11.2083333333333,120,0.8
"407",30.5518684644109,12.7834528460298,0.252505157677571,-12.4166666666667,120,0.8
"408",32.2719563501605,8.5,0.152585973463309,-8.16666666666667,120,0.8
"409",27.2843819794402,11.3834675443528,0.101832784184514,-10.75,120,0.8
"410",28.4216760003112,10.979146900678,0.20412745936698,-10.375,120,0.8
"411",26.3353770304003,9.67169409496944,0.114854483007954,-9.20833333333333,120,0.8
"412",30.8127746776127,12.0847700295317,0.16410217347146,-11.7083333333333,120,0.8
"413",34.7381574544957,16.6908158378593,0.180381274131274,-16.25,120,0.8
"414",27.1060801912289,11.2082558857299,0.152051671732523,-10.875,120,0.8
"415",31.0159569146808,8.56348838577675,0.130322802197802,-8.25,120,0.8
"416",27.0849358500256,8.7368949480541,0.0938228438228438,-8.16666666666667,120,0.8
"417",33.0618107993699,16.1735380586108,0.159794201592309,-15.4166666666667,120,0.8
"418",28.9838316997598,11.4090607267499,0.224794238683128,-11.0833333333333,120,0.8
"419",27.9983258428071,11.3999269003504,0.142114344338743,-11.0416666666667,120,0.8
"420",28.6383702399421,12.1380943040221,0.181797651309846,-11.6666666666667,120,0.8
"421",28.4544592287395,9.70609773973729,0.132618451262784,-9.20833333333333,120,0.8
"422",24.7607299973163,8.03118920210451,0.0888520971302428,-7.58333333333333,120,0.8
"423",31.7005849052243,13.3650664046237,0.145812948467058,-12.9583333333333,120,0.8
"424",27.7867624358554,9.67384790728763,0.135280033312513,-9.41666666666667,120,0.8
"425",29.2596138046967,13.3759734848222,0.147946561108362,-13,120,0.8
"426",29.5402268102329,11.8180652674906,0.161104243922538,-11.3333333333333,120,0.8
"427",30.2096838778561,15.2342815168072,0.112707213261649,-14.5833333333333,120,0.8
"428",28.4623289044777,5.74818812032684,0.0720594039865798,-5.29166666666667,120,0.8
"429",26.5600734185732,8.50245062712314,0.0901119402985075,-7.875,120,0.8
"430",31.2069703752223,6.29814787589706,0.0965922726181905,-5.83333333333333,120,0.8
"431",36.4481652487474,15.4245475352331,0.202875243664717,-15.0833333333333,120,0.8
"432",26.2374970223914,8.86472409798147,0.121655258245177,-8.5,120,0.8
"433",29.2134743454683,11.9320995637817,0.162216323131376,-11.2916666666667,120,0.8
"434",27.9761803444764,9.84674227007762,0.146794871794872,-9.54166666666667,120,0.8
"435",30.1845020940659,12.7164591507752,0.134917755200774,-12.125,120,0.8
"436",32.0853354353667,15.0429939395942,0.188109298837645,-14.5416666666667,120,0.8
"437",29.3733155545414,8.12147359371028,0.146531752521123,-7.79166666666667,120,0.8
"438",33.2459270688406,15.5322245670091,0.139748811948405,-14.9166666666667,120,0.8
"439",28.2134719593318,8.96985692936812,0.12202380952381,-8.54166666666667,120,0.8
