"","rmse_train","rmse_test","mase_test","bias_test","n","prop"
"304",33.4482654009641,9.95406114775941,0.145915032679739,-9.5,240,0.8
"305",32.5457210449136,10.0072890101832,0.148846476510067,-9.4375,240,0.8
"306",34.2512925546857,10.8809849431627,0.167404827428047,-10.3541666666667,240,0.8
"307",34.8969464996581,11.8154207147552,0.189010842516886,-11.3125,240,0.8
"308",38.3860597526411,13.6595509931086,0.173620883760203,-13.125,240,0.8
"309",29.8752615051316,7.93068933531842,0.169061415957111,-7.60416666666667,240,0.8
"310",31.7382688301258,10.8828994298395,0.167199216087253,-10.4375,240,0.8
"311",34.5775848636078,10.6144555520604,0.180508527715074,-10.2083333333333,240,0.8
"312",41.7936398670101,13.7658998979362,0.198509162165025,-13.2916666666667,240,0.8
"313",38.1296445258367,12.0069424362186,0.193658187029738,-11.5,240,0.8
"314",38.1394781252532,11.5893269864993,0.185341029256257,-11.1875,240,0.8
"315",32.7479325047144,10.7238052947636,0.162918498478187,-10.25,240,0.8
"316",40.8525677487556,13.4342534837879,0.165406950469993,-12.9791666666667,240,0.8
"317",27.0697401785339,8.04414901237746,0.144264685931353,-7.54166666666667,240,0.8
"318",34.7146102767504,10.5977591971133,0.159168356426721,-10.0208333333333,240,0.8
"319",43.3249591267359,14.3076319960129,0.191113755826639,-13.6666666666667,240,0.8
"320",33.4033119615406,10.4582503316759,0.197696869397325,-10.1666666666667,240,0.8
"321",28.2106104447718,7.16036544691214,0.134044980443286,-6.5625,240,0.8
"322",40.0671961626133,12.993588162372,0.211768379728765,-12.625,240,0.8
"323",38.5192051666005,13.0304131425932,0.22552783109405,-12.5,240,0.8
"324",36.2899205473549,13.1980112138155,0.201712387853692,-12.4375,240,0.8
"325",31.455573830404,8.17261687996364,0.199615522174535,-7.91666666666667,240,0.8
"326",30.7993337319711,8.95009310938532,0.158731338353812,-8.52083333333333,240,0.8
"327",34.2971846512217,11.0952317085614,0.164432805454745,-10.6041666666667,240,0.8
"328",35.520167393562,11.2453694173795,0.202291087273209,-10.8333333333333,240,0.8
"329",30.3900854172322,7.32575365861197,0.106346578366446,-6.83333333333333,240,0.8
"330",35.9035890731461,11.0698539586874,0.203976584578119,-10.75,240,0.8
"331",52.6907249902675,16.6758308138855,0.22209096278795,-16,240,0.8
"332",32.4189694983251,10.0291242555536,0.154819694868239,-9.5,240,0.8
"333",36.4791607176846,11.0707949127423,0.208514943960149,-10.6875,240,0.8
"334",39.944623125856,13.7757334952928,0.149558465286236,-13.0625,240,0.8
"335",36.8361377137542,12.5382747351194,0.176869956548728,-12.125,240,0.8
"336",40.4996784966663,13.0782898984029,0.167215854823305,-12.4166666666667,240,0.8
"337",47.8729873380246,14.9540964287382,0.173206373551466,-14.4166666666667,240,0.8
"338",32.0410706489863,10.5751280528102,0.130411255411255,-10.0416666666667,240,0.8
"339",30.6409822242478,9.10242641643791,0.15066922500936,-8.5625,240,0.8
"340",38.8890649797601,12.4113523302929,0.166980516219745,-11.7916666666667,240,0.8
"341",25.7876949015094,7.50277726356492,0.167245945051308,-7.16666666666667,240,0.8
"342",39.7050322167522,12.3600498920244,0.171715038902539,-11.8958333333333,240,0.8
"343",39.6481267947596,13.5269792143947,0.147270114942529,-12.8125,240,0.8
"344",41.1110665352611,13.7606019732665,0.158996925608383,-13.0208333333333,240,0.8
"345",37.6953246437804,12.2720889284044,0.172487745098039,-11.7291666666667,240,0.8
"346",32.8234703883263,10.2215051076966,0.157299908267401,-9.72916666666667,240,0.8
"347",32.3679207189258,9.43839675651185,0.197110904007456,-9,240,0.8
"348",30.4474444740441,8.208227579691,0.210343672219031,-7.79166666666667,240,0.8
"349",34.4138416919704,10.5366424127107,0.189452601233575,-10.0208333333333,240,0.8
"350",35.8460248842183,10.9981058975322,0.167093287827076,-10.4166666666667,240,0.8
"351",36.8733756704391,12.4256119902938,0.140236793012804,-11.7291666666667,240,0.8
"352",30.3124355669418,8.4803694888057,0.130600435430274,-8.08333333333333,240,0.8
"353",34.5467678179402,10.4063282029094,0.164796633941094,-10,240,0.8
"354",45.0593936747193,13.8240430651335,0.211953760162602,-13.3125,240,0.8
"355",34.0585433481821,9.92261726226167,0.165811886112147,-9.45833333333333,240,0.8
"356",38.2679696351923,12.0026038841578,0.196969010511055,-11.5625,240,0.8
"357",36.9021792491085,12.0933866224478,0.144056503198294,-11.5,240,0.8
"358",30.7705723866164,8.4803694888057,0.145556819618253,-8.16666666666667,240,0.8
"359",39.4839761802177,12.6770790536832,0.173966687230105,-12,240,0.8
"360",39.2199327510897,12.1501028802229,0.177971894138233,-11.5416666666667,240,0.8
"361",33.783239804179,11.1607571427749,0.115342131550638,-10.6458333333333,240,0.8
"362",34.5754006966417,10.8781125813871,0.146669662472538,-10.4166666666667,240,0.8
"363",38.1949494916104,13.1489860192082,0.159935986319098,-12.2708333333333,240,0.8
"364",33.8577754486814,9.84568433375761,0.145792065588203,-9.39583333333333,240,0.8
"365",35.1117264362397,11.8286375659527,0.166757641921397,-11.375,240,0.8
"366",36.9289859053833,10.6311256851442,0.154051302931596,-10.0625,240,0.8
"367",31.1797543821842,7.21254693803329,0.150747410546139,-6.8125,240,0.8
"368",30.0830447816263,10.5731578379719,0.143942831215971,-10.125,240,0.8
"369",36.6173911322657,10.6624340560681,0.193293136062694,-10.1458333333333,240,0.8
"370",46.3487684122602,14.5873803908264,0.150502791160052,-13.9583333333333,240,0.8
"371",32.5064096243597,9.33072880326076,0.1556267140364,-8.85416666666667,240,0.8
"372",32.8605006048295,10.2753750945322,0.145245641838352,-9.75,240,0.8
"373",40.4109746851026,13.3229125944742,0.170532157085942,-12.75,240,0.8
"374",33.4527807762922,10.7247766099501,0.161815647178101,-10.1875,240,0.8
"375",34.6176285775518,11.1261703504246,0.152910134235065,-10.5833333333333,240,0.8
"376",27.712531010357,6.7700320038633,0.126451430189748,-6.33333333333333,240,0.8
"377",29.5734431824681,8.8411914732499,0.164335664335664,-8.5,240,0.8
"378",50.7535918269174,17.031832941094,0.176349224627668,-16.2916666666667,240,0.8
"379",25.6103616725731,6.26996810199223,0.126213685015291,-5.85416666666667,240,0.8
"380",35.1962503921464,10.8982032158211,0.157421299220889,-10.6041666666667,240,0.8
"381",31.2065531312469,9.62310587423139,0.190091440841108,-9.10416666666667,240,0.8
