"","rmse_train","rmse_test","mase_test","bias_test","n","prop"
"1",4.11804970020195,4.03629367943744,0.0595110635260528,3.625,120,0.8
"2",3.31191032487294,1.84842275106824,0.0276302478502782,0.333333333333333,120,0.8
"3",2.94922306153106,2.61406452355969,0.0276017665130568,2,120,0.8
"4",4.85626742811116,3.10241841149771,0.0227916194790487,-2.45833333333333,120,0.8
"5",3.81471929941553,4.86912038599718,0.0650020742584526,4.54166666666667,120,0.8
"6",4.39222798436815,2.42383992870816,0.0291095890410959,-1.625,120,0.8
"7",3.67565186962349,5.52268050859363,0.0617626342665962,5.08333333333333,120,0.8
"8",4.27687580678545,2.05142227084853,0.023856506780004,-0.791666666666667,120,0.8
"9",3.05675481515937,2.34520787991171,0.0204891480401685,1.5,120,0.8
"10",3.52225070090134,1.52752523165195,0.0180924287118977,0.5,120,0.8
"11",2.97384431334258,2.59807621135332,0.0313614432557164,1.75,120,0.8
"12",3.20481408717157,1.8819316317727,0.0189930162325406,0.375,120,0.8
"13",3.4686092313779,1.59426053914242,0.0172908693275014,-0.125,120,0.8
"14",3.40648890599495,3.58817502360183,0.0580085682697623,3.04166666666667,120,0.8
"15",2.80066956280101,1.73205080756888,0.0165071770334928,0.666666666666667,120,0.8
"16",5.36481593346873,4.09776361771475,0.0361711902742437,-3.70833333333333,120,0.8
"17",3.97387300585545,3.85140666943045,0.0532777391707204,3.33333333333333,120,0.8
"18",3.26917420765551,3.14245127249413,0.0324776597538358,2.70833333333333,120,0.8
"19",9.56665214865333,10.236780092718,0.0848505174396321,-9.625,120,0.8
"20",5.27671772980136,6.11691643450086,0.0660579561042524,5.58333333333333,120,0.8
"21",3.4323825544365,2.72335577306137,0.0259259259259259,2.16666666666667,120,0.8
"22",3.64434493427831,2.35407448197092,0.0302566580756014,1.375,120,0.8
"23",4.76751158012927,2.57390753524675,0.0183432581880051,-1.79166666666667,120,0.8
"24",3.60699551797152,4.14829282155121,0.0574741689128482,3.70833333333333,120,0.8
"25",4.65474668125631,2.73099493469566,0.0359908762995969,-2.125,120,0.8
"26",3.73747909693151,2.97209241668783,0.0292323335027961,2.25,120,0.8
"27",3.63145976158349,1.85965946703512,0.0193079443079443,0.208333333333333,120,0.8
"28",4.37797517885457,1.5,0.0167394468704512,-0.5,120,0.8
"29",2.89395922569756,1.73205080756888,0.0177565849227975,0.5,120,0.8
"30",3.95811402901264,4.24754831245822,0.0456817016914403,3.875,120,0.8
"31",3.53847895759369,2,0.0268817204301075,1.5,120,0.8
"32",4.36486922293593,2.08166599946613,0.0266027759418374,-1.41666666666667,120,0.8
"33",3.21940729534698,2.07163381577601,0.0222735399284863,1.45833333333333,120,0.8
"34",4.57347424467075,2.14087209644419,0.0221929824561404,-1.25,120,0.8
"35",4.93288286231625,2.94392028877595,0.0206611570247934,-2.41666666666667,120,0.8
"36",5.56121239779001,3.57654395564582,0.0457197439074762,-3.04166666666667,120,0.8
"37",3.52225070090134,2.28217732293819,0.0200143325143325,-0.958333333333333,120,0.8
"38",3.50446144221905,1.96850196850295,0.0154691601049869,0.708333333333333,120,0.8
"39",4.33132966497202,4.36367582052868,0.0526377878444696,4.04166666666667,120,0.8
"40",3.2818947779192,3.74722119265285,0.0300858099623273,3.125,120,0.8
"41",3.8405728739343,3.36030752560933,0.0415358040201005,2.875,120,0.8
"42",3.72910847254407,1.60727512683216,0.0166763341067285,0,120,0.8
"43",2.88675134594813,2.09165006633519,0.0188769277752329,1.04166666666667,120,0.8
"44",5.34731240905186,5.33853912601566,0.0358560090702948,-4.58333333333333,120,0.8
"45",3.02937012154892,2.48327740429189,0.022655634357762,1.91666666666667,120,0.8
"46",5.70361727327492,4.16833300013327,0.0559656605424322,-3.54166666666667,120,0.8
"47",3.33853760400169,1.75594229214212,0.0213226205191595,-0.0833333333333333,120,0.8
"48",2.91547594742265,2.27303028283098,0.0312114483098939,1.58333333333333,120,0.8
"49",3.49553286352739,3.34788490443344,0.0345213935396584,2.79166666666667,120,0.8
"50",3.14576434802948,1.75594229214212,0.0268482490272374,0.25,120,0.8
"51",3.57945526581909,2.05142227084853,0.0234939186621057,-0.0416666666666667,120,0.8
"52",3.93170870402848,1.67082813798029,0.0297355200945627,0.291666666666667,120,0.8
"53",3.90645832777807,1.2747548783982,0.0138105680868839,0.291666666666667,120,0.8
"54",3.27554066783892,1.69558249578132,0.0133947479881406,0.625,120,0.8
"55",4.75657439761011,5.71547606649408,0.0958333333333333,5.41666666666667,120,0.8
"56",3.25640394709665,2.71569512280005,0.0208994184509648,2.04166666666667,120,0.8
"57",3.95416447137277,1.81429508808977,0.019504033736707,0.541666666666667,120,0.8
"58",3.1803432728769,2.06155281280883,0.0150918635170604,1.08333333333333,120,0.8
